"plh0206i06","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2009","Couple + C. LE 16 ","higher vocational","","","",""
"4 on scale 1-7","2009","Couple + C. LE 16 ","higher education","","","",""
"4 on scale 1-7","2009","Couple + C. GT 16 ","in school","","","",""
"4 on scale 1-7","2009","Couple + C. GT 16 ","inadequately","","","",""
"4 on scale 1-7","2009","Couple + C. GT 16 ","general elemantary","","","",""
"4 on scale 1-7","2009","Couple + C. GT 16 ","middle vocational","","","",""
"4 on scale 1-7","2009","Couple + C. GT 16 ","vocational + Abi","","","",""
"4 on scale 1-7","2009","Couple + C. GT 16 ","higher vocational","","","",""
"4 on scale 1-7","2009","Couple + C. GT 16 ","higher education","","","",""
"4 on scale 1-7","2009","Couple + C. LE and GT 16","in school","","","",""
"4 on scale 1-7","2009","Couple + C. LE and GT 16","inadequately","","","",""
"4 on scale 1-7","2009","Couple + C. LE and GT 16","general elemantary","","","",""
"4 on scale 1-7","2009","Couple + C. LE and GT 16","middle vocational","","","",""
"4 on scale 1-7","2009","Couple + C. LE and GT 16","vocational + Abi","","","",""
"4 on scale 1-7","2009","Couple + C. LE and GT 16","higher vocational","","","",""
"4 on scale 1-7","2009","Couple + C. LE and GT 16","higher education","","","",""
"5 on scale 1-7","2009","1-pers.-HH","in school","","","",""
"5 on scale 1-7","2009","1-pers.-HH","inadequately","","","",""
"5 on scale 1-7","2009","1-pers.-HH","general elemantary","","","",""
"5 on scale 1-7","2009","1-pers.-HH","middle vocational","","","",""
"5 on scale 1-7","2009","1-pers.-HH","vocational + Abi","","","",""
"5 on scale 1-7","2009","1-pers.-HH","higher vocational","","","",""
"5 on scale 1-7","2009","1-pers.-HH","higher education","","","",""
"5 on scale 1-7","2009","(Married) couple without C. ","in school","","","",""
"5 on scale 1-7","2009","(Married) couple without C. ","inadequately","","","",""
"5 on scale 1-7","2009","(Married) couple without C. ","general elemantary","","","",""
"5 on scale 1-7","2009","(Married) couple without C. ","middle vocational","","","",""
"5 on scale 1-7","2009","(Married) couple without C. ","vocational + Abi","","","",""
"5 on scale 1-7","2009","(Married) couple without C. ","higher vocational","","","",""
"5 on scale 1-7","2009","(Married) couple without C. ","higher education","","","",""
"5 on scale 1-7","2009","Single parent ","in school","","","",""
"5 on scale 1-7","2009","Single parent ","inadequately","","","",""
"5 on scale 1-7","2009","Single parent ","general elemantary","","","",""
"5 on scale 1-7","2009","Single parent ","middle vocational","","","",""
"5 on scale 1-7","2009","Single parent ","vocational + Abi","","","",""
"5 on scale 1-7","2009","Single parent ","higher vocational","","","",""
"5 on scale 1-7","2009","Single parent ","higher education","","","",""
"5 on scale 1-7","2009","Couple + C. LE 16 ","in school","","","",""
"5 on scale 1-7","2009","Couple + C. LE 16 ","inadequately","","","",""
"5 on scale 1-7","2009","Couple + C. LE 16 ","general elemantary","","","",""
"5 on scale 1-7","2009","Couple + C. LE 16 ","middle vocational","","","",""
"5 on scale 1-7","2009","Couple + C. LE 16 ","vocational + Abi","","","",""
"5 on scale 1-7","2009","Couple + C. LE 16 ","higher vocational","","","",""
"5 on scale 1-7","2009","Couple + C. LE 16 ","higher education","","","",""
"5 on scale 1-7","2009","Couple + C. GT 16 ","in school","","","",""
"5 on scale 1-7","2009","Couple + C. GT 16 ","inadequately","","","",""
"5 on scale 1-7","2009","Couple + C. GT 16 ","general elemantary","","","",""
"5 on scale 1-7","2009","Couple + C. GT 16 ","middle vocational","","","",""
"5 on scale 1-7","2009","Couple + C. GT 16 ","vocational + Abi","","","",""
"5 on scale 1-7","2009","Couple + C. GT 16 ","higher vocational","","","",""
"5 on scale 1-7","2009","Couple + C. GT 16 ","higher education","","","",""
"5 on scale 1-7","2009","Couple + C. LE and GT 16","in school","","","",""
"5 on scale 1-7","2009","Couple + C. LE and GT 16","inadequately","","","",""
"5 on scale 1-7","2009","Couple + C. LE and GT 16","general elemantary","","","",""
"5 on scale 1-7","2009","Couple + C. LE and GT 16","middle vocational","","","",""
"5 on scale 1-7","2009","Couple + C. LE and GT 16","vocational + Abi","","","",""
"5 on scale 1-7","2009","Couple + C. LE and GT 16","higher vocational","","","",""
"5 on scale 1-7","2009","Couple + C. LE and GT 16","higher education","","","",""
"6 on scale 1-7","2009","1-pers.-HH","in school","","","",""
"6 on scale 1-7","2009","1-pers.-HH","inadequately","","","",""
"6 on scale 1-7","2009","1-pers.-HH","general elemantary","","","",""
"6 on scale 1-7","2009","1-pers.-HH","middle vocational","","","",""
"6 on scale 1-7","2009","1-pers.-HH","vocational + Abi","","","",""
"6 on scale 1-7","2009","1-pers.-HH","higher vocational","","","",""
"6 on scale 1-7","2009","1-pers.-HH","higher education","","","",""
"6 on scale 1-7","2009","(Married) couple without C. ","in school","","","",""
"6 on scale 1-7","2009","(Married) couple without C. ","inadequately","","","",""
"6 on scale 1-7","2009","(Married) couple without C. ","general elemantary","","","",""
"6 on scale 1-7","2009","(Married) couple without C. ","middle vocational","","","",""
"6 on scale 1-7","2009","(Married) couple without C. ","vocational + Abi","","","",""
"6 on scale 1-7","2009","(Married) couple without C. ","higher vocational","","","",""
"6 on scale 1-7","2009","(Married) couple without C. ","higher education","","","",""
"6 on scale 1-7","2009","Single parent ","in school","","","",""
"6 on scale 1-7","2009","Single parent ","inadequately","","","",""
"6 on scale 1-7","2009","Single parent ","general elemantary","","","",""
"6 on scale 1-7","2009","Single parent ","middle vocational","","","",""
"6 on scale 1-7","2009","Single parent ","vocational + Abi","","","",""
"6 on scale 1-7","2009","Single parent ","higher vocational","","","",""
"6 on scale 1-7","2009","Single parent ","higher education","","","",""
"6 on scale 1-7","2009","Couple + C. LE 16 ","in school","","","",""
"6 on scale 1-7","2009","Couple + C. LE 16 ","inadequately","","","",""
"6 on scale 1-7","2009","Couple + C. LE 16 ","general elemantary","","","",""
"6 on scale 1-7","2009","Couple + C. LE 16 ","middle vocational","","","",""
"6 on scale 1-7","2009","Couple + C. LE 16 ","vocational + Abi","","","",""
"6 on scale 1-7","2009","Couple + C. LE 16 ","higher vocational","","","",""
"6 on scale 1-7","2009","Couple + C. LE 16 ","higher education","","","",""
"6 on scale 1-7","2009","Couple + C. GT 16 ","in school","","","",""
"6 on scale 1-7","2009","Couple + C. GT 16 ","inadequately","","","",""
"6 on scale 1-7","2009","Couple + C. GT 16 ","general elemantary","","","",""
"6 on scale 1-7","2009","Couple + C. GT 16 ","middle vocational","","","",""
"6 on scale 1-7","2009","Couple + C. GT 16 ","vocational + Abi","","","",""
"6 on scale 1-7","2009","Couple + C. GT 16 ","higher vocational","","","",""
"6 on scale 1-7","2009","Couple + C. GT 16 ","higher education","","","",""
"6 on scale 1-7","2009","Couple + C. LE and GT 16","in school","","","",""
"6 on scale 1-7","2009","Couple + C. LE and GT 16","inadequately","","","",""
"6 on scale 1-7","2009","Couple + C. LE and GT 16","general elemantary","","","",""
"6 on scale 1-7","2009","Couple + C. LE and GT 16","middle vocational","","","",""
"6 on scale 1-7","2009","Couple + C. LE and GT 16","vocational + Abi","","","",""
"6 on scale 1-7","2009","Couple + C. LE and GT 16","higher vocational","","","",""
"6 on scale 1-7","2009","Couple + C. LE and GT 16","higher education","","","",""
"7 Strongly agree","2009","1-pers.-HH","in school","","","",""
"7 Strongly agree","2009","1-pers.-HH","inadequately","","","",""
"7 Strongly agree","2009","1-pers.-HH","general elemantary","","","",""
"7 Strongly agree","2009","1-pers.-HH","middle vocational","","","",""
"7 Strongly agree","2009","1-pers.-HH","vocational + Abi","","","",""
"7 Strongly agree","2009","1-pers.-HH","higher vocational","","","",""
"7 Strongly agree","2009","1-pers.-HH","higher education","","","",""
"7 Strongly agree","2009","(Married) couple without C. ","in school","","","",""
"7 Strongly agree","2009","(Married) couple without C. ","inadequately","","","",""
"7 Strongly agree","2009","(Married) couple without C. ","general elemantary","","","",""
"7 Strongly agree","2009","(Married) couple without C. ","middle vocational","","","",""
"7 Strongly agree","2009","(Married) couple without C. ","vocational + Abi","","","",""
"7 Strongly agree","2009","(Married) couple without C. ","higher vocational","","","",""
"7 Strongly agree","2009","(Married) couple without C. ","higher education","","","",""
"7 Strongly agree","2009","Single parent ","in school","","","",""
"7 Strongly agree","2009","Single parent ","inadequately","","","",""
"7 Strongly agree","2009","Single parent ","general elemantary","","","",""
"7 Strongly agree","2009","Single parent ","middle vocational","","","",""
"7 Strongly agree","2009","Single parent ","vocational + Abi","","","",""
"7 Strongly agree","2009","Single parent ","higher vocational","","","",""
"7 Strongly agree","2009","Single parent ","higher education","","","",""
"7 Strongly agree","2009","Couple + C. LE 16 ","in school","","","",""
"7 Strongly agree","2009","Couple + C. LE 16 ","inadequately","","","",""
"7 Strongly agree","2009","Couple + C. LE 16 ","general elemantary","","","",""
"7 Strongly agree","2009","Couple + C. LE 16 ","middle vocational","","","",""
"7 Strongly agree","2009","Couple + C. LE 16 ","vocational + Abi","","","",""
"7 Strongly agree","2009","Couple + C. LE 16 ","higher vocational","","","",""
"7 Strongly agree","2009","Couple + C. LE 16 ","higher education","","","",""
"7 Strongly agree","2009","Couple + C. GT 16 ","in school","","","",""
"7 Strongly agree","2009","Couple + C. GT 16 ","inadequately","","","",""
"7 Strongly agree","2009","Couple + C. GT 16 ","general elemantary","","","",""
"7 Strongly agree","2009","Couple + C. GT 16 ","middle vocational","","","",""
"7 Strongly agree","2009","Couple + C. GT 16 ","vocational + Abi","","","",""
"7 Strongly agree","2009","Couple + C. GT 16 ","higher vocational","","","",""
"7 Strongly agree","2009","Couple + C. GT 16 ","higher education","","","",""
"7 Strongly agree","2009","Couple + C. LE and GT 16","in school","","","",""
"7 Strongly agree","2009","Couple + C. LE and GT 16","inadequately","","","",""
"7 Strongly agree","2009","Couple + C. LE and GT 16","general elemantary","","","",""
"7 Strongly agree","2009","Couple + C. LE and GT 16","middle vocational","","","",""
"7 Strongly agree","2009","Couple + C. LE and GT 16","vocational + Abi","","","",""
"7 Strongly agree","2009","Couple + C. LE and GT 16","higher vocational","","","",""
"7 Strongly agree","2009","Couple + C. LE and GT 16","higher education","","","",""
"1 Strongly disagree","2010","1-pers.-HH","in school","","","",""
"1 Strongly disagree","2010","1-pers.-HH","inadequately","4","","",""
"1 Strongly disagree","2010","1-pers.-HH","general elemantary","16","","",""
"1 Strongly disagree","2010","1-pers.-HH","middle vocational","54","0.039919391551574","0.0297081970598778","0.0501305860432702"
"1 Strongly disagree","2010","1-pers.-HH","vocational + Abi","2","","",""
"1 Strongly disagree","2010","1-pers.-HH","higher vocational","6","","",""
"1 Strongly disagree","2010","1-pers.-HH","higher education","12","","",""
"1 Strongly disagree","2010","(Married) couple without C. ","in school","","","",""
"1 Strongly disagree","2010","(Married) couple without C. ","inadequately","2","","",""
"1 Strongly disagree","2010","(Married) couple without C. ","general elemantary","19","","",""
"1 Strongly disagree","2010","(Married) couple without C. ","middle vocational","91","0.0300259237627188","0.024176643008598","0.0358752045168395"
"1 Strongly disagree","2010","(Married) couple without C. ","vocational + Abi","4","","",""
"1 Strongly disagree","2010","(Married) couple without C. ","higher vocational","9","","",""
"1 Strongly disagree","2010","(Married) couple without C. ","higher education","18","","",""
"1 Strongly disagree","2010","Single parent ","in school","2","","",""
"1 Strongly disagree","2010","Single parent ","inadequately","","","",""
"1 Strongly disagree","2010","Single parent ","general elemantary","10","","",""
"1 Strongly disagree","2010","Single parent ","middle vocational","11","","",""
"1 Strongly disagree","2010","Single parent ","vocational + Abi","","","",""
"1 Strongly disagree","2010","Single parent ","higher vocational","1","","",""
"1 Strongly disagree","2010","Single parent ","higher education","1","","",""
"1 Strongly disagree","2010","Couple + C. LE 16 ","in school","","","",""
"1 Strongly disagree","2010","Couple + C. LE 16 ","inadequately","3","","",""
"1 Strongly disagree","2010","Couple + C. LE 16 ","general elemantary","7","","",""
"1 Strongly disagree","2010","Couple + C. LE 16 ","middle vocational","44","0.0293364491907093","0.0198007309168822","0.0388721674645364"
"1 Strongly disagree","2010","Couple + C. LE 16 ","vocational + Abi","6","","",""
"1 Strongly disagree","2010","Couple + C. LE 16 ","higher vocational","6","","",""
"1 Strongly disagree","2010","Couple + C. LE 16 ","higher education","7","","",""
"1 Strongly disagree","2010","Couple + C. GT 16 ","in school","1","","",""
"1 Strongly disagree","2010","Couple + C. GT 16 ","inadequately","","","",""
"1 Strongly disagree","2010","Couple + C. GT 16 ","general elemantary","6","","",""
"1 Strongly disagree","2010","Couple + C. GT 16 ","middle vocational","22","","",""
"1 Strongly disagree","2010","Couple + C. GT 16 ","vocational + Abi","1","","",""
"1 Strongly disagree","2010","Couple + C. GT 16 ","higher vocational","4","","",""
"1 Strongly disagree","2010","Couple + C. GT 16 ","higher education","10","","",""
"1 Strongly disagree","2010","Couple + C. LE and GT 16","in school","3","","",""
"1 Strongly disagree","2010","Couple + C. LE and GT 16","inadequately","","","",""
"1 Strongly disagree","2010","Couple + C. LE and GT 16","general elemantary","4","","",""
"1 Strongly disagree","2010","Couple + C. LE and GT 16","middle vocational","11","","",""
"1 Strongly disagree","2010","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"1 Strongly disagree","2010","Couple + C. LE and GT 16","higher vocational","3","","",""
"1 Strongly disagree","2010","Couple + C. LE and GT 16","higher education","3","","",""
"2 on scale 1-7 ","2010","1-pers.-HH","in school","","","",""
"2 on scale 1-7 ","2010","1-pers.-HH","inadequately","1","","",""
"2 on scale 1-7 ","2010","1-pers.-HH","general elemantary","17","","",""
"2 on scale 1-7 ","2010","1-pers.-HH","middle vocational","47","0.0330685470743373","0.0237416723541037","0.0423954217945708"
"2 on scale 1-7 ","2010","1-pers.-HH","vocational + Abi","5","","",""
"2 on scale 1-7 ","2010","1-pers.-HH","higher vocational","1","","",""
"2 on scale 1-7 ","2010","1-pers.-HH","higher education","18","","",""
"2 on scale 1-7 ","2010","(Married) couple without C. ","in school","","","",""
"2 on scale 1-7 ","2010","(Married) couple without C. ","inadequately","5","","",""
"2 on scale 1-7 ","2010","(Married) couple without C. ","general elemantary","14","","",""
"2 on scale 1-7 ","2010","(Married) couple without C. ","middle vocational","129","0.0402303457297911","0.0334953921875961","0.0469652992719861"
