"plh0206i06","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2018","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2018","35-65 y.","Couple + C. LE 16 ","6","","",""
"4 on scale 1-7","2018","35-65 y.","Couple + C. GT 16 ","1","","",""
"4 on scale 1-7","2018","35-65 y.","Couple + C. LE and GT 16","4","","",""
"4 on scale 1-7","2018","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2018","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","66 and older","Single parent ","","","",""
"4 on scale 1-7","2018","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2018","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2018","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2018","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2018","16-34 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2018","16-34 y.","Single parent ","2","","",""
"5 on scale 1-7","2018","16-34 y.","Couple + C. LE 16 ","7","","",""
"5 on scale 1-7","2018","16-34 y.","Couple + C. GT 16 ","1","","",""
"5 on scale 1-7","2018","16-34 y.","Couple + C. LE and GT 16","3","","",""
"5 on scale 1-7","2018","35-65 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2018","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2018","35-65 y.","Single parent ","","","",""
"5 on scale 1-7","2018","35-65 y.","Couple + C. LE 16 ","4","","",""
"5 on scale 1-7","2018","35-65 y.","Couple + C. GT 16 ","1","","",""
"5 on scale 1-7","2018","35-65 y.","Couple + C. LE and GT 16","1","","",""
"5 on scale 1-7","2018","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2018","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2018","66 and older","Single parent ","","","",""
"5 on scale 1-7","2018","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2018","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2018","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2018","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2018","16-34 y.","(Married) couple without C. ","1","","",""
"6 on scale 1-7","2018","16-34 y.","Single parent ","4","","",""
"6 on scale 1-7","2018","16-34 y.","Couple + C. LE 16 ","13","","",""
"6 on scale 1-7","2018","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2018","16-34 y.","Couple + C. LE and GT 16","8","","",""
"6 on scale 1-7","2018","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2018","35-65 y.","(Married) couple without C. ","1","","",""
"6 on scale 1-7","2018","35-65 y.","Single parent ","1","","",""
"6 on scale 1-7","2018","35-65 y.","Couple + C. LE 16 ","8","","",""
"6 on scale 1-7","2018","35-65 y.","Couple + C. GT 16 ","1","","",""
"6 on scale 1-7","2018","35-65 y.","Couple + C. LE and GT 16","5","","",""
"6 on scale 1-7","2018","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2018","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2018","66 and older","Single parent ","","","",""
"6 on scale 1-7","2018","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2018","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2018","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2018","16-34 y.","1-pers.-HH","5","","",""
"7 Strongly agree","2018","16-34 y.","(Married) couple without C. ","12","","",""
"7 Strongly agree","2018","16-34 y.","Single parent ","11","","",""
"7 Strongly agree","2018","16-34 y.","Couple + C. LE 16 ","71","0.761741767110682","0.677396077008084","0.84608745721328"
"7 Strongly agree","2018","16-34 y.","Couple + C. GT 16 ","12","","",""
"7 Strongly agree","2018","16-34 y.","Couple + C. LE and GT 16","40","0.695227726645665","0.576764007384171","0.813691445907159"
"7 Strongly agree","2018","35-65 y.","1-pers.-HH","2","","",""
"7 Strongly agree","2018","35-65 y.","(Married) couple without C. ","5","","",""
"7 Strongly agree","2018","35-65 y.","Single parent ","4","","",""
"7 Strongly agree","2018","35-65 y.","Couple + C. LE 16 ","31","0.685052701713992","0.557572148846919","0.812533254581065"
"7 Strongly agree","2018","35-65 y.","Couple + C. GT 16 ","2","","",""
"7 Strongly agree","2018","35-65 y.","Couple + C. LE and GT 16","34","0.6577334976481","0.523508114910709","0.791958880385491"
"7 Strongly agree","2018","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2018","66 and older","(Married) couple without C. ","","","",""
"7 Strongly agree","2018","66 and older","Single parent ","","","",""
"7 Strongly agree","2018","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2018","66 and older","Couple + C. GT 16 ","1","","",""
"7 Strongly agree","2018","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2019","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2019","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2019","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2019","16-34 y.","Couple + C. LE 16 ","2","","",""
"1 Strongly disagree","2019","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2019","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2019","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2019","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2019","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2019","35-65 y.","Couple + C. LE 16 ","1","","",""
"1 Strongly disagree","2019","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2019","35-65 y.","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2019","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2019","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2019","66 and older","Single parent ","","","",""
"1 Strongly disagree","2019","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2019","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2019","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2019","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2019","16-34 y.","(Married) couple without C. ","1","","",""
"2 on scale 1-7 ","2019","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2019","16-34 y.","Couple + C. LE 16 ","1","","",""
"2 on scale 1-7 ","2019","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2019","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2019","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2019","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2019","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2019","35-65 y.","Couple + C. LE 16 ","1","","",""
"2 on scale 1-7 ","2019","35-65 y.","Couple + C. GT 16 ","1","","",""
"2 on scale 1-7 ","2019","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2019","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2019","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2019","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2019","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2019","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2019","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2019","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2019","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2019","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2019","16-34 y.","Couple + C. LE 16 ","3","","",""
"3 on scale 1-7 ","2019","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2019","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2019","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2019","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2019","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2019","35-65 y.","Couple + C. LE 16 ","3","","",""
"3 on scale 1-7 ","2019","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2019","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2019","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2019","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2019","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2019","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2019","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2019","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2019","16-34 y.","1-pers.-HH","1","","",""
"4 on scale 1-7","2019","16-34 y.","(Married) couple without C. ","1","","",""
"4 on scale 1-7","2019","16-34 y.","Single parent ","","","",""
"4 on scale 1-7","2019","16-34 y.","Couple + C. LE 16 ","6","","",""
"4 on scale 1-7","2019","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2019","16-34 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2019","35-65 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2019","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2019","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2019","35-65 y.","Couple + C. LE 16 ","2","","",""
"4 on scale 1-7","2019","35-65 y.","Couple + C. GT 16 ","2","","",""
"4 on scale 1-7","2019","35-65 y.","Couple + C. LE and GT 16","4","","",""
"4 on scale 1-7","2019","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2019","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2019","66 and older","Single parent ","","","",""
"4 on scale 1-7","2019","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2019","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2019","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2019","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2019","16-34 y.","(Married) couple without C. ","2","","",""
"5 on scale 1-7","2019","16-34 y.","Single parent ","2","","",""
"5 on scale 1-7","2019","16-34 y.","Couple + C. LE 16 ","7","","",""
"5 on scale 1-7","2019","16-34 y.","Couple + C. GT 16 ","1","","",""
"5 on scale 1-7","2019","16-34 y.","Couple + C. LE and GT 16","4","","",""
"5 on scale 1-7","2019","35-65 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2019","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2019","35-65 y.","Single parent ","","","",""
"5 on scale 1-7","2019","35-65 y.","Couple + C. LE 16 ","8","","",""
"5 on scale 1-7","2019","35-65 y.","Couple + C. GT 16 ","1","","",""
"5 on scale 1-7","2019","35-65 y.","Couple + C. LE and GT 16","4","","",""
"5 on scale 1-7","2019","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2019","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2019","66 and older","Single parent ","","","",""
"5 on scale 1-7","2019","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2019","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2019","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2019","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2019","16-34 y.","(Married) couple without C. ","2","","",""
"6 on scale 1-7","2019","16-34 y.","Single parent ","1","","",""
"6 on scale 1-7","2019","16-34 y.","Couple + C. LE 16 ","9","","",""
"6 on scale 1-7","2019","16-34 y.","Couple + C. GT 16 ","1","","",""
"6 on scale 1-7","2019","16-34 y.","Couple + C. LE and GT 16","4","","",""
"6 on scale 1-7","2019","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2019","35-65 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2019","35-65 y.","Single parent ","2","","",""
"6 on scale 1-7","2019","35-65 y.","Couple + C. LE 16 ","2","","",""
"6 on scale 1-7","2019","35-65 y.","Couple + C. GT 16 ","2","","",""
"6 on scale 1-7","2019","35-65 y.","Couple + C. LE and GT 16","1","","",""
"6 on scale 1-7","2019","66 and older","1-pers.-HH","1","","",""
"6 on scale 1-7","2019","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2019","66 and older","Single parent ","","","",""
"6 on scale 1-7","2019","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2019","66 and older","Couple + C. GT 16 ","1","","",""
"6 on scale 1-7","2019","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2019","16-34 y.","1-pers.-HH","3","","",""
"7 Strongly agree","2019","16-34 y.","(Married) couple without C. ","5","","",""
"7 Strongly agree","2019","16-34 y.","Single parent ","11","","",""
"7 Strongly agree","2019","16-34 y.","Couple + C. LE 16 ","35","0.569148116570278","0.446868388098004","0.691427845042552"
"7 Strongly agree","2019","16-34 y.","Couple + C. GT 16 ","8","","",""
"7 Strongly agree","2019","16-34 y.","Couple + C. LE and GT 16","17","","",""
"7 Strongly agree","2019","35-65 y.","1-pers.-HH","","","",""
"7 Strongly agree","2019","35-65 y.","(Married) couple without C. ","4","","",""
"7 Strongly agree","2019","35-65 y.","Single parent ","3","","",""
"7 Strongly agree","2019","35-65 y.","Couple + C. LE 16 ","27","","",""
"7 Strongly agree","2019","35-65 y.","Couple + C. GT 16 ","3","","",""
"7 Strongly agree","2019","35-65 y.","Couple + C. LE and GT 16","31","0.614816222329148","0.465858571068788","0.763773873589507"
"7 Strongly agree","2019","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2019","66 and older","(Married) couple without C. ","1","","",""
"7 Strongly agree","2019","66 and older","Single parent ","","","",""
"7 Strongly agree","2019","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2019","66 and older","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2019","66 and older","Couple + C. LE and GT 16","","","",""
