"plh0206i06","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2018","35-65 y.","higher vocational","","","",""
"5 on scale 1-7","2018","35-65 y.","higher education","","","",""
"5 on scale 1-7","2018","66 and older","in school","","","",""
"5 on scale 1-7","2018","66 and older","inadequately","","","",""
"5 on scale 1-7","2018","66 and older","general elemantary","","","",""
"5 on scale 1-7","2018","66 and older","middle vocational","","","",""
"5 on scale 1-7","2018","66 and older","vocational + Abi","","","",""
"5 on scale 1-7","2018","66 and older","higher vocational","","","",""
"5 on scale 1-7","2018","66 and older","higher education","","","",""
"6 on scale 1-7","2018","16-34 y.","in school","3","","",""
"6 on scale 1-7","2018","16-34 y.","inadequately","6","","",""
"6 on scale 1-7","2018","16-34 y.","general elemantary","10","","",""
"6 on scale 1-7","2018","16-34 y.","middle vocational","4","","",""
"6 on scale 1-7","2018","16-34 y.","vocational + Abi","","","",""
"6 on scale 1-7","2018","16-34 y.","higher vocational","","","",""
"6 on scale 1-7","2018","16-34 y.","higher education","2","","",""
"6 on scale 1-7","2018","35-65 y.","in school","","","",""
"6 on scale 1-7","2018","35-65 y.","inadequately","4","","",""
"6 on scale 1-7","2018","35-65 y.","general elemantary","3","","",""
"6 on scale 1-7","2018","35-65 y.","middle vocational","5","","",""
"6 on scale 1-7","2018","35-65 y.","vocational + Abi","","","",""
"6 on scale 1-7","2018","35-65 y.","higher vocational","","","",""
"6 on scale 1-7","2018","35-65 y.","higher education","5","","",""
"6 on scale 1-7","2018","66 and older","in school","","","",""
"6 on scale 1-7","2018","66 and older","inadequately","1","","",""
"6 on scale 1-7","2018","66 and older","general elemantary","","","",""
"6 on scale 1-7","2018","66 and older","middle vocational","","","",""
"6 on scale 1-7","2018","66 and older","vocational + Abi","","","",""
"6 on scale 1-7","2018","66 and older","higher vocational","","","",""
"6 on scale 1-7","2018","66 and older","higher education","","","",""
"7 Strongly agree","2018","16-34 y.","in school","5","","",""
"7 Strongly agree","2018","16-34 y.","inadequately","72","0.813592938796964","0.732685611874945","0.894500265718984"
"7 Strongly agree","2018","16-34 y.","general elemantary","54","0.810522483023712","0.72183162940447","0.899213336642955"
"7 Strongly agree","2018","16-34 y.","middle vocational","22","","",""
"7 Strongly agree","2018","16-34 y.","vocational + Abi","2","","",""
"7 Strongly agree","2018","16-34 y.","higher vocational","","","",""
"7 Strongly agree","2018","16-34 y.","higher education","20","","",""
"7 Strongly agree","2018","35-65 y.","in school","1","","",""
"7 Strongly agree","2018","35-65 y.","inadequately","44","0.552453360202742","0.434268840448228","0.670637879957255"
"7 Strongly agree","2018","35-65 y.","general elemantary","14","","",""
"7 Strongly agree","2018","35-65 y.","middle vocational","11","","",""
"7 Strongly agree","2018","35-65 y.","vocational + Abi","3","","",""
"7 Strongly agree","2018","35-65 y.","higher vocational","","","",""
"7 Strongly agree","2018","35-65 y.","higher education","16","","",""
"7 Strongly agree","2018","66 and older","in school","","","",""
"7 Strongly agree","2018","66 and older","inadequately","3","","",""
"7 Strongly agree","2018","66 and older","general elemantary","","","",""
"7 Strongly agree","2018","66 and older","middle vocational","","","",""
"7 Strongly agree","2018","66 and older","vocational + Abi","","","",""
"7 Strongly agree","2018","66 and older","higher vocational","","","",""
"7 Strongly agree","2018","66 and older","higher education","","","",""
"1 Strongly disagree","2019","16-34 y.","in school","","","",""
"1 Strongly disagree","2019","16-34 y.","inadequately","2","","",""
"1 Strongly disagree","2019","16-34 y.","general elemantary","","","",""
"1 Strongly disagree","2019","16-34 y.","middle vocational","","","",""
"1 Strongly disagree","2019","16-34 y.","vocational + Abi","","","",""
"1 Strongly disagree","2019","16-34 y.","higher vocational","","","",""
"1 Strongly disagree","2019","16-34 y.","higher education","","","",""
"1 Strongly disagree","2019","35-65 y.","in school","","","",""
"1 Strongly disagree","2019","35-65 y.","inadequately","2","","",""
"1 Strongly disagree","2019","35-65 y.","general elemantary","","","",""
"1 Strongly disagree","2019","35-65 y.","middle vocational","","","",""
"1 Strongly disagree","2019","35-65 y.","vocational + Abi","","","",""
"1 Strongly disagree","2019","35-65 y.","higher vocational","","","",""
"1 Strongly disagree","2019","35-65 y.","higher education","","","",""
"1 Strongly disagree","2019","66 and older","in school","","","",""
"1 Strongly disagree","2019","66 and older","inadequately","","","",""
"1 Strongly disagree","2019","66 and older","general elemantary","","","",""
"1 Strongly disagree","2019","66 and older","middle vocational","","","",""
"1 Strongly disagree","2019","66 and older","vocational + Abi","","","",""
"1 Strongly disagree","2019","66 and older","higher vocational","","","",""
"1 Strongly disagree","2019","66 and older","higher education","","","",""
"2 on scale 1-7 ","2019","16-34 y.","in school","","","",""
"2 on scale 1-7 ","2019","16-34 y.","inadequately","1","","",""
"2 on scale 1-7 ","2019","16-34 y.","general elemantary","1","","",""
"2 on scale 1-7 ","2019","16-34 y.","middle vocational","","","",""
"2 on scale 1-7 ","2019","16-34 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","16-34 y.","higher vocational","","","",""
"2 on scale 1-7 ","2019","16-34 y.","higher education","","","",""
"2 on scale 1-7 ","2019","35-65 y.","in school","","","",""
"2 on scale 1-7 ","2019","35-65 y.","inadequately","2","","",""
"2 on scale 1-7 ","2019","35-65 y.","general elemantary","","","",""
"2 on scale 1-7 ","2019","35-65 y.","middle vocational","","","",""
"2 on scale 1-7 ","2019","35-65 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","35-65 y.","higher vocational","","","",""
"2 on scale 1-7 ","2019","35-65 y.","higher education","","","",""
"2 on scale 1-7 ","2019","66 and older","in school","","","",""
"2 on scale 1-7 ","2019","66 and older","inadequately","","","",""
"2 on scale 1-7 ","2019","66 and older","general elemantary","","","",""
"2 on scale 1-7 ","2019","66 and older","middle vocational","","","",""
"2 on scale 1-7 ","2019","66 and older","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","66 and older","higher vocational","","","",""
"2 on scale 1-7 ","2019","66 and older","higher education","","","",""
"3 on scale 1-7 ","2019","16-34 y.","in school","","","",""
"3 on scale 1-7 ","2019","16-34 y.","inadequately","2","","",""
"3 on scale 1-7 ","2019","16-34 y.","general elemantary","","","",""
"3 on scale 1-7 ","2019","16-34 y.","middle vocational","1","","",""
"3 on scale 1-7 ","2019","16-34 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","16-34 y.","higher vocational","","","",""
"3 on scale 1-7 ","2019","16-34 y.","higher education","1","","",""
"3 on scale 1-7 ","2019","35-65 y.","in school","","","",""
"3 on scale 1-7 ","2019","35-65 y.","inadequately","3","","",""
"3 on scale 1-7 ","2019","35-65 y.","general elemantary","","","",""
"3 on scale 1-7 ","2019","35-65 y.","middle vocational","","","",""
"3 on scale 1-7 ","2019","35-65 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","35-65 y.","higher vocational","","","",""
"3 on scale 1-7 ","2019","35-65 y.","higher education","1","","",""
"3 on scale 1-7 ","2019","66 and older","in school","","","",""
"3 on scale 1-7 ","2019","66 and older","inadequately","","","",""
"3 on scale 1-7 ","2019","66 and older","general elemantary","","","",""
"3 on scale 1-7 ","2019","66 and older","middle vocational","","","",""
"3 on scale 1-7 ","2019","66 and older","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","66 and older","higher vocational","","","",""
"3 on scale 1-7 ","2019","66 and older","higher education","","","",""
"4 on scale 1-7","2019","16-34 y.","in school","","","",""
"4 on scale 1-7","2019","16-34 y.","inadequately","3","","",""
"4 on scale 1-7","2019","16-34 y.","general elemantary","2","","",""
"4 on scale 1-7","2019","16-34 y.","middle vocational","2","","",""
"4 on scale 1-7","2019","16-34 y.","vocational + Abi","","","",""
"4 on scale 1-7","2019","16-34 y.","higher vocational","","","",""
"4 on scale 1-7","2019","16-34 y.","higher education","1","","",""
"4 on scale 1-7","2019","35-65 y.","in school","","","",""
"4 on scale 1-7","2019","35-65 y.","inadequately","6","","",""
"4 on scale 1-7","2019","35-65 y.","general elemantary","1","","",""
"4 on scale 1-7","2019","35-65 y.","middle vocational","2","","",""
"4 on scale 1-7","2019","35-65 y.","vocational + Abi","","","",""
"4 on scale 1-7","2019","35-65 y.","higher vocational","","","",""
"4 on scale 1-7","2019","35-65 y.","higher education","1","","",""
"4 on scale 1-7","2019","66 and older","in school","","","",""
"4 on scale 1-7","2019","66 and older","inadequately","","","",""
"4 on scale 1-7","2019","66 and older","general elemantary","","","",""
"4 on scale 1-7","2019","66 and older","middle vocational","","","",""
"4 on scale 1-7","2019","66 and older","vocational + Abi","","","",""
"4 on scale 1-7","2019","66 and older","higher vocational","","","",""
"4 on scale 1-7","2019","66 and older","higher education","","","",""
"5 on scale 1-7","2019","16-34 y.","in school","","","",""
"5 on scale 1-7","2019","16-34 y.","inadequately","9","","",""
"5 on scale 1-7","2019","16-34 y.","general elemantary","1","","",""
"5 on scale 1-7","2019","16-34 y.","middle vocational","1","","",""
"5 on scale 1-7","2019","16-34 y.","vocational + Abi","","","",""
"5 on scale 1-7","2019","16-34 y.","higher vocational","","","",""
"5 on scale 1-7","2019","16-34 y.","higher education","2","","",""
"5 on scale 1-7","2019","35-65 y.","in school","","","",""
"5 on scale 1-7","2019","35-65 y.","inadequately","11","","",""
"5 on scale 1-7","2019","35-65 y.","general elemantary","1","","",""
"5 on scale 1-7","2019","35-65 y.","middle vocational","1","","",""
"5 on scale 1-7","2019","35-65 y.","vocational + Abi","","","",""
"5 on scale 1-7","2019","35-65 y.","higher vocational","","","",""
"5 on scale 1-7","2019","35-65 y.","higher education","2","","",""
"5 on scale 1-7","2019","66 and older","in school","","","",""
"5 on scale 1-7","2019","66 and older","inadequately","2","","",""
"5 on scale 1-7","2019","66 and older","general elemantary","","","",""
"5 on scale 1-7","2019","66 and older","middle vocational","","","",""
"5 on scale 1-7","2019","66 and older","vocational + Abi","","","",""
"5 on scale 1-7","2019","66 and older","higher vocational","","","",""
"5 on scale 1-7","2019","66 and older","higher education","","","",""
"6 on scale 1-7","2019","16-34 y.","in school","1","","",""
"6 on scale 1-7","2019","16-34 y.","inadequately","4","","",""
"6 on scale 1-7","2019","16-34 y.","general elemantary","7","","",""
"6 on scale 1-7","2019","16-34 y.","middle vocational","3","","",""
"6 on scale 1-7","2019","16-34 y.","vocational + Abi","","","",""
"6 on scale 1-7","2019","16-34 y.","higher vocational","","","",""
"6 on scale 1-7","2019","16-34 y.","higher education","1","","",""
"6 on scale 1-7","2019","35-65 y.","in school","","","",""
"6 on scale 1-7","2019","35-65 y.","inadequately","8","","",""
"6 on scale 1-7","2019","35-65 y.","general elemantary","","","",""
"6 on scale 1-7","2019","35-65 y.","middle vocational","","","",""
"6 on scale 1-7","2019","35-65 y.","vocational + Abi","","","",""
"6 on scale 1-7","2019","35-65 y.","higher vocational","","","",""
"6 on scale 1-7","2019","35-65 y.","higher education","1","","",""
"6 on scale 1-7","2019","66 and older","in school","","","",""
"6 on scale 1-7","2019","66 and older","inadequately","1","","",""
"6 on scale 1-7","2019","66 and older","general elemantary","","","",""
"6 on scale 1-7","2019","66 and older","middle vocational","","","",""
"6 on scale 1-7","2019","66 and older","vocational + Abi","","","",""
"6 on scale 1-7","2019","66 and older","higher vocational","","","",""
"6 on scale 1-7","2019","66 and older","higher education","1","","",""
"7 Strongly agree","2019","16-34 y.","in school","","","",""
"7 Strongly agree","2019","16-34 y.","inadequately","36","0.618627629201108","0.492532029116179","0.744723229286037"
"7 Strongly agree","2019","16-34 y.","general elemantary","28","","",""
"7 Strongly agree","2019","16-34 y.","middle vocational","9","","",""
"7 Strongly agree","2019","16-34 y.","vocational + Abi","1","","",""
"7 Strongly agree","2019","16-34 y.","higher vocational","","","",""
"7 Strongly agree","2019","16-34 y.","higher education","11","","",""
"7 Strongly agree","2019","35-65 y.","in school","1","","",""
"7 Strongly agree","2019","35-65 y.","inadequately","39","0.534551402963136","0.418526953514574","0.650575852411699"
"7 Strongly agree","2019","35-65 y.","general elemantary","11","","",""
"7 Strongly agree","2019","35-65 y.","middle vocational","13","","",""
"7 Strongly agree","2019","35-65 y.","vocational + Abi","1","","",""
"7 Strongly agree","2019","35-65 y.","higher vocational","","","",""
"7 Strongly agree","2019","35-65 y.","higher education","5","","",""
"7 Strongly agree","2019","66 and older","in school","","","",""
"7 Strongly agree","2019","66 and older","inadequately","1","","",""
"7 Strongly agree","2019","66 and older","general elemantary","","","",""
"7 Strongly agree","2019","66 and older","middle vocational","1","","",""
"7 Strongly agree","2019","66 and older","vocational + Abi","","","",""
"7 Strongly agree","2019","66 and older","higher vocational","","","",""
"7 Strongly agree","2019","66 and older","higher education","","","",""
