"plh0206i06","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2019","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2019","Not Working","higher education","","","",""
"3 on scale 1-7 ","2019","Full Time","in school","","","",""
"3 on scale 1-7 ","2019","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2019","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2019","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2019","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2019","Full Time","higher education","","","",""
"3 on scale 1-7 ","2019","Part Time","in school","","","",""
"3 on scale 1-7 ","2019","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2019","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2019","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2019","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2019","Part Time","higher education","","","",""
"3 on scale 1-7 ","2019","Not Working","in school","","","",""
"3 on scale 1-7 ","2019","Not Working","inadequately","5","","",""
"3 on scale 1-7 ","2019","Not Working","general elemantary","","","",""
"3 on scale 1-7 ","2019","Not Working","middle vocational","1","","",""
"3 on scale 1-7 ","2019","Not Working","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2019","Not Working","higher education","2","","",""
"4 on scale 1-7","2019","Full Time","in school","","","",""
"4 on scale 1-7","2019","Full Time","inadequately","","","",""
"4 on scale 1-7","2019","Full Time","general elemantary","","","",""
"4 on scale 1-7","2019","Full Time","middle vocational","","","",""
"4 on scale 1-7","2019","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2019","Full Time","higher vocational","","","",""
"4 on scale 1-7","2019","Full Time","higher education","","","",""
"4 on scale 1-7","2019","Part Time","in school","","","",""
"4 on scale 1-7","2019","Part Time","inadequately","","","",""
"4 on scale 1-7","2019","Part Time","general elemantary","","","",""
"4 on scale 1-7","2019","Part Time","middle vocational","","","",""
"4 on scale 1-7","2019","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2019","Part Time","higher vocational","","","",""
"4 on scale 1-7","2019","Part Time","higher education","","","",""
"4 on scale 1-7","2019","Not Working","in school","","","",""
"4 on scale 1-7","2019","Not Working","inadequately","9","","",""
"4 on scale 1-7","2019","Not Working","general elemantary","3","","",""
"4 on scale 1-7","2019","Not Working","middle vocational","4","","",""
"4 on scale 1-7","2019","Not Working","vocational + Abi","","","",""
"4 on scale 1-7","2019","Not Working","higher vocational","","","",""
"4 on scale 1-7","2019","Not Working","higher education","2","","",""
"5 on scale 1-7","2019","Full Time","in school","","","",""
"5 on scale 1-7","2019","Full Time","inadequately","","","",""
"5 on scale 1-7","2019","Full Time","general elemantary","","","",""
"5 on scale 1-7","2019","Full Time","middle vocational","","","",""
"5 on scale 1-7","2019","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2019","Full Time","higher vocational","","","",""
"5 on scale 1-7","2019","Full Time","higher education","","","",""
"5 on scale 1-7","2019","Part Time","in school","","","",""
"5 on scale 1-7","2019","Part Time","inadequately","","","",""
"5 on scale 1-7","2019","Part Time","general elemantary","","","",""
"5 on scale 1-7","2019","Part Time","middle vocational","","","",""
"5 on scale 1-7","2019","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2019","Part Time","higher vocational","","","",""
"5 on scale 1-7","2019","Part Time","higher education","","","",""
"5 on scale 1-7","2019","Not Working","in school","","","",""
"5 on scale 1-7","2019","Not Working","inadequately","22","","",""
"5 on scale 1-7","2019","Not Working","general elemantary","2","","",""
"5 on scale 1-7","2019","Not Working","middle vocational","2","","",""
"5 on scale 1-7","2019","Not Working","vocational + Abi","","","",""
"5 on scale 1-7","2019","Not Working","higher vocational","","","",""
"5 on scale 1-7","2019","Not Working","higher education","4","","",""
"6 on scale 1-7","2019","Full Time","in school","","","",""
"6 on scale 1-7","2019","Full Time","inadequately","","","",""
"6 on scale 1-7","2019","Full Time","general elemantary","","","",""
"6 on scale 1-7","2019","Full Time","middle vocational","","","",""
"6 on scale 1-7","2019","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2019","Full Time","higher vocational","","","",""
"6 on scale 1-7","2019","Full Time","higher education","","","",""
"6 on scale 1-7","2019","Part Time","in school","","","",""
"6 on scale 1-7","2019","Part Time","inadequately","","","",""
"6 on scale 1-7","2019","Part Time","general elemantary","","","",""
"6 on scale 1-7","2019","Part Time","middle vocational","","","",""
"6 on scale 1-7","2019","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2019","Part Time","higher vocational","","","",""
"6 on scale 1-7","2019","Part Time","higher education","","","",""
"6 on scale 1-7","2019","Not Working","in school","1","","",""
"6 on scale 1-7","2019","Not Working","inadequately","13","","",""
"6 on scale 1-7","2019","Not Working","general elemantary","7","","",""
"6 on scale 1-7","2019","Not Working","middle vocational","3","","",""
"6 on scale 1-7","2019","Not Working","vocational + Abi","","","",""
"6 on scale 1-7","2019","Not Working","higher vocational","","","",""
"6 on scale 1-7","2019","Not Working","higher education","3","","",""
"7 Strongly agree","2019","Full Time","in school","","","",""
"7 Strongly agree","2019","Full Time","inadequately","","","",""
"7 Strongly agree","2019","Full Time","general elemantary","","","",""
"7 Strongly agree","2019","Full Time","middle vocational","","","",""
"7 Strongly agree","2019","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2019","Full Time","higher vocational","","","",""
"7 Strongly agree","2019","Full Time","higher education","","","",""
"7 Strongly agree","2019","Part Time","in school","","","",""
"7 Strongly agree","2019","Part Time","inadequately","","","",""
"7 Strongly agree","2019","Part Time","general elemantary","","","",""
"7 Strongly agree","2019","Part Time","middle vocational","","","",""
"7 Strongly agree","2019","Part Time","vocational + Abi","","","",""
"7 Strongly agree","2019","Part Time","higher vocational","","","",""
"7 Strongly agree","2019","Part Time","higher education","","","",""
"7 Strongly agree","2019","Not Working","in school","1","","",""
"7 Strongly agree","2019","Not Working","inadequately","76","0.58318570877593","0.499077988356854","0.667293429195007"
"7 Strongly agree","2019","Not Working","general elemantary","39","0.601651845075477","0.468590946913346","0.734712743237608"
"7 Strongly agree","2019","Not Working","middle vocational","23","","",""
"7 Strongly agree","2019","Not Working","vocational + Abi","2","","",""
"7 Strongly agree","2019","Not Working","higher vocational","","","",""
"7 Strongly agree","2019","Not Working","higher education","16","","",""
