"pli0091_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1994","Single parent ","vocational + Abi","6","","",""
"Min 1x per month","1994","Single parent ","higher vocational","4","","",""
"Min 1x per month","1994","Single parent ","higher education","10","","",""
"Min 1x per month","1994","Couple + C. LE 16 ","in school","1","","",""
"Min 1x per month","1994","Couple + C. LE 16 ","inadequately","6","","",""
"Min 1x per month","1994","Couple + C. LE 16 ","general elemantary","38","0.120964685218543","0.0875117584293675","0.154417612007719"
"Min 1x per month","1994","Couple + C. LE 16 ","middle vocational","154","0.0921303469725725","0.0781587426250421","0.106101951320103"
"Min 1x per month","1994","Couple + C. LE 16 ","vocational + Abi","15","","",""
"Min 1x per month","1994","Couple + C. LE 16 ","higher vocational","33","0.121103046959545","0.0778942128428808","0.164311881076208"
"Min 1x per month","1994","Couple + C. LE 16 ","higher education","80","0.173069442023861","0.140952868576065","0.205186015471658"
"Min 1x per month","1994","Couple + C. GT 16 ","in school","35","0.346057939300893","0.249890465319226","0.442225413282559"
"Min 1x per month","1994","Couple + C. GT 16 ","inadequately","8","","",""
"Min 1x per month","1994","Couple + C. GT 16 ","general elemantary","81","0.146787266917923","0.115952143659329","0.177622390176517"
"Min 1x per month","1994","Couple + C. GT 16 ","middle vocational","211","0.155510688649006","0.135250226367157","0.175771150930855"
"Min 1x per month","1994","Couple + C. GT 16 ","vocational + Abi","22","","",""
"Min 1x per month","1994","Couple + C. GT 16 ","higher vocational","16","","",""
"Min 1x per month","1994","Couple + C. GT 16 ","higher education","27","","",""
"Min 1x per month","1994","Couple + C. LE and GT 16","in school","33","0.328589925359511","0.24081452942833","0.416365321290691"
"Min 1x per month","1994","Couple + C. LE and GT 16","inadequately","3","","",""
"Min 1x per month","1994","Couple + C. LE and GT 16","general elemantary","61","0.200847900046614","0.154416321939356","0.247279478153872"
"Min 1x per month","1994","Couple + C. LE and GT 16","middle vocational","74","0.169125370370567","0.134567179176584","0.20368356156455"
"Min 1x per month","1994","Couple + C. LE and GT 16","vocational + Abi","4","","",""
"Min 1x per month","1994","Couple + C. LE and GT 16","higher vocational","6","","",""
"Min 1x per month","1994","Couple + C. LE and GT 16","higher education","14","","",""
"Rarely","1994","1-pers.-HH","in school","","","",""
"Rarely","1994","1-pers.-HH","inadequately","4","","",""
"Rarely","1994","1-pers.-HH","general elemantary","38","0.0978280650134385","0.0667929651312723","0.128863164895605"
"Rarely","1994","1-pers.-HH","middle vocational","180","0.246642763192999","0.214868678047854","0.278416848338145"
"Rarely","1994","1-pers.-HH","vocational + Abi","16","","",""
"Rarely","1994","1-pers.-HH","higher vocational","21","","",""
"Rarely","1994","1-pers.-HH","higher education","55","0.338947235305042","0.26583008379178","0.412064386818304"
"Rarely","1994","(Married) couple without C. ","in school","","","",""
"Rarely","1994","(Married) couple without C. ","inadequately","16","","",""
"Rarely","1994","(Married) couple without C. ","general elemantary","149","0.233321382656552","0.19986739813579","0.266775367177313"
"Rarely","1994","(Married) couple without C. ","middle vocational","636","0.357704346296056","0.335749342373659","0.379659350218454"
"Rarely","1994","(Married) couple without C. ","vocational + Abi","33","0.294141836163413","0.20527810898657","0.383005563340257"
"Rarely","1994","(Married) couple without C. ","higher vocational","102","0.472075257447151","0.408784430770074","0.535366084124229"
"Rarely","1994","(Married) couple without C. ","higher education","185","0.439726322276977","0.392866482712409","0.486586161841544"
"Rarely","1994","Single parent ","in school","5","","",""
"Rarely","1994","Single parent ","inadequately","9","","",""
"Rarely","1994","Single parent ","general elemantary","36","0.257994826380248","0.184189080766312","0.331800571994184"
"Rarely","1994","Single parent ","middle vocational","105","0.404327258102759","0.347149746962753","0.461504769242766"
"Rarely","1994","Single parent ","vocational + Abi","3","","",""
"Rarely","1994","Single parent ","higher vocational","8","","",""
"Rarely","1994","Single parent ","higher education","39","0.589019107274879","0.466549661231002","0.711488553318755"
"Rarely","1994","Couple + C. LE 16 ","in school","","","",""
"Rarely","1994","Couple + C. LE 16 ","inadequately","23","","",""
"Rarely","1994","Couple + C. LE 16 ","general elemantary","151","0.507496646370585","0.456207810331634","0.558785482409537"
"Rarely","1994","Couple + C. LE 16 ","middle vocational","977","0.607302818420984","0.583710820783292","0.630894816058676"
"Rarely","1994","Couple + C. LE 16 ","vocational + Abi","77","0.63435552776457","0.548186074297522","0.720524981231618"
"Rarely","1994","Couple + C. LE 16 ","higher vocational","142","0.697290696068266","0.636442759749797","0.758138632386736"
"Rarely","1994","Couple + C. LE 16 ","higher education","347","0.616055475600836","0.574767020160057","0.657343931041615"
"Rarely","1994","Couple + C. GT 16 ","in school","10","","",""
"Rarely","1994","Couple + C. GT 16 ","inadequately","26","","",""
"Rarely","1994","Couple + C. GT 16 ","general elemantary","105","0.206129526810307","0.170882883755928","0.241376169864685"
"Rarely","1994","Couple + C. GT 16 ","middle vocational","439","0.37491728869963","0.347852251581986","0.401982325817274"
"Rarely","1994","Couple + C. GT 16 ","vocational + Abi","12","","",""
"Rarely","1994","Couple + C. GT 16 ","higher vocational","53","0.470747810017813","0.374817265987934","0.566678354047692"
"Rarely","1994","Couple + C. GT 16 ","higher education","139","0.510670244803654","0.449673125185423","0.571667364421885"
"Rarely","1994","Couple + C. LE and GT 16","in school","28","","",""
"Rarely","1994","Couple + C. LE and GT 16","inadequately","25","","",""
"Rarely","1994","Couple + C. LE and GT 16","general elemantary","74","0.256645427838845","0.206024529414661","0.30726632626303"
"Rarely","1994","Couple + C. LE and GT 16","middle vocational","197","0.455674770053732","0.409761777813575","0.501587762293888"
"Rarely","1994","Couple + C. LE and GT 16","vocational + Abi","9","","",""
"Rarely","1994","Couple + C. LE and GT 16","higher vocational","31","0.42433732823192","0.298223781838867","0.550450874624973"
"Rarely","1994","Couple + C. LE and GT 16","higher education","69","0.605562963311089","0.516239065241418","0.69488686138076"
"Never","1994","1-pers.-HH","in school","","","",""
"Never","1994","1-pers.-HH","inadequately","26","","",""
"Never","1994","1-pers.-HH","general elemantary","266","0.810321736914458","0.769366043260903","0.851277430568013"
"Never","1994","1-pers.-HH","middle vocational","328","0.506479804171408","0.469626883254615","0.543332725088202"
"Never","1994","1-pers.-HH","vocational + Abi","8","","",""
"Never","1994","1-pers.-HH","higher vocational","28","","",""
"Never","1994","1-pers.-HH","higher education","47","0.298293710787368","0.227623744210324","0.368963677364411"
"Never","1994","(Married) couple without C. ","in school","","","",""
"Never","1994","(Married) couple without C. ","inadequately","59","0.614041462712017","0.507364099572552","0.720718825851482"
"Never","1994","(Married) couple without C. ","general elemantary","412","0.704946431881104","0.668872589839581","0.741020273922628"
"Never","1994","(Married) couple without C. ","middle vocational","847","0.479187366009648","0.456305188312389","0.502069543706906"
"Never","1994","(Married) couple without C. ","vocational + Abi","30","0.325065151256682","0.233716206038584","0.41641409647478"
"Never","1994","(Married) couple without C. ","higher vocational","90","0.366790050314193","0.30569137717841","0.427888723449976"
"Never","1994","(Married) couple without C. ","higher education","162","0.385153217921019","0.339211241614734","0.431095194227305"
"Never","1994","Single parent ","in school","","","",""
"Never","1994","Single parent ","inadequately","14","","",""
"Never","1994","Single parent ","general elemantary","58","0.430390166714157","0.346868122364009","0.513912211064306"
"Never","1994","Single parent ","middle vocational","75","0.250942748865903","0.200430150984459","0.301455346747346"
"Never","1994","Single parent ","vocational + Abi","","","",""
"Never","1994","Single parent ","higher vocational","5","","",""
"Never","1994","Single parent ","higher education","11","","",""
"Never","1994","Couple + C. LE 16 ","in school","","","",""
"Never","1994","Couple + C. LE 16 ","inadequately","57","0.592635770747491","0.488791093344415","0.696480448150567"
"Never","1994","Couple + C. LE 16 ","general elemantary","168","0.345365608304366","0.296585741331588","0.394145475277144"
"Never","1994","Couple + C. LE 16 ","middle vocational","455","0.266012839447465","0.244666239726374","0.287359439168557"
"Never","1994","Couple + C. LE 16 ","vocational + Abi","26","","",""
"Never","1994","Couple + C. LE 16 ","higher vocational","41","0.163463776160332","0.114488242942206","0.212439309378458"
"Never","1994","Couple + C. LE 16 ","higher education","96","0.191190350801127","0.157806176942531","0.224574524659724"
"Never","1994","Couple + C. GT 16 ","in school","3","","",""
"Never","1994","Couple + C. GT 16 ","inadequately","117","0.701229944052114","0.629632581303107","0.772827306801122"
"Never","1994","Couple + C. GT 16 ","general elemantary","207","0.444868242311859","0.401568374445576","0.488168110178142"
"Never","1994","Couple + C. GT 16 ","middle vocational","386","0.309841595640063","0.283988270960403","0.335694920319723"
"Never","1994","Couple + C. GT 16 ","vocational + Abi","7","","",""
"Never","1994","Couple + C. GT 16 ","higher vocational","27","","",""
"Never","1994","Couple + C. GT 16 ","higher education","71","0.261343136277487","0.207730747756734","0.31495552479824"
"Never","1994","Couple + C. LE and GT 16","in school","3","","",""
"Never","1994","Couple + C. LE and GT 16","inadequately","63","0.684191780547526","0.591206733465114","0.777176827629938"
"Never","1994","Couple + C. LE and GT 16","general elemantary","66","0.206379437296031","0.159475992284909","0.253282882307152"
"Never","1994","Couple + C. LE and GT 16","middle vocational","133","0.262494289682363","0.221932090125484","0.303056489239242"
"Never","1994","Couple + C. LE and GT 16","vocational + Abi","7","","",""
"Never","1994","Couple + C. LE and GT 16","higher vocational","20","","",""
"Never","1994","Couple + C. LE and GT 16","higher education","31","0.228389155531869","0.151664301376252","0.305114009687485"
"Daily","1995","1-pers.-HH","in school","","","",""
"Daily","1995","1-pers.-HH","inadequately","","","",""
"Daily","1995","1-pers.-HH","general elemantary","","","",""
"Daily","1995","1-pers.-HH","middle vocational","","","",""
"Daily","1995","1-pers.-HH","vocational + Abi","","","",""
"Daily","1995","1-pers.-HH","higher vocational","","","",""
"Daily","1995","1-pers.-HH","higher education","","","",""
"Daily","1995","(Married) couple without C. ","in school","","","",""
"Daily","1995","(Married) couple without C. ","inadequately","","","",""
"Daily","1995","(Married) couple without C. ","general elemantary","","","",""
"Daily","1995","(Married) couple without C. ","middle vocational","1","","",""
"Daily","1995","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","1995","(Married) couple without C. ","higher vocational","","","",""
"Daily","1995","(Married) couple without C. ","higher education","","","",""
"Daily","1995","Single parent ","in school","","","",""
"Daily","1995","Single parent ","inadequately","","","",""
"Daily","1995","Single parent ","general elemantary","","","",""
"Daily","1995","Single parent ","middle vocational","2","","",""
"Daily","1995","Single parent ","vocational + Abi","","","",""
"Daily","1995","Single parent ","higher vocational","","","",""
"Daily","1995","Single parent ","higher education","","","",""
"Daily","1995","Couple + C. LE 16 ","in school","","","",""
"Daily","1995","Couple + C. LE 16 ","inadequately","","","",""
"Daily","1995","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","1995","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","1995","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","1995","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","1995","Couple + C. LE 16 ","higher education","","","",""
"Daily","1995","Couple + C. GT 16 ","in school","","","",""
"Daily","1995","Couple + C. GT 16 ","inadequately","","","",""
"Daily","1995","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","1995","Couple + C. GT 16 ","middle vocational","3","","",""
"Daily","1995","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","1995","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","1995","Couple + C. GT 16 ","higher education","","","",""
