"pli0091_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Daily","1990","Lower Saxony","in school","","","","","1"
"Daily","1990","Lower Saxony","inadequately","","","","","1"
"Daily","1990","Lower Saxony","general elemantary","","","","","1"
"Daily","1990","Lower Saxony","middle vocational","","","","","1"
"Daily","1990","Lower Saxony","vocational + Abi","","","","","1"
"Daily","1990","Lower Saxony","higher vocational","","","","","1"
"Daily","1990","Lower Saxony","higher education","","","","","1"
"Daily","1990","Bremen","in school","","","","","1"
"Daily","1990","Bremen","inadequately","","","","","1"
"Daily","1990","Bavaria","vocational + Abi","","","","","1"
"Daily","1990","Bavaria","higher vocational","1","","","","1"
"Daily","1990","Bavaria","higher education","","","","","1"
"Daily","1990","Berlin","in school","","","","","1"
"Daily","1990","Berlin","inadequately","1","","","","1"
"Daily","1990","Berlin","general elemantary","","","","","1"
"Daily","1990","Thuringia","higher education","","","","","1"
"Min 1x per month","1990","Schleswig-Holstein","higher vocational","2","","","","3"
"Min 1x per month","1990","Schleswig-Holstein","higher education","4","","","","3"
"Min 1x per month","1990","Hamburg","in school","1","","","","3"
"Min 1x per month","1990","Hamburg","inadequately","","","","","3"
"Min 1x per month","1990","Hamburg","general elemantary","4","","","","3"
"Min 1x per month","1990","Hamburg","middle vocational","13","","","","3"
"Min 1x per month","1990","Hamburg","vocational + Abi","1","","","","3"
"Min 1x per month","1990","Hesse","inadequately","3","","","","3"
"Min 1x per month","1990","Hesse","general elemantary","37","0.0935925785178536","0.0584585005923699","0.128726656443337","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","general elemantary","17","","","","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","middle vocational","49","0.138755599369028","0.100938863574949","0.176572335163107","3"
"Min 1x per month","1990","North Rhine-Westphalia","vocational + Abi","18","","","","3"
"Min 1x per month","1990","North Rhine-Westphalia","higher vocational","23","","","","3"
"Min 1x per month","1990","North Rhine-Westphalia","higher education","29","","","","3"
"Min 1x per month","1990","Hesse","in school","10","","","","3"
"Min 1x per month","1990","Hesse","middle vocational","60","0.117924140500896","0.0881915190428167","0.147656761958976","3"
"Min 1x per month","1990","Hesse","vocational + Abi","4","","","","3"
"Min 1x per month","1990","Hesse","higher vocational","3","","","","3"
"Min 1x per month","1990","Hesse","higher education","21","","","","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","in school","4","","","","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","inadequately","1","","","","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","vocational + Abi","7","","","","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","higher vocational","4","","","","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","higher education","3","","","","3"
"Min 1x per month","1990","Baden-Württemberg","in school","10","","","","3"
"Min 1x per month","1990","Baden-Württemberg","inadequately","8","","","","3"
"Min 1x per month","1990","Baden-Württemberg","general elemantary","73","0.111417227848374","0.0841627272048018","0.138671728491946","3"
"Min 1x per month","1990","Baden-Württemberg","middle vocational","113","0.132411625335421","0.108895456714643","0.1559277939562","3"
"Min 1x per month","1990","Baden-Württemberg","vocational + Abi","14","","","","3"
"Min 1x per month","1990","Baden-Württemberg","higher vocational","11","","","","3"
"Min 1x per month","1990","Hamburg","higher vocational","3","","","","3"
"Min 1x per month","1990","Hamburg","higher education","7","","","","3"
"Min 1x per month","1990","Lower Saxony","in school","4","","","","3"
"Min 1x per month","1990","Lower Saxony","inadequately","4","","","","3"
"Min 1x per month","1990","Lower Saxony","general elemantary","27","","","","3"
"Min 1x per month","1990","Lower Saxony","middle vocational","74","0.128948417327815","0.0995723919975731","0.158324442658058","3"
"Min 1x per month","1990","Lower Saxony","vocational + Abi","5","","","","3"
"Min 1x per month","1990","Lower Saxony","higher vocational","9","","","","3"
"Min 1x per month","1990","Lower Saxony","higher education","18","","","","3"
"Min 1x per month","1990","Bremen","in school","","","","","3"
"Min 1x per month","1990","Bremen","inadequately","1","","","","3"
"Min 1x per month","1990","Bremen","general elemantary","5","","","","3"
"Min 1x per month","1990","Bremen","middle vocational","9","","","","3"
"Min 1x per month","1990","Bremen","vocational + Abi","2","","","","3"
"Min 1x per month","1990","Bremen","higher vocational","1","","","","3"
"Min 1x per month","1990","Bremen","higher education","","","","","3"
"Min 1x per month","1990","North Rhine-Westphalia","in school","22","","","","3"
"Min 1x per month","1990","North Rhine-Westphalia","inadequately","14","","","","3"
"Min 1x per month","1990","North Rhine-Westphalia","general elemantary","87","0.122871886754711","0.0970724230861826","0.148671350423239","3"
"Min 1x per month","1990","North Rhine-Westphalia","middle vocational","171","0.126408786968579","0.107799796771511","0.145017777165646","3"
"Min 1x per month","1990","Schleswig-Holstein","in school","4","","","","3"
"Min 1x per month","1990","Schleswig-Holstein","inadequately","","","","","3"
"Min 1x per month","1990","Schleswig-Holstein","general elemantary","8","","","","3"
"Min 1x per month","1990","Schleswig-Holstein","middle vocational","20","","","","3"
"Min 1x per month","1990","Schleswig-Holstein","vocational + Abi","3","","","","3"
"Min 1x per month","1990","Baden-Württemberg","higher education","11","","","","3"
"Min 1x per month","1990","Bavaria","in school","10","","","","3"
"Min 1x per month","1990","Bavaria","inadequately","4","","","","3"
"Min 1x per month","1990","Bavaria","general elemantary","38","0.0892731755002759","0.0614688755961335","0.117077475404418","3"
"Min 1x per month","1990","Bavaria","middle vocational","127","0.144017627287854","0.119838210686821","0.168197043888887","3"
"Min 1x per month","1990","Bavaria","vocational + Abi","7","","","","3"
"Min 1x per month","1990","Bavaria","higher vocational","9","","","","3"
"Min 1x per month","1990","Bavaria","higher education","19","","","","3"
"Min 1x per month","1990","Berlin","in school","6","","","","3"
"Min 1x per month","1990","Berlin","inadequately","1","","","","3"
"Min 1x per month","1990","Berlin","general elemantary","14","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","general elemantary","8","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","middle vocational","46","0.179466000116777","0.134518198254091","0.224413801979463","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","vocational + Abi","2","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","higher vocational","4","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","higher education","19","","","","3"
"Min 1x per month","1990","Saxony","in school","1","","","","3"
"Min 1x per month","1990","Saxony","inadequately","","","","","3"
"Min 1x per month","1990","Berlin","middle vocational","41","0.167164123972107","0.123064692056601","0.211263555887613","3"
"Min 1x per month","1990","Berlin","vocational + Abi","5","","","","3"
"Min 1x per month","1990","Berlin","higher vocational","3","","","","3"
"Min 1x per month","1990","Berlin","higher education","32","0.248528847214497","0.178667978269901","0.318389716159093","3"
"Min 1x per month","1990","Brandenburg","in school","2","","","","3"
"Min 1x per month","1990","Brandenburg","inadequately","","","","","3"
"Min 1x per month","1990","Brandenburg","general elemantary","6","","","","3"
"Min 1x per month","1990","Brandenburg","vocational + Abi","4","","","","3"
"Min 1x per month","1990","Brandenburg","higher vocational","5","","","","3"
"Min 1x per month","1990","Brandenburg","higher education","25","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","in school","2","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Min 1x per month","1990","Saxony","general elemantary","16","","","","3"
"Min 1x per month","1990","Saxony","middle vocational","97","0.125112062284814","0.101636736506549","0.148587388063079","3"
"Min 1x per month","1990","Saxony","vocational + Abi","6","","","","3"
"Min 1x per month","1990","Saxony","higher vocational","5","","","","3"
"Min 1x per month","1990","Saxony","higher education","43","0.150614001206455","0.10901583910325","0.19221216330966","3"
"Min 1x per month","1990","Saxony-Anhalt","in school","2","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","inadequately","","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","general elemantary","12","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","middle vocational","51","0.104887362837313","0.0766086103037197","0.133166115370906","3"
"Min 1x per month","1990","Saxony-Anhalt","vocational + Abi","2","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","higher vocational","8","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","higher education","20","","","","3"
"Min 1x per month","1990","Thuringia","in school","2","","","","3"
"Min 1x per month","1990","Thuringia","inadequately","","","","","3"
"Min 1x per month","1990","Thuringia","general elemantary","7","","","","3"
"Min 1x per month","1990","Thuringia","middle vocational","69","0.134939950779455","0.104501761616391","0.165378139942519","3"
"Min 1x per month","1990","Thuringia","vocational + Abi","2","","","","3"
"Min 1x per month","1990","Thuringia","higher vocational","4","","","","3"
"Min 1x per month","1990","Thuringia","higher education","21","","","","3"
"Min 1x per month","1990","Brandenburg","middle vocational","45","0.125958426755771","0.0931957302396359","0.158721123271906","3"
"Min 1x per week","1990","Schleswig-Holstein","higher vocational","","","","","2"
"Min 1x per week","1990","Schleswig-Holstein","higher education","1","","","","2"
"Min 1x per week","1990","Hamburg","in school","1","","","","2"
"Min 1x per week","1990","Hamburg","inadequately","","","","","2"
"Min 1x per week","1990","Hamburg","general elemantary","2","","","","2"
"Min 1x per week","1990","Hamburg","middle vocational","3","","","","2"
"Min 1x per week","1990","Hamburg","vocational + Abi","","","","","2"
"Min 1x per week","1990","Hamburg","higher vocational","","","","","2"
"Min 1x per week","1990","Hamburg","higher education","","","","","2"
"Min 1x per week","1990","Lower Saxony","in school","6","","","","2"
"Min 1x per week","1990","Lower Saxony","inadequately","","","","","2"
"Min 1x per week","1990","Lower Saxony","general elemantary","21","","","","2"
"Min 1x per week","1990","Lower Saxony","middle vocational","32","0.0551647211333515","0.0351535800971102","0.0751758621695928","2"
"Min 1x per week","1990","Lower Saxony","vocational + Abi","3","","","","2"
"Min 1x per week","1990","Lower Saxony","higher vocational","","","","","2"
"Min 1x per week","1990","Lower Saxony","higher education","2","","","","2"
"Min 1x per week","1990","Bremen","in school","","","","","2"
"Min 1x per week","1990","Bremen","inadequately","","","","","2"
"Min 1x per week","1990","Bremen","general elemantary","3","","","","2"
"Min 1x per week","1990","Bremen","middle vocational","2","","","","2"
"Min 1x per week","1990","Bremen","vocational + Abi","","","","","2"
"Min 1x per week","1990","Bremen","higher vocational","","","","","2"
"Min 1x per week","1990","Bremen","higher education","","","","","2"
"Min 1x per week","1990","North Rhine-Westphalia","in school","14","","","","2"
"Min 1x per week","1990","North Rhine-Westphalia","inadequately","4","","","","2"
"Min 1x per week","1990","North Rhine-Westphalia","higher education","8","","","","2"
"Min 1x per week","1990","Hesse","in school","4","","","","2"
"Min 1x per week","1990","Hesse","inadequately","3","","","","2"
"Min 1x per week","1990","Hesse","general elemantary","21","","","","2"
"Min 1x per week","1990","Hesse","middle vocational","25","","","","2"
"Min 1x per week","1990","Hesse","vocational + Abi","3","","","","2"
"Min 1x per week","1990","Hesse","higher vocational","2","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","general elemantary","15","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","middle vocational","15","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","vocational + Abi","1","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","higher vocational","1","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","higher education","3","","","","2"
"Min 1x per week","1990","North Rhine-Westphalia","middle vocational","56","0.0379167833824469","0.0272212583215716","0.0486123084433221","2"
"Min 1x per week","1990","North Rhine-Westphalia","vocational + Abi","7","","","","2"
"Min 1x per week","1990","North Rhine-Westphalia","higher vocational","2","","","","2"
"Min 1x per week","1990","Hesse","higher education","2","","","","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","in school","","","","","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","inadequately","2","","","","2"
