"pli0091_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","1999","Employed","higher education","397","0.253341209565669","0.231619112916954","0.275063306214384","3"
"Min 1x per month","1999","Not Employed","in school","116","0.404690887766879","0.346784492838931","0.462597282694826","3"
"Min 1x per month","1999","Not Employed","inadequately","4","","","","3"
"Min 1x per month","1999","Not Employed","general elemantary","92","0.0514332219280226","0.0392661224574259","0.0636003213986192","3"
"Min 1x per month","1999","Not Employed","middle vocational","226","0.0919469498420526","0.0802017371252891","0.103692162558816","3"
"Min 1x per week","1999","Not Employed","in school","79","0.300360873602866","0.246278932133065","0.354442815072667","2"
"Min 1x per week","1999","Not Employed","inadequately","1","","","","2"
"Min 1x per week","1999","Not Employed","general elemantary","64","0.0391028422965735","0.0284252371750573","0.0497804474180896","2"
"Min 1x per week","1999","Not Employed","middle vocational","103","0.0390127918940894","0.0311423533643305","0.0468832304238483","2"
"Min 1x per week","1999","Not Employed","vocational + Abi","5","","","","2"
"Min 1x per week","1999","Not Employed","higher vocational","4","","","","2"
"Min 1x per week","1999","Not Employed","higher education","12","","","","2"
"Min 1x per week","1999","Employed","in school","23","","","","2"
"Min 1x per week","1999","Employed","inadequately","9","","","","2"
"Min 1x per week","1999","Employed","general elemantary","169","0.13704767571655","0.117425989515466","0.156669361917634","2"
"Min 1x per week","1999","Employed","middle vocational","423","0.0883970827832004","0.0801928456263373","0.0966013199400635","2"
"Min 1x per week","1999","Employed","vocational + Abi","43","0.117587093705496","0.0860986774070626","0.149075510003928","2"
"Min 1x per week","1999","Employed","higher vocational","36","0.0468065834741305","0.0302601303798016","0.0633530365684595","2"
"Min 1x per week","1999","Employed","higher education","88","0.0516074112931761","0.0405580329715206","0.0626567896148317","2"
"Never","1999","Not Employed","in school","9","","","","5"
"Never","1999","Not Employed","inadequately","184","0.816053209696269","0.765428542907027","0.866677876485512","5"
"Never","1999","Not Employed","general elemantary","825","0.696213449833817","0.670880444551962","0.721546455115673","5"
"Never","1999","Not Employed","middle vocational","1199","0.552165377653489","0.531952412314231","0.572378342992746","5"
"Never","1999","Not Employed","vocational + Abi","36","0.408713257038037","0.314684244606681","0.502742269469394","5"
"Never","1999","Not Employed","higher vocational","88","0.556862954178988","0.486779963061513","0.626945945296463","5"
"Never","1999","Not Employed","higher education","178","0.515199667985793","0.467403543085588","0.562995792885998","5"
"Never","1999","Employed","in school","1","","","","5"
"Never","1999","Employed","inadequately","111","0.54441268931604","0.475391407174401","0.613433971457679","5"
"Never","1999","Employed","general elemantary","330","0.277593622576443","0.252042933611031","0.303144311541855","5"
"Never","1999","Employed","middle vocational","876","0.198311882714306","0.186788141993421","0.209835623435191","5"
"Never","1999","Employed","vocational + Abi","63","0.144682936521083","0.11029490707381","0.179070965968356","5"
"Never","1999","Employed","higher vocational","96","0.183499507598519","0.153177594306622","0.213821420890416","5"
"Never","1999","Employed","higher education","190","0.136469353348055","0.119324089412304","0.153614617283806","5"
"Rarely","1999","Not Employed","in school","72","0.269053741229283","0.216735180101941","0.321372302356625","4"
"Rarely","1999","Not Employed","inadequately","36","0.170126025334948","0.121029779787737","0.21922227088216","4"
"Rarely","1999","Not Employed","general elemantary","285","0.213250485941587","0.190687607969329","0.235813363913845","4"
"Rarely","1999","Not Employed","middle vocational","797","0.316874880610369","0.297963177276019","0.335786583944719","4"
"Rarely","1999","Not Employed","vocational + Abi","47","0.425708082502714","0.331133215019721","0.520282949985706","4"
"Rarely","1999","Not Employed","higher vocational","80","0.353673551846415","0.286221262788789","0.42112584090404","4"
"Rarely","1999","Not Employed","higher education","187","0.381323553316222","0.334871806236255","0.427775300396189","4"
"Rarely","1999","Employed","in school","6","","","","4"
"Rarely","1999","Employed","inadequately","69","0.336149650940808","0.270680830015843","0.401618471865774","4"
"Rarely","1999","Employed","general elemantary","423","0.374468475143721","0.346853839376377","0.402083110911065","4"
"Rarely","1999","Employed","middle vocational","2304","0.496248353331446","0.481798143119484","0.510698563543409","4"
"Rarely","1999","Employed","vocational + Abi","172","0.410628382361389","0.362538451195778","0.458718313527","4"
"Rarely","1999","Employed","higher vocational","376","0.579054640521304","0.54037935213853","0.617729928904078","4"
"Rarely","1999","Employed","higher education","865","0.5585820257931","0.533781766835383","0.583382284750817","4"
"Daily","2000","Not Employed","in school","","","","","1"
"Daily","2000","Not Employed","inadequately","","","","","1"
"Daily","2000","Not Employed","general elemantary","","","","","1"
"Daily","2000","Not Employed","middle vocational","","","","","1"
"Daily","2000","Not Employed","vocational + Abi","","","","","1"
"Daily","2000","Not Employed","higher vocational","","","","","1"
"Daily","2000","Not Employed","higher education","","","","","1"
"Daily","2000","Employed","in school","","","","","1"
"Daily","2000","Employed","inadequately","","","","","1"
"Daily","2000","Employed","general elemantary","","","","","1"
"Daily","2000","Employed","middle vocational","","","","","1"
"Daily","2000","Employed","vocational + Abi","","","","","1"
"Daily","2000","Employed","higher vocational","","","","","1"
"Daily","2000","Employed","higher education","","","","","1"
"Min 1x per month","2000","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2000","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2000","Not Employed","higher education","","","","","3"
"Min 1x per month","2000","Employed","in school","","","","","3"
"Min 1x per month","2000","Employed","inadequately","","","","","3"
"Min 1x per month","2000","Employed","general elemantary","","","","","3"
"Min 1x per month","2000","Employed","middle vocational","","","","","3"
"Min 1x per month","2000","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2000","Employed","higher vocational","","","","","3"
"Min 1x per month","2000","Employed","higher education","","","","","3"
"Min 1x per month","2000","Not Employed","in school","","","","","3"
"Min 1x per month","2000","Not Employed","inadequately","","","","","3"
"Min 1x per month","2000","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2000","Not Employed","middle vocational","","","","","3"
"Min 1x per week","2000","Not Employed","in school","","","","","2"
"Min 1x per week","2000","Not Employed","inadequately","","","","","2"
"Min 1x per week","2000","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2000","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2000","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2000","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2000","Not Employed","higher education","","","","","2"
"Min 1x per week","2000","Employed","in school","","","","","2"
"Min 1x per week","2000","Employed","inadequately","","","","","2"
"Min 1x per week","2000","Employed","general elemantary","","","","","2"
"Min 1x per week","2000","Employed","middle vocational","","","","","2"
"Min 1x per week","2000","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2000","Employed","higher vocational","","","","","2"
"Min 1x per week","2000","Employed","higher education","","","","","2"
"Never","2000","Not Employed","in school","","","","","5"
"Never","2000","Not Employed","inadequately","","","","","5"
"Never","2000","Not Employed","general elemantary","","","","","5"
"Never","2000","Not Employed","middle vocational","","","","","5"
"Never","2000","Not Employed","vocational + Abi","","","","","5"
"Never","2000","Not Employed","higher vocational","","","","","5"
"Never","2000","Not Employed","higher education","","","","","5"
"Never","2000","Employed","in school","","","","","5"
"Never","2000","Employed","inadequately","","","","","5"
"Never","2000","Employed","general elemantary","","","","","5"
"Never","2000","Employed","middle vocational","","","","","5"
"Never","2000","Employed","vocational + Abi","","","","","5"
"Never","2000","Employed","higher vocational","","","","","5"
"Never","2000","Employed","higher education","","","","","5"
"Rarely","2000","Not Employed","in school","","","","","4"
"Rarely","2000","Not Employed","inadequately","","","","","4"
"Rarely","2000","Not Employed","general elemantary","","","","","4"
"Rarely","2000","Not Employed","middle vocational","","","","","4"
"Rarely","2000","Not Employed","vocational + Abi","","","","","4"
"Rarely","2000","Not Employed","higher vocational","","","","","4"
"Rarely","2000","Not Employed","higher education","","","","","4"
"Rarely","2000","Employed","in school","","","","","4"
"Rarely","2000","Employed","inadequately","","","","","4"
"Rarely","2000","Employed","general elemantary","","","","","4"
"Rarely","2000","Employed","middle vocational","","","","","4"
"Rarely","2000","Employed","vocational + Abi","","","","","4"
"Rarely","2000","Employed","higher vocational","","","","","4"
"Rarely","2000","Employed","higher education","","","","","4"
"Daily","2001","Not Employed","in school","","","","","1"
"Daily","2001","Not Employed","inadequately","","","","","1"
"Daily","2001","Not Employed","general elemantary","","","","","1"
"Daily","2001","Not Employed","middle vocational","","","","","1"
"Daily","2001","Not Employed","vocational + Abi","","","","","1"
"Daily","2001","Not Employed","higher vocational","","","","","1"
"Daily","2001","Not Employed","higher education","","","","","1"
"Daily","2001","Employed","in school","","","","","1"
"Daily","2001","Employed","inadequately","","","","","1"
"Daily","2001","Employed","general elemantary","","","","","1"
"Daily","2001","Employed","middle vocational","","","","","1"
"Daily","2001","Employed","vocational + Abi","","","","","1"
"Daily","2001","Employed","higher vocational","","","","","1"
"Daily","2001","Employed","higher education","","","","","1"
"Min 1x per month","2001","Not Employed","in school","203","0.471290259010947","0.423832577906806","0.518747940115088","3"
"Min 1x per month","2001","Not Employed","inadequately","5","","","","3"
"Min 1x per month","2001","Not Employed","general elemantary","120","0.0594068619389344","0.0479628626180315","0.0708508612598374","3"
"Min 1x per month","2001","Not Employed","middle vocational","385","0.0871502975782171","0.0786393600119283","0.0956612351445059","3"
"Min 1x per month","2001","Not Employed","vocational + Abi","42","0.132836297524639","0.0930825567037898","0.172590038345488","3"
