"pli0091_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1994","no degree/no degree yet","in school","79","0.352656276820639","0.290637392793396","0.414675160847881"
"Min 1x per month","1994","no degree/no degree yet","inadequately","24","","",""
"Min 1x per month","1994","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1994","no degree/no degree yet","middle vocational","6","","",""
"Min 1x per month","1994","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1994","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1994","no degree/no degree yet","higher education","","","",""
"Rarely","1994","lower secondary degree","in school","","","",""
"Rarely","1994","lower secondary degree","inadequately","","","",""
"Rarely","1994","lower secondary degree","general elemantary","377","0.209403611468609","0.189245009171689","0.22956221376553"
"Rarely","1994","lower secondary degree","middle vocational","1303","0.363589375368579","0.34758891289905","0.379589837838108"
"Rarely","1994","lower secondary degree","vocational + Abi","1","","",""
"Rarely","1994","lower secondary degree","higher vocational","134","0.445629403951442","0.389006876808991","0.502251931093894"
"Rarely","1994","lower secondary degree","higher education","40","0.311541643365907","0.226897666076836","0.396185620654977"
"Rarely","1994","secondary school degree","in school","","","",""
"Rarely","1994","secondary school degree","inadequately","","","",""
"Rarely","1994","secondary school degree","general elemantary","124","0.280250701216604","0.239118748186617","0.321382654246591"
"Rarely","1994","secondary school degree","middle vocational","1125","0.487487373299247","0.46677408407547","0.508200662523025"
"Rarely","1994","secondary school degree","vocational + Abi","","","",""
"Rarely","1994","secondary school degree","higher vocational","171","0.519855214201055","0.46511576634052","0.574594662061591"
"Rarely","1994","secondary school degree","higher education","278","0.503662711706032","0.458840581360418","0.548484842051645"
"Rarely","1994","college entrance qualification","in school","","","",""
"Rarely","1994","college entrance qualification","inadequately","","","",""
"Rarely","1994","college entrance qualification","general elemantary","","","",""
"Rarely","1994","college entrance qualification","middle vocational","85","0.268830222715604","0.222448946486628","0.31521149894458"
"Rarely","1994","college entrance qualification","vocational + Abi","139","0.402545398791452","0.349310163306373","0.455780634276531"
"Rarely","1994","college entrance qualification","higher vocational","62","0.526631114015926","0.439451301649418","0.613810926382433"
"Rarely","1994","college entrance qualification","higher education","543","0.510599253683751","0.479815911506293","0.54138259586121"
"Rarely","1994","Other degree","in school","","","",""
"Rarely","1994","Other degree","inadequately","6","","",""
"Rarely","1994","Other degree","general elemantary","100","0.221567735951769","0.183281510921204","0.259853960982335"
"Rarely","1994","Other degree","middle vocational","112","0.343138012460312","0.291915296540228","0.394360728380395"
"Rarely","1994","Other degree","vocational + Abi","20","","",""
"Rarely","1994","Other degree","higher vocational","","","",""
"Rarely","1994","Other degree","higher education","14","","",""
"Rarely","1994","no degree/no degree yet","in school","44","0.17675505583856","0.127240700828451","0.226269410848669"
"Rarely","1994","no degree/no degree yet","inadequately","114","0.234109273609224","0.198059472713117","0.270159074505332"
"Rarely","1994","no degree/no degree yet","general elemantary","","","",""
"Rarely","1994","no degree/no degree yet","middle vocational","19","","",""
"Rarely","1994","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1994","no degree/no degree yet","higher vocational","1","","",""
"Rarely","1994","no degree/no degree yet","higher education","","","",""
"Never","1994","lower secondary degree","in school","","","",""
"Never","1994","lower secondary degree","inadequately","","","",""
"Never","1994","lower secondary degree","general elemantary","935","0.677669535788138","0.654514226930119","0.700824844646157"
"Never","1994","lower secondary degree","middle vocational","1613","0.484178281303041","0.467555231842375","0.500801330763707"
"Never","1994","lower secondary degree","vocational + Abi","2","","",""
"Never","1994","lower secondary degree","higher vocational","124","0.425732158285607","0.369403719778482","0.482060596792732"
"Never","1994","lower secondary degree","higher education","63","0.590183505523076","0.500298464345411","0.680068546700741"
"Never","1994","secondary school degree","in school","","","",""
"Never","1994","secondary school degree","inadequately","","","",""
"Never","1994","secondary school degree","general elemantary","72","0.225922607986399","0.187623611901447","0.264221604071351"
"Never","1994","secondary school degree","middle vocational","513","0.258955747681921","0.240802683297271","0.277108812066571"
"Never","1994","secondary school degree","vocational + Abi","","","",""
"Never","1994","secondary school degree","higher vocational","74","0.261188976156146","0.213058827081579","0.309319125230713"
"Never","1994","secondary school degree","higher education","137","0.334297958859668","0.292007640992687","0.376588276726648"
"Never","1994","college entrance qualification","in school","","","",""
"Never","1994","college entrance qualification","inadequately","","","",""
"Never","1994","college entrance qualification","general elemantary","","","",""
"Never","1994","college entrance qualification","middle vocational","24","","",""
"Never","1994","college entrance qualification","vocational + Abi","49","0.169669635375251","0.128925339747078","0.210413931003424"
"Never","1994","college entrance qualification","higher vocational","25","","",""
"Never","1994","college entrance qualification","higher education","228","0.242564438012245","0.216168944938463","0.268959931086026"
"Never","1994","Other degree","in school","","","",""
"Never","1994","Other degree","inadequately","11","","",""
"Never","1994","Other degree","general elemantary","313","0.695401279906797","0.652972489228399","0.737830070585194"
"Never","1994","Other degree","middle vocational","172","0.527057284588623","0.473190097014941","0.580924472162306"
"Never","1994","Other degree","vocational + Abi","34","0.563021851688493","0.43751571793783","0.688527985439157"
"Never","1994","Other degree","higher vocational","2","","",""
"Never","1994","Other degree","higher education","8","","",""
"Never","1994","no degree/no degree yet","in school","6","","",""
"Never","1994","no degree/no degree yet","inadequately","379","0.68135690102852","0.641688038804671","0.72102576325237"
"Never","1994","no degree/no degree yet","general elemantary","","","",""
"Never","1994","no degree/no degree yet","middle vocational","36","0.448542104668569","0.32945397420427","0.567630235132868"
"Never","1994","no degree/no degree yet","vocational + Abi","","","",""
"Never","1994","no degree/no degree yet","higher vocational","3","","",""
"Never","1994","no degree/no degree yet","higher education","","","",""
"Daily","1995","lower secondary degree","in school","","","",""
"Daily","1995","lower secondary degree","inadequately","","","",""
"Daily","1995","lower secondary degree","general elemantary","","","",""
"Daily","1995","lower secondary degree","middle vocational","3","","",""
"Daily","1995","lower secondary degree","vocational + Abi","","","",""
"Daily","1995","lower secondary degree","higher vocational","","","",""
"Daily","1995","lower secondary degree","higher education","","","",""
"Daily","1995","secondary school degree","in school","","","",""
"Daily","1995","secondary school degree","inadequately","","","",""
"Daily","1995","secondary school degree","general elemantary","","","",""
"Daily","1995","secondary school degree","middle vocational","1","","",""
"Daily","1995","secondary school degree","vocational + Abi","","","",""
