"pgnation","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"81","1994","66 and older","no migration background","","","",""
"81","1994","66 and older","direct migration background","","","",""
"81","1994","66 and older","indirect migration background","","","",""
"82","1994","16-34 y.","no migration background","","","",""
"82","1994","16-34 y.","direct migration background","","","",""
"82","1994","16-34 y.","indirect migration background","","","",""
"82","1994","35-65 y.","no migration background","","","",""
"82","1994","35-65 y.","direct migration background","","","",""
"82","1994","35-65 y.","indirect migration background","","","",""
"82","1994","66 and older","no migration background","","","",""
"82","1994","66 and older","direct migration background","","","",""
"82","1994","66 and older","indirect migration background","","","",""
"83","1994","16-34 y.","no migration background","","","",""
"83","1994","16-34 y.","direct migration background","","","",""
"83","1994","16-34 y.","indirect migration background","","","",""
"83","1994","35-65 y.","no migration background","","","",""
"83","1994","35-65 y.","direct migration background","","","",""
"83","1994","35-65 y.","indirect migration background","","","",""
"83","1994","66 and older","no migration background","","","",""
"83","1994","66 and older","direct migration background","","","",""
"83","1994","66 and older","indirect migration background","","","",""
"84","1994","16-34 y.","no migration background","","","",""
"84","1994","16-34 y.","direct migration background","","","",""
"84","1994","16-34 y.","indirect migration background","","","",""
"84","1994","35-65 y.","no migration background","","","",""
"84","1994","35-65 y.","direct migration background","","","",""
"84","1994","35-65 y.","indirect migration background","","","",""
"84","1994","66 and older","no migration background","","","",""
"84","1994","66 and older","direct migration background","","","",""
"84","1994","66 and older","indirect migration background","","","",""
"85","1994","16-34 y.","no migration background","","","",""
"85","1994","16-34 y.","direct migration background","","","",""
"85","1994","16-34 y.","indirect migration background","","","",""
"85","1994","35-65 y.","no migration background","","","",""
"85","1994","35-65 y.","direct migration background","","","",""
"85","1994","35-65 y.","indirect migration background","","","",""
"85","1994","66 and older","no migration background","","","",""
"85","1994","66 and older","direct migration background","","","",""
"85","1994","66 and older","indirect migration background","","","",""
"86","1994","16-34 y.","no migration background","","","",""
"86","1994","16-34 y.","direct migration background","","","",""
"86","1994","16-34 y.","indirect migration background","","","",""
"86","1994","35-65 y.","no migration background","","","",""
"86","1994","35-65 y.","direct migration background","","","",""
"86","1994","35-65 y.","indirect migration background","","","",""
"86","1994","66 and older","no migration background","","","",""
"86","1994","66 and older","direct migration background","","","",""
"86","1994","66 and older","indirect migration background","","","",""
"89","1994","16-34 y.","no migration background","","","",""
"89","1994","16-34 y.","direct migration background","","","",""
"89","1994","16-34 y.","indirect migration background","","","",""
"89","1994","35-65 y.","no migration background","","","",""
"89","1994","35-65 y.","direct migration background","","","",""
"89","1994","35-65 y.","indirect migration background","","","",""
"89","1994","66 and older","no migration background","","","",""
"89","1994","66 and older","direct migration background","","","",""
"89","1994","66 and older","indirect migration background","","","",""
"90","1994","16-34 y.","no migration background","","","",""
"90","1994","16-34 y.","direct migration background","","","",""
"90","1994","16-34 y.","indirect migration background","","","",""
"90","1994","35-65 y.","no migration background","","","",""
"90","1994","35-65 y.","direct migration background","","","",""
"90","1994","35-65 y.","indirect migration background","","","",""
"90","1994","66 and older","no migration background","","","",""
"90","1994","66 and older","direct migration background","","","",""
"90","1994","66 and older","indirect migration background","","","",""
"92","1994","16-34 y.","no migration background","","","",""
"92","1994","16-34 y.","direct migration background","","","",""
"92","1994","16-34 y.","indirect migration background","","","",""
"92","1994","35-65 y.","no migration background","","","",""
"92","1994","35-65 y.","direct migration background","","","",""
"92","1994","35-65 y.","indirect migration background","","","",""
"92","1994","66 and older","no migration background","","","",""
"92","1994","66 and older","direct migration background","","","",""
"92","1994","66 and older","indirect migration background","","","",""
"94","1994","16-34 y.","no migration background","","","",""
"94","1994","16-34 y.","direct migration background","","","",""
"94","1994","16-34 y.","indirect migration background","","","",""
"94","1994","35-65 y.","no migration background","","","",""
"94","1994","35-65 y.","direct migration background","","","",""
"94","1994","35-65 y.","indirect migration background","","","",""
"94","1994","66 and older","no migration background","","","",""
"94","1994","66 and older","direct migration background","","","",""
"94","1994","66 and older","indirect migration background","","","",""
"95","1994","16-34 y.","no migration background","","","",""
"95","1994","16-34 y.","direct migration background","","","",""
"95","1994","16-34 y.","indirect migration background","","","",""
"95","1994","35-65 y.","no migration background","","","",""
"95","1994","35-65 y.","direct migration background","","","",""
"95","1994","35-65 y.","indirect migration background","","","",""
