"pgnation","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"27","1988","indirect migration background","Female","","","",""
"28","1988","no migration background","Male","","","",""
"28","1988","no migration background","Female","","","",""
"28","1988","direct migration background","Male","","","",""
"28","1988","direct migration background","Female","","","",""
"28","1988","indirect migration background","Male","","","",""
"28","1988","indirect migration background","Female","","","",""
"29","1988","no migration background","Male","","","",""
"29","1988","no migration background","Female","","","",""
"29","1988","direct migration background","Male","","","",""
"29","1988","direct migration background","Female","","","",""
"29","1988","indirect migration background","Male","","","",""
"29","1988","indirect migration background","Female","","","",""
"30","1988","no migration background","Male","","","",""
"30","1988","no migration background","Female","","","",""
"30","1988","direct migration background","Male","","","",""
"30","1988","direct migration background","Female","","","",""
"30","1988","indirect migration background","Male","","","",""
"30","1988","indirect migration background","Female","","","",""
"31","1988","no migration background","Male","","","",""
"31","1988","no migration background","Female","","","",""
"31","1988","direct migration background","Male","","","",""
"31","1988","direct migration background","Female","2","","",""
"31","1988","indirect migration background","Male","","","",""
"31","1988","indirect migration background","Female","","","",""
"32","1988","no migration background","Male","","","",""
"32","1988","no migration background","Female","","","",""
"32","1988","direct migration background","Male","","","",""
"32","1988","direct migration background","Female","","","",""
"32","1988","indirect migration background","Male","","","",""
"32","1988","indirect migration background","Female","","","",""
"34","1988","no migration background","Male","","","",""
"34","1988","no migration background","Female","","","",""
"34","1988","direct migration background","Male","","","",""
"34","1988","direct migration background","Female","1","","",""
"34","1988","indirect migration background","Male","","","",""
