"pgnation","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"51","1994","Employed","indirect migration background","","","",""
"52","1994","Not Employed","no migration background","","","",""
"52","1994","Not Employed","direct migration background","","","",""
"52","1994","Not Employed","indirect migration background","","","",""
"52","1994","Employed","no migration background","","","",""
"52","1994","Employed","direct migration background","1","","",""
"52","1994","Employed","indirect migration background","","","",""
"53","1994","Not Employed","no migration background","","","",""
"53","1994","Not Employed","direct migration background","","","",""
"53","1994","Not Employed","indirect migration background","","","",""
"53","1994","Employed","no migration background","","","",""
"53","1994","Employed","direct migration background","1","","",""
"53","1994","Employed","indirect migration background","","","",""
"54","1994","Not Employed","no migration background","","","",""
"54","1994","Not Employed","direct migration background","1","","",""
"54","1994","Not Employed","indirect migration background","","","",""
"54","1994","Employed","no migration background","","","",""
"54","1994","Employed","direct migration background","","","",""
"54","1994","Employed","indirect migration background","","","",""
"55","1994","Not Employed","no migration background","","","",""
"55","1994","Not Employed","direct migration background","","","",""
"55","1994","Not Employed","indirect migration background","","","",""
"55","1994","Employed","no migration background","","","",""
"55","1994","Employed","direct migration background","","","",""
"55","1994","Employed","indirect migration background","","","",""
"56","1994","Not Employed","no migration background","","","",""
"56","1994","Not Employed","direct migration background","","","",""
"56","1994","Not Employed","indirect migration background","","","",""
"56","1994","Employed","no migration background","","","",""
"56","1994","Employed","direct migration background","","","",""
"56","1994","Employed","indirect migration background","","","",""
"59","1994","Not Employed","no migration background","","","",""
"59","1994","Not Employed","direct migration background","","","",""
"59","1994","Not Employed","indirect migration background","","","",""
"59","1994","Employed","no migration background","","","",""
"59","1994","Employed","direct migration background","","","",""
"59","1994","Employed","indirect migration background","","","",""
"60","1994","Not Employed","no migration background","","","",""
"60","1994","Not Employed","direct migration background","","","",""
"60","1994","Not Employed","indirect migration background","","","",""
"60","1994","Employed","no migration background","","","",""
"60","1994","Employed","direct migration background","","","",""
"60","1994","Employed","indirect migration background","","","",""
"61","1994","Not Employed","no migration background","","","",""
"61","1994","Not Employed","direct migration background","","","",""
