"pgnation","year","sex","n","percent","lower_confidence","upper_confidence"
"78","1994","Female","","","",""
"79","1994","Male","","","",""
"79","1994","Female","","","",""
"80","1994","Male","","","",""
"80","1994","Female","","","",""
"81","1994","Male","","","",""
"81","1994","Female","","","",""
"82","1994","Male","","","",""
"82","1994","Female","","","",""
"83","1994","Male","","","",""
"83","1994","Female","","","",""
"84","1994","Male","","","",""
"84","1994","Female","","","",""
"85","1994","Male","","","",""
"85","1994","Female","","","",""
"86","1994","Male","","","",""
"86","1994","Female","","","",""
"89","1994","Male","","","",""
"89","1994","Female","","","",""
"90","1994","Male","","","",""
"90","1994","Female","","","",""
"92","1994","Male","","","",""
"92","1994","Female","","","",""
"94","1994","Male","","","",""
"94","1994","Female","","","",""
"95","1994","Male","","","",""
"95","1994","Female","","","",""
"96","1994","Male","","","",""
"96","1994","Female","","","",""
"97","1994","Male","","","",""
"97","1994","Female","","","",""
"98","1994","Male","1","","",""
"98","1994","Female","1","","",""
"101","1994","Male","","","",""
"101","1994","Female","","","",""
"102","1994","Male","","","",""
"102","1994","Female","","","",""
"103","1994","Male","","","",""
"103","1994","Female","","","",""
"105","1994","Male","","","",""
"105","1994","Female","","","",""
"108","1994","Male","","","",""
"108","1994","Female","","","",""
"110","1994","Male","","","",""
"110","1994","Female","","","",""
"111","1994","Male","","","",""
"111","1994","Female","","","",""
"113","1994","Male","","","",""
"113","1994","Female","","","",""
"116","1994","Male","","","",""
"116","1994","Female","","","",""
"117","1994","Male","","","",""
"117","1994","Female","","","",""
"118","1994","Male","","","",""
"118","1994","Female","","","",""
"119","1994","Male","","","",""
"119","1994","Female","","","",""
"120","1994","Male","","","",""
"120","1994","Female","","","",""
"121","1994","Male","","","",""
"121","1994","Female","","","",""
"122","1994","Male","","","",""
"122","1994","Female","","","",""
"123","1994","Male","","","",""
"123","1994","Female","","","",""
"124","1994","Male","","","",""
"124","1994","Female","","","",""
"125","1994","Male","","","",""
"125","1994","Female","","","",""
"127","1994","Male","","","",""
"127","1994","Female","","","",""
"128","1994","Male","","","",""
"128","1994","Female","","","",""
"129","1994","Male","","","",""
"129","1994","Female","","","",""
"130","1994","Male","","","",""
"130","1994","Female","","","",""
"131","1994","Male","","","",""
"131","1994","Female","","","",""
"132","1994","Male","","","",""
"132","1994","Female","","","",""
"133","1994","Male","","","",""
"133","1994","Female","","","",""
"135","1994","Male","","","",""
"135","1994","Female","","","",""
"138","1994","Male","","","",""
"138","1994","Female","","","",""
"139","1994","Male","","","",""
"139","1994","Female","","","",""
"140","1994","Male","","","",""
"140","1994","Female","","","",""
"141","1994","Male","","","",""
"141","1994","Female","","","",""
"142","1994","Male","","","",""
"142","1994","Female","","","",""
"143","1994","Male","","","",""
"143","1994","Female","","","",""
"144","1994","Male","","","",""
"144","1994","Female","","","",""
"145","1994","Male","","","",""
"145","1994","Female","","","",""
"146","1994","Male","","","",""
"146","1994","Female","","","",""
"147","1994","Male","","","",""
"147","1994","Female","","","",""
"148","1994","Male","","","",""
"148","1994","Female","","","",""
"149","1994","Male","","","",""
"149","1994","Female","","","",""
"151","1994","Male","","","",""
"151","1994","Female","","","",""
"152","1994","Male","","","",""
"152","1994","Female","","","",""
"154","1994","Male","","","",""
"154","1994","Female","","","",""
"155","1994","Male","","","",""
"155","1994","Female","","","",""
"156","1994","Male","","","",""
"156","1994","Female","","","",""
"158","1994","Male","","","",""
"158","1994","Female","","","",""
"162","1994","Male","","","",""
"162","1994","Female","","","",""
"164","1994","Male","","","",""
"164","1994","Female","","","",""
"165","1994","Male","","","",""
"165","1994","Female","","","",""
"166","1994","Male","","","",""
"166","1994","Female","","","",""
"167","1994","Male","","","",""
"167","1994","Female","","","",""
"168","1994","Male","","","",""
"168","1994","Female","","","",""
"169","1994","Male","","","",""
"169","1994","Female","","","",""
"172","1994","Male","","","",""
"172","1994","Female","","","",""
"173","1994","Male","","","",""
"173","1994","Female","","","",""
"178","1994","Male","","","",""
"178","1994","Female","","","",""
"181","1994","Male","","","",""
"181","1994","Female","","","",""
"183","1994","Male","","","",""
"183","1994","Female","","","",""
"188","1994","Male","","","",""
"188","1994","Female","","","",""
"195","1994","Male","","","",""
"195","1994","Female","","","",""
"196","1994","Male","","","",""
"196","1994","Female","","","",""
"999","1994","Male","","","",""
"999","1994","Female","","","",""
"1","1995","Male","5240","0.908196285065809","0.901134750026256","0.915257820105361"
"1","1995","Female","5828","0.925638805466427","0.919456034503673","0.931821576429181"
"2","1995","Male","434","0.0301086826212636","0.0259295462538687","0.0342878189886585"
"2","1995","Female","393","0.0236804341723046","0.020097160076503","0.0272637082681062"
"3","1995","Male","238","0.0185134293666514","0.0152168408035776","0.0218100179297252"
"3","1995","Female","234","0.0154323523903123","0.0125274733734536","0.018337231407171"
"4","1995","Male","152","0.00664852046918144","0.00466108467825442","0.00863595626010846"
"4","1995","Female","141","0.00484565779434445","0.00320917744541954","0.00648213814326936"
"5","1995","Male","204","0.0107644323612513","0.00824080888944979","0.0132880558330529"
"5","1995","Female","168","0.00766281125719075","0.00560780617106474","0.00971781634331677"
"6","1995","Male","76","0.00245114204027904","0.00124185205226556","0.00366043202829252"
"6","1995","Female","59","0.00171068270405544","0.000736810103629171","0.0026845553044817"
"10","1995","Male","11","","",""
"10","1995","Female","12","","",""
"11","1995","Male","4","","",""
"11","1995","Female","7","","",""
"12","1995","Male","5","","",""
"12","1995","Female","8","","",""
"13","1995","Male","","","",""
"13","1995","Female","","","",""
"14","1995","Male","7","","",""
"14","1995","Female","1","","",""
"15","1995","Male","","","",""
"15","1995","Female","","","",""
"16","1995","Male","","","",""
"16","1995","Female","","","",""
"17","1995","Male","","","",""
"17","1995","Female","","","",""
"18","1995","Male","1","","",""
"18","1995","Female","3","","",""
"19","1995","Male","2","","",""
"19","1995","Female","3","","",""
"20","1995","Male","","","",""
"20","1995","Female","1","","",""
"21","1995","Male","2","","",""
"21","1995","Female","4","","",""
"22","1995","Male","9","","",""
"22","1995","Female","14","","",""
"23","1995","Male","1","","",""
"23","1995","Female","","","",""
"24","1995","Male","1","","",""
"24","1995","Female","1","","",""
"25","1995","Male","","","",""
"25","1995","Female","","","",""
"26","1995","Male","2","","",""
"26","1995","Female","3","","",""
"27","1995","Male","","","",""
"27","1995","Female","","","",""
"28","1995","Male","4","","",""
"28","1995","Female","4","","",""
"29","1995","Male","2","","",""
"29","1995","Female","1","","",""
"30","1995","Male","","","",""
"30","1995","Female","","","",""
"31","1995","Male","1","","",""
"31","1995","Female","2","","",""
"32","1995","Male","3","","",""
"32","1995","Female","4","","",""
"34","1995","Male","","","",""
"34","1995","Female","","","",""
"35","1995","Male","","","",""
"35","1995","Female","1","","",""
"36","1995","Male","","","",""
"36","1995","Female","","","",""
"37","1995","Male","","","",""
"37","1995","Female","","","",""
"38","1995","Male","","","",""
"38","1995","Female","1","","",""
"39","1995","Male","","","",""
"39","1995","Female","1","","",""
"40","1995","Male","","","",""
"40","1995","Female","1","","",""
"41","1995","Male","1","","",""
"41","1995","Female","","","",""
"42","1995","Male","","","",""
"42","1995","Female","","","",""
"43","1995","Male","","","",""
"43","1995","Female","","","",""
"44","1995","Male","","","",""
"44","1995","Female","","","",""
"45","1995","Male","","","",""
"45","1995","Female","","","",""
"46","1995","Male","","","",""
"46","1995","Female","","","",""
"47","1995","Male","","","",""
"47","1995","Female","","","",""
"48","1995","Male","","","",""
"48","1995","Female","","","",""
"49","1995","Male","","","",""
"49","1995","Female","","","",""
"50","1995","Male","","","",""
"50","1995","Female","","","",""
"51","1995","Male","1","","",""
"51","1995","Female","","","",""
"52","1995","Male","1","","",""
"52","1995","Female","","","",""
"53","1995","Male","","","",""
"53","1995","Female","1","","",""
"54","1995","Male","1","","",""
"54","1995","Female","","","",""
"55","1995","Male","1","","",""
"55","1995","Female","2","","",""
"56","1995","Male","","","",""
"56","1995","Female","","","",""
"59","1995","Male","","","",""
"59","1995","Female","","","",""
"60","1995","Male","2","","",""
"60","1995","Female","1","","",""
"61","1995","Male","","","",""
"61","1995","Female","","","",""
"64","1995","Male","","","",""
"64","1995","Female","","","",""
"65","1995","Male","","","",""
"65","1995","Female","","","",""
"66","1995","Male","","","",""
"66","1995","Female","","","",""
"67","1995","Male","","","",""
"67","1995","Female","","","",""
"68","1995","Male","1","","",""
"68","1995","Female","1","","",""
"71","1995","Male","","","",""
"71","1995","Female","","","",""
"72","1995","Male","","","",""
"72","1995","Female","","","",""
"73","1995","Male","","","",""
"73","1995","Female","","","",""
"74","1995","Male","","","",""
"74","1995","Female","2","","",""
"75","1995","Male","1","","",""
"75","1995","Female","1","","",""
"76","1995","Male","","","",""
"76","1995","Female","","","",""
"77","1995","Male","","","",""
"77","1995","Female","","","",""
"78","1995","Male","2","","",""
"78","1995","Female","2","","",""
"79","1995","Male","","","",""
"79","1995","Female","","","",""
"80","1995","Male","","","",""
"80","1995","Female","","","",""
"81","1995","Male","1","","",""
"81","1995","Female","","","",""
"82","1995","Male","","","",""
"82","1995","Female","","","",""
"83","1995","Male","3","","",""
"83","1995","Female","2","","",""
"84","1995","Male","","","",""
"84","1995","Female","","","",""
"85","1995","Male","","","",""
"85","1995","Female","","","",""
"86","1995","Male","","","",""
"86","1995","Female","","","",""
"89","1995","Male","3","","",""
"89","1995","Female","4","","",""
"90","1995","Male","","","",""
"90","1995","Female","1","","",""
"92","1995","Male","1","","",""
"92","1995","Female","","","",""
"94","1995","Male","2","","",""
"94","1995","Female","","","",""
"95","1995","Male","","","",""
"95","1995","Female","","","",""
"96","1995","Male","","","",""
"96","1995","Female","1","","",""
"97","1995","Male","","","",""
"97","1995","Female","","","",""
"98","1995","Male","1","","",""
"98","1995","Female","2","","",""
"101","1995","Male","","","",""
"101","1995","Female","","","",""
"102","1995","Male","1","","",""
"102","1995","Female","2","","",""
"103","1995","Male","1","","",""
"103","1995","Female","","","",""
"105","1995","Male","","","",""
"105","1995","Female","","","",""
"108","1995","Male","","","",""
"108","1995","Female","","","",""
"110","1995","Male","","","",""
"110","1995","Female","","","",""
"111","1995","Male","","","",""
"111","1995","Female","","","",""
"113","1995","Male","","","",""
"113","1995","Female","","","",""
"116","1995","Male","","","",""
"116","1995","Female","","","",""
"117","1995","Male","","","",""
"117","1995","Female","","","",""
"118","1995","Male","","","",""
"118","1995","Female","","","",""
"119","1995","Male","","","",""
"119","1995","Female","","","",""
"120","1995","Male","","","",""
"120","1995","Female","","","",""
"121","1995","Male","","","",""
"121","1995","Female","","","",""
"122","1995","Male","","","",""
"122","1995","Female","","","",""
"123","1995","Male","","","",""
"123","1995","Female","","","",""
"124","1995","Male","","","",""
"124","1995","Female","","","",""
"125","1995","Male","","","",""
"125","1995","Female","","","",""
"127","1995","Male","","","",""
"127","1995","Female","","","",""
"128","1995","Male","","","",""
"128","1995","Female","","","",""
"129","1995","Male","","","",""
"129","1995","Female","","","",""
"130","1995","Male","","","",""
"130","1995","Female","","","",""
"131","1995","Male","","","",""
"131","1995","Female","","","",""
"132","1995","Male","","","",""
"132","1995","Female","","","",""
"133","1995","Male","","","",""
"133","1995","Female","","","",""
"135","1995","Male","","","",""
"135","1995","Female","","","",""
