"pgnation","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"178","1994","Not Working","Female","","","",""
"181","1994","Full Time","Male","","","",""
"181","1994","Full Time","Female","","","",""
"181","1994","Part Time","Male","","","",""
"181","1994","Part Time","Female","","","",""
"181","1994","Not Working","Male","","","",""
"181","1994","Not Working","Female","","","",""
"183","1994","Full Time","Male","","","",""
"183","1994","Full Time","Female","","","",""
"183","1994","Part Time","Male","","","",""
"183","1994","Part Time","Female","","","",""
"183","1994","Not Working","Male","","","",""
"183","1994","Not Working","Female","","","",""
"188","1994","Full Time","Male","","","",""
"188","1994","Full Time","Female","","","",""
"188","1994","Part Time","Male","","","",""
"188","1994","Part Time","Female","","","",""
"188","1994","Not Working","Male","","","",""
"188","1994","Not Working","Female","","","",""
"195","1994","Full Time","Male","","","",""
"195","1994","Full Time","Female","","","",""
"195","1994","Part Time","Male","","","",""
"195","1994","Part Time","Female","","","",""
"195","1994","Not Working","Male","","","",""
"195","1994","Not Working","Female","","","",""
"196","1994","Full Time","Male","","","",""
"196","1994","Full Time","Female","","","",""
"196","1994","Part Time","Male","","","",""
"196","1994","Part Time","Female","","","",""
"196","1994","Not Working","Male","","","",""
"196","1994","Not Working","Female","","","",""
"999","1994","Full Time","Male","","","",""
"999","1994","Full Time","Female","","","",""
"999","1994","Part Time","Male","","","",""
"999","1994","Part Time","Female","","","",""
"999","1994","Not Working","Male","","","",""
"999","1994","Not Working","Female","","","",""
"1","1995","Full Time","Male","3231","0.912309487130422","0.903473238105183","0.921145736155662"
"1","1995","Full Time","Female","1675","0.919408125800779","0.907387840531155","0.931428411070403"
"1","1995","Part Time","Male","657","0.869671873095643","0.847105496963006","0.892238249228281"
"1","1995","Part Time","Female","1482","0.919036854450126","0.906260258283698","0.931813450616554"
"1","1995","Not Working","Male","1352","0.917600127106158","0.904259445562302","0.930940808650014"
"1","1995","Not Working","Female","2671","0.931317758360138","0.922549448710637","0.940086068009639"
"2","1995","Full Time","Male","233","0.0266028725971462","0.021575629996531","0.0316301151977614"
"2","1995","Full Time","Female","70","0.0173641220770485","0.0115959567228952","0.0231322874312019"
"2","1995","Part Time","Male","80","0.0438683885224665","0.0301406274203975","0.0575961496245355"
"2","1995","Part Time","Female","87","0.0257019824972623","0.0182900024908054","0.0331139625037193"
"2","1995","Not Working","Male","121","0.0305700680542661","0.0222179922191762","0.0389221438893561"
"2","1995","Not Working","Female","236","0.0256462677996225","0.0201658316962883","0.0311267039029567"
"3","1995","Full Time","Male","151","0.0174928494033976","0.0133972385548476","0.0215884602519476"
"3","1995","Full Time","Female","84","0.0232921536387181","0.0166317256168694","0.0299525816605667"
"3","1995","Part Time","Male","44","0.0311980129407817","0.0195447911830169","0.0428512346985466"
"3","1995","Part Time","Female","66","0.0166925499688193","0.010691724091522","0.0226933758461166"
"3","1995","Not Working","Male","43","0.0147911386259071","0.00893443871157978","0.0206478385402344"
"3","1995","Not Working","Female","84","0.0113434819848312","0.00767200664535815","0.0150149573243043"
"4","1995","Full Time","Male","94","0.00821067914246133","0.0053915186505059","0.0110298396344168"
"4","1995","Full Time","Female","52","0.00749663571366511","0.00368760762292871","0.0113056638044015"
"4","1995","Part Time","Male","18","","",""
"4","1995","Part Time","Female","32","0.0047676446662445","0.00154123729492562","0.00799405203756339"
"4","1995","Not Working","Male","40","0.00381043906839737","0.000821297268675767","0.00679958086811897"
"4","1995","Not Working","Female","57","0.00368540810481193","0.00158460309463757","0.00578621311498629"
"5","1995","Full Time","Male","133","0.0124844113108808","0.00901563287732693","0.0159531897444346"
"5","1995","Full Time","Female","50","0.00813173961791983","0.00416591315439198","0.0120975660814477"
"5","1995","Part Time","Male","31","0.0120466580907963","0.00473414690969023","0.0193591692719023"
"5","1995","Part Time","Female","42","0.00782771214422064","0.00369993741792136","0.0119554868705199"
"5","1995","Not Working","Male","40","0.00696858392745545","0.00293267111704956","0.0110044967378613"
"5","1995","Not Working","Female","76","0.00737983154162906","0.00441254506401901","0.0103471180192391"
"6","1995","Full Time","Male","56","0.00351077564107806","0.00166296106877816","0.00535859021337796"
"6","1995","Full Time","Female","20","","",""
"6","1995","Part Time","Male","10","","",""
"6","1995","Part Time","Female","16","","",""
"6","1995","Not Working","Male","10","","",""
"6","1995","Not Working","Female","23","","",""
"10","1995","Full Time","Male","5","","",""
"10","1995","Full Time","Female","5","","",""
"10","1995","Part Time","Male","2","","",""
"10","1995","Part Time","Female","4","","",""
"10","1995","Not Working","Male","4","","",""
"10","1995","Not Working","Female","3","","",""
"11","1995","Full Time","Male","4","","",""
"11","1995","Full Time","Female","3","","",""
"11","1995","Part Time","Male","","","",""
"11","1995","Part Time","Female","2","","",""
"11","1995","Not Working","Male","","","",""
"11","1995","Not Working","Female","2","","",""
"12","1995","Full Time","Male","2","","",""
"12","1995","Full Time","Female","1","","",""
"12","1995","Part Time","Male","1","","",""
"12","1995","Part Time","Female","4","","",""
"12","1995","Not Working","Male","2","","",""
"12","1995","Not Working","Female","3","","",""
"13","1995","Full Time","Male","","","",""
"13","1995","Full Time","Female","","","",""
"13","1995","Part Time","Male","","","",""
"13","1995","Part Time","Female","","","",""
"13","1995","Not Working","Male","","","",""
"13","1995","Not Working","Female","","","",""
"14","1995","Full Time","Male","4","","",""
"14","1995","Full Time","Female","","","",""
"14","1995","Part Time","Male","3","","",""
"14","1995","Part Time","Female","1","","",""
"14","1995","Not Working","Male","","","",""
"14","1995","Not Working","Female","","","",""
"15","1995","Full Time","Male","","","",""
"15","1995","Full Time","Female","","","",""
"15","1995","Part Time","Male","","","",""
"15","1995","Part Time","Female","","","",""
"15","1995","Not Working","Male","","","",""
"15","1995","Not Working","Female","","","",""
"16","1995","Full Time","Male","","","",""
"16","1995","Full Time","Female","","","",""
"16","1995","Part Time","Male","","","",""
"16","1995","Part Time","Female","","","",""
"16","1995","Not Working","Male","","","",""
"16","1995","Not Working","Female","","","",""
"17","1995","Full Time","Male","","","",""
"17","1995","Full Time","Female","","","",""
"17","1995","Part Time","Male","","","",""
"17","1995","Part Time","Female","","","",""
"17","1995","Not Working","Male","","","",""
"17","1995","Not Working","Female","","","",""
"18","1995","Full Time","Male","","","",""
"18","1995","Full Time","Female","1","","",""
"18","1995","Part Time","Male","","","",""
"18","1995","Part Time","Female","2","","",""
"18","1995","Not Working","Male","1","","",""
"18","1995","Not Working","Female","","","",""
"19","1995","Full Time","Male","1","","",""
"19","1995","Full Time","Female","2","","",""
"19","1995","Part Time","Male","","","",""
"19","1995","Part Time","Female","","","",""
"19","1995","Not Working","Male","1","","",""
"19","1995","Not Working","Female","1","","",""
"20","1995","Full Time","Male","","","",""
"20","1995","Full Time","Female","","","",""
"20","1995","Part Time","Male","","","",""
"20","1995","Part Time","Female","1","","",""
"20","1995","Not Working","Male","","","",""
"20","1995","Not Working","Female","","","",""
"21","1995","Full Time","Male","1","","",""
"21","1995","Full Time","Female","","","",""
"21","1995","Part Time","Male","","","",""
"21","1995","Part Time","Female","1","","",""
"21","1995","Not Working","Male","1","","",""
"21","1995","Not Working","Female","3","","",""
"22","1995","Full Time","Male","4","","",""
"22","1995","Full Time","Female","2","","",""
"22","1995","Part Time","Male","4","","",""
"22","1995","Part Time","Female","2","","",""
"22","1995","Not Working","Male","1","","",""
"22","1995","Not Working","Female","10","","",""
"23","1995","Full Time","Male","","","",""
"23","1995","Full Time","Female","","","",""
"23","1995","Part Time","Male","","","",""
"23","1995","Part Time","Female","","","",""
"23","1995","Not Working","Male","1","","",""
"23","1995","Not Working","Female","","","",""
"24","1995","Full Time","Male","1","","",""
"24","1995","Full Time","Female","","","",""
"24","1995","Part Time","Male","","","",""
"24","1995","Part Time","Female","","","",""
"24","1995","Not Working","Male","","","",""
"24","1995","Not Working","Female","1","","",""
"25","1995","Full Time","Male","","","",""
"25","1995","Full Time","Female","","","",""
"25","1995","Part Time","Male","","","",""
"25","1995","Part Time","Female","","","",""
"25","1995","Not Working","Male","","","",""
"25","1995","Not Working","Female","","","",""
"26","1995","Full Time","Male","1","","",""
"26","1995","Full Time","Female","2","","",""
"26","1995","Part Time","Male","","","",""
"26","1995","Part Time","Female","1","","",""
"26","1995","Not Working","Male","1","","",""
"26","1995","Not Working","Female","","","",""
"27","1995","Full Time","Male","","","",""
"27","1995","Full Time","Female","","","",""
"27","1995","Part Time","Male","","","",""
"27","1995","Part Time","Female","","","",""
"27","1995","Not Working","Male","","","",""
"27","1995","Not Working","Female","","","",""
"28","1995","Full Time","Male","4","","",""
"28","1995","Full Time","Female","1","","",""
"28","1995","Part Time","Male","","","",""
"28","1995","Part Time","Female","1","","",""
"28","1995","Not Working","Male","","","",""
"28","1995","Not Working","Female","2","","",""
"29","1995","Full Time","Male","2","","",""
"29","1995","Full Time","Female","1","","",""
"29","1995","Part Time","Male","","","",""
"29","1995","Part Time","Female","","","",""
"29","1995","Not Working","Male","","","",""
"29","1995","Not Working","Female","","","",""
"30","1995","Full Time","Male","","","",""
"30","1995","Full Time","Female","","","",""
"30","1995","Part Time","Male","","","",""
"30","1995","Part Time","Female","","","",""
"30","1995","Not Working","Male","","","",""
"30","1995","Not Working","Female","","","",""
"31","1995","Full Time","Male","","","",""
"31","1995","Full Time","Female","","","",""
"31","1995","Part Time","Male","1","","",""
"31","1995","Part Time","Female","1","","",""
"31","1995","Not Working","Male","","","",""
"31","1995","Not Working","Female","1","","",""
"32","1995","Full Time","Male","1","","",""
"32","1995","Full Time","Female","","","",""
"32","1995","Part Time","Male","","","",""
"32","1995","Part Time","Female","1","","",""
"32","1995","Not Working","Male","2","","",""
"32","1995","Not Working","Female","3","","",""
"34","1995","Full Time","Male","","","",""
"34","1995","Full Time","Female","","","",""
"34","1995","Part Time","Male","","","",""
"34","1995","Part Time","Female","","","",""
"34","1995","Not Working","Male","","","",""
"34","1995","Not Working","Female","","","",""
"35","1995","Full Time","Male","","","",""
"35","1995","Full Time","Female","","","",""
"35","1995","Part Time","Male","","","",""
"35","1995","Part Time","Female","1","","",""
"35","1995","Not Working","Male","","","",""
"35","1995","Not Working","Female","","","",""
"36","1995","Full Time","Male","","","",""
"36","1995","Full Time","Female","","","",""
"36","1995","Part Time","Male","","","",""
"36","1995","Part Time","Female","","","",""
