"transab_cat","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","1996","Saxony-Anhalt","secondary school degree","38","0.112177774203481","0.0760425547449505","0.148312993662012"
"Low transfer dependency","1996","Saxony-Anhalt","college entrance qualification","8","","",""
"Low transfer dependency","1996","Saxony-Anhalt","Other degree","2","","",""
"Low transfer dependency","1996","Saxony-Anhalt","no degree/no degree yet","1","","",""
"Low transfer dependency","1996","Thuringia","lower secondary degree","39","0.0932445038874505","0.0574146901844214","0.129074317590479"
"Low transfer dependency","1996","Thuringia","secondary school degree","25","","",""
"Low transfer dependency","1996","Thuringia","college entrance qualification","6","","",""
"Low transfer dependency","1996","Thuringia","Other degree","","","",""
"Low transfer dependency","1996","Thuringia","no degree/no degree yet","1","","",""
"High transfer dependency","1996","Schleswig-Holstein","lower secondary degree","2","","",""
"High transfer dependency","1996","Schleswig-Holstein","secondary school degree","2","","",""
"High transfer dependency","1996","Schleswig-Holstein","college entrance qualification","1","","",""
"High transfer dependency","1996","Schleswig-Holstein","Other degree","","","",""
"High transfer dependency","1996","Schleswig-Holstein","no degree/no degree yet","","","",""
"High transfer dependency","1996","Hamburg","lower secondary degree","","","",""
"High transfer dependency","1996","Hamburg","secondary school degree","","","",""
"High transfer dependency","1996","Hamburg","college entrance qualification","","","",""
"High transfer dependency","1996","Hamburg","Other degree","","","",""
"High transfer dependency","1996","Hamburg","no degree/no degree yet","","","",""
"High transfer dependency","1996","Lower Saxony","lower secondary degree","7","","",""
"High transfer dependency","1996","Lower Saxony","secondary school degree","4","","",""
"High transfer dependency","1996","Lower Saxony","college entrance qualification","1","","",""
"High transfer dependency","1996","Lower Saxony","Other degree","2","","",""
"High transfer dependency","1996","Lower Saxony","no degree/no degree yet","2","","",""
"High transfer dependency","1996","Bremen","lower secondary degree","2","","",""
"High transfer dependency","1996","Bremen","secondary school degree","1","","",""
"High transfer dependency","1996","Bremen","college entrance qualification","","","",""
"High transfer dependency","1996","Bremen","Other degree","","","",""
"High transfer dependency","1996","Bremen","no degree/no degree yet","","","",""
"High transfer dependency","1996","North Rhine-Westphalia","lower secondary degree","26","","",""
"High transfer dependency","1996","North Rhine-Westphalia","secondary school degree","9","","",""
"High transfer dependency","1996","North Rhine-Westphalia","college entrance qualification","6","","",""
"High transfer dependency","1996","North Rhine-Westphalia","Other degree","9","","",""
"High transfer dependency","1996","North Rhine-Westphalia","no degree/no degree yet","5","","",""
"High transfer dependency","1996","Hesse","lower secondary degree","2","","",""
"High transfer dependency","1996","Hesse","secondary school degree","1","","",""
"High transfer dependency","1996","Hesse","college entrance qualification","","","",""
"High transfer dependency","1996","Hesse","Other degree","2","","",""
"High transfer dependency","1996","Hesse","no degree/no degree yet","2","","",""
"High transfer dependency","1996","Rhineland-Palatinate,Saarland","lower secondary degree","5","","",""
"High transfer dependency","1996","Rhineland-Palatinate,Saarland","secondary school degree","1","","",""
"High transfer dependency","1996","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"High transfer dependency","1996","Rhineland-Palatinate,Saarland","Other degree","2","","",""
"High transfer dependency","1996","Rhineland-Palatinate,Saarland","no degree/no degree yet","1","","",""
"High transfer dependency","1996","Baden-Württemberg","lower secondary degree","18","","",""
"High transfer dependency","1996","Baden-Württemberg","secondary school degree","2","","",""
"High transfer dependency","1996","Baden-Württemberg","college entrance qualification","2","","",""
"High transfer dependency","1996","Baden-Württemberg","Other degree","7","","",""
"High transfer dependency","1996","Baden-Württemberg","no degree/no degree yet","11","","",""
"High transfer dependency","1996","Bavaria","lower secondary degree","13","","",""
"High transfer dependency","1996","Bavaria","secondary school degree","2","","",""
"High transfer dependency","1996","Bavaria","college entrance qualification","","","",""
"High transfer dependency","1996","Bavaria","Other degree","","","",""
"High transfer dependency","1996","Bavaria","no degree/no degree yet","3","","",""
"High transfer dependency","1996","Berlin","lower secondary degree","3","","",""
"High transfer dependency","1996","Berlin","secondary school degree","","","",""
"High transfer dependency","1996","Berlin","college entrance qualification","2","","",""
"High transfer dependency","1996","Berlin","Other degree","1","","",""
"High transfer dependency","1996","Berlin","no degree/no degree yet","","","",""
"High transfer dependency","1996","Brandenburg","lower secondary degree","7","","",""
"High transfer dependency","1996","Brandenburg","secondary school degree","8","","",""
"High transfer dependency","1996","Brandenburg","college entrance qualification","1","","",""
"High transfer dependency","1996","Brandenburg","Other degree","","","",""
"High transfer dependency","1996","Brandenburg","no degree/no degree yet","","","",""
"High transfer dependency","1996","Mecklenburg-Western Pomerania","lower secondary degree","5","","",""
"High transfer dependency","1996","Mecklenburg-Western Pomerania","secondary school degree","10","","",""
"High transfer dependency","1996","Mecklenburg-Western Pomerania","college entrance qualification","1","","",""
"High transfer dependency","1996","Mecklenburg-Western Pomerania","Other degree","","","",""
"High transfer dependency","1996","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"High transfer dependency","1996","Saxony","lower secondary degree","25","","",""
"High transfer dependency","1996","Saxony","secondary school degree","15","","",""
"High transfer dependency","1996","Saxony","college entrance qualification","1","","",""
"High transfer dependency","1996","Saxony","Other degree","1","","",""
"High transfer dependency","1996","Saxony","no degree/no degree yet","","","",""
"High transfer dependency","1996","Saxony-Anhalt","lower secondary degree","16","","",""
"High transfer dependency","1996","Saxony-Anhalt","secondary school degree","10","","",""
"High transfer dependency","1996","Saxony-Anhalt","college entrance qualification","1","","",""
"High transfer dependency","1996","Saxony-Anhalt","Other degree","","","",""
"High transfer dependency","1996","Saxony-Anhalt","no degree/no degree yet","1","","",""
"High transfer dependency","1996","Thuringia","lower secondary degree","20","","",""
"High transfer dependency","1996","Thuringia","secondary school degree","11","","",""
"High transfer dependency","1996","Thuringia","college entrance qualification","1","","",""
"High transfer dependency","1996","Thuringia","Other degree","","","",""
"High transfer dependency","1996","Thuringia","no degree/no degree yet","","","",""
"Very high transfer dependency","1996","Schleswig-Holstein","lower secondary degree","1","","",""
"Very high transfer dependency","1996","Schleswig-Holstein","secondary school degree","","","",""
"Very high transfer dependency","1996","Schleswig-Holstein","college entrance qualification","","","",""
"Very high transfer dependency","1996","Schleswig-Holstein","Other degree","","","",""
"Very high transfer dependency","1996","Schleswig-Holstein","no degree/no degree yet","","","",""
"Very high transfer dependency","1996","Hamburg","lower secondary degree","","","",""
"Very high transfer dependency","1996","Hamburg","secondary school degree","","","",""
"Very high transfer dependency","1996","Hamburg","college entrance qualification","","","",""
"Very high transfer dependency","1996","Hamburg","Other degree","","","",""
"Very high transfer dependency","1996","Hamburg","no degree/no degree yet","","","",""
"Very high transfer dependency","1996","Lower Saxony","lower secondary degree","13","","",""
"Very high transfer dependency","1996","Lower Saxony","secondary school degree","","","",""
"Very high transfer dependency","1996","Lower Saxony","college entrance qualification","1","","",""
"Very high transfer dependency","1996","Lower Saxony","Other degree","6","","",""
"Very high transfer dependency","1996","Lower Saxony","no degree/no degree yet","8","","",""
"Very high transfer dependency","1996","Bremen","lower secondary degree","","","",""
"Very high transfer dependency","1996","Bremen","secondary school degree","","","",""
"Very high transfer dependency","1996","Bremen","college entrance qualification","","","",""
"Very high transfer dependency","1996","Bremen","Other degree","","","",""
"Very high transfer dependency","1996","Bremen","no degree/no degree yet","","","",""
"Very high transfer dependency","1996","North Rhine-Westphalia","lower secondary degree","7","","",""
"Very high transfer dependency","1996","North Rhine-Westphalia","secondary school degree","1","","",""
"Very high transfer dependency","1996","North Rhine-Westphalia","college entrance qualification","","","",""
"Very high transfer dependency","1996","North Rhine-Westphalia","Other degree","8","","",""
"Very high transfer dependency","1996","North Rhine-Westphalia","no degree/no degree yet","3","","",""
"Very high transfer dependency","1996","Hesse","lower secondary degree","5","","",""
