"transab_cat","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","1997","no degree/no degree yet","inadequately","56","0.124171190657676","0.0929650917229499","0.155377289592401"
"Low transfer dependency","1997","no degree/no degree yet","general elemantary","","","",""
"Low transfer dependency","1997","no degree/no degree yet","middle vocational","5","","",""
"Low transfer dependency","1997","no degree/no degree yet","vocational + Abi","","","",""
"Low transfer dependency","1997","no degree/no degree yet","higher vocational","","","",""
"Low transfer dependency","1997","no degree/no degree yet","higher education","","","",""
"High transfer dependency","1997","lower secondary degree","in school","","","",""
"High transfer dependency","1997","lower secondary degree","inadequately","","","",""
"High transfer dependency","1997","lower secondary degree","general elemantary","54","0.0416131680690923","0.0312878006121442","0.0519385355260405"
"High transfer dependency","1997","lower secondary degree","middle vocational","82","0.0224498489014016","0.0173847194854267","0.0275149783173766"
"High transfer dependency","1997","lower secondary degree","vocational + Abi","","","",""
"High transfer dependency","1997","lower secondary degree","higher vocational","4","","",""
"High transfer dependency","1997","lower secondary degree","higher education","4","","",""
"High transfer dependency","1997","secondary school degree","in school","","","",""
"High transfer dependency","1997","secondary school degree","inadequately","","","",""
"High transfer dependency","1997","secondary school degree","general elemantary","11","","",""
"High transfer dependency","1997","secondary school degree","middle vocational","63","0.0261551003551675","0.0195087333614205","0.0328014673489145"
"High transfer dependency","1997","secondary school degree","vocational + Abi","","","",""
"High transfer dependency","1997","secondary school degree","higher vocational","3","","",""
"High transfer dependency","1997","secondary school degree","higher education","7","","",""
"High transfer dependency","1997","college entrance qualification","in school","","","",""
"High transfer dependency","1997","college entrance qualification","inadequately","","","",""
"High transfer dependency","1997","college entrance qualification","general elemantary","","","",""
"High transfer dependency","1997","college entrance qualification","middle vocational","13","","",""
"High transfer dependency","1997","college entrance qualification","vocational + Abi","7","","",""
"High transfer dependency","1997","college entrance qualification","higher vocational","","","",""
"High transfer dependency","1997","college entrance qualification","higher education","14","","",""
"High transfer dependency","1997","Other degree","in school","","","",""
"High transfer dependency","1997","Other degree","inadequately","1","","",""
"High transfer dependency","1997","Other degree","general elemantary","15","","",""
"High transfer dependency","1997","Other degree","middle vocational","4","","",""
"High transfer dependency","1997","Other degree","vocational + Abi","5","","",""
"High transfer dependency","1997","Other degree","higher vocational","1","","",""
"High transfer dependency","1997","Other degree","higher education","2","","",""
"High transfer dependency","1997","no degree/no degree yet","in school","6","","",""
"High transfer dependency","1997","no degree/no degree yet","inadequately","16","","",""
"High transfer dependency","1997","no degree/no degree yet","general elemantary","","","",""
"High transfer dependency","1997","no degree/no degree yet","middle vocational","1","","",""
"High transfer dependency","1997","no degree/no degree yet","vocational + Abi","","","",""
"High transfer dependency","1997","no degree/no degree yet","higher vocational","","","",""
"High transfer dependency","1997","no degree/no degree yet","higher education","","","",""
"Very high transfer dependency","1997","lower secondary degree","in school","","","",""
"Very high transfer dependency","1997","lower secondary degree","inadequately","","","",""
"Very high transfer dependency","1997","lower secondary degree","general elemantary","35","0.023388753951978","0.0155745613739626","0.0312029465299935"
"Very high transfer dependency","1997","lower secondary degree","middle vocational","49","0.0162119744111912","0.0118939704905112","0.0205299783318712"
"Very high transfer dependency","1997","lower secondary degree","vocational + Abi","","","",""
"Very high transfer dependency","1997","lower secondary degree","higher vocational","3","","",""
"Very high transfer dependency","1997","lower secondary degree","higher education","2","","",""
"Very high transfer dependency","1997","secondary school degree","in school","","","",""
"Very high transfer dependency","1997","secondary school degree","inadequately","","","",""
"Very high transfer dependency","1997","secondary school degree","general elemantary","13","","",""
"Very high transfer dependency","1997","secondary school degree","middle vocational","31","0.011871030790387","0.00736065988208971","0.0163814016986844"
"Very high transfer dependency","1997","secondary school degree","vocational + Abi","","","",""
"Very high transfer dependency","1997","secondary school degree","higher vocational","","","",""
"Very high transfer dependency","1997","secondary school degree","higher education","6","","",""
"Very high transfer dependency","1997","college entrance qualification","in school","","","",""
"Very high transfer dependency","1997","college entrance qualification","inadequately","","","",""
"Very high transfer dependency","1997","college entrance qualification","general elemantary","","","",""
"Very high transfer dependency","1997","college entrance qualification","middle vocational","4","","",""
