"transab_cat","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","1997","Part Time","inadequately","4","","",""
"Very high transfer dependency","1997","Part Time","general elemantary","13","","",""
"Very high transfer dependency","1997","Part Time","middle vocational","25","","",""
"Very high transfer dependency","1997","Part Time","vocational + Abi","1","","",""
"Very high transfer dependency","1997","Part Time","higher vocational","","","",""
"Very high transfer dependency","1997","Part Time","higher education","1","","",""
"Very high transfer dependency","1997","Not Working","in school","4","","",""
"Very high transfer dependency","1997","Not Working","inadequately","8","","",""
"Very high transfer dependency","1997","Not Working","general elemantary","45","0.0291659616944702","0.0196173877187147","0.0387145356702257"
"Very high transfer dependency","1997","Not Working","middle vocational","70","0.0293396290740121","0.0222409239155545","0.0364383342324697"
"Very high transfer dependency","1997","Not Working","vocational + Abi","4","","",""
"Very high transfer dependency","1997","Not Working","higher vocational","4","","",""
"Very high transfer dependency","1997","Not Working","higher education","13","","",""
"Complete transfer dependency","1997","Full Time","in school","","","",""
"Complete transfer dependency","1997","Full Time","inadequately","","","",""
"Complete transfer dependency","1997","Full Time","general elemantary","","","",""
"Complete transfer dependency","1997","Full Time","middle vocational","","","",""
"Complete transfer dependency","1997","Full Time","vocational + Abi","","","",""
"Complete transfer dependency","1997","Full Time","higher vocational","","","",""
"Complete transfer dependency","1997","Full Time","higher education","","","",""
"Complete transfer dependency","1997","Part Time","in school","","","",""
"Complete transfer dependency","1997","Part Time","inadequately","","","",""
"Complete transfer dependency","1997","Part Time","general elemantary","","","",""
"Complete transfer dependency","1997","Part Time","middle vocational","","","",""
"Complete transfer dependency","1997","Part Time","vocational + Abi","","","",""
"Complete transfer dependency","1997","Part Time","higher vocational","","","",""
"Complete transfer dependency","1997","Part Time","higher education","","","",""
"Complete transfer dependency","1997","Not Working","in school","1","","",""
"Complete transfer dependency","1997","Not Working","inadequately","14","","",""
"Complete transfer dependency","1997","Not Working","general elemantary","30","0.0209307793061526","0.0128075770381827","0.0290539815741225"
"Complete transfer dependency","1997","Not Working","middle vocational","43","0.0242140881612349","0.0177481803136238","0.0306799960088459"
"Complete transfer dependency","1997","Not Working","vocational + Abi","6","","",""
"Complete transfer dependency","1997","Not Working","higher vocational","1","","",""
"Complete transfer dependency","1997","Not Working","higher education","4","","",""
"No transfer dependency","1998","Full Time","in school","2","","",""
"No transfer dependency","1998","Full Time","inadequately","34","0.315176807107865","0.230994365838141","0.39935924837759"
"No transfer dependency","1998","Full Time","general elemantary","247","0.42453486594435","0.387919341344402","0.461150390544298"
"No transfer dependency","1998","Full Time","middle vocational","1254","0.47378649924458","0.456016630513729","0.49155636797543"
"No transfer dependency","1998","Full Time","vocational + Abi","127","0.523571240490784","0.462979320589064","0.584163160392504"
"No transfer dependency","1998","Full Time","higher vocational","185","0.474076396397888","0.429219408024602","0.518933384771175"
"No transfer dependency","1998","Full Time","higher education","421","0.472205422085363","0.443174764569656","0.50123607960107"
"No transfer dependency","1998","Part Time","in school","","","",""
"No transfer dependency","1998","Part Time","inadequately","15","","",""
"No transfer dependency","1998","Part Time","general elemantary","125","0.291413624208229","0.251219860976929","0.331607387439529"
"No transfer dependency","1998","Part Time","middle vocational","352","0.285069185313304","0.261975555032884","0.308162815593724"
"No transfer dependency","1998","Part Time","vocational + Abi","34","0.310027969277615","0.226929927202162","0.393126011353069"
"No transfer dependency","1998","Part Time","higher vocational","17","","",""
"No transfer dependency","1998","Part Time","higher education","105","0.320889581187921","0.274677762318923","0.367101400056918"
"No transfer dependency","1998","Not Working","in school","7","","",""
"No transfer dependency","1998","Not Working","inadequately","66","0.288988440431258","0.230909494110606","0.34706738675191"
"No transfer dependency","1998","Not Working","general elemantary","713","0.648036269720058","0.622475006369665","0.673597533070451"
"No transfer dependency","1998","Not Working","middle vocational","1296","0.613965324663473","0.594777704478038","0.633152944848907"
"No transfer dependency","1998","Not Working","vocational + Abi","32","0.323072415251985","0.240761336477946","0.405383494026025"
"No transfer dependency","1998","Not Working","higher vocational","121","0.630951017416623","0.564895212470407","0.69700682236284"
"No transfer dependency","1998","Not Working","higher education","230","0.63097767071445","0.584938744725624","0.677016596703277"
"Very low transfer dependency","1998","Full Time","in school","1","","",""
"Very low transfer dependency","1998","Full Time","inadequately","75","0.631420014983196","0.544006173472236","0.718833856494155"
"Very low transfer dependency","1998","Full Time","general elemantary","397","0.520873112288473","0.483865564174053","0.557880660402894"
"Very low transfer dependency","1998","Full Time","middle vocational","1601","0.480093161207792","0.462312929727636","0.497873392687949"
"Very low transfer dependency","1998","Full Time","vocational + Abi","122","0.419022480808402","0.359163934841892","0.478881026774913"
"Very low transfer dependency","1998","Full Time","higher vocational","275","0.494119574080825","0.449205279651177","0.539033868510473"
"Very low transfer dependency","1998","Full Time","higher education","683","0.510045925052956","0.480976177958571","0.539115672147341"
"Very low transfer dependency","1998","Part Time","in school","11","","",""
"Very low transfer dependency","1998","Part Time","inadequately","54","0.576329274065515","0.475356626088732","0.677301922042297"
"Very low transfer dependency","1998","Part Time","general elemantary","292","0.578300476789291","0.534620170487533","0.621980783091049"
"Very low transfer dependency","1998","Part Time","middle vocational","903","0.575362649565111","0.550077531156487","0.600647767973735"
"Very low transfer dependency","1998","Part Time","vocational + Abi","73","0.609236796016551","0.521572145861155","0.696901446171947"
"Very low transfer dependency","1998","Part Time","higher vocational","101","0.715917974592681","0.640124442227066","0.791711506958296"
"Very low transfer dependency","1998","Part Time","higher education","223","0.533204195312489","0.483816892520125","0.582591498104853"
"Very low transfer dependency","1998","Not Working","in school","267","0.841454986533952","0.801055578193146","0.881854394874757"
"Very low transfer dependency","1998","Not Working","inadequately","100","0.392919771583328","0.330342712597105","0.455496830569551"
"Very low transfer dependency","1998","Not Working","general elemantary","407","0.230245402960629","0.207713112986029","0.25277769293523"
"Very low transfer dependency","1998","Not Working","middle vocational","695","0.234469116266006","0.217771279385661","0.251166953146352"
"Very low transfer dependency","1998","Not Working","vocational + Abi","51","0.349181424748707","0.265275469774179","0.433087379723236"
"Very low transfer dependency","1998","Not Working","higher vocational","64","0.275466129561207","0.214310757837046","0.336621501285368"
"Very low transfer dependency","1998","Not Working","higher education","106","0.209888310487746","0.171034802620693","0.248741818354799"
"Low transfer dependency","1998","Full Time","in school","1","","",""
