"transab_cat","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","1998","16-34 y.","Other degree","5","","",""
"Very high transfer dependency","1998","16-34 y.","no degree/no degree yet","12","","",""
"Very high transfer dependency","1998","35-65 y.","lower secondary degree","61","0.0202003427660348","0.0152543258550324","0.0251463596770372"
"Very high transfer dependency","1998","35-65 y.","secondary school degree","29","","",""
"Very high transfer dependency","1998","35-65 y.","college entrance qualification","11","","",""
"Very high transfer dependency","1998","35-65 y.","Other degree","13","","",""
"Very high transfer dependency","1998","35-65 y.","no degree/no degree yet","14","","",""
"Very high transfer dependency","1998","66 and older","lower secondary degree","3","","",""
"Very high transfer dependency","1998","66 and older","secondary school degree","","","",""
"Very high transfer dependency","1998","66 and older","college entrance qualification","","","",""
"Very high transfer dependency","1998","66 and older","Other degree","","","",""
"Very high transfer dependency","1998","66 and older","no degree/no degree yet","","","",""
"Complete transfer dependency","1998","16-34 y.","lower secondary degree","20","","",""
"Complete transfer dependency","1998","16-34 y.","secondary school degree","14","","",""
"Complete transfer dependency","1998","16-34 y.","college entrance qualification","9","","",""
"Complete transfer dependency","1998","16-34 y.","Other degree","6","","",""
"Complete transfer dependency","1998","16-34 y.","no degree/no degree yet","11","","",""
"Complete transfer dependency","1998","35-65 y.","lower secondary degree","32","0.0158944254830379","0.0114974823458465","0.0202913686202294"
"Complete transfer dependency","1998","35-65 y.","secondary school degree","10","","",""
"Complete transfer dependency","1998","35-65 y.","college entrance qualification","2","","",""
"Complete transfer dependency","1998","35-65 y.","Other degree","18","","",""
"Complete transfer dependency","1998","35-65 y.","no degree/no degree yet","5","","",""
"Complete transfer dependency","1998","66 and older","lower secondary degree","1","","",""
"Complete transfer dependency","1998","66 and older","secondary school degree","","","",""
"Complete transfer dependency","1998","66 and older","college entrance qualification","","","",""
"Complete transfer dependency","1998","66 and older","Other degree","2","","",""
"Complete transfer dependency","1998","66 and older","no degree/no degree yet","","","",""
"No transfer dependency","1999","16-34 y.","lower secondary degree","317","0.29453851234377","0.268054446471973","0.321022578215567"
"No transfer dependency","1999","16-34 y.","secondary school degree","483","0.3241738628372","0.300984041107931","0.347363684566468"
"No transfer dependency","1999","16-34 y.","college entrance qualification","413","0.431266042684995","0.399970119542578","0.462561965827413"
"No transfer dependency","1999","16-34 y.","Other degree","29","","",""
"No transfer dependency","1999","16-34 y.","no degree/no degree yet","12","","",""
"No transfer dependency","1999","35-65 y.","lower secondary degree","1347","0.489540163989047","0.471726208848461","0.507354119129634"
"No transfer dependency","1999","35-65 y.","secondary school degree","538","0.347200946954804","0.326362223517859","0.368039670391748"
"No transfer dependency","1999","35-65 y.","college entrance qualification","313","0.353578015664471","0.32544067789292","0.381715353436023"
"No transfer dependency","1999","35-65 y.","Other degree","208","0.354904337621554","0.318537546436727","0.391271128806381"
"No transfer dependency","1999","35-65 y.","no degree/no degree yet","96","0.351558676845748","0.299081702953665","0.404035650737832"
"No transfer dependency","1999","66 and older","lower secondary degree","1149","0.899047568403767","0.882721036307481","0.915374100500052"
"No transfer dependency","1999","66 and older","secondary school degree","210","0.913050480815428","0.876871934075655","0.9492290275552"
"No transfer dependency","1999","66 and older","college entrance qualification","127","0.905885646959114","0.858195192073208","0.95357610184502"
"No transfer dependency","1999","66 and older","Other degree","48","0.79061675051408","0.691705569801513","0.889527931226647"
"No transfer dependency","1999","66 and older","no degree/no degree yet","34","0.542146925822498","0.418132041278164","0.666161810366833"
"Very low transfer dependency","1999","16-34 y.","lower secondary degree","628","0.532522274103613","0.503533736270329","0.561510811936896"
"Very low transfer dependency","1999","16-34 y.","secondary school degree","838","0.524741481155873","0.499999836021978","0.549483126289768"
"Very low transfer dependency","1999","16-34 y.","college entrance qualification","460","0.493562671257117","0.461969402444108","0.525155940070126"
"Very low transfer dependency","1999","16-34 y.","Other degree","115","0.497124779788849","0.425462583956572","0.568786975621125"
"Very low transfer dependency","1999","16-34 y.","no degree/no degree yet","313","0.812550689617953","0.773717829056393","0.851383550179514"
"Very low transfer dependency","1999","35-65 y.","lower secondary degree","1298","0.400779149074052","0.383315643809898","0.418242654338206"
"Very low transfer dependency","1999","35-65 y.","secondary school degree","1253","0.558975992225359","0.537243046466863","0.580708937983854"
"Very low transfer dependency","1999","35-65 y.","college entrance qualification","723","0.587304564787426","0.558329204904393","0.61627992467046"
"Very low transfer dependency","1999","35-65 y.","Other degree","350","0.485211342643032","0.447225897047231","0.523196788238833"
"Very low transfer dependency","1999","35-65 y.","no degree/no degree yet","159","0.498760521731058","0.443806029308043","0.553715014154072"
"Very low transfer dependency","1999","66 and older","lower secondary degree","132","0.0795049946387205","0.0648443811728562","0.0941656081045849"
"Very low transfer dependency","1999","66 and older","secondary school degree","23","","",""
"Very low transfer dependency","1999","66 and older","college entrance qualification","14","","",""
"Very low transfer dependency","1999","66 and older","Other degree","14","","",""
"Very low transfer dependency","1999","66 and older","no degree/no degree yet","15","","",""
"Low transfer dependency","1999","16-34 y.","lower secondary degree","107","0.0753841920342457","0.0600451668915432","0.0907232171769483"
"Low transfer dependency","1999","16-34 y.","secondary school degree","163","0.0934349438754769","0.0790156141766626","0.107854273574291"
"Low transfer dependency","1999","16-34 y.","college entrance qualification","52","0.0426010417914257","0.0298390888122562","0.0553629947705952"
"Low transfer dependency","1999","16-34 y.","Other degree","31","0.120646068909293","0.0739623193849454","0.167329818433641"
"Low transfer dependency","1999","16-34 y.","no degree/no degree yet","32","0.0916987730034485","0.0629824426436894","0.120415103363208"
"Low transfer dependency","1999","35-65 y.","lower secondary degree","205","0.0559341671047236","0.0477452753692954","0.0641230588401518"
"Low transfer dependency","1999","35-65 y.","secondary school degree","158","0.0676343536422107","0.0566425817728699","0.0786261255115515"
"Low transfer dependency","1999","35-65 y.","college entrance qualification","50","0.0419479066375561","0.0301492645660705","0.0537465487090416"
"Low transfer dependency","1999","35-65 y.","Other degree","70","0.0932153482390885","0.071118361152566","0.115312335325611"
"Low transfer dependency","1999","35-65 y.","no degree/no degree yet","43","0.0960421925050661","0.0636575099739791","0.128426875036153"
"Low transfer dependency","1999","66 and older","lower secondary degree","18","","",""
"Low transfer dependency","1999","66 and older","secondary school degree","","","",""
"Low transfer dependency","1999","66 and older","college entrance qualification","3","","",""
"Low transfer dependency","1999","66 and older","Other degree","3","","",""
"Low transfer dependency","1999","66 and older","no degree/no degree yet","10","","",""
"High transfer dependency","1999","16-34 y.","lower secondary degree","46","0.047248130153767","0.0349210795767566","0.0595751807307775"
"High transfer dependency","1999","16-34 y.","secondary school degree","46","0.0304253745079447","0.0219159633776858","0.0389347856382036"
"High transfer dependency","1999","16-34 y.","college entrance qualification","27","","",""
"High transfer dependency","1999","16-34 y.","Other degree","2","","",""
"High transfer dependency","1999","16-34 y.","no degree/no degree yet","16","","",""
"High transfer dependency","1999","35-65 y.","lower secondary degree","85","0.0200843398505528","0.0150850475336648","0.0250836321674408"
"High transfer dependency","1999","35-65 y.","secondary school degree","36","0.0134684845274907","0.0084229666395161","0.0185140024154654"
"High transfer dependency","1999","35-65 y.","college entrance qualification","11","","",""
"High transfer dependency","1999","35-65 y.","Other degree","12","","",""
"High transfer dependency","1999","35-65 y.","no degree/no degree yet","11","","",""
