"transab_cat","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","1997","indirect migration background","(0) in school","8","","",""
"Low transfer dependency","1997","indirect migration background","(1a) inadequately completed","2","","",""
"Low transfer dependency","1997","indirect migration background","(1b) general elementary school","17","","",""
"Low transfer dependency","1997","indirect migration background","(1c) basic vocational qualification","8","","",""
"Low transfer dependency","1997","indirect migration background","(2b) intermediate general qualification","6","","",""
"Low transfer dependency","1997","indirect migration background","(2a) intermediate vocational","5","","",""
"Low transfer dependency","1997","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"Low transfer dependency","1997","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Low transfer dependency","1997","indirect migration background","(3a) lower tertiary education","","","",""
"Low transfer dependency","1997","indirect migration background","(3b) higher tertiary education","","","",""
"High transfer dependency","1997","no migration background","(0) in school","2","","",""
"High transfer dependency","1997","no migration background","(1a) inadequately completed","5","","",""
"High transfer dependency","1997","no migration background","(1b) general elementary school","37","0.0340387939389687","0.0233763199190298","0.0447012679589077"
"High transfer dependency","1997","no migration background","(1c) basic vocational qualification","79","0.0222835261662618","0.0171191241102528","0.0274479282222708"
"High transfer dependency","1997","no migration background","(2b) intermediate general qualification","8","","",""
"High transfer dependency","1997","no migration background","(2a) intermediate vocational","64","0.0245364584695134","0.0183623977074165","0.0307105192316104"
"High transfer dependency","1997","no migration background","(2c_gen) general maturity certificate","12","","",""
"High transfer dependency","1997","no migration background","(2c_voc) vocational maturity certificate","6","","",""
"High transfer dependency","1997","no migration background","(3a) lower tertiary education","14","","",""
"High transfer dependency","1997","no migration background","(3b) higher tertiary education","9","","",""
"High transfer dependency","1997","direct migration background","(0) in school","4","","",""
"High transfer dependency","1997","direct migration background","(1a) inadequately completed","12","","",""
"High transfer dependency","1997","direct migration background","(1b) general elementary school","28","","",""
"High transfer dependency","1997","direct migration background","(1c) basic vocational qualification","11","","",""
"High transfer dependency","1997","direct migration background","(2b) intermediate general qualification","1","","",""
"High transfer dependency","1997","direct migration background","(2a) intermediate vocational","2","","",""
"High transfer dependency","1997","direct migration background","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","1997","direct migration background","(2c_voc) vocational maturity certificate","7","","",""
"High transfer dependency","1997","direct migration background","(3a) lower tertiary education","1","","",""
"High transfer dependency","1997","direct migration background","(3b) higher tertiary education","4","","",""
"High transfer dependency","1997","indirect migration background","(0) in school","","","",""
"High transfer dependency","1997","indirect migration background","(1a) inadequately completed","","","",""
"High transfer dependency","1997","indirect migration background","(1b) general elementary school","5","","",""
"High transfer dependency","1997","indirect migration background","(1c) basic vocational qualification","","","",""
"High transfer dependency","1997","indirect migration background","(2b) intermediate general qualification","2","","",""
"High transfer dependency","1997","indirect migration background","(2a) intermediate vocational","","","",""
