"plb0195_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Acclaimed","1996","indirect migration background","middle vocational","41","0.475782399679485","0.37588079602244","0.57568400333653"
"Acclaimed","1996","indirect migration background","vocational + Abi","3","","",""
"Acclaimed","1996","indirect migration background","higher vocational","6","","",""
"Acclaimed","1996","indirect migration background","higher education","5","","",""
"Partly, partly","1996","no migration background","in school","1","","",""
"Partly, partly","1996","no migration background","inadequately","3","","",""
"Partly, partly","1996","no migration background","general elemantary","44","0.115829981109323","0.0821585373349272","0.14950142488372"
"Partly, partly","1996","no migration background","middle vocational","436","0.177334408008675","0.162247083271861","0.192421732745489"
"Partly, partly","1996","no migration background","vocational + Abi","33","0.228853609558575","0.165139274678702","0.292567944438447"
"Partly, partly","1996","no migration background","higher vocational","72","0.230112923550712","0.186142486833648","0.274083360267777"
"Partly, partly","1996","no migration background","higher education","125","0.155610663948978","0.131836053516042","0.179385274381913"
"Partly, partly","1996","direct migration background","in school","","","",""
"Partly, partly","1996","direct migration background","inadequately","9","","",""
"Partly, partly","1996","direct migration background","general elemantary","24","","",""
"Partly, partly","1996","direct migration background","middle vocational","61","0.151852782518893","0.115911323586152","0.187794241451634"
"Partly, partly","1996","direct migration background","vocational + Abi","9","","",""
"Partly, partly","1996","direct migration background","higher vocational","6","","",""
"Partly, partly","1996","direct migration background","higher education","11","","",""
"Partly, partly","1996","indirect migration background","in school","","","",""
"Partly, partly","1996","indirect migration background","inadequately","","","",""
"Partly, partly","1996","indirect migration background","general elemantary","11","","",""
"Partly, partly","1996","indirect migration background","middle vocational","19","","",""
"Partly, partly","1996","indirect migration background","vocational + Abi","1","","",""
"Partly, partly","1996","indirect migration background","higher vocational","3","","",""
"Partly, partly","1996","indirect migration background","higher education","3","","",""
"Paid","1996","no migration background","in school","3","","",""
"Paid","1996","no migration background","inadequately","10","","",""
"Paid","1996","no migration background","general elemantary","122","0.368674483713811","0.317913320535426","0.419435646892195"
"Paid","1996","no migration background","middle vocational","711","0.277358840860724","0.259674600037831","0.295043081683616"
"Paid","1996","no migration background","vocational + Abi","18","","",""
"Paid","1996","no migration background","higher vocational","70","0.178998030879433","0.138950754466192","0.219045307292675"
"Paid","1996","no migration background","higher education","68","0.0730429613144184","0.0559765836925265","0.0901093389363102"
"Paid","1996","direct migration background","in school","1","","",""
"Paid","1996","direct migration background","inadequately","51","0.57489554398007","0.472761827329483","0.677029260630657"
"Paid","1996","direct migration background","general elemantary","109","0.518845507845485","0.448536895106242","0.589154120584728"
"Paid","1996","direct migration background","middle vocational","184","0.466387049011626","0.416425588461575","0.516348509561678"
"Paid","1996","direct migration background","vocational + Abi","21","","",""
"Paid","1996","direct migration background","higher vocational","9","","",""
"Paid","1996","direct migration background","higher education","16","","",""
"Paid","1996","indirect migration background","in school","","","",""
"Paid","1996","indirect migration background","inadequately","1","","",""
"Paid","1996","indirect migration background","general elemantary","17","","",""
"Paid","1996","indirect migration background","middle vocational","27","","",""
"Paid","1996","indirect migration background","vocational + Abi","1","","",""
"Paid","1996","indirect migration background","higher vocational","1","","",""
"Paid","1996","indirect migration background","higher education","","","",""
"Not paid","1996","no migration background","in school","","","",""
"Not paid","1996","no migration background","inadequately","","","",""
"Not paid","1996","no migration background","general elemantary","28","","",""
"Not paid","1996","no migration background","middle vocational","233","0.101634887290043","0.0896990769096114","0.113570697670475"
"Not paid","1996","no migration background","vocational + Abi","29","","",""
"Not paid","1996","no migration background","higher vocational","57","0.16496378727354","0.126191294516905","0.203736280030175"
"Not paid","1996","no migration background","higher education","356","0.420588742170315","0.388211142566299","0.452966341774331"
"Not paid","1996","direct migration background","in school","","","",""
"Not paid","1996","direct migration background","inadequately","3","","",""
"Not paid","1996","direct migration background","general elemantary","8","","",""
"Not paid","1996","direct migration background","middle vocational","21","","",""
"Not paid","1996","direct migration background","vocational + Abi","4","","",""
