"plb0195_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Paid","1992","1-pers.-HH","middle vocational","77","0.331593938885426","0.270618654942564","0.392569222828288","3"
"Paid","1992","1-pers.-HH","vocational + Abi","5","","","","3"
"Paid","1992","1-pers.-HH","higher vocational","8","","","","3"
"Paid","1992","1-pers.-HH","higher education","3","","","","3"
"Paid","1992","(Married) couple without C. ","in school","","","","","3"
"Paid","1992","(Married) couple without C. ","inadequately","17","","","","3"
"Paid","1992","(Married) couple without C. ","general elemantary","60","0.397845441996235","0.317341879163549","0.478349004828921","3"
"Paid","1992","(Married) couple without C. ","middle vocational","222","0.326716433845726","0.290521087989351","0.362911779702101","3"
"Paid","1992","(Married) couple without C. ","vocational + Abi","6","","","","3"
"Paid","1992","(Married) couple without C. ","higher vocational","18","","","","3"
"Paid","1992","(Married) couple without C. ","higher education","14","","","","3"
"Paid","1992","Single parent ","in school","","","","","3"
"Paid","1992","Single parent ","inadequately","5","","","","3"
"Paid","1992","Single parent ","general elemantary","28","","","","3"
"Paid","1992","Single parent ","middle vocational","46","0.342920744943201","0.262847585631508","0.422993904254893","3"
"Paid","1992","Single parent ","vocational + Abi","4","","","","3"
"Paid","1992","Single parent ","higher vocational","","","","","3"
"Paid","1992","Single parent ","higher education","7","","","","3"
"Paid","1992","Couple + C. LE 16 ","in school","","","","","3"
"Paid","1992","Couple + C. LE 16 ","inadequately","26","","","","3"
"Paid","1992","Couple + C. LE 16 ","general elemantary","106","0.63511556704551","0.559814295225174","0.710416838865845","3"
"Paid","1992","Couple + C. LE 16 ","middle vocational","414","0.425832361765923","0.394890084435995","0.456774639095851","3"
"Paid","1992","Couple + C. LE 16 ","vocational + Abi","17","","","","3"
"Paid","1992","Couple + C. LE 16 ","higher vocational","28","","","","3"
"Paid","1992","Couple + C. LE 16 ","higher education","36","0.117098281096962","0.0847696188550293","0.149426943338895","3"
"Paid","1992","Couple + C. GT 16 ","in school","4","","","","3"
"Paid","1992","Couple + C. GT 16 ","inadequately","21","","","","3"
"Paid","1992","Couple + C. GT 16 ","general elemantary","83","0.456887325745557","0.382871772263472","0.530902879227642","3"
"Paid","1992","Couple + C. GT 16 ","middle vocational","231","0.356781776786507","0.319012875127461","0.394550678445552","3"
"Paid","1992","Couple + C. GT 16 ","vocational + Abi","9","","","","3"
"Paid","1992","Couple + C. GT 16 ","higher vocational","20","","","","3"
"Paid","1992","Couple + C. GT 16 ","higher education","15","","","","3"
"Paid","1992","Couple + C. LE and GT 16","in school","","","","","3"
"Paid","1992","Couple + C. LE and GT 16","inadequately","21","","","","3"
"Paid","1992","Couple + C. LE and GT 16","general elemantary","52","0.458946129042419","0.363632599676668","0.554259658408171","3"
"Paid","1992","Couple + C. LE and GT 16","middle vocational","78","0.361711056855334","0.298217990203245","0.425204123507422","3"
"Paid","1992","Couple + C. LE and GT 16","vocational + Abi","3","","","","3"
"Paid","1992","Couple + C. LE and GT 16","higher vocational","11","","","","3"
"Paid","1992","Couple + C. LE and GT 16","higher education","5","","","","3"
"Partly, partly","1992","(Married) couple without C. ","middle vocational","112","0.179557484493697","0.149936869672486","0.209178099314907","2"
"Partly, partly","1992","Couple + C. GT 16 ","general elemantary","18","","","","2"
"Partly, partly","1992","Couple + C. GT 16 ","middle vocational","102","0.149567486675044","0.121448971787011","0.177686001563078","2"
"Partly, partly","1992","Couple + C. GT 16 ","higher education","12","","","","2"
"Partly, partly","1992","Couple + C. LE and GT 16","general elemantary","14","","","","2"
"Partly, partly","1992","Couple + C. LE and GT 16","middle vocational","42","0.207496288291292","0.153911370436013","0.261081206146571","2"
"Partly, partly","1992","Couple + C. GT 16 ","inadequately","5","","","","2"
"Partly, partly","1992","Couple + C. GT 16 ","vocational + Abi","5","","","","2"
"Partly, partly","1992","Couple + C. GT 16 ","higher vocational","15","","","","2"
"Partly, partly","1992","1-pers.-HH","in school","","","","","2"
"Partly, partly","1992","1-pers.-HH","inadequately","2","","","","2"
"Partly, partly","1992","1-pers.-HH","general elemantary","10","","","","2"
"Partly, partly","1992","1-pers.-HH","middle vocational","39","0.173089431395146","0.124089564896627","0.222089297893666","2"
"Partly, partly","1992","1-pers.-HH","vocational + Abi","2","","","","2"
"Partly, partly","1992","1-pers.-HH","higher vocational","5","","","","2"
"Partly, partly","1992","1-pers.-HH","higher education","9","","","","2"
"Partly, partly","1992","(Married) couple without C. ","in school","","","","","2"
"Partly, partly","1992","(Married) couple without C. ","inadequately","2","","","","2"
"Partly, partly","1992","(Married) couple without C. ","general elemantary","23","","","","2"
"Partly, partly","1992","Couple + C. LE and GT 16","in school","1","","","","2"
"Partly, partly","1992","Couple + C. LE and GT 16","inadequately","2","","","","2"
"Partly, partly","1992","(Married) couple without C. ","vocational + Abi","12","","","","2"
"Partly, partly","1992","(Married) couple without C. ","higher vocational","18","","","","2"
"Partly, partly","1992","(Married) couple without C. ","higher education","27","","","","2"
"Partly, partly","1992","Couple + C. GT 16 ","in school","","","","","2"
"Partly, partly","1992","Single parent ","in school","","","","","2"
"Partly, partly","1992","Single parent ","inadequately","","","","","2"
"Partly, partly","1992","Single parent ","general elemantary","4","","","","2"
"Partly, partly","1992","Couple + C. LE 16 ","higher education","50","0.157611651653947","0.120975771607207","0.194247531700687","2"
"Partly, partly","1992","Couple + C. LE and GT 16","vocational + Abi","1","","","","2"
"Partly, partly","1992","Couple + C. LE and GT 16","higher vocational","10","","","","2"
"Partly, partly","1992","Single parent ","middle vocational","19","","","","2"
"Partly, partly","1992","Single parent ","vocational + Abi","1","","","","2"
"Partly, partly","1992","Single parent ","higher vocational","","","","","2"
"Partly, partly","1992","Single parent ","higher education","9","","","","2"
"Partly, partly","1992","Couple + C. LE 16 ","in school","","","","","2"
"Partly, partly","1992","Couple + C. LE 16 ","inadequately","7","","","","2"
"Partly, partly","1992","Couple + C. LE 16 ","general elemantary","22","","","","2"
"Partly, partly","1992","Couple + C. LE 16 ","middle vocational","181","0.185336337993347","0.161020846710434","0.209651829276261","2"
"Partly, partly","1992","Couple + C. LE 16 ","vocational + Abi","5","","","","2"
"Partly, partly","1992","Couple + C. LE 16 ","higher vocational","30","0.290716836846485","0.203444553439942","0.377989120253028","2"
"Partly, partly","1992","Couple + C. LE and GT 16","higher education","12","","","","2"
"Acclaimed","1993","1-pers.-HH","in school","","","","","1"
"Acclaimed","1993","1-pers.-HH","inadequately","1","","","","1"
"Acclaimed","1993","1-pers.-HH","general elemantary","23","","","","1"
"Acclaimed","1993","1-pers.-HH","middle vocational","113","0.40187332010253","0.341099118587968","0.462647521617093","1"
"Acclaimed","1993","1-pers.-HH","vocational + Abi","7","","","","1"
"Acclaimed","1993","1-pers.-HH","higher vocational","11","","","","1"
"Acclaimed","1993","1-pers.-HH","higher education","28","","","","1"
"Acclaimed","1993","(Married) couple without C. ","in school","","","","","1"
"Acclaimed","1993","(Married) couple without C. ","inadequately","2","","","","1"
"Acclaimed","1993","(Married) couple without C. ","general elemantary","42","0.345760501244985","0.264002082254416","0.427518920235553","1"
"Acclaimed","1993","(Married) couple without C. ","middle vocational","283","0.412061107744487","0.3750117953836","0.449110420105374","1"
"Acclaimed","1993","(Married) couple without C. ","vocational + Abi","33","0.648657589281798","0.521329491382458","0.775985687181138","1"
"Acclaimed","1993","(Married) couple without C. ","higher vocational","40","0.520284366984775","0.412152552909635","0.628416181059915","1"
"Acclaimed","1993","(Married) couple without C. ","higher education","50","0.327996758134654","0.255250851747232","0.400742664522077","1"
"Acclaimed","1993","Single parent ","in school","","","","","1"
"Acclaimed","1993","Single parent ","inadequately","3","","","","1"
"Acclaimed","1993","Single parent ","general elemantary","8","","","","1"
"Acclaimed","1993","Single parent ","middle vocational","58","0.389103511181056","0.307463285452121","0.47074373690999","1"
"Acclaimed","1993","Single parent ","vocational + Abi","","","","","1"
"Acclaimed","1993","Single parent ","higher vocational","2","","","","1"
"Acclaimed","1993","Single parent ","higher education","12","","","","1"
"Acclaimed","1993","Couple + C. LE 16 ","in school","","","","","1"
"Acclaimed","1993","Couple + C. LE 16 ","inadequately","2","","","","1"
"Acclaimed","1993","Couple + C. LE 16 ","general elemantary","32","0.210027500407481","0.146714397665888","0.273340603149075","1"
"Acclaimed","1993","Couple + C. LE 16 ","middle vocational","264","0.291309024134504","0.261624351979766","0.320993696289242","1"
"Acclaimed","1993","Couple + C. LE 16 ","vocational + Abi","15","","","","1"
"Acclaimed","1993","Couple + C. LE 16 ","higher vocational","37","0.361253772413905","0.271485654872981","0.451021889954828","1"
"Acclaimed","1993","Couple + C. LE 16 ","higher education","139","0.30478216585928","0.25819270499414","0.351371626724419","1"
"Acclaimed","1993","Couple + C. GT 16 ","in school","1","","","","1"
"Acclaimed","1993","Couple + C. GT 16 ","inadequately","8","","","","1"
"Acclaimed","1993","Couple + C. GT 16 ","general elemantary","48","0.31234915151475","0.240537939526583","0.384160363502916","1"
"Acclaimed","1993","Couple + C. GT 16 ","middle vocational","185","0.305959118593526","0.268424411076138","0.343493826110913","1"
"Acclaimed","1993","Couple + C. GT 16 ","vocational + Abi","8","","","","1"
"Acclaimed","1993","Couple + C. GT 16 ","higher vocational","23","","","","1"
"Acclaimed","1993","Couple + C. GT 16 ","higher education","49","0.266005260412638","0.1938349735969","0.338175547228376","1"
"Acclaimed","1993","Couple + C. LE and GT 16","in school","1","","","","1"
"Acclaimed","1993","Couple + C. LE and GT 16","inadequately","7","","","","1"
"Acclaimed","1993","Couple + C. LE and GT 16","general elemantary","31","0.305017796952553","0.217779810331281","0.392255783573826","1"
"Acclaimed","1993","Couple + C. LE and GT 16","middle vocational","76","0.360022341289817","0.296449273959925","0.423595408619709","1"
"Acclaimed","1993","Couple + C. LE and GT 16","vocational + Abi","7","","","","1"
"Acclaimed","1993","Couple + C. LE and GT 16","higher vocational","16","","","","1"
"Acclaimed","1993","Couple + C. LE and GT 16","higher education","21","","","","1"
"Not paid","1993","1-pers.-HH","in school","","","","","4"
"Not paid","1993","1-pers.-HH","inadequately","1","","","","4"
"Not paid","1993","1-pers.-HH","general elemantary","5","","","","4"
"Not paid","1993","1-pers.-HH","middle vocational","27","","","","4"
"Not paid","1993","1-pers.-HH","vocational + Abi","3","","","","4"
"Not paid","1993","Couple + C. LE 16 ","higher education","128","0.363864001114954","0.315169828713572","0.412558173516336","4"
"Not paid","1993","Couple + C. GT 16 ","in school","","","","","4"
"Not paid","1993","Couple + C. GT 16 ","inadequately","1","","","","4"
"Not paid","1993","Couple + C. GT 16 ","general elemantary","15","","","","4"
"Not paid","1993","Couple + C. GT 16 ","middle vocational","65","0.131311969394141","0.10380182402129","0.158822114766993","4"
"Not paid","1993","Couple + C. GT 16 ","vocational + Abi","6","","","","4"
"Not paid","1993","1-pers.-HH","higher vocational","7","","","","4"
"Not paid","1993","1-pers.-HH","higher education","28","","","","4"
"Not paid","1993","(Married) couple without C. ","in school","","","","","4"
"Not paid","1993","(Married) couple without C. ","inadequately","","","","","4"
"Not paid","1993","(Married) couple without C. ","general elemantary","13","","","","4"
"Not paid","1993","(Married) couple without C. ","middle vocational","74","0.13075212502042","0.105375758354655","0.156128491686185","4"
"Not paid","1993","(Married) couple without C. ","vocational + Abi","7","","","","4"
"Not paid","1993","Couple + C. GT 16 ","higher vocational","9","","","","4"
"Not paid","1993","Couple + C. GT 16 ","higher education","66","0.555438343777561","0.474276711174858","0.636599976380264","4"
"Not paid","1993","Couple + C. LE and GT 16","in school","","","","","4"
"Not paid","1993","Couple + C. LE and GT 16","inadequately","1","","","","4"
"Not paid","1993","Couple + C. LE and GT 16","general elemantary","14","","","","4"
"Not paid","1993","Couple + C. LE and GT 16","middle vocational","20","","","","4"
"Not paid","1993","Couple + C. LE and GT 16","vocational + Abi","","","","","4"
"Not paid","1993","(Married) couple without C. ","higher vocational","12","","","","4"
"Not paid","1993","(Married) couple without C. ","higher education","75","0.481324433075019","0.403904115430891","0.558744750719148","4"
"Not paid","1993","Single parent ","in school","","","","","4"
"Not paid","1993","Couple + C. LE 16 ","higher vocational","18","","","","4"
"Not paid","1993","Single parent ","inadequately","","","","","4"
