"plb0195_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Partly, partly","1999","lower secondary degree","direct migration background","33","0.146584336118584","0.0897933978491254","0.203375274388043"
"Partly, partly","1999","lower secondary degree","indirect migration background","13","","",""
"Partly, partly","1999","secondary school degree","no migration background","409","0.240950170555346","0.221043781592583","0.260856559518109"
"Partly, partly","1999","secondary school degree","direct migration background","9","","",""
"Partly, partly","1999","secondary school degree","indirect migration background","13","","",""
"Partly, partly","1999","college entrance qualification","no migration background","195","0.208816985101888","0.183535949806459","0.234098020397317"
"Partly, partly","1999","college entrance qualification","direct migration background","15","","",""
"Partly, partly","1999","college entrance qualification","indirect migration background","11","","",""
"Partly, partly","1999","Other degree","no migration background","5","","",""
"Partly, partly","1999","Other degree","direct migration background","45","0.225562208723169","0.168208772172642","0.282915645273697"
"Partly, partly","1999","Other degree","indirect migration background","","","",""
"Partly, partly","1999","no degree/no degree yet","no migration background","1","","",""
"Partly, partly","1999","no degree/no degree yet","direct migration background","6","","",""
"Partly, partly","1999","no degree/no degree yet","indirect migration background","","","",""
"Paid","1999","lower secondary degree","no migration background","297","0.213110714152351","0.190650592685566","0.235570835619137"
"Paid","1999","lower secondary degree","direct migration background","44","0.276643597627349","0.20481598470782","0.348471210546878"
"Paid","1999","lower secondary degree","indirect migration background","26","","",""
"Paid","1999","secondary school degree","no migration background","220","0.115598500380476","0.100715360673745","0.130481640087208"
"Paid","1999","secondary school degree","direct migration background","10","","",""
"Paid","1999","secondary school degree","indirect migration background","6","","",""
"Paid","1999","college entrance qualification","no migration background","67","0.0627522052564699","0.0476682520433716","0.0778361584695682"
"Paid","1999","college entrance qualification","direct migration background","12","","",""
"Paid","1999","college entrance qualification","indirect migration background","2","","",""
"Paid","1999","Other degree","no migration background","9","","",""
"Paid","1999","Other degree","direct migration background","82","0.333170924307703","0.268490357331244","0.397851491284161"
"Paid","1999","Other degree","indirect migration background","3","","",""
"Paid","1999","no degree/no degree yet","no migration background","10","","",""
"Paid","1999","no degree/no degree yet","direct migration background","26","","",""
"Paid","1999","no degree/no degree yet","indirect migration background","2","","",""
"Not paid","1999","lower secondary degree","no migration background","138","0.114649545276773","0.0971753808485947","0.132123709704952"
"Not paid","1999","lower secondary degree","direct migration background","11","","",""
"Not paid","1999","lower secondary degree","indirect migration background","6","","",""
"Not paid","1999","secondary school degree","no migration background","275","0.167071927828991","0.149707950311135","0.184435905346847"
"Not paid","1999","secondary school degree","direct migration background","10","","",""
"Not paid","1999","secondary school degree","indirect migration background","8","","",""
"Not paid","1999","college entrance qualification","no migration background","328","0.314895646862079","0.286006470593494","0.343784823130663"
"Not paid","1999","college entrance qualification","direct migration background","18","","",""
"Not paid","1999","college entrance qualification","indirect migration background","7","","",""
"Not paid","1999","Other degree","no migration background","7","","",""
"Not paid","1999","Other degree","direct migration background","10","","",""
"Not paid","1999","Other degree","indirect migration background","","","",""
"Not paid","1999","no degree/no degree yet","no migration background","1","","",""
"Not paid","1999","no degree/no degree yet","direct migration background","4","","",""
"Not paid","1999","no degree/no degree yet","indirect migration background","","","",""
"Acclaimed","2000","lower secondary degree","no migration background","1017","0.46683692570281","0.445951638680362","0.487722212725257"
"Acclaimed","2000","lower secondary degree","direct migration background","109","0.427853009854651","0.36602551613157","0.489680503577731"
"Acclaimed","2000","lower secondary degree","indirect migration background","43","0.474621712468682","0.377235547142359","0.572007877795004"
"Acclaimed","2000","secondary school degree","no migration background","1541","0.529266293202203","0.511217550158957","0.547315036245449"
"Acclaimed","2000","secondary school degree","direct migration background","53","0.44653018896738","0.356450362312123","0.536610015622638"
"Acclaimed","2000","secondary school degree","indirect migration background","44","0.506365947154272","0.405830065684963","0.60690182862358"
"Acclaimed","2000","college entrance qualification","no migration background","826","0.43028502662914","0.408303942669825","0.452266110588454"
