"plb0195_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Partly, partly","1996","direct migration background","(3b) higher tertiary education","9","","",""
"Partly, partly","1996","indirect migration background","(0) in school","","","",""
"Partly, partly","1996","indirect migration background","(1a) inadequately completed","","","",""
"Partly, partly","1996","indirect migration background","(1b) general elementary school","8","","",""
"Partly, partly","1996","indirect migration background","(1c) basic vocational qualification","10","","",""
"Partly, partly","1996","indirect migration background","(2b) intermediate general qualification","3","","",""
"Partly, partly","1996","indirect migration background","(2a) intermediate vocational","9","","",""
"Partly, partly","1996","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Partly, partly","1996","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Partly, partly","1996","indirect migration background","(3a) lower tertiary education","2","","",""
"Partly, partly","1996","indirect migration background","(3b) higher tertiary education","1","","",""
"Paid","1996","no migration background","(0) in school","3","","",""
"Paid","1996","no migration background","(1a) inadequately completed","10","","",""
"Paid","1996","no migration background","(1b) general elementary school","102","0.494900208901873","0.427278544403028","0.562521873400718"
"Paid","1996","no migration background","(1c) basic vocational qualification","425","0.333608106600783","0.307417439188545","0.359798774013022"
"Paid","1996","no migration background","(2b) intermediate general qualification","23","","",""
"Paid","1996","no migration background","(2a) intermediate vocational","325","0.20111153377332","0.180130076504152","0.222092991042487"
"Paid","1996","no migration background","(2c_gen) general maturity certificate","17","","",""
"Paid","1996","no migration background","(2c_voc) vocational maturity certificate","26","","",""
"Paid","1996","no migration background","(3a) lower tertiary education","44","0.0905580102502779","0.0645578454141282","0.116558175086428"
"Paid","1996","no migration background","(3b) higher tertiary education","24","","",""
"Paid","1996","direct migration background","(0) in school","1","","",""
"Paid","1996","direct migration background","(1a) inadequately completed","61","0.562201802517437","0.469908602752583","0.654495002282291"
"Paid","1996","direct migration background","(1b) general elementary school","107","0.552340848229527","0.480098856340175","0.624582840118879"
"Paid","1996","direct migration background","(1c) basic vocational qualification","140","0.474552224764209","0.416881071949744","0.532223377578674"
"Paid","1996","direct migration background","(2b) intermediate general qualification","3","","",""
"Paid","1996","direct migration background","(2a) intermediate vocational","13","","",""
"Paid","1996","direct migration background","(2c_gen) general maturity certificate","22","","",""
"Paid","1996","direct migration background","(2c_voc) vocational maturity certificate","22","","",""
"Paid","1996","direct migration background","(3a) lower tertiary education","3","","",""
"Paid","1996","direct migration background","(3b) higher tertiary education","13","","",""
"Paid","1996","indirect migration background","(0) in school","","","",""
"Paid","1996","indirect migration background","(1a) inadequately completed","","","",""
"Paid","1996","indirect migration background","(1b) general elementary school","14","","",""
"Paid","1996","indirect migration background","(1c) basic vocational qualification","12","","",""
"Paid","1996","indirect migration background","(2b) intermediate general qualification","4","","",""
"Paid","1996","indirect migration background","(2a) intermediate vocational","6","","",""
"Paid","1996","indirect migration background","(2c_gen) general maturity certificate","7","","",""
"Paid","1996","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Paid","1996","indirect migration background","(3a) lower tertiary education","","","",""
"Paid","1996","indirect migration background","(3b) higher tertiary education","","","",""
"Not paid","1996","no migration background","(0) in school","","","",""
"Not paid","1996","no migration background","(1a) inadequately completed","","","",""
"Not paid","1996","no migration background","(1b) general elementary school","11","","",""
"Not paid","1996","no migration background","(1c) basic vocational qualification","92","0.0734100939325606","0.0589228728538264","0.0878973150112947"
"Not paid","1996","no migration background","(2b) intermediate general qualification","17","","",""
"Not paid","1996","no migration background","(2a) intermediate vocational","170","0.136665475795103","0.118685336694931","0.154645614895274"
"Not paid","1996","no migration background","(2c_gen) general maturity certificate","10","","",""
"Not paid","1996","no migration background","(2c_voc) vocational maturity certificate","43","0.190196430553274","0.139586804832245","0.240806056274303"
"Not paid","1996","no migration background","(3a) lower tertiary education","128","0.265656494041496","0.225640370774961","0.30567261730803"
"Not paid","1996","no migration background","(3b) higher tertiary education","228","0.557281071799847","0.510057936561237","0.604504207038457"
"Not paid","1996","direct migration background","(0) in school","","","",""
"Not paid","1996","direct migration background","(1a) inadequately completed","4","","",""
"Not paid","1996","direct migration background","(1b) general elementary school","6","","",""
"Not paid","1996","direct migration background","(1c) basic vocational qualification","14","","",""
"Not paid","1996","direct migration background","(2b) intermediate general qualification","2","","",""
"Not paid","1996","direct migration background","(2a) intermediate vocational","4","","",""
"Not paid","1996","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Not paid","1996","direct migration background","(2c_voc) vocational maturity certificate","4","","",""
"Not paid","1996","direct migration background","(3a) lower tertiary education","5","","",""
"Not paid","1996","direct migration background","(3b) higher tertiary education","18","","",""
