"plh0206i01","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2010","lower secondary degree","general elemantary","123","0.12683662493308","0.106669112063141","0.147004137803018"
"5 on scale 1-7","2010","lower secondary degree","middle vocational","402","0.104958088395955","0.0952448955001632","0.114671281291747"
"5 on scale 1-7","2010","lower secondary degree","vocational + Abi","","","",""
"5 on scale 1-7","2010","lower secondary degree","higher vocational","31","0.067735520877992","0.0411029651779058","0.0943680765780782"
"5 on scale 1-7","2010","lower secondary degree","higher education","","","",""
"5 on scale 1-7","2010","secondary school degree","in school","","","",""
"5 on scale 1-7","2010","secondary school degree","inadequately","","","",""
"5 on scale 1-7","2010","secondary school degree","general elemantary","","","",""
"5 on scale 1-7","2010","secondary school degree","middle vocational","313","0.0820594439351617","0.0729629959862875","0.0911558918840358"
"5 on scale 1-7","2010","secondary school degree","vocational + Abi","","","",""
"5 on scale 1-7","2010","secondary school degree","higher vocational","41","0.0629913222717786","0.043064309194823","0.0829183353487342"
"5 on scale 1-7","2010","secondary school degree","higher education","36","0.0956389694735917","0.0711934618977431","0.12008447704944"
"5 on scale 1-7","2010","college entrance qualification","in school","","","",""
"5 on scale 1-7","2010","college entrance qualification","inadequately","","","",""
"5 on scale 1-7","2010","college entrance qualification","general elemantary","","","",""
"5 on scale 1-7","2010","college entrance qualification","middle vocational","50","0.0731243529000205","0.0524476542396938","0.0938010515603472"
"5 on scale 1-7","2010","college entrance qualification","vocational + Abi","60","0.0908647838123065","0.0713700687192552","0.110359498905358"
"5 on scale 1-7","2010","college entrance qualification","higher vocational","","","",""
"5 on scale 1-7","2010","college entrance qualification","higher education","217","0.0688546949783993","0.0596738322584006","0.078035557698398"
"5 on scale 1-7","2010","Other degree","in school","","","",""
"5 on scale 1-7","2010","Other degree","inadequately","","","",""
"5 on scale 1-7","2010","Other degree","general elemantary","","","",""
"5 on scale 1-7","2010","Other degree","middle vocational","30","0.0909392593713137","0.0545632856197467","0.127315233122881"
"5 on scale 1-7","2010","Other degree","vocational + Abi","","","",""
"5 on scale 1-7","2010","Other degree","higher vocational","","","",""
"5 on scale 1-7","2010","Other degree","higher education","","","",""
"5 on scale 1-7","2010","no degree/no degree yet","in school","","","",""
"5 on scale 1-7","2010","no degree/no degree yet","inadequately","","","",""
"5 on scale 1-7","2010","no degree/no degree yet","general elemantary","","","",""
"5 on scale 1-7","2010","no degree/no degree yet","middle vocational","","","",""
"5 on scale 1-7","2010","no degree/no degree yet","vocational + Abi","","","",""
"5 on scale 1-7","2010","no degree/no degree yet","higher vocational","","","",""
"5 on scale 1-7","2010","no degree/no degree yet","higher education","","","",""
"6 on scale 1-7","2010","lower secondary degree","in school","","","",""
"6 on scale 1-7","2010","lower secondary degree","inadequately","","","",""
"6 on scale 1-7","2010","lower secondary degree","general elemantary","268","0.235618873015367","0.209900572676351","0.261337173354383"
"6 on scale 1-7","2010","lower secondary degree","middle vocational","923","0.226855583519957","0.213583551535521","0.240127615504394"
"6 on scale 1-7","2010","lower secondary degree","vocational + Abi","","","",""
"6 on scale 1-7","2010","lower secondary degree","higher vocational","82","0.230061767868005","0.185456597023396","0.274666938712615"
"6 on scale 1-7","2010","lower secondary degree","higher education","32","0.219706348041085","0.152313403904728","0.287099292177443"
"6 on scale 1-7","2010","secondary school degree","in school","","","",""
"6 on scale 1-7","2010","secondary school degree","inadequately","","","",""
"6 on scale 1-7","2010","secondary school degree","general elemantary","110","0.294588877316666","0.250082228762911","0.339095525870421"
"6 on scale 1-7","2010","secondary school degree","middle vocational","923","0.258399549366515","0.243890761084517","0.272908337648514"
"6 on scale 1-7","2010","secondary school degree","vocational + Abi","","","",""
"6 on scale 1-7","2010","secondary school degree","higher vocational","162","0.289478175879681","0.25227957018945","0.326676781569912"
"6 on scale 1-7","2010","secondary school degree","higher education","161","0.284342596676225","0.246846656986305","0.321838536366145"
"6 on scale 1-7","2010","college entrance qualification","in school","","","",""
"6 on scale 1-7","2010","college entrance qualification","inadequately","","","",""
"6 on scale 1-7","2010","college entrance qualification","general elemantary","","","",""
"6 on scale 1-7","2010","college entrance qualification","middle vocational","203","0.333488072344486","0.296043958215057","0.370932186473915"
"6 on scale 1-7","2010","college entrance qualification","vocational + Abi","256","0.295553506759752","0.264604485639515","0.326502527879988"
"6 on scale 1-7","2010","college entrance qualification","higher vocational","92","0.315443736263963","0.262771952627534","0.368115519900391"
"6 on scale 1-7","2010","college entrance qualification","higher education","883","0.300200330548548","0.283581500950957","0.316819160146139"
"6 on scale 1-7","2010","Other degree","in school","","","",""
"6 on scale 1-7","2010","Other degree","inadequately","","","",""
"6 on scale 1-7","2010","Other degree","general elemantary","52","0.320023621858977","0.252251617829021","0.387795625888932"
"6 on scale 1-7","2010","Other degree","middle vocational","60","0.250593843661674","0.19576787706529","0.305419810258059"
"6 on scale 1-7","2010","Other degree","vocational + Abi","","","",""
"6 on scale 1-7","2010","Other degree","higher vocational","","","",""
"6 on scale 1-7","2010","Other degree","higher education","49","0.342384457903953","0.268160976581329","0.416607939226577"
"6 on scale 1-7","2010","no degree/no degree yet","in school","94","0.341596082400672","0.285028339188587","0.398163825612758"
"6 on scale 1-7","2010","no degree/no degree yet","inadequately","32","0.217657019853387","0.140542406974102","0.294771632732671"
"6 on scale 1-7","2010","no degree/no degree yet","general elemantary","","","",""
"6 on scale 1-7","2010","no degree/no degree yet","middle vocational","","","",""
"6 on scale 1-7","2010","no degree/no degree yet","vocational + Abi","","","",""
"6 on scale 1-7","2010","no degree/no degree yet","higher vocational","","","",""
"6 on scale 1-7","2010","no degree/no degree yet","higher education","","","",""
"7 Strongly agree","2010","lower secondary degree","in school","","","",""
"7 Strongly agree","2010","lower secondary degree","inadequately","","","",""
"7 Strongly agree","2010","lower secondary degree","general elemantary","585","0.560595810143378","0.530518480932941","0.590673139353815"
"7 Strongly agree","2010","lower secondary degree","middle vocational","2317","0.618650896715198","0.603258134539247","0.634043658891149"
"7 Strongly agree","2010","lower secondary degree","vocational + Abi","","","",""
"7 Strongly agree","2010","lower secondary degree","higher vocational","215","0.670559987617672","0.620747064406608","0.720372910828735"
"7 Strongly agree","2010","lower secondary degree","higher education","97","0.725800480788198","0.653188871827818","0.798412089748578"
"7 Strongly agree","2010","secondary school degree","in school","","","",""
"7 Strongly agree","2010","secondary school degree","inadequately","","","",""
"7 Strongly agree","2010","secondary school degree","general elemantary","246","0.577292913029719","0.529063336851651","0.625522489207787"
"7 Strongly agree","2010","secondary school degree","middle vocational","2134","0.623900192077043","0.607845226071205","0.639955158082881"
"7 Strongly agree","2010","secondary school degree","vocational + Abi","","","",""
"7 Strongly agree","2010","secondary school degree","higher vocational","346","0.604667637493037","0.564565309617877","0.644769965368198"
"7 Strongly agree","2010","secondary school degree","higher education","339","0.596365947788696","0.555584652753558","0.637147242823834"
"7 Strongly agree","2010","college entrance qualification","in school","","","",""
"7 Strongly agree","2010","college entrance qualification","inadequately","","","",""
"7 Strongly agree","2010","college entrance qualification","general elemantary","","","",""
"7 Strongly agree","2010","college entrance qualification","middle vocational","341","0.574414480190773","0.535145867734516","0.613683092647029"
"7 Strongly agree","2010","college entrance qualification","vocational + Abi","494","0.569390695172381","0.535805201128058","0.602976189216704"
"7 Strongly agree","2010","college entrance qualification","higher vocational","178","0.58389678732827","0.528026478215502","0.639767096441039"
"7 Strongly agree","2010","college entrance qualification","higher education","1745","0.596470676148674","0.57868214519251","0.614259207104839"
"7 Strongly agree","2010","Other degree","in school","","","",""
"7 Strongly agree","2010","Other degree","inadequately","","","",""
"7 Strongly agree","2010","Other degree","general elemantary","97","0.522050960288732","0.449480539180559","0.594621381396906"
"7 Strongly agree","2010","Other degree","middle vocational","137","0.616625652567194","0.555112952710839","0.67813835242355"
"7 Strongly agree","2010","Other degree","vocational + Abi","50","0.73368007870525","0.632966640688312","0.834393516722187"
"7 Strongly agree","2010","Other degree","higher vocational","","","",""
"7 Strongly agree","2010","Other degree","higher education","84","0.527102599956111","0.449006507014301","0.605198692897922"
"7 Strongly agree","2010","no degree/no degree yet","in school","141","0.527447029735767","0.467897150775423","0.58699690869611"
"7 Strongly agree","2010","no degree/no degree yet","inadequately","55","0.619650899292182","0.528928090521813","0.710373708062551"
"7 Strongly agree","2010","no degree/no degree yet","general elemantary","","","",""
"7 Strongly agree","2010","no degree/no degree yet","middle vocational","","","",""
"7 Strongly agree","2010","no degree/no degree yet","vocational + Abi","","","",""
"7 Strongly agree","2010","no degree/no degree yet","higher vocational","","","",""
"7 Strongly agree","2010","no degree/no degree yet","higher education","","","",""
