"plh0206i01","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2018","Full Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2018","Full Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2018","Full Time","Single parent ","","","","","6"
"6 on scale 1-7","2018","Not Working","(Married) couple without C. ","2","","","","6"
"6 on scale 1-7","2018","Not Working","Single parent ","2","","","","6"
"6 on scale 1-7","2018","Not Working","Couple + C. LE 16 ","15","","","","6"
"6 on scale 1-7","2018","Not Working","Couple + C. GT 16 ","3","","","","6"
"6 on scale 1-7","2018","Full Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2018","Part Time","Single parent ","","","","","6"
"6 on scale 1-7","2018","Part Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2018","Part Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2018","Part Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2018","Not Working","1-pers.-HH","1","","","","6"
"6 on scale 1-7","2018","Not Working","Couple + C. LE and GT 16","10","","","","6"
"7 Strongly agree","2018","Full Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2018","Full Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2018","Full Time","Single parent ","","","","","7"
"7 Strongly agree","2018","Full Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2018","Full Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2018","Full Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2018","Part Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2018","Part Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2018","Part Time","Single parent ","","","","","7"
"7 Strongly agree","2018","Part Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2018","Part Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2018","Part Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2018","Not Working","1-pers.-HH","6","","","","7"
"7 Strongly agree","2018","Not Working","(Married) couple without C. ","19","","","","7"
"7 Strongly agree","2018","Not Working","Single parent ","22","","","","7"
"7 Strongly agree","2018","Not Working","Couple + C. LE 16 ","131","0.886588775488263","0.836012277869768","0.937165273106757","7"
"7 Strongly agree","2018","Not Working","Couple + C. GT 16 ","16","","","","7"
"7 Strongly agree","2018","Not Working","Couple + C. LE and GT 16","92","0.838644429611443","0.768943733261425","0.90834512596146","7"
"1 Strongly disagree","2019","Not Working","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2019","Not Working","Single parent ","","","","","1"
"1 Strongly disagree","2019","Not Working","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2019","Not Working","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2019","Not Working","Couple + C. LE and GT 16","1","","","","1"
"1 Strongly disagree","2019","Part Time","Single parent ","","","","","1"
"1 Strongly disagree","2019","Part Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2019","Part Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2019","Part Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2019","Not Working","1-pers.-HH","","","","","1"
"1 Strongly disagree","2019","Full Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2019","Full Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2019","Part Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2019","Part Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2019","Full Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2019","Full Time","Single parent ","","","","","1"
"1 Strongly disagree","2019","Full Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2019","Full Time","(Married) couple without C. ","","","","","1"
"2 on scale 1-7 ","2019","Full Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2019","Part Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2019","Not Working","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2019","Full Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2019","Part Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2019","Part Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2019","Part Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2019","Not Working","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2019","Not Working","Single parent ","","","","","2"
"2 on scale 1-7 ","2019","Not Working","Couple + C. LE 16 ","1","","","","2"
"2 on scale 1-7 ","2019","Not Working","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2019","Not Working","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2019","Full Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2019","Full Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2019","Full Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2019","Full Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2019","Part Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2019","Part Time","(Married) couple without C. ","","","","","2"
"3 on scale 1-7 ","2019","Full Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2019","Part Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2019","Part Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2019","Not Working","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2019","Not Working","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2019","Not Working","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2019","Full Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2019","Full Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2019","Part Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2019","Part Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2019","Not Working","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2019","Not Working","Single parent ","","","","","3"
"3 on scale 1-7 ","2019","Not Working","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2019","Full Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2019","Full Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2019","Full Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2019","Part Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2019","Part Time","(Married) couple without C. ","","","","","3"
"4 on scale 1-7","2019","Not Working","Single parent ","1","","","","4"
"4 on scale 1-7","2019","Part Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2019","Part Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2019","Not Working","Couple + C. LE 16 ","3","","","","4"
"4 on scale 1-7","2019","Full Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2019","Full Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2019","Part Time","Single parent ","","","","","4"
"4 on scale 1-7","2019","Part Time","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2019","Not Working","1-pers.-HH","","","","","4"
"4 on scale 1-7","2019","Not Working","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2019","Not Working","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2019","Not Working","Couple + C. LE and GT 16","1","","","","4"
"4 on scale 1-7","2019","Full Time","Single parent ","","","","","4"
"4 on scale 1-7","2019","Full Time","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2019","Part Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2019","Part Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2019","Full Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2019","Full Time","(Married) couple without C. ","","","","","4"
"5 on scale 1-7","2019","Part Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2019","Part Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2019","Part Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2019","Part Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2019","Full Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2019","Full Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2019","Part Time","Single parent ","","","","","5"
"5 on scale 1-7","2019","Part Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2019","Full Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2019","Not Working","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2019","Not Working","Single parent ","","","","","5"
"5 on scale 1-7","2019","Not Working","Couple + C. LE 16 ","5","","","","5"
"5 on scale 1-7","2019","Full Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2019","Full Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2019","Full Time","Single parent ","","","","","5"
"5 on scale 1-7","2019","Not Working","1-pers.-HH","","","","","5"
"5 on scale 1-7","2019","Not Working","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2019","Not Working","Couple + C. LE and GT 16","3","","","","5"
"6 on scale 1-7","2019","Full Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2019","Full Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2019","Part Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2019","Part Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2019","Full Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2019","Full Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2019","Full Time","Single parent ","","","","","6"
"6 on scale 1-7","2019","Part Time","Single parent ","","","","","6"
"6 on scale 1-7","2019","Part Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2019","Part Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2019","Part Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2019","Not Working","(Married) couple without C. ","3","","","","6"
"6 on scale 1-7","2019","Not Working","Single parent ","1","","","","6"
"6 on scale 1-7","2019","Not Working","Couple + C. LE 16 ","12","","","","6"
"6 on scale 1-7","2019","Not Working","Couple + C. GT 16 ","3","","","","6"
"6 on scale 1-7","2019","Not Working","1-pers.-HH","","","","","6"
"6 on scale 1-7","2019","Not Working","Couple + C. LE and GT 16","5","","","","6"
"6 on scale 1-7","2019","Full Time","Couple + C. LE 16 ","","","","","6"
"7 Strongly agree","2019","Full Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2019","Full Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2019","Full Time","Single parent ","","","","","7"
"7 Strongly agree","2019","Full Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2019","Full Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2019","Full Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2019","Part Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2019","Part Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2019","Part Time","Single parent ","","","","","7"
"7 Strongly agree","2019","Part Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2019","Part Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2019","Part Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2019","Not Working","1-pers.-HH","5","","","","7"
"7 Strongly agree","2019","Not Working","(Married) couple without C. ","14","","","","7"
"7 Strongly agree","2019","Not Working","Single parent ","17","","","","7"
"7 Strongly agree","2019","Not Working","Couple + C. LE 16 ","86","0.854564101225569","0.787765966682325","0.921362235768813","7"
"7 Strongly agree","2019","Not Working","Couple + C. GT 16 ","17","","","","7"
"7 Strongly agree","2019","Not Working","Couple + C. LE and GT 16","56","0.703648974363053","0.593480491177635","0.81381745754847","7"
