"plh0206i01","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2019","Part Time","higher education","","","",""
"6 on scale 1-7","2019","Not Working","in school","","","",""
"6 on scale 1-7","2019","Not Working","inadequately","16","","",""
"6 on scale 1-7","2019","Not Working","general elemantary","5","","",""
"6 on scale 1-7","2019","Not Working","middle vocational","3","","",""
"6 on scale 1-7","2019","Not Working","vocational + Abi","","","",""
"6 on scale 1-7","2019","Not Working","higher vocational","","","",""
"6 on scale 1-7","2019","Not Working","higher education","5","","",""
"7 Strongly agree","2019","Full Time","in school","","","",""
"7 Strongly agree","2019","Full Time","inadequately","","","",""
"7 Strongly agree","2019","Full Time","general elemantary","","","",""
"7 Strongly agree","2019","Full Time","middle vocational","","","",""
"7 Strongly agree","2019","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2019","Full Time","higher vocational","","","",""
"7 Strongly agree","2019","Full Time","higher education","","","",""
"7 Strongly agree","2019","Part Time","in school","","","",""
"7 Strongly agree","2019","Part Time","inadequately","","","",""
"7 Strongly agree","2019","Part Time","general elemantary","","","",""
"7 Strongly agree","2019","Part Time","middle vocational","","","",""
"7 Strongly agree","2019","Part Time","vocational + Abi","","","",""
"7 Strongly agree","2019","Part Time","higher vocational","","","",""
"7 Strongly agree","2019","Part Time","higher education","","","",""
"7 Strongly agree","2019","Not Working","in school","2","","",""
"7 Strongly agree","2019","Not Working","inadequately","102","0.77198056727666","0.700407399377281","0.84355373517604"
"7 Strongly agree","2019","Not Working","general elemantary","45","0.867651286474055","0.776420246444261","0.958882326503849"
"7 Strongly agree","2019","Not Working","middle vocational","30","0.966870380484841","0.905806630223864","1.02793413074582"
"7 Strongly agree","2019","Not Working","vocational + Abi","2","","",""
"7 Strongly agree","2019","Not Working","higher vocational","","","",""
"7 Strongly agree","2019","Not Working","higher education","21","","",""
