"plh0206i01","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2006","Thuringia","1-pers.-HH","","","",""
"7 Strongly agree","2006","Thuringia","(Married) couple without C. ","","","",""
"7 Strongly agree","2006","Thuringia","Single parent ","","","",""
"7 Strongly agree","2006","Thuringia","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2006","Thuringia","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2006","Thuringia","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Schleswig-Holstein","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Schleswig-Holstein","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Schleswig-Holstein","Single parent ","","","",""
"1 Strongly disagree","2007","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Hamburg","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Hamburg","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Hamburg","Single parent ","","","",""
"1 Strongly disagree","2007","Hamburg","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Hamburg","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Hamburg","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Lower Saxony","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Lower Saxony","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Lower Saxony","Single parent ","","","",""
"1 Strongly disagree","2007","Lower Saxony","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Lower Saxony","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Lower Saxony","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Bremen","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Bremen","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Bremen","Single parent ","","","",""
"1 Strongly disagree","2007","Bremen","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Bremen","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Bremen","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","North Rhine-Westphalia","1-pers.-HH","","","",""
"1 Strongly disagree","2007","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","North Rhine-Westphalia","Single parent ","","","",""
"1 Strongly disagree","2007","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Hesse","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Hesse","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Hesse","Single parent ","","","",""
"1 Strongly disagree","2007","Hesse","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Hesse","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Hesse","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"1 Strongly disagree","2007","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Baden-Württemberg","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Baden-Württemberg","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Baden-Württemberg","Single parent ","","","",""
"1 Strongly disagree","2007","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Bavaria","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Bavaria","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Bavaria","Single parent ","","","",""
"1 Strongly disagree","2007","Bavaria","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Bavaria","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Bavaria","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Berlin","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Berlin","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Berlin","Single parent ","","","",""
"1 Strongly disagree","2007","Berlin","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Berlin","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Berlin","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Brandenburg","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Brandenburg","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Brandenburg","Single parent ","","","",""
"1 Strongly disagree","2007","Brandenburg","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Brandenburg","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Brandenburg","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Mecklenburg-Western Pomerania","Single parent ","","","",""
"1 Strongly disagree","2007","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Saxony","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Saxony","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Saxony","Single parent ","","","",""
"1 Strongly disagree","2007","Saxony","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Saxony","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Saxony","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Saxony-Anhalt","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Saxony-Anhalt","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Saxony-Anhalt","Single parent ","","","",""
"1 Strongly disagree","2007","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","Thuringia","1-pers.-HH","","","",""
"1 Strongly disagree","2007","Thuringia","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Thuringia","Single parent ","","","",""
"1 Strongly disagree","2007","Thuringia","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Thuringia","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Thuringia","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Schleswig-Holstein","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Schleswig-Holstein","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Schleswig-Holstein","Single parent ","","","",""
"2 on scale 1-7 ","2007","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Hamburg","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Hamburg","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Hamburg","Single parent ","","","",""
"2 on scale 1-7 ","2007","Hamburg","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Hamburg","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Hamburg","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Lower Saxony","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Lower Saxony","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Lower Saxony","Single parent ","","","",""
"2 on scale 1-7 ","2007","Lower Saxony","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Lower Saxony","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Lower Saxony","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Bremen","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Bremen","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Bremen","Single parent ","","","",""
"2 on scale 1-7 ","2007","Bremen","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Bremen","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Bremen","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","North Rhine-Westphalia","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","North Rhine-Westphalia","Single parent ","","","",""
"2 on scale 1-7 ","2007","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Hesse","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Hesse","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Hesse","Single parent ","","","",""
"2 on scale 1-7 ","2007","Hesse","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Hesse","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Hesse","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"2 on scale 1-7 ","2007","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Baden-Württemberg","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Baden-Württemberg","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Baden-Württemberg","Single parent ","","","",""
"2 on scale 1-7 ","2007","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Bavaria","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Bavaria","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Bavaria","Single parent ","","","",""
"2 on scale 1-7 ","2007","Bavaria","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Bavaria","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Bavaria","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Berlin","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Berlin","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Berlin","Single parent ","","","",""
"2 on scale 1-7 ","2007","Berlin","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Berlin","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Berlin","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Brandenburg","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Brandenburg","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Brandenburg","Single parent ","","","",""
"2 on scale 1-7 ","2007","Brandenburg","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Brandenburg","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Brandenburg","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Mecklenburg-Western Pomerania","Single parent ","","","",""
"2 on scale 1-7 ","2007","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Saxony","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Saxony","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Saxony","Single parent ","","","",""
"2 on scale 1-7 ","2007","Saxony","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Saxony","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Saxony","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Saxony-Anhalt","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Saxony-Anhalt","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Saxony-Anhalt","Single parent ","","","",""
"2 on scale 1-7 ","2007","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","Thuringia","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","Thuringia","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Thuringia","Single parent ","","","",""
"2 on scale 1-7 ","2007","Thuringia","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Thuringia","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Thuringia","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","Schleswig-Holstein","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","Schleswig-Holstein","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","Schleswig-Holstein","Single parent ","","","",""
"3 on scale 1-7 ","2007","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2007","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2007","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","Hamburg","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","Hamburg","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","Hamburg","Single parent ","","","",""
"3 on scale 1-7 ","2007","Hamburg","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2007","Hamburg","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2007","Hamburg","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","Lower Saxony","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","Lower Saxony","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","Lower Saxony","Single parent ","","","",""
"3 on scale 1-7 ","2007","Lower Saxony","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2007","Lower Saxony","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2007","Lower Saxony","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","Bremen","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","Bremen","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","Bremen","Single parent ","","","",""
"3 on scale 1-7 ","2007","Bremen","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2007","Bremen","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2007","Bremen","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","North Rhine-Westphalia","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","North Rhine-Westphalia","Single parent ","","","",""
"3 on scale 1-7 ","2007","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2007","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2007","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","Hesse","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","Hesse","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","Hesse","Single parent ","","","",""
"3 on scale 1-7 ","2007","Hesse","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2007","Hesse","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2007","Hesse","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"3 on scale 1-7 ","2007","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2007","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2007","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","Baden-Württemberg","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","Baden-Württemberg","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","Baden-Württemberg","Single parent ","","","",""
"3 on scale 1-7 ","2007","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2007","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2007","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","Bavaria","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","Bavaria","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","Bavaria","Single parent ","","","",""
