"plh0206i01","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2009","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2009","lower secondary degree","1-pers.-HH","","","",""
"7 Strongly agree","2009","lower secondary degree","(Married) couple without C. ","","","",""
"7 Strongly agree","2009","lower secondary degree","Single parent ","","","",""
"7 Strongly agree","2009","lower secondary degree","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2009","lower secondary degree","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2009","lower secondary degree","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2009","secondary school degree","1-pers.-HH","","","",""
"7 Strongly agree","2009","secondary school degree","(Married) couple without C. ","","","",""
"7 Strongly agree","2009","secondary school degree","Single parent ","","","",""
"7 Strongly agree","2009","secondary school degree","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2009","secondary school degree","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2009","secondary school degree","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2009","college entrance qualification","1-pers.-HH","","","",""
"7 Strongly agree","2009","college entrance qualification","(Married) couple without C. ","","","",""
"7 Strongly agree","2009","college entrance qualification","Single parent ","","","",""
"7 Strongly agree","2009","college entrance qualification","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2009","college entrance qualification","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2009","college entrance qualification","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2009","Other degree","1-pers.-HH","","","",""
"7 Strongly agree","2009","Other degree","(Married) couple without C. ","","","",""
"7 Strongly agree","2009","Other degree","Single parent ","","","",""
"7 Strongly agree","2009","Other degree","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2009","Other degree","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2009","Other degree","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2009","no degree/no degree yet","1-pers.-HH","","","",""
"7 Strongly agree","2009","no degree/no degree yet","(Married) couple without C. ","","","",""
"7 Strongly agree","2009","no degree/no degree yet","Single parent ","","","",""
"7 Strongly agree","2009","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2009","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2009","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2010","lower secondary degree","1-pers.-HH","8","","",""
"1 Strongly disagree","2010","lower secondary degree","(Married) couple without C. ","4","","",""
"1 Strongly disagree","2010","lower secondary degree","Single parent ","1","","",""
"1 Strongly disagree","2010","lower secondary degree","Couple + C. LE 16 ","3","","",""
"1 Strongly disagree","2010","lower secondary degree","Couple + C. GT 16 ","2","","",""
"1 Strongly disagree","2010","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2010","secondary school degree","1-pers.-HH","3","","",""
"1 Strongly disagree","2010","secondary school degree","(Married) couple without C. ","6","","",""
"1 Strongly disagree","2010","secondary school degree","Single parent ","1","","",""
"1 Strongly disagree","2010","secondary school degree","Couple + C. LE 16 ","3","","",""
"1 Strongly disagree","2010","secondary school degree","Couple + C. GT 16 ","1","","",""
"1 Strongly disagree","2010","secondary school degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2010","college entrance qualification","1-pers.-HH","","","",""
"1 Strongly disagree","2010","college entrance qualification","(Married) couple without C. ","1","","",""
"1 Strongly disagree","2010","college entrance qualification","Single parent ","1","","",""
"1 Strongly disagree","2010","college entrance qualification","Couple + C. LE 16 ","1","","",""
"1 Strongly disagree","2010","college entrance qualification","Couple + C. GT 16 ","2","","",""
"1 Strongly disagree","2010","college entrance qualification","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2010","Other degree","1-pers.-HH","","","",""
"1 Strongly disagree","2010","Other degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2010","Other degree","Single parent ","","","",""
"1 Strongly disagree","2010","Other degree","Couple + C. LE 16 ","1","","",""
"1 Strongly disagree","2010","Other degree","Couple + C. GT 16 ","1","","",""
"1 Strongly disagree","2010","Other degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2010","no degree/no degree yet","1-pers.-HH","","","",""
"1 Strongly disagree","2010","no degree/no degree yet","(Married) couple without C. ","1","","",""
"1 Strongly disagree","2010","no degree/no degree yet","Single parent ","","","",""
"1 Strongly disagree","2010","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2010","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2010","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"2 on scale 1-7 ","2010","lower secondary degree","1-pers.-HH","4","","",""
"2 on scale 1-7 ","2010","lower secondary degree","(Married) couple without C. ","6","","",""
"2 on scale 1-7 ","2010","lower secondary degree","Single parent ","","","",""
"2 on scale 1-7 ","2010","lower secondary degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2010","lower secondary degree","Couple + C. GT 16 ","3","","",""
"2 on scale 1-7 ","2010","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"2 on scale 1-7 ","2010","secondary school degree","1-pers.-HH","5","","",""
"2 on scale 1-7 ","2010","secondary school degree","(Married) couple without C. ","5","","",""
"2 on scale 1-7 ","2010","secondary school degree","Single parent ","","","",""
"2 on scale 1-7 ","2010","secondary school degree","Couple + C. LE 16 ","2","","",""
"2 on scale 1-7 ","2010","secondary school degree","Couple + C. GT 16 ","2","","",""
"2 on scale 1-7 ","2010","secondary school degree","Couple + C. LE and GT 16","3","","",""
"2 on scale 1-7 ","2010","college entrance qualification","1-pers.-HH","4","","",""
"2 on scale 1-7 ","2010","college entrance qualification","(Married) couple without C. ","2","","",""
"2 on scale 1-7 ","2010","college entrance qualification","Single parent ","","","",""
"2 on scale 1-7 ","2010","college entrance qualification","Couple + C. LE 16 ","3","","",""
"2 on scale 1-7 ","2010","college entrance qualification","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2010","college entrance qualification","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2010","Other degree","1-pers.-HH","1","","",""
"2 on scale 1-7 ","2010","Other degree","(Married) couple without C. ","3","","",""
"2 on scale 1-7 ","2010","Other degree","Single parent ","","","",""
"2 on scale 1-7 ","2010","Other degree","Couple + C. LE 16 ","1","","",""
"2 on scale 1-7 ","2010","Other degree","Couple + C. GT 16 ","1","","",""
"2 on scale 1-7 ","2010","Other degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","1-pers.-HH","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","(Married) couple without C. ","2","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","Single parent ","1","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2010","lower secondary degree","1-pers.-HH","8","","",""
"3 on scale 1-7 ","2010","lower secondary degree","(Married) couple without C. ","18","","",""
"3 on scale 1-7 ","2010","lower secondary degree","Single parent ","2","","",""
"3 on scale 1-7 ","2010","lower secondary degree","Couple + C. LE 16 ","2","","",""
"3 on scale 1-7 ","2010","lower secondary degree","Couple + C. GT 16 ","8","","",""
"3 on scale 1-7 ","2010","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2010","secondary school degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2010","secondary school degree","(Married) couple without C. ","10","","",""
"3 on scale 1-7 ","2010","secondary school degree","Single parent ","3","","",""
"3 on scale 1-7 ","2010","secondary school degree","Couple + C. LE 16 ","7","","",""
"3 on scale 1-7 ","2010","secondary school degree","Couple + C. GT 16 ","9","","",""
"3 on scale 1-7 ","2010","secondary school degree","Couple + C. LE and GT 16","2","","",""
"3 on scale 1-7 ","2010","college entrance qualification","1-pers.-HH","1","","",""
"3 on scale 1-7 ","2010","college entrance qualification","(Married) couple without C. ","12","","",""
"3 on scale 1-7 ","2010","college entrance qualification","Single parent ","1","","",""
"3 on scale 1-7 ","2010","college entrance qualification","Couple + C. LE 16 ","3","","",""
"3 on scale 1-7 ","2010","college entrance qualification","Couple + C. GT 16 ","6","","",""
"3 on scale 1-7 ","2010","college entrance qualification","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2010","Other degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2010","Other degree","(Married) couple without C. ","1","","",""
"3 on scale 1-7 ","2010","Other degree","Single parent ","1","","",""
"3 on scale 1-7 ","2010","Other degree","Couple + C. LE 16 ","1","","",""
"3 on scale 1-7 ","2010","Other degree","Couple + C. GT 16 ","1","","",""
"3 on scale 1-7 ","2010","Other degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","1-pers.-HH","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","(Married) couple without C. ","1","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","Single parent ","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"4 on scale 1-7","2010","lower secondary degree","1-pers.-HH","35","0.0355817585660979","0.0246545315263568","0.0465089856058391"
"4 on scale 1-7","2010","lower secondary degree","(Married) couple without C. ","88","0.0346503957730722","0.027322603443738","0.0419781881024064"
"4 on scale 1-7","2010","lower secondary degree","Single parent ","10","","",""
"4 on scale 1-7","2010","lower secondary degree","Couple + C. LE 16 ","18","","",""
"4 on scale 1-7","2010","lower secondary degree","Couple + C. GT 16 ","25","","",""
"4 on scale 1-7","2010","lower secondary degree","Couple + C. LE and GT 16","7","","",""
"4 on scale 1-7","2010","secondary school degree","1-pers.-HH","16","","",""
"4 on scale 1-7","2010","secondary school degree","(Married) couple without C. ","43","0.0201446087769141","0.0136415398343541","0.0266476777194741"
"4 on scale 1-7","2010","secondary school degree","Single parent ","9","","",""
"4 on scale 1-7","2010","secondary school degree","Couple + C. LE 16 ","26","","",""
"4 on scale 1-7","2010","secondary school degree","Couple + C. GT 16 ","22","","",""
"4 on scale 1-7","2010","secondary school degree","Couple + C. LE and GT 16","7","","",""
"4 on scale 1-7","2010","college entrance qualification","1-pers.-HH","17","","",""
"4 on scale 1-7","2010","college entrance qualification","(Married) couple without C. ","29","","",""
"4 on scale 1-7","2010","college entrance qualification","Single parent ","5","","",""
"4 on scale 1-7","2010","college entrance qualification","Couple + C. LE 16 ","12","","",""
"4 on scale 1-7","2010","college entrance qualification","Couple + C. GT 16 ","14","","",""
"4 on scale 1-7","2010","college entrance qualification","Couple + C. LE and GT 16","8","","",""
"4 on scale 1-7","2010","Other degree","1-pers.-HH","","","",""
"4 on scale 1-7","2010","Other degree","(Married) couple without C. ","9","","",""
"4 on scale 1-7","2010","Other degree","Single parent ","1","","",""
"4 on scale 1-7","2010","Other degree","Couple + C. LE 16 ","4","","",""
"4 on scale 1-7","2010","Other degree","Couple + C. GT 16 ","2","","",""
"4 on scale 1-7","2010","Other degree","Couple + C. LE and GT 16","4","","",""
"4 on scale 1-7","2010","no degree/no degree yet","1-pers.-HH","2","","",""
"4 on scale 1-7","2010","no degree/no degree yet","(Married) couple without C. ","2","","",""
"4 on scale 1-7","2010","no degree/no degree yet","Single parent ","1","","",""
"4 on scale 1-7","2010","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"4 on scale 1-7","2010","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2010","no degree/no degree yet","Couple + C. LE and GT 16","7","","",""
"5 on scale 1-7","2010","lower secondary degree","1-pers.-HH","113","0.100363216577701","0.0826382901072667","0.118088143048136"
"5 on scale 1-7","2010","lower secondary degree","(Married) couple without C. ","263","0.112182785019881","0.0995382858754705","0.124827284164292"
"5 on scale 1-7","2010","lower secondary degree","Single parent ","27","","",""
"5 on scale 1-7","2010","lower secondary degree","Couple + C. LE 16 ","44","0.0770064779391272","0.0540920311956363","0.099920924682618"
"5 on scale 1-7","2010","lower secondary degree","Couple + C. GT 16 ","80","0.115417705198333","0.092317823254917","0.138517587141749"
"5 on scale 1-7","2010","lower secondary degree","Couple + C. LE and GT 16","26","","",""
"5 on scale 1-7","2010","secondary school degree","1-pers.-HH","58","0.0704624041101519","0.051807580338501","0.0891172278818028"
"5 on scale 1-7","2010","secondary school degree","(Married) couple without C. ","150","0.0803342033515261","0.0677529702376866","0.0929154364653656"
"5 on scale 1-7","2010","secondary school degree","Single parent ","25","","",""
"5 on scale 1-7","2010","secondary school degree","Couple + C. LE 16 ","51","0.0510068192684653","0.0369045841045811","0.0651090544323496"
"5 on scale 1-7","2010","secondary school degree","Couple + C. GT 16 ","105","0.112716399353513","0.0919629425834654","0.133469856123561"
"5 on scale 1-7","2010","secondary school degree","Couple + C. LE and GT 16","21","","",""
