"plh0206i01","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2010","16-34 y.","(2c_gen) general maturity certificate","45","0.0713982964423816","0.0494145631627941","0.093382029721969"
"5 on scale 1-7","2010","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2010","16-34 y.","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2010","16-34 y.","(3b) higher tertiary education","31","0.104839919035541","0.0720838223596567","0.137596015711426"
"5 on scale 1-7","2010","35-65 y.","(0) in school","","","",""
"5 on scale 1-7","2010","35-65 y.","(1a) inadequately completed","","","",""
"5 on scale 1-7","2010","35-65 y.","(1b) general elementary school","55","0.120617233474516","0.0911735040023446","0.150060962946688"
"5 on scale 1-7","2010","35-65 y.","(1c) basic vocational qualification","247","0.104580004747734","0.0920955979497664","0.117064411545702"
"5 on scale 1-7","2010","35-65 y.","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2010","35-65 y.","(2a) intermediate vocational","246","0.0769712331989548","0.0671054645550266","0.0868370018428829"
"5 on scale 1-7","2010","35-65 y.","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2010","35-65 y.","(2c_voc) vocational maturity certificate","59","0.0869208545233847","0.066983542096344","0.106858166950425"
"5 on scale 1-7","2010","35-65 y.","(3a) lower tertiary education","54","0.0569749235793815","0.0421174221073283","0.0718324250514347"
"5 on scale 1-7","2010","35-65 y.","(3b) higher tertiary education","117","0.0685296332941899","0.0556664720215481","0.0813927945668316"
"5 on scale 1-7","2010","66 and older","(0) in school","","","",""
"5 on scale 1-7","2010","66 and older","(1a) inadequately completed","","","",""
"5 on scale 1-7","2010","66 and older","(1b) general elementary school","76","0.132066110828348","0.104441307054634","0.159690914602062"
"5 on scale 1-7","2010","66 and older","(1c) basic vocational qualification","181","0.105683604503602","0.0912920887335545","0.120075120273649"
"5 on scale 1-7","2010","66 and older","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2010","66 and older","(2a) intermediate vocational","49","0.0795156718995901","0.0569056328631168","0.102125710936063"
"5 on scale 1-7","2010","66 and older","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2010","66 and older","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2010","66 and older","(3a) lower tertiary education","35","0.0921700125806555","0.063275537325052","0.121064487836259"
"5 on scale 1-7","2010","66 and older","(3b) higher tertiary education","38","0.0807308773245672","0.0570645769492576","0.104397177699877"
"6 on scale 1-7","2010","16-34 y.","(0) in school","95","0.343448259371986","0.286911803009432","0.399984715734541"
"6 on scale 1-7","2010","16-34 y.","(1a) inadequately completed","","","",""
"6 on scale 1-7","2010","16-34 y.","(1b) general elementary school","54","0.238872795312608","0.18092613754032","0.296819453084895"
"6 on scale 1-7","2010","16-34 y.","(1c) basic vocational qualification","56","0.193056685686171","0.148977184661643","0.2371361867107"
"6 on scale 1-7","2010","16-34 y.","(2b) intermediate general qualification","82","0.317839611767379","0.263493209857543","0.372186013677214"
"6 on scale 1-7","2010","16-34 y.","(2a) intermediate vocational","193","0.298927463930747","0.265535352712804","0.33231957514869"
"6 on scale 1-7","2010","16-34 y.","(2c_gen) general maturity certificate","176","0.340332794230055","0.299879198474843","0.380786389985268"
"6 on scale 1-7","2010","16-34 y.","(2c_voc) vocational maturity certificate","113","0.372594641922141","0.321722998496111","0.423466285348171"
"6 on scale 1-7","2010","16-34 y.","(3a) lower tertiary education","60","0.405601446707939","0.334461888187005","0.476741005228872"
"6 on scale 1-7","2010","16-34 y.","(3b) higher tertiary education","104","0.319169879980463","0.269326351051621","0.369013408909306"
"6 on scale 1-7","2010","35-65 y.","(0) in school","","","",""
"6 on scale 1-7","2010","35-65 y.","(1a) inadequately completed","","","",""
"6 on scale 1-7","2010","35-65 y.","(1b) general elementary school","109","0.236788906678372","0.198356093456395","0.275221719900348"
"6 on scale 1-7","2010","35-65 y.","(1c) basic vocational qualification","571","0.222528083923039","0.205558743655643","0.239497424190436"
"6 on scale 1-7","2010","35-65 y.","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2010","35-65 y.","(2a) intermediate vocational","757","0.262842908923883","0.246550427194638","0.279135390653127"
"6 on scale 1-7","2010","35-65 y.","(2c_gen) general maturity certificate","33","0.297037784446968","0.210048251732988","0.384027317160949"
"6 on scale 1-7","2010","35-65 y.","(2c_voc) vocational maturity certificate","231","0.289722177959607","0.25761845441735","0.321825901501864"
"6 on scale 1-7","2010","35-65 y.","(3a) lower tertiary education","269","0.268664326215806","0.240252073646538","0.297076578785074"
"6 on scale 1-7","2010","35-65 y.","(3b) higher tertiary education","467","0.324215881321401","0.300384724634453","0.348047038008349"
"6 on scale 1-7","2010","66 and older","(0) in school","","","",""
"6 on scale 1-7","2010","66 and older","(1a) inadequately completed","","","",""
"6 on scale 1-7","2010","66 and older","(1b) general elementary school","166","0.274323281771218","0.237918107594499","0.310728455947938"
"6 on scale 1-7","2010","66 and older","(1c) basic vocational qualification","429","0.2379053017484","0.217972714976742","0.257837888520058"
"6 on scale 1-7","2010","66 and older","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2010","66 and older","(2a) intermediate vocational","135","0.218672034929759","0.184127444028409","0.253216625831109"
"6 on scale 1-7","2010","66 and older","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2010","66 and older","(2c_voc) vocational maturity certificate","39","0.235774513603115","0.168292896026797","0.303256131179433"
"6 on scale 1-7","2010","66 and older","(3a) lower tertiary education","96","0.227416201405152","0.185546368750302","0.269286034060002"
"6 on scale 1-7","2010","66 and older","(3b) higher tertiary education","143","0.27040878000519","0.23182192405924","0.308995635951141"
"7 Strongly agree","2010","16-34 y.","(0) in school","141","0.525963251744854","0.466513896123682","0.585412607366026"
"7 Strongly agree","2010","16-34 y.","(1a) inadequately completed","","","",""
"7 Strongly agree","2010","16-34 y.","(1b) general elementary school","115","0.548756186403558","0.481130487168636","0.616381885638481"
"7 Strongly agree","2010","16-34 y.","(1c) basic vocational qualification","206","0.66659874757868","0.613949933521877","0.719247561635482"
"7 Strongly agree","2010","16-34 y.","(2b) intermediate general qualification","162","0.533342591973961","0.475115412590248","0.591569771357674"
"7 Strongly agree","2010","16-34 y.","(2a) intermediate vocational","447","0.583607707417623","0.547650053951508","0.619565360883738"
"7 Strongly agree","2010","16-34 y.","(2c_gen) general maturity certificate","291","0.568071833410672","0.525780617227101","0.610363049594242"
"7 Strongly agree","2010","16-34 y.","(2c_voc) vocational maturity certificate","206","0.508737987068259","0.456137831457004","0.561338142679514"
"7 Strongly agree","2010","16-34 y.","(3a) lower tertiary education","108","0.537565183125938","0.465327572109052","0.609802794142824"
"7 Strongly agree","2010","16-34 y.","(3b) higher tertiary education","195","0.569988063270152","0.517052006379476","0.622924120160827"
"7 Strongly agree","2010","35-65 y.","(0) in school","","","",""
"7 Strongly agree","2010","35-65 y.","(1a) inadequately completed","43","0.654135222065653","0.547894830173613","0.760375613957693"
"7 Strongly agree","2010","35-65 y.","(1b) general elementary school","275","0.555113130699298","0.510185376908699","0.600040884489898"
"7 Strongly agree","2010","35-65 y.","(1c) basic vocational qualification","1393","0.626913339879766","0.607182807452868","0.646643872306665"
"7 Strongly agree","2010","35-65 y.","(2b) intermediate general qualification","58","0.647111887130507","0.546697332079815","0.747526442181198"
"7 Strongly agree","2010","35-65 y.","(2a) intermediate vocational","1696","0.622604772112633","0.604663075399957","0.640546468825309"
"7 Strongly agree","2010","35-65 y.","(2c_gen) general maturity certificate","62","0.605490886527558","0.512449219318792","0.698532553736323"
"7 Strongly agree","2010","35-65 y.","(2c_voc) vocational maturity certificate","450","0.576587373149528","0.541619849653217","0.61155489664584"
"7 Strongly agree","2010","35-65 y.","(3a) lower tertiary education","584","0.639251186500711","0.608470343294376","0.670032029707045"
"7 Strongly agree","2010","35-65 y.","(3b) higher tertiary education","854","0.570809533906967","0.545609876797674","0.596009191016261"
"7 Strongly agree","2010","66 and older","(0) in school","","","",""
"7 Strongly agree","2010","66 and older","(1a) inadequately completed","","","",""
"7 Strongly agree","2010","66 and older","(1b) general elementary school","306","0.546929777588189","0.506312694740251","0.587546860436126"
"7 Strongly agree","2010","66 and older","(1c) basic vocational qualification","1049","0.610816257427587","0.58799236184052","0.633640153014655"
"7 Strongly agree","2010","66 and older","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2010","66 and older","(2a) intermediate vocational","343","0.659231395313854","0.619620425523559","0.698842365104149"
"7 Strongly agree","2010","66 and older","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2010","66 and older","(2c_voc) vocational maturity certificate","98","0.657599728201488","0.582164508431033","0.733034947971943"
"7 Strongly agree","2010","66 and older","(3a) lower tertiary education","244","0.654800929380282","0.607310381627248","0.702291477133317"
"7 Strongly agree","2010","66 and older","(3b) higher tertiary education","310","0.600040743375614","0.557482132275605","0.642599354475623"
"1 Strongly disagree","2011","16-34 y.","(0) in school","","","",""
"1 Strongly disagree","2011","16-34 y.","(1a) inadequately completed","","","",""
"1 Strongly disagree","2011","16-34 y.","(1b) general elementary school","","","",""
"1 Strongly disagree","2011","16-34 y.","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2011","16-34 y.","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2011","16-34 y.","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2011","16-34 y.","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2011","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2011","16-34 y.","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2011","16-34 y.","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2011","35-65 y.","(0) in school","","","",""
"1 Strongly disagree","2011","35-65 y.","(1a) inadequately completed","","","",""
"1 Strongly disagree","2011","35-65 y.","(1b) general elementary school","","","",""
"1 Strongly disagree","2011","35-65 y.","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2011","35-65 y.","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2011","35-65 y.","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2011","35-65 y.","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2011","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2011","35-65 y.","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2011","35-65 y.","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2011","66 and older","(0) in school","","","",""
"1 Strongly disagree","2011","66 and older","(1a) inadequately completed","","","",""
"1 Strongly disagree","2011","66 and older","(1b) general elementary school","","","",""
"1 Strongly disagree","2011","66 and older","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2011","66 and older","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2011","66 and older","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2011","66 and older","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2011","66 and older","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2011","66 and older","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2011","66 and older","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2011","16-34 y.","(0) in school","","","",""
"2 on scale 1-7 ","2011","16-34 y.","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2011","16-34 y.","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2011","16-34 y.","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2011","16-34 y.","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2011","16-34 y.","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2011","16-34 y.","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2011","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2011","16-34 y.","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2011","16-34 y.","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2011","35-65 y.","(0) in school","","","",""
"2 on scale 1-7 ","2011","35-65 y.","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2011","35-65 y.","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2011","35-65 y.","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2011","35-65 y.","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2011","35-65 y.","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2011","35-65 y.","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2011","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2011","35-65 y.","(3a) lower tertiary education","","","",""
