"plb0196_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2003","Other degree","Couple + C. LE 16 ","56","0.555354020349013","0.452114677193882","0.658593363504145"
"Yes","2003","Other degree","Couple + C. GT 16 ","32","0.698682449203333","0.576304451706266","0.821060446700401"
"Yes","2003","Other degree","Couple + C. LE and GT 16","22","","",""
"Yes","2003","no degree/no degree yet","1-pers.-HH","3","","",""
"Yes","2003","no degree/no degree yet","(Married) couple without C. ","6","","",""
"Yes","2003","no degree/no degree yet","Single parent ","2","","",""
"Yes","2003","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"Yes","2003","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Yes","2003","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"No","2003","lower secondary degree","1-pers.-HH","68","0.319214000327896","0.251672793014767","0.386755207641026"
"No","2003","lower secondary degree","(Married) couple without C. ","172","0.370760811847601","0.3276854118591","0.413836211836102"
"No","2003","lower secondary degree","Single parent ","35","0.304668823821282","0.216632215941661","0.392705431700903"
"No","2003","lower secondary degree","Couple + C. LE 16 ","154","0.333778423427903","0.291460204800638","0.376096642055169"
"No","2003","lower secondary degree","Couple + C. GT 16 ","143","0.442176561618788","0.391503033108451","0.492850090129125"
"No","2003","lower secondary degree","Couple + C. LE and GT 16","68","0.346484765456627","0.277161544411751","0.415807986501503"
"No","2003","secondary school degree","1-pers.-HH","95","0.26674007093975","0.21966170836331","0.313818433516189"
"No","2003","secondary school degree","(Married) couple without C. ","229","0.32488832387823","0.291007425110665","0.358769222645795"
"No","2003","secondary school degree","Single parent ","49","0.331689209441533","0.256841036204131","0.406537382678935"
"No","2003","secondary school degree","Couple + C. LE 16 ","220","0.294281530033938","0.261177593097304","0.327385466970573"
"No","2003","secondary school degree","Couple + C. GT 16 ","198","0.323807726970696","0.286704969136102","0.360910484805289"
"No","2003","secondary school degree","Couple + C. LE and GT 16","75","0.242434768433966","0.191691284837192","0.29317825203074"
"No","2003","college entrance qualification","1-pers.-HH","68","0.204200540324132","0.160238575615781","0.248162505032483"
"No","2003","college entrance qualification","(Married) couple without C. ","160","0.207134775338925","0.177656235047684","0.236613315630167"
"No","2003","college entrance qualification","Single parent ","20","","",""
"No","2003","college entrance qualification","Couple + C. LE 16 ","146","0.214960613182114","0.184175184205748","0.245746042158481"
"No","2003","college entrance qualification","Couple + C. GT 16 ","119","0.297149730769194","0.253443583564802","0.340855877973586"
"No","2003","college entrance qualification","Couple + C. LE and GT 16","39","0.22426608438651","0.161194805072117","0.287337363700904"
"No","2003","Other degree","1-pers.-HH","7","","",""
"No","2003","Other degree","(Married) couple without C. ","26","","",""
"No","2003","Other degree","Single parent ","9","","",""
"No","2003","Other degree","Couple + C. LE 16 ","33","0.444645979650987","0.341406636495855","0.547885322806118"
"No","2003","Other degree","Couple + C. GT 16 ","22","","",""
"No","2003","Other degree","Couple + C. LE and GT 16","18","","",""
"No","2003","no degree/no degree yet","1-pers.-HH","","","",""
"No","2003","no degree/no degree yet","(Married) couple without C. ","5","","",""
"No","2003","no degree/no degree yet","Single parent ","2","","",""
"No","2003","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"No","2003","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"No","2003","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"Yes","2004","lower secondary degree","1-pers.-HH","117","0.678765664981802","0.607944874892848","0.749586455070755"
"Yes","2004","lower secondary degree","(Married) couple without C. ","315","0.637492353873309","0.595186221055634","0.679798486690984"
"Yes","2004","lower secondary degree","Single parent ","59","0.550219128895564","0.452716477844335","0.647721779946793"
"Yes","2004","lower secondary degree","Couple + C. LE 16 ","295","0.653559161310862","0.608945859479017","0.698172463142707"
"Yes","2004","lower secondary degree","Couple + C. GT 16 ","214","0.580204830469031","0.528051955013154","0.632357705924907"
"Yes","2004","lower secondary degree","Couple + C. LE and GT 16","114","0.719321088944119","0.650552129183916","0.788090048704323"
"Yes","2004","secondary school degree","1-pers.-HH","227","0.728558132592834","0.679054420467426","0.778061844718241"
"Yes","2004","secondary school degree","(Married) couple without C. ","556","0.731120455376978","0.699535992141173","0.762704918612783"
"Yes","2004","secondary school degree","Single parent ","107","0.703209023939441","0.630582733738434","0.775835314140447"
"Yes","2004","secondary school degree","Couple + C. LE 16 ","479","0.692556158289593","0.658000974904178","0.727111341675008"
"Yes","2004","secondary school degree","Couple + C. GT 16 ","424","0.694542470374449","0.657840006069919","0.731244934678979"
"Yes","2004","secondary school degree","Couple + C. LE and GT 16","181","0.771507648053156","0.718717739941266","0.824297556165045"
"Yes","2004","college entrance qualification","1-pers.-HH","234","0.754641686082878","0.707047483794599","0.802235888371157"
"Yes","2004","college entrance qualification","(Married) couple without C. ","553","0.733216115797455","0.701263605718229","0.76516862587668"
"Yes","2004","college entrance qualification","Single parent ","51","0.796935985246756","0.702017292437402","0.891854678056111"
"Yes","2004","college entrance qualification","Couple + C. LE 16 ","475","0.78617305549914","0.753925812995522","0.818420298002757"
"Yes","2004","college entrance qualification","Couple + C. GT 16 ","318","0.749390401021236","0.708759141396769","0.790021660645703"
"Yes","2004","college entrance qualification","Couple + C. LE and GT 16","122","0.766348347920228","0.700367622149999","0.832329073690458"
"Yes","2004","Other degree","1-pers.-HH","9","","",""
"Yes","2004","Other degree","(Married) couple without C. ","42","0.780955456861575","0.675419260822773","0.886491652900376"
"Yes","2004","Other degree","Single parent ","12","","",""
"Yes","2004","Other degree","Couple + C. LE 16 ","42","0.553561705184075","0.441054276571283","0.666069133796868"
"Yes","2004","Other degree","Couple + C. GT 16 ","33","0.749579151192818","0.622993107975271","0.876165194410365"
"Yes","2004","Other degree","Couple + C. LE and GT 16","24","","",""
"Yes","2004","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes","2004","no degree/no degree yet","(Married) couple without C. ","7","","",""
"Yes","2004","no degree/no degree yet","Single parent ","3","","",""
"Yes","2004","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Yes","2004","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Yes","2004","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"No","2004","lower secondary degree","1-pers.-HH","50","0.321234335018198","0.250413544929245","0.392055125107152"
"No","2004","lower secondary degree","(Married) couple without C. ","181","0.362507646126691","0.320201513309016","0.404813778944366"
"No","2004","lower secondary degree","Single parent ","41","0.449780871104436","0.352278220053207","0.547283522155665"
"No","2004","lower secondary degree","Couple + C. LE 16 ","142","0.346440838689138","0.301827536857293","0.391054140520983"
"No","2004","lower secondary degree","Couple + C. GT 16 ","130","0.419795169530969","0.367642294075093","0.471948044986846"
"No","2004","lower secondary degree","Couple + C. LE and GT 16","50","0.280678911055881","0.211909951295677","0.349447870816084"
"No","2004","secondary school degree","1-pers.-HH","83","0.271441867407166","0.221938155281759","0.320945579532574"
"No","2004","secondary school degree","(Married) couple without C. ","201","0.268879544623022","0.237295081387217","0.300464007858827"
"No","2004","secondary school degree","Single parent ","45","0.296790976060559","0.224164685859553","0.369417266261566"
"No","2004","secondary school degree","Couple + C. LE 16 ","206","0.307443841710407","0.272888658324992","0.341999025095822"
"No","2004","secondary school degree","Couple + C. GT 16 ","181","0.305457529625551","0.268755065321021","0.342159993930081"
"No","2004","secondary school degree","Couple + C. LE and GT 16","62","0.228492351946844","0.175702443834955","0.281282260058734"
"No","2004","college entrance qualification","1-pers.-HH","80","0.245358313917122","0.197764111628843","0.292952516205401"
"No","2004","college entrance qualification","(Married) couple without C. ","183","0.266783884202545","0.23483137412332","0.298736394281771"
"No","2004","college entrance qualification","Single parent ","18","","",""
"No","2004","college entrance qualification","Couple + C. LE 16 ","146","0.21382694450086","0.181579701997242","0.246074187004478"
"No","2004","college entrance qualification","Couple + C. GT 16 ","119","0.250609598978764","0.209978339354297","0.291240858603231"
"No","2004","college entrance qualification","Couple + C. LE and GT 16","36","0.233651652079772","0.167670926309542","0.299632377850001"
"No","2004","Other degree","1-pers.-HH","1","","",""
"No","2004","Other degree","(Married) couple without C. ","17","","",""
"No","2004","Other degree","Single parent ","7","","",""
"No","2004","Other degree","Couple + C. LE 16 ","33","0.446438294815925","0.333930866203132","0.558945723428717"
"No","2004","Other degree","Couple + C. GT 16 ","12","","",""
"No","2004","Other degree","Couple + C. LE and GT 16","15","","",""
"No","2004","no degree/no degree yet","1-pers.-HH","2","","",""
"No","2004","no degree/no degree yet","(Married) couple without C. ","1","","",""
"No","2004","no degree/no degree yet","Single parent ","1","","",""
"No","2004","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"No","2004","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"No","2004","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Yes","2005","lower secondary degree","1-pers.-HH","139","0.739521419937347","0.676949630430806","0.802093209443888"
"Yes","2005","lower secondary degree","(Married) couple without C. ","279","0.651466731620377","0.605676834640052","0.697256628600703"
"Yes","2005","lower secondary degree","Single parent ","53","0.630106876234065","0.532511464028548","0.727702288439582"
"Yes","2005","lower secondary degree","Couple + C. LE 16 ","273","0.66518547548021","0.61858680736535","0.71178414359507"
"Yes","2005","lower secondary degree","Couple + C. GT 16 ","180","0.61185815572092","0.555575775424609","0.66814053601723"
"Yes","2005","lower secondary degree","Couple + C. LE and GT 16","99","0.695641385249171","0.619959938801175","0.771322831697167"
"Yes","2005","secondary school degree","1-pers.-HH","227","0.726262052971222","0.677101277025126","0.775422828917318"
"Yes","2005","secondary school degree","(Married) couple without C. ","512","0.735438447710198","0.702854905776412","0.768021989643984"
"Yes","2005","secondary school degree","Single parent ","96","0.600782092579467","0.521342838110801","0.680221347048133"
"Yes","2005","secondary school degree","Couple + C. LE 16 ","438","0.747576893828291","0.713300273247904","0.781853514408677"
"Yes","2005","secondary school degree","Couple + C. GT 16 ","377","0.682530577955909","0.64366328455682","0.721397871354998"
"Yes","2005","secondary school degree","Couple + C. LE and GT 16","155","0.665497361706096","0.604915436104566","0.726079287307626"
"Yes","2005","college entrance qualification","1-pers.-HH","245","0.768358797599615","0.722421491282638","0.814296103916592"
"Yes","2005","college entrance qualification","(Married) couple without C. ","535","0.727008920687143","0.693768413370104","0.760249428004182"
"Yes","2005","college entrance qualification","Single parent ","49","0.613958482451458","0.500717031387654","0.727199933515261"
"Yes","2005","college entrance qualification","Couple + C. LE 16 ","439","0.730418917769167","0.694274642441771","0.766563193096563"
"Yes","2005","college entrance qualification","Couple + C. GT 16 ","281","0.767891104802186","0.724340900103274","0.811441309501098"
"Yes","2005","college entrance qualification","Couple + C. LE and GT 16","112","0.750780700181421","0.679634566412401","0.82192683395044"
"Yes","2005","Other degree","1-pers.-HH","6","","",""
"Yes","2005","Other degree","(Married) couple without C. ","35","0.681017954413885","0.562089853077785","0.799946055749986"
"Yes","2005","Other degree","Single parent ","8","","",""
"Yes","2005","Other degree","Couple + C. LE 16 ","50","0.725794752702487","0.618167831744199","0.833421673660774"
