"plb0196_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","2000","1-pers.-HH","vocational + Abi","23","","",""
"No","2000","1-pers.-HH","higher vocational","25","","",""
"No","2000","1-pers.-HH","higher education","56","1","1","1"
"No","2000","(Married) couple without C. ","in school","1","","",""
"No","2000","(Married) couple without C. ","inadequately","2","","",""
"No","2000","(Married) couple without C. ","general elemantary","39","1","1","1"
"No","2000","(Married) couple without C. ","middle vocational","363","1","1","1"
"No","2000","(Married) couple without C. ","vocational + Abi","37","1","1","1"
"No","2000","(Married) couple without C. ","higher vocational","65","1","1","1"
"No","2000","(Married) couple without C. ","higher education","113","1","1","1"
"No","2000","Single parent ","in school","","","",""
"No","2000","Single parent ","inadequately","1","","",""
"No","2000","Single parent ","general elemantary","20","","",""
"No","2000","Single parent ","middle vocational","83","1","1","1"
"No","2000","Single parent ","vocational + Abi","7","","",""
"No","2000","Single parent ","higher vocational","10","","",""
"No","2000","Single parent ","higher education","22","","",""
"No","2000","Couple + C. LE 16 ","in school","","","",""
"No","2000","Couple + C. LE 16 ","inadequately","1","","",""
"No","2000","Couple + C. LE 16 ","general elemantary","48","1","1","1"
"No","2000","Couple + C. LE 16 ","middle vocational","410","1","1","1"
"No","2000","Couple + C. LE 16 ","vocational + Abi","41","1","1","1"
"No","2000","Couple + C. LE 16 ","higher vocational","66","1","1","1"
"No","2000","Couple + C. LE 16 ","higher education","124","1","1","1"
"No","2000","Couple + C. GT 16 ","in school","1","","",""
"No","2000","Couple + C. GT 16 ","inadequately","5","","",""
"No","2000","Couple + C. GT 16 ","general elemantary","67","1","1","1"
"No","2000","Couple + C. GT 16 ","middle vocational","259","1","1","1"
"No","2000","Couple + C. GT 16 ","vocational + Abi","22","","",""
"No","2000","Couple + C. GT 16 ","higher vocational","39","1","1","1"
"No","2000","Couple + C. GT 16 ","higher education","61","1","1","1"
"No","2000","Couple + C. LE and GT 16","in school","1","","",""
"No","2000","Couple + C. LE and GT 16","inadequately","4","","",""
"No","2000","Couple + C. LE and GT 16","general elemantary","35","1","1","1"
"No","2000","Couple + C. LE and GT 16","middle vocational","114","1","1","1"
"No","2000","Couple + C. LE and GT 16","vocational + Abi","4","","",""
"No","2000","Couple + C. LE and GT 16","higher vocational","19","","",""
"No","2000","Couple + C. LE and GT 16","higher education","43","1","1","1"
"Yes","2001","1-pers.-HH","in school","","","",""
"Yes","2001","1-pers.-HH","inadequately","","","",""
"Yes","2001","1-pers.-HH","general elemantary","","","",""
"Yes","2001","1-pers.-HH","middle vocational","","","",""
"Yes","2001","1-pers.-HH","vocational + Abi","","","",""
"Yes","2001","1-pers.-HH","higher vocational","","","",""
"Yes","2001","1-pers.-HH","higher education","","","",""
"Yes","2001","(Married) couple without C. ","in school","","","",""
"Yes","2001","(Married) couple without C. ","inadequately","","","",""
"Yes","2001","(Married) couple without C. ","general elemantary","","","",""
"Yes","2001","(Married) couple without C. ","middle vocational","","","",""
"Yes","2001","(Married) couple without C. ","vocational + Abi","","","",""
"Yes","2001","(Married) couple without C. ","higher vocational","","","",""
"Yes","2001","(Married) couple without C. ","higher education","","","",""
"Yes","2001","Single parent ","in school","","","",""
"Yes","2001","Single parent ","inadequately","","","",""
"Yes","2001","Single parent ","general elemantary","","","",""
"Yes","2001","Single parent ","middle vocational","","","",""
"Yes","2001","Single parent ","vocational + Abi","","","",""
"Yes","2001","Single parent ","higher vocational","","","",""
"Yes","2001","Single parent ","higher education","","","",""
"Yes","2001","Couple + C. LE 16 ","in school","","","",""
"Yes","2001","Couple + C. LE 16 ","inadequately","","","",""
"Yes","2001","Couple + C. LE 16 ","general elemantary","","","",""
"Yes","2001","Couple + C. LE 16 ","middle vocational","","","",""
"Yes","2001","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes","2001","Couple + C. LE 16 ","higher vocational","","","",""
"Yes","2001","Couple + C. LE 16 ","higher education","","","",""
"Yes","2001","Couple + C. GT 16 ","in school","","","",""
"Yes","2001","Couple + C. GT 16 ","inadequately","","","",""
"Yes","2001","Couple + C. GT 16 ","general elemantary","","","",""
"Yes","2001","Couple + C. GT 16 ","middle vocational","","","",""
"Yes","2001","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes","2001","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","2001","Couple + C. GT 16 ","higher education","","","",""
"Yes","2001","Couple + C. LE and GT 16","in school","","","",""
"Yes","2001","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","2001","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","2001","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","2001","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","2001","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","2001","Couple + C. LE and GT 16","higher education","","","",""
"No","2001","1-pers.-HH","in school","","","",""
"No","2001","1-pers.-HH","inadequately","1","","",""
"No","2001","1-pers.-HH","general elemantary","22","","",""
"No","2001","1-pers.-HH","middle vocational","148","1","1","1"
"No","2001","1-pers.-HH","vocational + Abi","22","","",""
"No","2001","1-pers.-HH","higher vocational","26","","",""
"No","2001","1-pers.-HH","higher education","54","1","1","1"
"No","2001","(Married) couple without C. ","in school","","","",""
"No","2001","(Married) couple without C. ","inadequately","1","","",""
"No","2001","(Married) couple without C. ","general elemantary","37","1","1","1"
"No","2001","(Married) couple without C. ","middle vocational","332","1","1","1"
"No","2001","(Married) couple without C. ","vocational + Abi","40","1","1","1"
"No","2001","(Married) couple without C. ","higher vocational","56","1","1","1"
"No","2001","(Married) couple without C. ","higher education","130","1","1","1"
"No","2001","Single parent ","in school","","","",""
"No","2001","Single parent ","inadequately","1","","",""
"No","2001","Single parent ","general elemantary","21","","",""
"No","2001","Single parent ","middle vocational","64","1","1","1"
"No","2001","Single parent ","vocational + Abi","5","","",""
"No","2001","Single parent ","higher vocational","7","","",""
"No","2001","Single parent ","higher education","17","","",""
"No","2001","Couple + C. LE 16 ","in school","","","",""
"No","2001","Couple + C. LE 16 ","inadequately","5","","",""
"No","2001","Couple + C. LE 16 ","general elemantary","29","","",""
"No","2001","Couple + C. LE 16 ","middle vocational","393","1","1","1"
"No","2001","Couple + C. LE 16 ","vocational + Abi","41","1","1","1"
"No","2001","Couple + C. LE 16 ","higher vocational","75","1","1","1"
"No","2001","Couple + C. LE 16 ","higher education","111","1","1","1"
"No","2001","Couple + C. GT 16 ","in school","3","","",""
"No","2001","Couple + C. GT 16 ","inadequately","5","","",""
"No","2001","Couple + C. GT 16 ","general elemantary","64","1","1","1"
"No","2001","Couple + C. GT 16 ","middle vocational","263","1","1","1"
"No","2001","Couple + C. GT 16 ","vocational + Abi","24","","",""
"No","2001","Couple + C. GT 16 ","higher vocational","29","","",""
"No","2001","Couple + C. GT 16 ","higher education","61","1","1","1"
"No","2001","Couple + C. LE and GT 16","in school","4","","",""
"No","2001","Couple + C. LE and GT 16","inadequately","2","","",""
"No","2001","Couple + C. LE and GT 16","general elemantary","30","1","1","1"
"No","2001","Couple + C. LE and GT 16","middle vocational","108","1","1","1"
"No","2001","Couple + C. LE and GT 16","vocational + Abi","9","","",""
"No","2001","Couple + C. LE and GT 16","higher vocational","16","","",""
"No","2001","Couple + C. LE and GT 16","higher education","31","1","1","1"
"Yes","2002","1-pers.-HH","in school","","","",""
"Yes","2002","1-pers.-HH","inadequately","1","","",""
"Yes","2002","1-pers.-HH","general elemantary","25","","",""
"Yes","2002","1-pers.-HH","middle vocational","280","0.670865834937514","0.626859484163977","0.714872185711052"
"Yes","2002","1-pers.-HH","vocational + Abi","65","0.678327165224857","0.578434121538535","0.77822020891118"
"Yes","2002","1-pers.-HH","higher vocational","62","0.720894522766712","0.627175705856756","0.814613339676668"
"Yes","2002","1-pers.-HH","higher education","181","0.777230465719419","0.723454653414947","0.831006278023892"
"Yes","2002","(Married) couple without C. ","in school","2","","",""
"Yes","2002","(Married) couple without C. ","inadequately","2","","",""
"Yes","2002","(Married) couple without C. ","general elemantary","41","0.582821841219592","0.47196308909588","0.693680593343303"
"Yes","2002","(Married) couple without C. ","middle vocational","708","0.687255261908552","0.658620907344045","0.71588961647306"
"Yes","2002","(Married) couple without C. ","vocational + Abi","128","0.812517780015417","0.753673911143109","0.871361648887724"
"Yes","2002","(Married) couple without C. ","higher vocational","134","0.749342381477916","0.685674750185942","0.81301001276989"
"Yes","2002","(Married) couple without C. ","higher education","515","0.811121552218123","0.781282739793644","0.840960364642603"
"Yes","2002","Single parent ","in school","2","","",""
"Yes","2002","Single parent ","inadequately","2","","",""
"Yes","2002","Single parent ","general elemantary","27","","",""
"Yes","2002","Single parent ","middle vocational","127","0.668075184205929","0.601980989294954","0.734169379116905"
"Yes","2002","Single parent ","vocational + Abi","17","","",""
"Yes","2002","Single parent ","higher vocational","17","","",""
"Yes","2002","Single parent ","higher education","48","0.767571224454291","0.663271753390753","0.871870695517829"
"Yes","2002","Couple + C. LE 16 ","in school","","","",""
"Yes","2002","Couple + C. LE 16 ","inadequately","7","","",""
"Yes","2002","Couple + C. LE 16 ","general elemantary","49","0.511199271121049","0.403005514521948","0.61939302772015"
"Yes","2002","Couple + C. LE 16 ","middle vocational","733","0.675588549098168","0.647667904478549","0.703509193717788"
"Yes","2002","Couple + C. LE 16 ","vocational + Abi","97","0.687497862875799","0.610163819098502","0.764831906653095"
"Yes","2002","Couple + C. LE 16 ","higher vocational","182","0.739666427541844","0.685162040481623","0.794170814602066"
"Yes","2002","Couple + C. LE 16 ","higher education","512","0.774068617747952","0.741744951449567","0.806392284046337"
"Yes","2002","Couple + C. GT 16 ","in school","4","","",""
"Yes","2002","Couple + C. GT 16 ","inadequately","2","","",""
"Yes","2002","Couple + C. GT 16 ","general elemantary","86","0.658045090089027","0.57681354916955","0.739276631008504"
"Yes","2002","Couple + C. GT 16 ","middle vocational","499","0.627700995128","0.59355615570067","0.66184583455533"
"Yes","2002","Couple + C. GT 16 ","vocational + Abi","35","0.530006924429246","0.403719831128827","0.656294017729666"
"Yes","2002","Couple + C. GT 16 ","higher vocational","88","0.669285434343158","0.585457695037125","0.753113173649191"
"Yes","2002","Couple + C. GT 16 ","higher education","309","0.797660917467413","0.757686580111718","0.837635254823108"
"Yes","2002","Couple + C. LE and GT 16","in school","5","","",""
"Yes","2002","Couple + C. LE and GT 16","inadequately","1","","",""
"Yes","2002","Couple + C. LE and GT 16","general elemantary","39","0.450031924148732","0.334311686120745","0.56575216217672"
"Yes","2002","Couple + C. LE and GT 16","middle vocational","223","0.628515275950567","0.577304254698462","0.679726297202673"
"Yes","2002","Couple + C. LE and GT 16","vocational + Abi","20","","",""
"Yes","2002","Couple + C. LE and GT 16","higher vocational","54","0.770067828436532","0.672872318352703","0.86726333852036"
"Yes","2002","Couple + C. LE and GT 16","higher education","139","0.778503585166291","0.716625238894653","0.84038193143793"
"No","2002","1-pers.-HH","in school","","","",""
"No","2002","1-pers.-HH","inadequately","2","","",""
"No","2002","1-pers.-HH","general elemantary","20","","",""
"No","2002","1-pers.-HH","middle vocational","158","0.329134165062486","0.285127814288948","0.373140515836023"
"No","2002","1-pers.-HH","vocational + Abi","19","","",""
"No","2002","1-pers.-HH","higher vocational","26","","",""
"No","2002","1-pers.-HH","higher education","49","0.222769534280581","0.168993721976108","0.276545346585053"
"No","2002","(Married) couple without C. ","in school","","","",""
"No","2002","(Married) couple without C. ","inadequately","5","","",""
"No","2002","(Married) couple without C. ","general elemantary","35","0.417178158780408","0.306319406656697","0.52803691090412"
"No","2002","(Married) couple without C. ","middle vocational","299","0.312744738091448","0.28411038352694","0.341379092655955"
"No","2002","(Married) couple without C. ","vocational + Abi","41","0.187482219984583","0.128638351112276","0.246326088856891"
"No","2002","(Married) couple without C. ","higher vocational","44","0.250657618522084","0.18698998723011","0.314325249814058"
"No","2002","(Married) couple without C. ","higher education","146","0.188878447781877","0.159039635357397","0.218717260206356"
"No","2002","Single parent ","in school","1","","",""
"No","2002","Single parent ","inadequately","1","","",""
"No","2002","Single parent ","general elemantary","16","","",""
"No","2002","Single parent ","middle vocational","68","0.331924815794071","0.265830620883095","0.398019010705046"
"No","2002","Single parent ","vocational + Abi","5","","",""
"No","2002","Single parent ","higher vocational","9","","",""
"No","2002","Single parent ","higher education","15","","",""
"No","2002","Couple + C. LE 16 ","in school","","","",""
"No","2002","Couple + C. LE 16 ","inadequately","2","","",""
"No","2002","Couple + C. LE 16 ","general elemantary","33","0.48880072887895","0.380606972279849","0.596994485478051"
