"plj0046","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Some worries","2006","indirect migration background","(0) in school","30","0.554749049731375","0.426844849860682","0.682653249602067"
"Some worries","2006","indirect migration background","(1a) inadequately completed","2","","",""
"Some worries","2006","indirect migration background","(1b) general elementary school","47","0.403076935047604","0.310566788872403","0.495587081222805"
"Some worries","2006","indirect migration background","(1c) basic vocational qualification","49","0.341040759040329","0.262514213531665","0.419567304548993"
"Some worries","2006","indirect migration background","(2b) intermediate general qualification","29","","",""
"Some worries","2006","indirect migration background","(2a) intermediate vocational","60","0.465717710200345","0.381572776454176","0.549862643946514"
"Some worries","2006","indirect migration background","(2c_gen) general maturity certificate","46","0.435794355823147","0.333350397660379","0.538238313985914"
"Some worries","2006","indirect migration background","(2c_voc) vocational maturity certificate","32","0.387642297361115","0.268277497023484","0.507007097698746"
"Some worries","2006","indirect migration background","(3a) lower tertiary education","8","","",""
"Some worries","2006","indirect migration background","(3b) higher tertiary education","22","","",""
"No worries","2006","no migration background","(0) in school","113","0.309547497557291","0.258413020401172","0.360681974713409"
"No worries","2006","no migration background","(1a) inadequately completed","16","","",""
"No worries","2006","no migration background","(1b) general elementary school","230","0.178927318851301","0.158289239390322","0.199565398312281"
"No worries","2006","no migration background","(1c) basic vocational qualification","667","0.126889856747157","0.117950722072006","0.135828991422308"
"No worries","2006","no migration background","(2b) intermediate general qualification","115","0.205081731583625","0.168501210195751","0.241662252971498"
"No worries","2006","no migration background","(2a) intermediate vocational","783","0.164191856479548","0.15377686156537","0.174606851393727"
"No worries","2006","no migration background","(2c_gen) general maturity certificate","235","0.380849630293499","0.342657214620782","0.419042045966216"
"No worries","2006","no migration background","(2c_voc) vocational maturity certificate","331","0.26845575238591","0.24414998711946","0.29276151765236"
"No worries","2006","no migration background","(3a) lower tertiary education","448","0.270304228393146","0.249173984765634","0.291434472020657"
"No worries","2006","no migration background","(3b) higher tertiary education","908","0.388696664555527","0.369339433289767","0.408053895821286"
"No worries","2006","direct migration background","(0) in school","20","","",""
"No worries","2006","direct migration background","(1a) inadequately completed","57","0.361942971048039","0.283992007959786","0.439893934136292"
"No worries","2006","direct migration background","(1b) general elementary school","149","0.302937435175476","0.262373789226537","0.343501081124414"
"No worries","2006","direct migration background","(1c) basic vocational qualification","169","0.234603693158335","0.202421059627435","0.266786326689236"
"No worries","2006","direct migration background","(2b) intermediate general qualification","14","","",""
"No worries","2006","direct migration background","(2a) intermediate vocational","34","0.248974686795922","0.180456279305208","0.317493094286636"
"No worries","2006","direct migration background","(2c_gen) general maturity certificate","39","0.318053002288296","0.232934449412166","0.403171555164425"
"No worries","2006","direct migration background","(2c_voc) vocational maturity certificate","76","0.248595493601637","0.198329711470469","0.298861275732805"
"No worries","2006","direct migration background","(3a) lower tertiary education","26","","",""
"No worries","2006","direct migration background","(3b) higher tertiary education","92","0.361209387651332","0.305441468768769","0.416977306533895"
"No worries","2006","indirect migration background","(0) in school","18","","",""
"No worries","2006","indirect migration background","(1a) inadequately completed","2","","",""
"No worries","2006","indirect migration background","(1b) general elementary school","28","","",""
"No worries","2006","indirect migration background","(1c) basic vocational qualification","35","0.204483916521659","0.137674430174475","0.271293402868843"
"No worries","2006","indirect migration background","(2b) intermediate general qualification","16","","",""
"No worries","2006","indirect migration background","(2a) intermediate vocational","32","0.252778373488573","0.179466236200686","0.32609051077646"
"No worries","2006","indirect migration background","(2c_gen) general maturity certificate","31","0.354913582866088","0.256058934568649","0.453768231163528"
"No worries","2006","indirect migration background","(2c_voc) vocational maturity certificate","19","","",""
"No worries","2006","indirect migration background","(3a) lower tertiary education","20","","",""
"No worries","2006","indirect migration background","(3b) higher tertiary education","20","","",""
"Big worries","2007","no migration background","(0) in school","58","0.180667336028765","0.134944454349282","0.226390217708248"
"Big worries","2007","no migration background","(1a) inadequately completed","25","","",""
"Big worries","2007","no migration background","(1b) general elementary school","437","0.387437913431416","0.359630070370483","0.41524575649235"
"Big worries","2007","no migration background","(1c) basic vocational qualification","1850","0.397068784942698","0.383325360422741","0.410812209462655"
