"pli0095_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","1996","indirect migration background","middle vocational","20","","","","2"
"Min 1x per week","1996","indirect migration background","vocational + Abi","1","","","","2"
"Min 1x per week","1996","indirect migration background","higher vocational","6","","","","2"
"Min 1x per week","1996","indirect migration background","higher education","3","","","","2"
"Never","1996","indirect migration background","higher education","","","","","5"
"Never","1996","no migration background","inadequately","14","","","","5"
"Never","1996","direct migration background","vocational + Abi","22","","","","5"
"Never","1996","no migration background","in school","15","","","","5"
"Never","1996","no migration background","general elemantary","268","0.223218678612575","0.20211091858371","0.244326438641439","5"
"Never","1996","direct migration background","middle vocational","112","0.148819086096501","0.126006078736125","0.171632093456877","5"
"Never","1996","direct migration background","higher vocational","5","","","","5"
"Never","1996","indirect migration background","higher vocational","","","","","5"
"Never","1996","no migration background","middle vocational","478","0.11654272519276","0.108049466968192","0.125035983417327","5"
"Never","1996","no migration background","vocational + Abi","14","","","","5"
"Never","1996","no migration background","higher vocational","48","0.101741914223606","0.0791196248698485","0.124364203577364","5"
"Never","1996","no migration background","higher education","105","0.0845418572441459","0.0707455545477635","0.0983381599405282","5"
"Never","1996","direct migration background","in school","2","","","","5"
"Never","1996","direct migration background","inadequately","61","0.169874211464797","0.134003274325994","0.205745148603601","5"
"Never","1996","direct migration background","general elemantary","101","0.173497925325413","0.145952537103564","0.201043313547263","5"
"Never","1996","direct migration background","higher education","18","","","","5"
"Never","1996","indirect migration background","in school","8","","","","5"
"Never","1996","indirect migration background","inadequately","3","","","","5"
"Never","1996","indirect migration background","general elemantary","23","","","","5"
"Never","1996","indirect migration background","middle vocational","13","","","","5"
"Never","1996","indirect migration background","vocational + Abi","","","","","5"
"Rarely","1996","no migration background","vocational + Abi","148","0.501139867069492","0.446098737796901","0.556180996342083","4"
"Rarely","1996","no migration background","inadequately","26","","","","4"
"Rarely","1996","direct migration background","vocational + Abi","50","0.347831755472744","0.271098844913931","0.424564666031557","4"
"Rarely","1996","no migration background","general elemantary","637","0.410525878520655","0.385589686348093","0.435462070693216","4"
"Rarely","1996","no migration background","higher vocational","333","0.472951037858415","0.435589942039201","0.51031213367763","4"
"Rarely","1996","direct migration background","higher vocational","28","","","","4"
"Rarely","1996","no migration background","middle vocational","2610","0.471107611198372","0.45789518157435","0.484320040822394","4"
"Rarely","1996","no migration background","in school","101","0.484009972557767","0.416579737688424","0.55144020742711","4"
"Rarely","1996","no migration background","higher education","851","0.529149804048272","0.504396209461137","0.553903398635407","4"
"Rarely","1996","direct migration background","middle vocational","356","0.386741124322438","0.355525330431036","0.417956918213839","4"
"Rarely","1996","direct migration background","higher education","79","0.44362455764078","0.372418153688298","0.514830961593263","4"
"Rarely","1996","direct migration background","in school","16","","","","4"
"Rarely","1996","direct migration background","inadequately","156","0.333107826518565","0.288085568576949","0.378130084460181","4"
"Rarely","1996","direct migration background","general elemantary","269","0.377445683514334","0.342184601360377","0.412706765668292","4"
"Rarely","1996","indirect migration background","in school","30","0.535442493413068","0.399885297242879","0.670999689583257","4"
"Rarely","1996","indirect migration background","inadequately","4","","","","4"
"Rarely","1996","indirect migration background","general elemantary","82","0.44528382216816","0.371009663353914","0.519557980982406","4"
"Rarely","1996","indirect migration background","middle vocational","88","0.530381380385494","0.462393780988054","0.598368979782934","4"
"Rarely","1996","indirect migration background","vocational + Abi","2","","","","4"
"Rarely","1996","indirect migration background","higher vocational","4","","","","4"
"Rarely","1996","indirect migration background","higher education","7","","","","4"
"Min 1x per month","1997","no migration background","inadequately","13","","","","3"
"Min 1x per month","1997","no migration background","general elemantary","381","0.223464807099496","0.201941805697548","0.244987808501444","3"
"Min 1x per month","1997","no migration background","middle vocational","1651","0.288685989082759","0.276574954981966","0.300797023183552","3"
"Min 1x per month","1997","no migration background","vocational + Abi","124","0.386766504162918","0.332465706012632","0.441067302313205","3"
