"pli0095_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1994","direct migration background","(1a) inadequately completed","63","0.117993991433572","0.0903724338021984","0.145615549064946"
"Min 1x per week","1994","direct migration background","(1b) general elementary school","88","0.12726262432073","0.102102639903473","0.152422608737988"
"Min 1x per week","1994","direct migration background","(1c) basic vocational qualification","92","0.121544160984773","0.0952001822245696","0.147888139744976"
"Min 1x per week","1994","direct migration background","(2b) intermediate general qualification","9","","",""
"Min 1x per week","1994","direct migration background","(2a) intermediate vocational","14","","",""
"Min 1x per week","1994","direct migration background","(2c_gen) general maturity certificate","8","","",""
"Min 1x per week","1994","direct migration background","(2c_voc) vocational maturity certificate","14","","",""
"Min 1x per week","1994","direct migration background","(3a) lower tertiary education","4","","",""
"Min 1x per week","1994","direct migration background","(3b) higher tertiary education","6","","",""
"Min 1x per week","1994","indirect migration background","(0) in school","9","","",""
"Min 1x per week","1994","indirect migration background","(1a) inadequately completed","2","","",""
"Min 1x per week","1994","indirect migration background","(1b) general elementary school","17","","",""
"Min 1x per week","1994","indirect migration background","(1c) basic vocational qualification","9","","",""
"Min 1x per week","1994","indirect migration background","(2b) intermediate general qualification","11","","",""
"Min 1x per week","1994","indirect migration background","(2a) intermediate vocational","3","","",""
"Min 1x per week","1994","indirect migration background","(2c_gen) general maturity certificate","6","","",""
"Min 1x per week","1994","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per week","1994","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1994","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1994","no migration background","(0) in school","39","0.331819807789187","0.251795813870104","0.41184380170827"
"Min 1x per month","1994","no migration background","(1a) inadequately completed","23","","",""
"Min 1x per month","1994","no migration background","(1b) general elementary school","267","0.209806129331055","0.187341754978809","0.232270503683301"
"Min 1x per month","1994","no migration background","(1c) basic vocational qualification","869","0.24561309395933","0.231086535063274","0.260139652855385"
"Min 1x per month","1994","no migration background","(2b) intermediate general qualification","93","0.250368657025956","0.205616838404088","0.295120475647824"
"Min 1x per month","1994","no migration background","(2a) intermediate vocational","730","0.289089120725627","0.271056983483262","0.307121257967993"
"Min 1x per month","1994","no migration background","(2c_gen) general maturity certificate","92","0.327476521951719","0.272703418775817","0.382249625127621"
"Min 1x per month","1994","no migration background","(2c_voc) vocational maturity certificate","121","0.29192520015191","0.247591623387676","0.336258776916144"
"Min 1x per month","1994","no migration background","(3a) lower tertiary education","215","0.280005461119107","0.2488723477288","0.311138574509414"
"Min 1x per month","1994","no migration background","(3b) higher tertiary education","166","0.219498573518755","0.18915981733517","0.249837329702339"
"Min 1x per month","1994","direct migration background","(0) in school","9","","",""
"Min 1x per month","1994","direct migration background","(1a) inadequately completed","172","0.324980893401421","0.284878582966483","0.365083203836358"
"Min 1x per month","1994","direct migration background","(1b) general elementary school","207","0.289031396801239","0.254808571144721","0.323254222457758"
"Min 1x per month","1994","direct migration background","(1c) basic vocational qualification","177","0.272501893429384","0.236605150378829","0.308398636479939"
"Min 1x per month","1994","direct migration background","(2b) intermediate general qualification","9","","",""
"Min 1x per month","1994","direct migration background","(2a) intermediate vocational","24","","",""
"Min 1x per month","1994","direct migration background","(2c_gen) general maturity certificate","28","","",""
"Min 1x per month","1994","direct migration background","(2c_voc) vocational maturity certificate","27","","",""
"Min 1x per month","1994","direct migration background","(3a) lower tertiary education","13","","",""
"Min 1x per month","1994","direct migration background","(3b) higher tertiary education","19","","",""
"Min 1x per month","1994","indirect migration background","(0) in school","12","","",""
"Min 1x per month","1994","indirect migration background","(1a) inadequately completed","3","","",""
"Min 1x per month","1994","indirect migration background","(1b) general elementary school","36","0.313374670001628","0.228224107636405","0.39852523236685"
"Min 1x per month","1994","indirect migration background","(1c) basic vocational qualification","35","0.282393034855012","0.186125741576895","0.378660328133129"
"Min 1x per month","1994","indirect migration background","(2b) intermediate general qualification","27","","",""
"Min 1x per month","1994","indirect migration background","(2a) intermediate vocational","17","","",""
