"plh0206i04","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2008","no degree/no degree yet","higher vocational","","","",""
"7 Strongly agree","2008","no degree/no degree yet","higher education","","","",""
"1 Strongly disagree","2009","lower secondary degree","in school","","","",""
"1 Strongly disagree","2009","lower secondary degree","inadequately","","","",""
"1 Strongly disagree","2009","lower secondary degree","general elemantary","","","",""
"1 Strongly disagree","2009","lower secondary degree","middle vocational","","","",""
"1 Strongly disagree","2009","lower secondary degree","vocational + Abi","","","",""
"1 Strongly disagree","2009","lower secondary degree","higher vocational","","","",""
"1 Strongly disagree","2009","lower secondary degree","higher education","","","",""
"1 Strongly disagree","2009","secondary school degree","in school","","","",""
"1 Strongly disagree","2009","secondary school degree","inadequately","","","",""
"1 Strongly disagree","2009","secondary school degree","general elemantary","","","",""
"1 Strongly disagree","2009","secondary school degree","middle vocational","","","",""
"1 Strongly disagree","2009","secondary school degree","vocational + Abi","","","",""
"1 Strongly disagree","2009","secondary school degree","higher vocational","","","",""
"1 Strongly disagree","2009","secondary school degree","higher education","","","",""
"1 Strongly disagree","2009","college entrance qualification","in school","","","",""
"1 Strongly disagree","2009","college entrance qualification","inadequately","","","",""
"1 Strongly disagree","2009","college entrance qualification","general elemantary","","","",""
"1 Strongly disagree","2009","college entrance qualification","middle vocational","","","",""
"1 Strongly disagree","2009","college entrance qualification","vocational + Abi","","","",""
"1 Strongly disagree","2009","college entrance qualification","higher vocational","","","",""
"1 Strongly disagree","2009","college entrance qualification","higher education","","","",""
"1 Strongly disagree","2009","Other degree","in school","","","",""
"1 Strongly disagree","2009","Other degree","inadequately","","","",""
"1 Strongly disagree","2009","Other degree","general elemantary","","","",""
"1 Strongly disagree","2009","Other degree","middle vocational","","","",""
"1 Strongly disagree","2009","Other degree","vocational + Abi","","","",""
"1 Strongly disagree","2009","Other degree","higher vocational","","","",""
"1 Strongly disagree","2009","Other degree","higher education","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","in school","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","inadequately","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","general elemantary","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","middle vocational","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","vocational + Abi","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","higher vocational","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","higher education","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","in school","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","inadequately","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","general elemantary","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","middle vocational","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","higher vocational","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","higher education","","","",""
"2 on scale 1-7 ","2009","secondary school degree","in school","","","",""
"2 on scale 1-7 ","2009","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2009","secondary school degree","general elemantary","","","",""
"2 on scale 1-7 ","2009","secondary school degree","middle vocational","","","",""
"2 on scale 1-7 ","2009","secondary school degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","secondary school degree","higher vocational","","","",""
"2 on scale 1-7 ","2009","secondary school degree","higher education","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","middle vocational","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","higher vocational","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","higher education","","","",""
"2 on scale 1-7 ","2009","Other degree","in school","","","",""
"2 on scale 1-7 ","2009","Other degree","inadequately","","","",""
"2 on scale 1-7 ","2009","Other degree","general elemantary","","","",""
"2 on scale 1-7 ","2009","Other degree","middle vocational","","","",""
"2 on scale 1-7 ","2009","Other degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","Other degree","higher vocational","","","",""
"2 on scale 1-7 ","2009","Other degree","higher education","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","in school","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","inadequately","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","middle vocational","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","higher vocational","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","higher education","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","general elemantary","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","middle vocational","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","higher vocational","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","higher education","","","",""
"3 on scale 1-7 ","2009","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2009","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2009","secondary school degree","general elemantary","","","",""
"3 on scale 1-7 ","2009","secondary school degree","middle vocational","","","",""
"3 on scale 1-7 ","2009","secondary school degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","secondary school degree","higher vocational","","","",""
"3 on scale 1-7 ","2009","secondary school degree","higher education","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","general elemantary","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","middle vocational","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","higher vocational","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","higher education","","","",""
"3 on scale 1-7 ","2009","Other degree","in school","","","",""
"3 on scale 1-7 ","2009","Other degree","inadequately","","","",""
"3 on scale 1-7 ","2009","Other degree","general elemantary","","","",""
"3 on scale 1-7 ","2009","Other degree","middle vocational","","","",""
"3 on scale 1-7 ","2009","Other degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","Other degree","higher vocational","","","",""
"3 on scale 1-7 ","2009","Other degree","higher education","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","in school","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","inadequately","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","middle vocational","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","higher vocational","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","higher education","","","",""
"4 on scale 1-7","2009","lower secondary degree","in school","","","",""
"4 on scale 1-7","2009","lower secondary degree","inadequately","","","",""
"4 on scale 1-7","2009","lower secondary degree","general elemantary","","","",""
"4 on scale 1-7","2009","lower secondary degree","middle vocational","","","",""
"4 on scale 1-7","2009","lower secondary degree","vocational + Abi","","","",""
"4 on scale 1-7","2009","lower secondary degree","higher vocational","","","",""
"4 on scale 1-7","2009","lower secondary degree","higher education","","","",""
"4 on scale 1-7","2009","secondary school degree","in school","","","",""
"4 on scale 1-7","2009","secondary school degree","inadequately","","","",""
"4 on scale 1-7","2009","secondary school degree","general elemantary","","","",""
"4 on scale 1-7","2009","secondary school degree","middle vocational","","","",""
"4 on scale 1-7","2009","secondary school degree","vocational + Abi","","","",""
"4 on scale 1-7","2009","secondary school degree","higher vocational","","","",""
"4 on scale 1-7","2009","secondary school degree","higher education","","","",""
"4 on scale 1-7","2009","college entrance qualification","in school","","","",""
"4 on scale 1-7","2009","college entrance qualification","inadequately","","","",""
"4 on scale 1-7","2009","college entrance qualification","general elemantary","","","",""
"4 on scale 1-7","2009","college entrance qualification","middle vocational","","","",""
"4 on scale 1-7","2009","college entrance qualification","vocational + Abi","","","",""
"4 on scale 1-7","2009","college entrance qualification","higher vocational","","","",""
"4 on scale 1-7","2009","college entrance qualification","higher education","","","",""
"4 on scale 1-7","2009","Other degree","in school","","","",""
"4 on scale 1-7","2009","Other degree","inadequately","","","",""
"4 on scale 1-7","2009","Other degree","general elemantary","","","",""
"4 on scale 1-7","2009","Other degree","middle vocational","","","",""
