"plh0206i04","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2010","secondary school degree","1-pers.-HH","15","","",""
"3 on scale 1-7 ","2010","secondary school degree","(Married) couple without C. ","47","0.0217480669183757","0.0149947866145181","0.0285013472222332"
"3 on scale 1-7 ","2010","secondary school degree","Single parent ","10","","",""
"3 on scale 1-7 ","2010","secondary school degree","Couple + C. LE 16 ","19","","",""
"3 on scale 1-7 ","2010","secondary school degree","Couple + C. GT 16 ","16","","",""
"3 on scale 1-7 ","2010","secondary school degree","Couple + C. LE and GT 16","7","","",""
"3 on scale 1-7 ","2010","college entrance qualification","1-pers.-HH","12","","",""
"3 on scale 1-7 ","2010","college entrance qualification","(Married) couple without C. ","46","0.0337856012207291","0.0252618596542926","0.0423093427871656"
"3 on scale 1-7 ","2010","college entrance qualification","Single parent ","3","","",""
"3 on scale 1-7 ","2010","college entrance qualification","Couple + C. LE 16 ","24","","",""
"3 on scale 1-7 ","2010","college entrance qualification","Couple + C. GT 16 ","21","","",""
"3 on scale 1-7 ","2010","college entrance qualification","Couple + C. LE and GT 16","5","","",""
"3 on scale 1-7 ","2010","Other degree","1-pers.-HH","2","","",""
"3 on scale 1-7 ","2010","Other degree","(Married) couple without C. ","8","","",""
"3 on scale 1-7 ","2010","Other degree","Single parent ","","","",""
"3 on scale 1-7 ","2010","Other degree","Couple + C. LE 16 ","2","","",""
"3 on scale 1-7 ","2010","Other degree","Couple + C. GT 16 ","1","","",""
"3 on scale 1-7 ","2010","Other degree","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","1-pers.-HH","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","(Married) couple without C. ","2","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","Single parent ","2","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"4 on scale 1-7","2010","lower secondary degree","1-pers.-HH","115","0.117754516457227","0.0986897965317596","0.136819236382694"
"4 on scale 1-7","2010","lower secondary degree","(Married) couple without C. ","208","0.0808821147495882","0.0699487994248897","0.0918154300742867"
"4 on scale 1-7","2010","lower secondary degree","Single parent ","19","","",""
"4 on scale 1-7","2010","lower secondary degree","Couple + C. LE 16 ","37","0.0529730599722474","0.0337219791979421","0.0722241407465527"
"4 on scale 1-7","2010","lower secondary degree","Couple + C. GT 16 ","57","0.102540639595562","0.0805796700092163","0.124501609181908"
"4 on scale 1-7","2010","lower secondary degree","Couple + C. LE and GT 16","14","","",""
"4 on scale 1-7","2010","secondary school degree","1-pers.-HH","70","0.0893722932999049","0.0685632854858915","0.110181301113918"
"4 on scale 1-7","2010","secondary school degree","(Married) couple without C. ","158","0.0948482752235703","0.0812821913149407","0.1084143591322"
"4 on scale 1-7","2010","secondary school degree","Single parent ","31","0.0782035176042181","0.0482185626953803","0.108188472513056"
"4 on scale 1-7","2010","secondary school degree","Couple + C. LE 16 ","73","0.0925933389290947","0.0740138766924122","0.111172801165777"
"4 on scale 1-7","2010","secondary school degree","Couple + C. GT 16 ","80","0.124444083137592","0.102745754615133","0.14614241166005"
"4 on scale 1-7","2010","secondary school degree","Couple + C. LE and GT 16","31","0.0972658271670514","0.064950622300056","0.129581032034047"
"4 on scale 1-7","2010","college entrance qualification","1-pers.-HH","73","0.0867455555570791","0.0665344780170842","0.106956633097074"
"4 on scale 1-7","2010","college entrance qualification","(Married) couple without C. ","174","0.0994136311664317","0.0852975759498751","0.113529686382988"
"4 on scale 1-7","2010","college entrance qualification","Single parent ","25","","",""
"4 on scale 1-7","2010","college entrance qualification","Couple + C. LE 16 ","68","0.0840233269702838","0.0660674935821075","0.10197916035846"
"4 on scale 1-7","2010","college entrance qualification","Couple + C. GT 16 ","67","0.0736022714001001","0.0551225781330709","0.0920819646671292"
"4 on scale 1-7","2010","college entrance qualification","Couple + C. LE and GT 16","20","","",""
"4 on scale 1-7","2010","Other degree","1-pers.-HH","6","","",""
"4 on scale 1-7","2010","Other degree","(Married) couple without C. ","20","","",""
"4 on scale 1-7","2010","Other degree","Single parent ","3","","",""
"4 on scale 1-7","2010","Other degree","Couple + C. LE 16 ","7","","",""
"4 on scale 1-7","2010","Other degree","Couple + C. GT 16 ","6","","",""
"4 on scale 1-7","2010","Other degree","Couple + C. LE and GT 16","2","","",""
"4 on scale 1-7","2010","no degree/no degree yet","1-pers.-HH","3","","",""
"4 on scale 1-7","2010","no degree/no degree yet","(Married) couple without C. ","4","","",""
"4 on scale 1-7","2010","no degree/no degree yet","Single parent ","7","","",""
"4 on scale 1-7","2010","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"4 on scale 1-7","2010","no degree/no degree yet","Couple + C. GT 16 ","15","","",""
"4 on scale 1-7","2010","no degree/no degree yet","Couple + C. LE and GT 16","12","","",""
"5 on scale 1-7","2010","lower secondary degree","1-pers.-HH","180","0.149575114119456","0.12847938342848","0.170670844810433"
"5 on scale 1-7","2010","lower secondary degree","(Married) couple without C. ","416","0.175425445228848","0.160174341519606","0.19067654893809"
"5 on scale 1-7","2010","lower secondary degree","Single parent ","41","0.142344713128762","0.0992052361001788","0.185484190157345"
"5 on scale 1-7","2010","lower secondary degree","Couple + C. LE 16 ","85","0.183833390612538","0.150540766344468","0.217126014880609"
"5 on scale 1-7","2010","lower secondary degree","Couple + C. GT 16 ","139","0.197250994595526","0.168444156440447","0.226057832750604"
"5 on scale 1-7","2010","lower secondary degree","Couple + C. LE and GT 16","51","0.218784876281052","0.165927192329459","0.271642560232645"
"5 on scale 1-7","2010","secondary school degree","1-pers.-HH","121","0.173124523876471","0.145526445476349","0.200722602276594"
"5 on scale 1-7","2010","secondary school degree","(Married) couple without C. ","305","0.149345345541941","0.13284277584223","0.165847915241653"
"5 on scale 1-7","2010","secondary school degree","Single parent ","40","0.120788878492258","0.0843946268394486","0.157183130145067"
"5 on scale 1-7","2010","secondary school degree","Couple + C. LE 16 ","147","0.132092617795031","0.110389693759117","0.153795541830946"
"5 on scale 1-7","2010","secondary school degree","Couple + C. GT 16 ","169","0.198329856474998","0.172118523102491","0.224541189847505"
"5 on scale 1-7","2010","secondary school degree","Couple + C. LE and GT 16","61","0.190788742938674","0.14793841391559","0.233639071961757"
"5 on scale 1-7","2010","college entrance qualification","1-pers.-HH","160","0.226199305270612","0.196157215075392","0.256241395465832"
"5 on scale 1-7","2010","college entrance qualification","(Married) couple without C. ","352","0.198676412601701","0.179852720372876","0.217500104830526"
"5 on scale 1-7","2010","college entrance qualification","Single parent ","39","0.139334848682125","0.0903519523557821","0.188317745008467"
"5 on scale 1-7","2010","college entrance qualification","Couple + C. LE 16 ","222","0.237683834999709","0.210133250896075","0.265234419103342"
"5 on scale 1-7","2010","college entrance qualification","Couple + C. GT 16 ","154","0.232633069198181","0.202731934175267","0.262534204221095"
"5 on scale 1-7","2010","college entrance qualification","Couple + C. LE and GT 16","59","0.186829338439093","0.139268267329787","0.234390409548399"
"5 on scale 1-7","2010","Other degree","1-pers.-HH","10","","",""
"5 on scale 1-7","2010","Other degree","(Married) couple without C. ","45","0.12458358694106","0.0853370449806458","0.163830128901475"
"5 on scale 1-7","2010","Other degree","Single parent ","8","","",""
"5 on scale 1-7","2010","Other degree","Couple + C. LE 16 ","18","","",""
"5 on scale 1-7","2010","Other degree","Couple + C. GT 16 ","13","","",""
"5 on scale 1-7","2010","Other degree","Couple + C. LE and GT 16","11","","",""
"5 on scale 1-7","2010","no degree/no degree yet","1-pers.-HH","5","","",""
"5 on scale 1-7","2010","no degree/no degree yet","(Married) couple without C. ","13","","",""
"5 on scale 1-7","2010","no degree/no degree yet","Single parent ","11","","",""
"5 on scale 1-7","2010","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2010","no degree/no degree yet","Couple + C. GT 16 ","35","0.317001264045953","0.239367794686665","0.394634733405242"
"5 on scale 1-7","2010","no degree/no degree yet","Couple + C. LE and GT 16","22","","",""
"6 on scale 1-7","2010","lower secondary degree","1-pers.-HH","282","0.233455892619449","0.208434129064837","0.25847765617406"
"6 on scale 1-7","2010","lower secondary degree","(Married) couple without C. ","702","0.292053463756854","0.273819905564473","0.310287021949235"
"6 on scale 1-7","2010","lower secondary degree","Single parent ","91","0.291351866218864","0.235250679685098","0.34745305275263"
"6 on scale 1-7","2010","lower secondary degree","Couple + C. LE 16 ","164","0.329436259333549","0.289038976842184","0.369833541824914"
"6 on scale 1-7","2010","lower secondary degree","Couple + C. GT 16 ","227","0.25897736983918","0.227263974082516","0.290690765595845"
"6 on scale 1-7","2010","lower secondary degree","Couple + C. LE and GT 16","82","0.310793774009358","0.251620593756329","0.369966954262386"
"6 on scale 1-7","2010","secondary school degree","1-pers.-HH","233","0.310188445507725","0.276447477916143","0.343929413099307"
"6 on scale 1-7","2010","secondary school degree","(Married) couple without C. ","621","0.348629132988681","0.326565598211838","0.370692667765525"
"6 on scale 1-7","2010","secondary school degree","Single parent ","111","0.311814984863149","0.260081250378747","0.363548719347551"
"6 on scale 1-7","2010","secondary school degree","Couple + C. LE 16 ","347","0.35694179910791","0.326232766872061","0.387650831343759"
"6 on scale 1-7","2010","secondary school degree","Couple + C. GT 16 ","327","0.350335965231951","0.318975392536444","0.381696537927457"
"6 on scale 1-7","2010","secondary school degree","Couple + C. LE and GT 16","122","0.357127623246497","0.304873455611379","0.409381790881615"
"6 on scale 1-7","2010","college entrance qualification","1-pers.-HH","266","0.365712621530732","0.331128005055858","0.400297238005607"
"6 on scale 1-7","2010","college entrance qualification","(Married) couple without C. ","657","0.393969389598563","0.370917516743841","0.417021262453284"
"6 on scale 1-7","2010","college entrance qualification","Single parent ","73","0.377636036495973","0.309062521564456","0.446209551427489"
"6 on scale 1-7","2010","college entrance qualification","Couple + C. LE 16 ","345","0.385119797509238","0.353623710571953","0.416615884446523"
"6 on scale 1-7","2010","college entrance qualification","Couple + C. GT 16 ","306","0.417908587288715","0.383003666814614","0.452813507762815"
"6 on scale 1-7","2010","college entrance qualification","Couple + C. LE and GT 16","91","0.345545033785061","0.287517989483516","0.403572078086606"
"6 on scale 1-7","2010","Other degree","1-pers.-HH","21","","",""
"6 on scale 1-7","2010","Other degree","(Married) couple without C. ","79","0.253009663353268","0.201345466170685","0.304673860535851"
"6 on scale 1-7","2010","Other degree","Single parent ","8","","",""
"6 on scale 1-7","2010","Other degree","Couple + C. LE 16 ","36","0.307633543928535","0.222914602790067","0.392352485067002"
"6 on scale 1-7","2010","Other degree","Couple + C. GT 16 ","48","0.430852116509325","0.345727906831465","0.515976326187185"
"6 on scale 1-7","2010","Other degree","Couple + C. LE and GT 16","14","","",""
"6 on scale 1-7","2010","no degree/no degree yet","1-pers.-HH","5","","",""
"6 on scale 1-7","2010","no degree/no degree yet","(Married) couple without C. ","17","","",""
"6 on scale 1-7","2010","no degree/no degree yet","Single parent ","11","","",""
"6 on scale 1-7","2010","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"6 on scale 1-7","2010","no degree/no degree yet","Couple + C. GT 16 ","44","0.182814194828741","0.118326936710138","0.247301452947345"
"6 on scale 1-7","2010","no degree/no degree yet","Couple + C. LE and GT 16","40","0.366037298903825","0.274762533227314","0.457312064580335"
"7 Strongly agree","2010","lower secondary degree","1-pers.-HH","477","0.45715064382714","0.427684978460855","0.486616309193425"
"7 Strongly agree","2010","lower secondary degree","(Married) couple without C. ","961","0.407352073444171","0.387649481338651","0.427054665549691"
"7 Strongly agree","2010","lower secondary degree","Single parent ","91","0.412068864848189","0.351297925248769","0.47283980444761"
"7 Strongly agree","2010","lower secondary degree","Couple + C. LE 16 ","210","0.371555938406155","0.330023078611685","0.413088798200626"
"7 Strongly agree","2010","lower secondary degree","Couple + C. GT 16 ","274","0.383188430792099","0.347993626596055","0.418383234988143"
"7 Strongly agree","2010","lower secondary degree","Couple + C. LE and GT 16","79","0.407619253605218","0.344792882991575","0.470445624218862"
"7 Strongly agree","2010","secondary school degree","1-pers.-HH","265","0.371791905746776","0.336540111921599","0.407043699571953"
"7 Strongly agree","2010","secondary school degree","(Married) couple without C. ","638","0.367695727363825","0.345370985893699","0.390020468833951"
"7 Strongly agree","2010","secondary school degree","Single parent ","109","0.42891369711775","0.373641266590354","0.484186127645147"
"7 Strongly agree","2010","secondary school degree","Couple + C. LE 16 ","337","0.385238066441988","0.354044835057849","0.416431297826128"
"7 Strongly agree","2010","secondary school degree","Couple + C. GT 16 ","288","0.300935050299898","0.270784700083134","0.331085400516661"
