"plh0206i04","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2018","16-34 y.","(Married) couple without C. ","13","","",""
"7 Strongly agree","2018","16-34 y.","Single parent ","17","","",""
"7 Strongly agree","2018","16-34 y.","Couple + C. LE 16 ","86","0.890451259718364","0.828614913024351","0.952287606412377"
"7 Strongly agree","2018","16-34 y.","Couple + C. GT 16 ","12","","",""
"7 Strongly agree","2018","16-34 y.","Couple + C. LE and GT 16","50","0.89766994119762","0.819670040903106","0.975669841492135"
"7 Strongly agree","2018","35-65 y.","1-pers.-HH","2","","",""
"7 Strongly agree","2018","35-65 y.","(Married) couple without C. ","5","","",""
"7 Strongly agree","2018","35-65 y.","Single parent ","4","","",""
"7 Strongly agree","2018","35-65 y.","Couple + C. LE 16 ","35","0.777178966544585","0.662969628530049","0.891388304559122"
"7 Strongly agree","2018","35-65 y.","Couple + C. GT 16 ","4","","",""
"7 Strongly agree","2018","35-65 y.","Couple + C. LE and GT 16","41","0.777038040172888","0.660494937007461","0.893581143338314"
"7 Strongly agree","2018","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2018","66 and older","(Married) couple without C. ","","","",""
"7 Strongly agree","2018","66 and older","Single parent ","","","",""
"7 Strongly agree","2018","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2018","66 and older","Couple + C. GT 16 ","1","","",""
"7 Strongly agree","2018","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2019","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2019","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2019","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2019","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2019","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2019","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2019","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2019","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2019","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2019","35-65 y.","Couple + C. LE 16 ","1","","",""
"1 Strongly disagree","2019","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2019","35-65 y.","Couple + C. LE and GT 16","2","","",""
"1 Strongly disagree","2019","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2019","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2019","66 and older","Single parent ","","","",""
"1 Strongly disagree","2019","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2019","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2019","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2019","16-34 y.","1-pers.-HH","1","","",""
"2 on scale 1-7 ","2019","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2019","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2019","16-34 y.","Couple + C. LE 16 ","1","","",""
"2 on scale 1-7 ","2019","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2019","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2019","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2019","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2019","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2019","35-65 y.","Couple + C. LE 16 ","2","","",""
"2 on scale 1-7 ","2019","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2019","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2019","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2019","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2019","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2019","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2019","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2019","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2019","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2019","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2019","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2019","16-34 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2019","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2019","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2019","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2019","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2019","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2019","35-65 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2019","35-65 y.","Couple + C. GT 16 ","1","","",""
"3 on scale 1-7 ","2019","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2019","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2019","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2019","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2019","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2019","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2019","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2019","16-34 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2019","16-34 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2019","16-34 y.","Single parent ","","","",""
"4 on scale 1-7","2019","16-34 y.","Couple + C. LE 16 ","1","","",""
"4 on scale 1-7","2019","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2019","16-34 y.","Couple + C. LE and GT 16","1","","",""
"4 on scale 1-7","2019","35-65 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2019","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2019","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2019","35-65 y.","Couple + C. LE 16 ","4","","",""
"4 on scale 1-7","2019","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2019","35-65 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2019","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2019","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2019","66 and older","Single parent ","","","",""
"4 on scale 1-7","2019","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2019","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2019","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2019","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2019","16-34 y.","(Married) couple without C. ","2","","",""
"5 on scale 1-7","2019","16-34 y.","Single parent ","","","",""
"5 on scale 1-7","2019","16-34 y.","Couple + C. LE 16 ","7","","",""
"5 on scale 1-7","2019","16-34 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2019","16-34 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2019","35-65 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2019","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2019","35-65 y.","Single parent ","1","","",""
"5 on scale 1-7","2019","35-65 y.","Couple + C. LE 16 ","3","","",""
"5 on scale 1-7","2019","35-65 y.","Couple + C. GT 16 ","1","","",""
"5 on scale 1-7","2019","35-65 y.","Couple + C. LE and GT 16","1","","",""
"5 on scale 1-7","2019","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2019","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2019","66 and older","Single parent ","","","",""
"5 on scale 1-7","2019","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2019","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2019","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2019","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2019","16-34 y.","(Married) couple without C. ","2","","",""
"6 on scale 1-7","2019","16-34 y.","Single parent ","4","","",""
"6 on scale 1-7","2019","16-34 y.","Couple + C. LE 16 ","6","","",""
"6 on scale 1-7","2019","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2019","16-34 y.","Couple + C. LE and GT 16","4","","",""
"6 on scale 1-7","2019","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2019","35-65 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2019","35-65 y.","Single parent ","","","",""
"6 on scale 1-7","2019","35-65 y.","Couple + C. LE 16 ","5","","",""
"6 on scale 1-7","2019","35-65 y.","Couple + C. GT 16 ","1","","",""
"6 on scale 1-7","2019","35-65 y.","Couple + C. LE and GT 16","5","","",""
"6 on scale 1-7","2019","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2019","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2019","66 and older","Single parent ","","","",""
"6 on scale 1-7","2019","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2019","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2019","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2019","16-34 y.","1-pers.-HH","3","","",""
"7 Strongly agree","2019","16-34 y.","(Married) couple without C. ","7","","",""
"7 Strongly agree","2019","16-34 y.","Single parent ","9","","",""
"7 Strongly agree","2019","16-34 y.","Couple + C. LE 16 ","48","0.84870612238125","0.760221630610076","0.937190614152424"
"7 Strongly agree","2019","16-34 y.","Couple + C. GT 16 ","10","","",""
"7 Strongly agree","2019","16-34 y.","Couple + C. LE and GT 16","20","","",""
"7 Strongly agree","2019","35-65 y.","1-pers.-HH","","","",""
"7 Strongly agree","2019","35-65 y.","(Married) couple without C. ","4","","",""
"7 Strongly agree","2019","35-65 y.","Single parent ","4","","",""
"7 Strongly agree","2019","35-65 y.","Couple + C. LE 16 ","29","","",""
"7 Strongly agree","2019","35-65 y.","Couple + C. GT 16 ","6","","",""
"7 Strongly agree","2019","35-65 y.","Couple + C. LE and GT 16","33","0.667110033681591","0.522863544507514","0.811356522855668"
"7 Strongly agree","2019","66 and older","1-pers.-HH","1","","",""
"7 Strongly agree","2019","66 and older","(Married) couple without C. ","1","","",""
"7 Strongly agree","2019","66 and older","Single parent ","","","",""
"7 Strongly agree","2019","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2019","66 and older","Couple + C. GT 16 ","1","","",""
"7 Strongly agree","2019","66 and older","Couple + C. LE and GT 16","","","",""
