"plh0206i04","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2019","Not Working","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2019","Not Working","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2019","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2019","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2019","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2019","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2019","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2019","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2019","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2019","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2019","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2019","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2019","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2019","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2019","Not Working","1-pers.-HH","","","",""
"3 on scale 1-7 ","2019","Not Working","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2019","Not Working","Single parent ","","","",""
"3 on scale 1-7 ","2019","Not Working","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2019","Not Working","Couple + C. GT 16 ","1","","",""
"3 on scale 1-7 ","2019","Not Working","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2019","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2019","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2019","Full Time","Single parent ","","","",""
"4 on scale 1-7","2019","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2019","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2019","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2019","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2019","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2019","Part Time","Single parent ","","","",""
"4 on scale 1-7","2019","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2019","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2019","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2019","Not Working","1-pers.-HH","","","",""
"4 on scale 1-7","2019","Not Working","(Married) couple without C. ","","","",""
"4 on scale 1-7","2019","Not Working","Single parent ","","","",""
"4 on scale 1-7","2019","Not Working","Couple + C. LE 16 ","5","","",""
"4 on scale 1-7","2019","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2019","Not Working","Couple + C. LE and GT 16","1","","",""
"5 on scale 1-7","2019","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2019","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2019","Full Time","Single parent ","","","",""
"5 on scale 1-7","2019","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2019","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2019","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2019","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2019","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2019","Part Time","Single parent ","","","",""
"5 on scale 1-7","2019","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2019","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2019","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2019","Not Working","1-pers.-HH","","","",""
"5 on scale 1-7","2019","Not Working","(Married) couple without C. ","2","","",""
"5 on scale 1-7","2019","Not Working","Single parent ","1","","",""
"5 on scale 1-7","2019","Not Working","Couple + C. LE 16 ","10","","",""
"5 on scale 1-7","2019","Not Working","Couple + C. GT 16 ","1","","",""
"5 on scale 1-7","2019","Not Working","Couple + C. LE and GT 16","1","","",""
"6 on scale 1-7","2019","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2019","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2019","Full Time","Single parent ","","","",""
"6 on scale 1-7","2019","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2019","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2019","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2019","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2019","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2019","Part Time","Single parent ","","","",""
"6 on scale 1-7","2019","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2019","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2019","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2019","Not Working","1-pers.-HH","","","",""
"6 on scale 1-7","2019","Not Working","(Married) couple without C. ","2","","",""
"6 on scale 1-7","2019","Not Working","Single parent ","4","","",""
"6 on scale 1-7","2019","Not Working","Couple + C. LE 16 ","11","","",""
"6 on scale 1-7","2019","Not Working","Couple + C. GT 16 ","1","","",""
"6 on scale 1-7","2019","Not Working","Couple + C. LE and GT 16","9","","",""
"7 Strongly agree","2019","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2019","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2019","Full Time","Single parent ","","","",""
"7 Strongly agree","2019","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2019","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2019","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2019","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2019","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2019","Part Time","Single parent ","","","",""
"7 Strongly agree","2019","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2019","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2019","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2019","Not Working","1-pers.-HH","4","","",""
"7 Strongly agree","2019","Not Working","(Married) couple without C. ","12","","",""
"7 Strongly agree","2019","Not Working","Single parent ","13","","",""
"7 Strongly agree","2019","Not Working","Couple + C. LE 16 ","77","0.773655207065648","0.69436579772601","0.852944616405286"
"7 Strongly agree","2019","Not Working","Couple + C. GT 16 ","17","","",""
"7 Strongly agree","2019","Not Working","Couple + C. LE and GT 16","53","0.673227600745497","0.560071033775488","0.786384167715507"
