"plh0206i04","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2010","Other degree","(1b) general elementary school","2","","",""
"2 on scale 1-7 ","2010","Other degree","(1c) basic vocational qualification","2","","",""
"2 on scale 1-7 ","2010","Other degree","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2010","Other degree","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2010","Other degree","(2c_gen) general maturity certificate","1","","",""
"2 on scale 1-7 ","2010","Other degree","(2c_voc) vocational maturity certificate","1","","",""
"2 on scale 1-7 ","2010","Other degree","(3a) lower tertiary education","1","","",""
"2 on scale 1-7 ","2010","Other degree","(3b) higher tertiary education","1","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","(0) in school","2","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","(1a) inadequately completed","4","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2010","lower secondary degree","(0) in school","","","",""
"3 on scale 1-7 ","2010","lower secondary degree","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2010","lower secondary degree","(1b) general elementary school","18","","",""
"3 on scale 1-7 ","2010","lower secondary degree","(1c) basic vocational qualification","95","0.0267205956205086","0.0218064596992931","0.0316347315417241"
"3 on scale 1-7 ","2010","lower secondary degree","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2010","lower secondary degree","(2a) intermediate vocational","1","","",""
"3 on scale 1-7 ","2010","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2010","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2010","lower secondary degree","(3a) lower tertiary education","3","","",""
"3 on scale 1-7 ","2010","lower secondary degree","(3b) higher tertiary education","1","","",""
"3 on scale 1-7 ","2010","secondary school degree","(0) in school","","","",""
"3 on scale 1-7 ","2010","secondary school degree","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2010","secondary school degree","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2010","secondary school degree","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2010","secondary school degree","(2b) intermediate general qualification","8","","",""
"3 on scale 1-7 ","2010","secondary school degree","(2a) intermediate vocational","99","0.0227638571016037","0.0181754573121929","0.0273522568910145"
"3 on scale 1-7 ","2010","secondary school degree","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2010","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2010","secondary school degree","(3a) lower tertiary education","11","","",""
"3 on scale 1-7 ","2010","secondary school degree","(3b) higher tertiary education","2","","",""
"3 on scale 1-7 ","2010","college entrance qualification","(0) in school","","","",""
"3 on scale 1-7 ","2010","college entrance qualification","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2010","college entrance qualification","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2010","college entrance qualification","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2010","college entrance qualification","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2010","college entrance qualification","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2010","college entrance qualification","(2c_gen) general maturity certificate","19","","",""
"3 on scale 1-7 ","2010","college entrance qualification","(2c_voc) vocational maturity certificate","38","0.0468636780431527","0.0345573402600463","0.0591700158262591"
"3 on scale 1-7 ","2010","college entrance qualification","(3a) lower tertiary education","17","","",""
"3 on scale 1-7 ","2010","college entrance qualification","(3b) higher tertiary education","38","0.015545030108864","0.0101583388779144","0.0209317213398136"
"3 on scale 1-7 ","2010","Other degree","(0) in school","","","",""
"3 on scale 1-7 ","2010","Other degree","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2010","Other degree","(1b) general elementary school","2","","",""
"3 on scale 1-7 ","2010","Other degree","(1c) basic vocational qualification","7","","",""
"3 on scale 1-7 ","2010","Other degree","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2010","Other degree","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2010","Other degree","(2c_gen) general maturity certificate","2","","",""
"3 on scale 1-7 ","2010","Other degree","(2c_voc) vocational maturity certificate","1","","",""
"3 on scale 1-7 ","2010","Other degree","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2010","Other degree","(3b) higher tertiary education","2","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","(0) in school","8","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","(1a) inadequately completed","3","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2010","lower secondary degree","(0) in school","","","",""
"4 on scale 1-7","2010","lower secondary degree","(1a) inadequately completed","","","",""
"4 on scale 1-7","2010","lower secondary degree","(1b) general elementary school","92","0.0895535343065743","0.0721660486135781","0.10694101999957"
"4 on scale 1-7","2010","lower secondary degree","(1c) basic vocational qualification","371","0.0999200984067042","0.0907816536835175","0.109058543129891"
"4 on scale 1-7","2010","lower secondary degree","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2010","lower secondary degree","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2010","lower secondary degree","(2c_gen) general maturity certificate","1","","",""
"4 on scale 1-7","2010","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2010","lower secondary degree","(3a) lower tertiary education","7","","",""
"4 on scale 1-7","2010","lower secondary degree","(3b) higher tertiary education","1","","",""
"4 on scale 1-7","2010","secondary school degree","(0) in school","","","",""
"4 on scale 1-7","2010","secondary school degree","(1a) inadequately completed","","","",""
"4 on scale 1-7","2010","secondary school degree","(1b) general elementary school","","","",""
"4 on scale 1-7","2010","secondary school degree","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2010","secondary school degree","(2b) intermediate general qualification","38","0.106269784928292","0.0761436660382496","0.136395903818335"
"4 on scale 1-7","2010","secondary school degree","(2a) intermediate vocational","366","0.0936828087765373","0.0847186688746028","0.102646948678472"
"4 on scale 1-7","2010","secondary school degree","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2010","secondary school degree","(2c_voc) vocational maturity certificate","4","","",""
"4 on scale 1-7","2010","secondary school degree","(3a) lower tertiary education","27","","",""
"4 on scale 1-7","2010","secondary school degree","(3b) higher tertiary education","14","","",""
"4 on scale 1-7","2010","college entrance qualification","(0) in school","","","",""
"4 on scale 1-7","2010","college entrance qualification","(1a) inadequately completed","","","",""
"4 on scale 1-7","2010","college entrance qualification","(1b) general elementary school","","","",""
"4 on scale 1-7","2010","college entrance qualification","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2010","college entrance qualification","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2010","college entrance qualification","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2010","college entrance qualification","(2c_gen) general maturity certificate","55","0.109334490091406","0.0845502644616065","0.134118715721205"
"4 on scale 1-7","2010","college entrance qualification","(2c_voc) vocational maturity certificate","102","0.0921345105447829","0.0752940076470045","0.108975013442561"
"4 on scale 1-7","2010","college entrance qualification","(3a) lower tertiary education","84","0.0905647851009122","0.0717523551639758","0.109377215037849"
"4 on scale 1-7","2010","college entrance qualification","(3b) higher tertiary education","191","0.0949967889561398","0.0822292293690191","0.10776434854326"
"4 on scale 1-7","2010","Other degree","(0) in school","","","",""
"4 on scale 1-7","2010","Other degree","(1a) inadequately completed","","","",""
"4 on scale 1-7","2010","Other degree","(1b) general elementary school","16","","",""
"4 on scale 1-7","2010","Other degree","(1c) basic vocational qualification","11","","",""
"4 on scale 1-7","2010","Other degree","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2010","Other degree","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2010","Other degree","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2010","Other degree","(2c_voc) vocational maturity certificate","2","","",""
"4 on scale 1-7","2010","Other degree","(3a) lower tertiary education","4","","",""
