"plh0206i04","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2007","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"5 on scale 1-7","2007","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"5 on scale 1-7","2007","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"5 on scale 1-7","2007","Rhineland-Palatinate,Saarland","higher education","","","",""
"5 on scale 1-7","2007","Baden-Württemberg","in school","","","",""
"5 on scale 1-7","2007","Baden-Württemberg","inadequately","","","",""
"5 on scale 1-7","2007","Baden-Württemberg","general elemantary","","","",""
"5 on scale 1-7","2007","Baden-Württemberg","middle vocational","","","",""
"5 on scale 1-7","2007","Baden-Württemberg","vocational + Abi","","","",""
"5 on scale 1-7","2007","Baden-Württemberg","higher vocational","","","",""
"5 on scale 1-7","2007","Baden-Württemberg","higher education","","","",""
"5 on scale 1-7","2007","Bavaria","in school","","","",""
"5 on scale 1-7","2007","Bavaria","inadequately","","","",""
"5 on scale 1-7","2007","Bavaria","general elemantary","","","",""
"5 on scale 1-7","2007","Bavaria","middle vocational","","","",""
"5 on scale 1-7","2007","Bavaria","vocational + Abi","","","",""
"5 on scale 1-7","2007","Bavaria","higher vocational","","","",""
"5 on scale 1-7","2007","Bavaria","higher education","","","",""
"5 on scale 1-7","2007","Berlin","in school","","","",""
"5 on scale 1-7","2007","Berlin","inadequately","","","",""
"5 on scale 1-7","2007","Berlin","general elemantary","","","",""
"5 on scale 1-7","2007","Berlin","middle vocational","","","",""
"5 on scale 1-7","2007","Berlin","vocational + Abi","","","",""
"5 on scale 1-7","2007","Berlin","higher vocational","","","",""
"5 on scale 1-7","2007","Berlin","higher education","","","",""
"5 on scale 1-7","2007","Brandenburg","in school","","","",""
"5 on scale 1-7","2007","Brandenburg","inadequately","","","",""
"5 on scale 1-7","2007","Brandenburg","general elemantary","","","",""
"5 on scale 1-7","2007","Brandenburg","middle vocational","","","",""
"5 on scale 1-7","2007","Brandenburg","vocational + Abi","","","",""
"5 on scale 1-7","2007","Brandenburg","higher vocational","","","",""
"5 on scale 1-7","2007","Brandenburg","higher education","","","",""
"5 on scale 1-7","2007","Mecklenburg-Western Pomerania","in school","","","",""
"5 on scale 1-7","2007","Mecklenburg-Western Pomerania","inadequately","","","",""
"5 on scale 1-7","2007","Mecklenburg-Western Pomerania","general elemantary","","","",""
"5 on scale 1-7","2007","Mecklenburg-Western Pomerania","middle vocational","","","",""
"5 on scale 1-7","2007","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"5 on scale 1-7","2007","Mecklenburg-Western Pomerania","higher vocational","","","",""
"5 on scale 1-7","2007","Mecklenburg-Western Pomerania","higher education","","","",""
"5 on scale 1-7","2007","Saxony","in school","","","",""
"5 on scale 1-7","2007","Saxony","inadequately","","","",""
"5 on scale 1-7","2007","Saxony","general elemantary","","","",""
"5 on scale 1-7","2007","Saxony","middle vocational","","","",""
"5 on scale 1-7","2007","Saxony","vocational + Abi","","","",""
"5 on scale 1-7","2007","Saxony","higher vocational","","","",""
"5 on scale 1-7","2007","Saxony","higher education","","","",""
"5 on scale 1-7","2007","Saxony-Anhalt","in school","","","",""
"5 on scale 1-7","2007","Saxony-Anhalt","inadequately","","","",""
"5 on scale 1-7","2007","Saxony-Anhalt","general elemantary","","","",""
"5 on scale 1-7","2007","Saxony-Anhalt","middle vocational","","","",""
"5 on scale 1-7","2007","Saxony-Anhalt","vocational + Abi","","","",""
"5 on scale 1-7","2007","Saxony-Anhalt","higher vocational","","","",""
"5 on scale 1-7","2007","Saxony-Anhalt","higher education","","","",""
"5 on scale 1-7","2007","Thuringia","in school","","","",""
"5 on scale 1-7","2007","Thuringia","inadequately","","","",""
"5 on scale 1-7","2007","Thuringia","general elemantary","","","",""
"5 on scale 1-7","2007","Thuringia","middle vocational","","","",""
"5 on scale 1-7","2007","Thuringia","vocational + Abi","","","",""
"5 on scale 1-7","2007","Thuringia","higher vocational","","","",""
"5 on scale 1-7","2007","Thuringia","higher education","","","",""
"6 on scale 1-7","2007","Schleswig-Holstein","in school","","","",""
"6 on scale 1-7","2007","Schleswig-Holstein","inadequately","","","",""
"6 on scale 1-7","2007","Schleswig-Holstein","general elemantary","","","",""
"6 on scale 1-7","2007","Schleswig-Holstein","middle vocational","","","",""
"6 on scale 1-7","2007","Schleswig-Holstein","vocational + Abi","","","",""
"6 on scale 1-7","2007","Schleswig-Holstein","higher vocational","","","",""
"6 on scale 1-7","2007","Schleswig-Holstein","higher education","","","",""
"6 on scale 1-7","2007","Hamburg","in school","","","",""
"6 on scale 1-7","2007","Hamburg","inadequately","","","",""
"6 on scale 1-7","2007","Hamburg","general elemantary","","","",""
"6 on scale 1-7","2007","Hamburg","middle vocational","","","",""
"6 on scale 1-7","2007","Hamburg","vocational + Abi","","","",""
"6 on scale 1-7","2007","Hamburg","higher vocational","","","",""
"6 on scale 1-7","2007","Hamburg","higher education","","","",""
"6 on scale 1-7","2007","Lower Saxony","in school","","","",""
"6 on scale 1-7","2007","Lower Saxony","inadequately","","","",""
"6 on scale 1-7","2007","Lower Saxony","general elemantary","","","",""
"6 on scale 1-7","2007","Lower Saxony","middle vocational","","","",""
"6 on scale 1-7","2007","Lower Saxony","vocational + Abi","","","",""
"6 on scale 1-7","2007","Lower Saxony","higher vocational","","","",""
"6 on scale 1-7","2007","Lower Saxony","higher education","","","",""
"6 on scale 1-7","2007","Bremen","in school","","","",""
"6 on scale 1-7","2007","Bremen","inadequately","","","",""
"6 on scale 1-7","2007","Bremen","general elemantary","","","",""
"6 on scale 1-7","2007","Bremen","middle vocational","","","",""
"6 on scale 1-7","2007","Bremen","vocational + Abi","","","",""
"6 on scale 1-7","2007","Bremen","higher vocational","","","",""
"6 on scale 1-7","2007","Bremen","higher education","","","",""
"6 on scale 1-7","2007","North Rhine-Westphalia","in school","","","",""
"6 on scale 1-7","2007","North Rhine-Westphalia","inadequately","","","",""
"6 on scale 1-7","2007","North Rhine-Westphalia","general elemantary","","","",""
"6 on scale 1-7","2007","North Rhine-Westphalia","middle vocational","","","",""
"6 on scale 1-7","2007","North Rhine-Westphalia","vocational + Abi","","","",""
"6 on scale 1-7","2007","North Rhine-Westphalia","higher vocational","","","",""
"6 on scale 1-7","2007","North Rhine-Westphalia","higher education","","","",""
"6 on scale 1-7","2007","Hesse","in school","","","",""
"6 on scale 1-7","2007","Hesse","inadequately","","","",""
"6 on scale 1-7","2007","Hesse","general elemantary","","","",""
"6 on scale 1-7","2007","Hesse","middle vocational","","","",""
"6 on scale 1-7","2007","Hesse","vocational + Abi","","","",""
"6 on scale 1-7","2007","Hesse","higher vocational","","","",""
"6 on scale 1-7","2007","Hesse","higher education","","","",""
"6 on scale 1-7","2007","Rhineland-Palatinate,Saarland","in school","","","",""
"6 on scale 1-7","2007","Rhineland-Palatinate,Saarland","inadequately","","","",""
"6 on scale 1-7","2007","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"6 on scale 1-7","2007","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"6 on scale 1-7","2007","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"6 on scale 1-7","2007","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"6 on scale 1-7","2007","Rhineland-Palatinate,Saarland","higher education","","","",""
"6 on scale 1-7","2007","Baden-Württemberg","in school","","","",""
"6 on scale 1-7","2007","Baden-Württemberg","inadequately","","","",""
"6 on scale 1-7","2007","Baden-Württemberg","general elemantary","","","",""
"6 on scale 1-7","2007","Baden-Württemberg","middle vocational","","","",""
"6 on scale 1-7","2007","Baden-Württemberg","vocational + Abi","","","",""
"6 on scale 1-7","2007","Baden-Württemberg","higher vocational","","","",""
"6 on scale 1-7","2007","Baden-Württemberg","higher education","","","",""
"6 on scale 1-7","2007","Bavaria","in school","","","",""
"6 on scale 1-7","2007","Bavaria","inadequately","","","",""
"6 on scale 1-7","2007","Bavaria","general elemantary","","","",""
"6 on scale 1-7","2007","Bavaria","middle vocational","","","",""
"6 on scale 1-7","2007","Bavaria","vocational + Abi","","","",""
"6 on scale 1-7","2007","Bavaria","higher vocational","","","",""
"6 on scale 1-7","2007","Bavaria","higher education","","","",""
"6 on scale 1-7","2007","Berlin","in school","","","",""
"6 on scale 1-7","2007","Berlin","inadequately","","","",""
"6 on scale 1-7","2007","Berlin","general elemantary","","","",""
"6 on scale 1-7","2007","Berlin","middle vocational","","","",""
"6 on scale 1-7","2007","Berlin","vocational + Abi","","","",""
"6 on scale 1-7","2007","Berlin","higher vocational","","","",""
"6 on scale 1-7","2007","Berlin","higher education","","","",""
"6 on scale 1-7","2007","Brandenburg","in school","","","",""
"6 on scale 1-7","2007","Brandenburg","inadequately","","","",""
"6 on scale 1-7","2007","Brandenburg","general elemantary","","","",""
"6 on scale 1-7","2007","Brandenburg","middle vocational","","","",""
"6 on scale 1-7","2007","Brandenburg","vocational + Abi","","","",""
"6 on scale 1-7","2007","Brandenburg","higher vocational","","","",""
"6 on scale 1-7","2007","Brandenburg","higher education","","","",""
"6 on scale 1-7","2007","Mecklenburg-Western Pomerania","in school","","","",""
"6 on scale 1-7","2007","Mecklenburg-Western Pomerania","inadequately","","","",""
"6 on scale 1-7","2007","Mecklenburg-Western Pomerania","general elemantary","","","",""
"6 on scale 1-7","2007","Mecklenburg-Western Pomerania","middle vocational","","","",""
"6 on scale 1-7","2007","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"6 on scale 1-7","2007","Mecklenburg-Western Pomerania","higher vocational","","","",""
"6 on scale 1-7","2007","Mecklenburg-Western Pomerania","higher education","","","",""
"6 on scale 1-7","2007","Saxony","in school","","","",""
"6 on scale 1-7","2007","Saxony","inadequately","","","",""
"6 on scale 1-7","2007","Saxony","general elemantary","","","",""
"6 on scale 1-7","2007","Saxony","middle vocational","","","",""
"6 on scale 1-7","2007","Saxony","vocational + Abi","","","",""
"6 on scale 1-7","2007","Saxony","higher vocational","","","",""
"6 on scale 1-7","2007","Saxony","higher education","","","",""
"6 on scale 1-7","2007","Saxony-Anhalt","in school","","","",""
"6 on scale 1-7","2007","Saxony-Anhalt","inadequately","","","",""
"6 on scale 1-7","2007","Saxony-Anhalt","general elemantary","","","",""
"6 on scale 1-7","2007","Saxony-Anhalt","middle vocational","","","",""
"6 on scale 1-7","2007","Saxony-Anhalt","vocational + Abi","","","",""
"6 on scale 1-7","2007","Saxony-Anhalt","higher vocational","","","",""
"6 on scale 1-7","2007","Saxony-Anhalt","higher education","","","",""
"6 on scale 1-7","2007","Thuringia","in school","","","",""
"6 on scale 1-7","2007","Thuringia","inadequately","","","",""
"6 on scale 1-7","2007","Thuringia","general elemantary","","","",""
"6 on scale 1-7","2007","Thuringia","middle vocational","","","",""
"6 on scale 1-7","2007","Thuringia","vocational + Abi","","","",""
"6 on scale 1-7","2007","Thuringia","higher vocational","","","",""
"6 on scale 1-7","2007","Thuringia","higher education","","","",""
"7 Strongly agree","2007","Schleswig-Holstein","in school","","","",""
"7 Strongly agree","2007","Schleswig-Holstein","inadequately","","","",""
"7 Strongly agree","2007","Schleswig-Holstein","general elemantary","","","",""
"7 Strongly agree","2007","Schleswig-Holstein","middle vocational","","","",""
"7 Strongly agree","2007","Schleswig-Holstein","vocational + Abi","","","",""
"7 Strongly agree","2007","Schleswig-Holstein","higher vocational","","","",""
"7 Strongly agree","2007","Schleswig-Holstein","higher education","","","",""
"7 Strongly agree","2007","Hamburg","in school","","","",""
"7 Strongly agree","2007","Hamburg","inadequately","","","",""
"7 Strongly agree","2007","Hamburg","general elemantary","","","",""
"7 Strongly agree","2007","Hamburg","middle vocational","","","",""
"7 Strongly agree","2007","Hamburg","vocational + Abi","","","",""
"7 Strongly agree","2007","Hamburg","higher vocational","","","",""
"7 Strongly agree","2007","Hamburg","higher education","","","",""
"7 Strongly agree","2007","Lower Saxony","in school","","","",""
"7 Strongly agree","2007","Lower Saxony","inadequately","","","",""
"7 Strongly agree","2007","Lower Saxony","general elemantary","","","",""
"7 Strongly agree","2007","Lower Saxony","middle vocational","","","",""
"7 Strongly agree","2007","Lower Saxony","vocational + Abi","","","",""
"7 Strongly agree","2007","Lower Saxony","higher vocational","","","",""
"7 Strongly agree","2007","Lower Saxony","higher education","","","",""
"7 Strongly agree","2007","Bremen","in school","","","",""
"7 Strongly agree","2007","Bremen","inadequately","","","",""
"7 Strongly agree","2007","Bremen","general elemantary","","","",""
"7 Strongly agree","2007","Bremen","middle vocational","","","",""
"7 Strongly agree","2007","Bremen","vocational + Abi","","","",""
"7 Strongly agree","2007","Bremen","higher vocational","","","",""
"7 Strongly agree","2007","Bremen","higher education","","","",""
"7 Strongly agree","2007","North Rhine-Westphalia","in school","","","",""
"7 Strongly agree","2007","North Rhine-Westphalia","inadequately","","","",""
"7 Strongly agree","2007","North Rhine-Westphalia","general elemantary","","","",""
"7 Strongly agree","2007","North Rhine-Westphalia","middle vocational","","","",""
"7 Strongly agree","2007","North Rhine-Westphalia","vocational + Abi","","","",""
"7 Strongly agree","2007","North Rhine-Westphalia","higher vocational","","","",""
"7 Strongly agree","2007","North Rhine-Westphalia","higher education","","","",""
"7 Strongly agree","2007","Hesse","in school","","","",""
"7 Strongly agree","2007","Hesse","inadequately","","","",""
"7 Strongly agree","2007","Hesse","general elemantary","","","",""
"7 Strongly agree","2007","Hesse","middle vocational","","","",""
"7 Strongly agree","2007","Hesse","vocational + Abi","","","",""
"7 Strongly agree","2007","Hesse","higher vocational","","","",""
"7 Strongly agree","2007","Hesse","higher education","","","",""
"7 Strongly agree","2007","Rhineland-Palatinate,Saarland","in school","","","",""
"7 Strongly agree","2007","Rhineland-Palatinate,Saarland","inadequately","","","",""
"7 Strongly agree","2007","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"7 Strongly agree","2007","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"7 Strongly agree","2007","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"7 Strongly agree","2007","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"7 Strongly agree","2007","Rhineland-Palatinate,Saarland","higher education","","","",""
"7 Strongly agree","2007","Baden-Württemberg","in school","","","",""
"7 Strongly agree","2007","Baden-Württemberg","inadequately","","","",""
"7 Strongly agree","2007","Baden-Württemberg","general elemantary","","","",""
"7 Strongly agree","2007","Baden-Württemberg","middle vocational","","","",""
"7 Strongly agree","2007","Baden-Württemberg","vocational + Abi","","","",""
"7 Strongly agree","2007","Baden-Württemberg","higher vocational","","","",""
"7 Strongly agree","2007","Baden-Württemberg","higher education","","","",""
"7 Strongly agree","2007","Bavaria","in school","","","",""
"7 Strongly agree","2007","Bavaria","inadequately","","","",""
"7 Strongly agree","2007","Bavaria","general elemantary","","","",""
