"hgowner","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Subtenant","2017","Not Employed","Couple + C. GT 16 ","5","","","","3"
"Subtenant","2017","Employed","1-pers.-HH","142","0.0531103118736442","0.0439494876360136","0.0622711361112749","3"
"Subtenant","2017","Employed","(Married) couple without C. ","68","0.0178804114951036","0.0140282515015873","0.0217325714886199","3"
"Subtenant","2017","Employed","Single parent ","11","","","","3"
"Subtenant","2017","Employed","Couple + C. LE and GT 16","7","","","","3"
"Subtenant","2017","Employed","Couple + C. LE 16 ","60","0.0163744076203866","0.0129223466489663","0.019826468591807","3"
"Subtenant","2017","Employed","Couple + C. GT 16 ","13","","","","3"
"Tenant","2017","Not Employed","1-pers.-HH","","","","","4"
"Tenant","2017","Not Employed","(Married) couple without C. ","","","","","4"
"Tenant","2017","Not Employed","Single parent ","","","","","4"
"Tenant","2017","Not Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2017","Not Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2017","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2017","Employed","1-pers.-HH","","","","","4"
"Tenant","2017","Employed","(Married) couple without C. ","","","","","4"
"Tenant","2017","Employed","Single parent ","","","","","4"
"Tenant","2017","Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2017","Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2017","Employed","Couple + C. LE and GT 16","","","","","4"
"Main tenant","2018","Not Employed","(Married) couple without C. ","1489","0.360093881726816","0.344744407781798","0.375443355671835","2"
"Main tenant","2018","Not Employed","Single parent ","861","0.65473624792387","0.627002420703353","0.682470075144387","2"
"Main tenant","2018","Not Employed","Couple + C. LE 16 ","1957","0.700331090886627","0.681785450496214","0.718876731277041","2"
"Main tenant","2018","Not Employed","Couple + C. GT 16 ","389","0.329024652353847","0.298630204954922","0.359419099752772","2"
"Main tenant","2018","Not Employed","Couple + C. LE and GT 16","941","0.439130290165641","0.413068741265093","0.465191839066189","2"
"Main tenant","2018","Employed","(Married) couple without C. ","2158","0.455728802220567","0.441041389252158","0.470416215188977","2"
"Main tenant","2018","Employed","1-pers.-HH","1888","0.739642175422149","0.722569623867795","0.756714726976502","2"
"Main tenant","2018","Not Employed","1-pers.-HH","1449","0.567726370840578","0.547882110183824","0.587570631497332","2"
"Main tenant","2018","Employed","Single parent ","1081","0.637004179658759","0.61333106448976","0.660677294827757","2"
"Main tenant","2018","Employed","Couple + C. LE 16 ","2359","0.438646876651169","0.424809294604974","0.452484458697364","2"
"Main tenant","2018","Employed","Couple + C. LE and GT 16","646","0.327107733517029","0.30489062256052","0.349324844473538","2"
"Main tenant","2018","Employed","Couple + C. GT 16 ","707","0.253537069661236","0.23586144563125","0.271212693691221","2"
"Owner","2018","Not Employed","1-pers.-HH","551","0.366430704753867","0.347129740436626","0.385731669071109","1"
"Owner","2018","Not Employed","(Married) couple without C. ","2204","0.627950898833143","0.612495135231237","0.643406662435048","1"
"Owner","2018","Not Employed","Single parent ","193","0.311635554526882","0.284618759017","0.338652350036765","1"
"Owner","2018","Not Employed","Couple + C. LE 16 ","197","0.252320091555231","0.234736683315218","0.269903499795243","1"
"Owner","2018","Employed","Single parent ","485","0.346121773918331","0.322701263481187","0.369542284355475","1"
"Owner","2018","Not Employed","Couple + C. GT 16 ","516","0.67030406302832","0.639893849197779","0.700714276858861","1"
"Owner","2018","Employed","Couple + C. LE 16 ","2528","0.548082541716454","0.534204213300412","0.561960870132497","1"
"Owner","2018","Employed","Couple + C. GT 16 ","1612","0.742127632533552","0.724353369437358","0.759901895629747","1"
"Owner","2018","Employed","Couple + C. LE and GT 16","1056","0.667887680374002","0.645584663197376","0.690190697550628","1"
"Owner","2018","Employed","(Married) couple without C. ","2177","0.523217065925228","0.508487644334575","0.537946487515881","1"
"Owner","2018","Not Employed","Couple + C. LE and GT 16","388","0.545485267556878","0.519337294544404","0.571633240569353","1"
"Owner","2018","Employed","1-pers.-HH","460","0.217233996465957","0.201191123083025","0.23327686984889","1"
"Resident or shared accommodation","2018","Not Employed","1-pers.-HH","313","0.037801556242176","0.0301619111604687","0.0454412013238834","5"
"Resident or shared accommodation","2018","Not Employed","(Married) couple without C. ","34","0.00492202888439392","0.00268419354173669","0.00715986422705116","5"
"Resident or shared accommodation","2018","Not Employed","Single parent ","57","0.00884030494742583","0.00338012997593959","0.0143004799189121","5"
"Resident or shared accommodation","2018","Not Employed","Couple + C. LE 16 ","148","0.0213669017745392","0.0155129382231046","0.0272208653259739","5"
"Resident or shared accommodation","2018","Not Employed","Couple + C. GT 16 ","11","","","","5"
"Resident or shared accommodation","2018","Not Employed","Couple + C. LE and GT 16","47","0.00888673509836576","0.00395834252484813","0.0138151276718834","5"
"Resident or shared accommodation","2018","Employed","1-pers.-HH","88","0.00503757433498348","0.00228324190220041","0.00779190676776655","5"
"Resident or shared accommodation","2018","Employed","(Married) couple without C. ","3","","","","5"
"Resident or shared accommodation","2018","Employed","Single parent ","3","","","","5"
"Resident or shared accommodation","2018","Employed","Couple + C. LE 16 ","7","","","","5"
"Resident or shared accommodation","2018","Employed","Couple + C. GT 16 ","2","","","","5"
"Resident or shared accommodation","2018","Employed","Couple + C. LE and GT 16","","","","","5"
"Subtenant","2018","Not Employed","(Married) couple without C. ","30","0.00703319055564697","0.00436097768338715","0.00970540342790679","3"
"Subtenant","2018","Not Employed","1-pers.-HH","80","0.0270813505497434","0.0205791637578869","0.0335835373416","3"
"Subtenant","2018","Not Employed","Single parent ","18","","","","3"
"Subtenant","2018","Not Employed","Couple + C. LE 16 ","42","0.0259819157836027","0.019541878481701","0.0324219530855044","3"
"Subtenant","2018","Not Employed","Couple + C. GT 16 ","2","","","","3"
"Subtenant","2018","Not Employed","Couple + C. LE and GT 16","17","","","","3"
"Subtenant","2018","Employed","(Married) couple without C. ","79","0.0208337988873762","0.0166217167435589","0.0250458810311935","3"
"Subtenant","2018","Employed","1-pers.-HH","102","0.0380862537769106","0.030639714644537","0.0455327929092843","3"
"Subtenant","2018","Employed","Single parent ","16","","","","3"
"Subtenant","2018","Employed","Couple + C. LE 16 ","46","0.0130222553843706","0.00986084117760368","0.0161836695911376","3"
"Subtenant","2018","Employed","Couple + C. GT 16 ","6","","","","3"
"Subtenant","2018","Employed","Couple + C. LE and GT 16","11","","","","3"
"Tenant","2018","Not Employed","1-pers.-HH","1","","","","4"
"Tenant","2018","Not Employed","(Married) couple without C. ","","","","","4"
"Tenant","2018","Not Employed","Single parent ","","","","","4"
"Tenant","2018","Not Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2018","Not Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2018","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2018","Employed","1-pers.-HH","","","","","4"
"Tenant","2018","Employed","Single parent ","","","","","4"
"Tenant","2018","Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2018","Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2018","Employed","(Married) couple without C. ","","","","","4"
"Tenant","2018","Employed","Couple + C. LE 16 ","","","","","4"
"Main tenant","2019","Not Employed","(Married) couple without C. ","1428","0.350436701932433","0.335133705904599","0.365739697960268","2"
"Main tenant","2019","Not Employed","Single parent ","710","0.652417706234492","0.62234125170845","0.682494160760534","2"
"Main tenant","2019","Not Employed","Couple + C. LE 16 ","1536","0.661011647611386","0.639903920337999","0.682119374884772","2"
"Main tenant","2019","Not Employed","Couple + C. GT 16 ","348","0.289600364233629","0.26022716364313","0.318973564824129","2"
"Main tenant","2019","Not Employed","Couple + C. LE and GT 16","886","0.45849798428677","0.431759367910712","0.485236600662828","2"
"Main tenant","2019","Employed","1-pers.-HH","1911","0.714303247453815","0.69741616261143","0.731190332296199","2"
"Main tenant","2019","Not Employed","1-pers.-HH","1373","0.567356530659952","0.546672489119164","0.58804057220074","2"
"Main tenant","2019","Employed","(Married) couple without C. ","2151","0.466167503361728","0.452274778700091","0.480060228023366","2"
"Main tenant","2019","Employed","Single parent ","1012","0.644060854971061","0.619814664479207","0.668307045462916","2"
"Main tenant","2019","Employed","Couple + C. LE and GT 16","627","0.307853268502191","0.286281480582393","0.32942505642199","2"
"Main tenant","2019","Employed","Couple + C. LE 16 ","2225","0.45512584260173","0.441191124984723","0.469060560218736","2"
"Main tenant","2019","Employed","Couple + C. GT 16 ","598","0.22281006951962","0.20577018936106","0.23984994967818","2"
"Owner","2019","Not Employed","1-pers.-HH","590","0.364829481829217","0.344732426645133","0.384926537013302","1"
"Owner","2019","Not Employed","(Married) couple without C. ","2242","0.635703811934162","0.620268491297531","0.651139132570794","1"
"Owner","2019","Not Employed","Single parent ","188","0.314157008872801","0.284839931276465","0.343474086469137","1"
"Owner","2019","Not Employed","Couple + C. LE 16 ","221","0.29872696532724","0.278317796728561","0.319136133925919","1"
"Owner","2019","Employed","Single parent ","475","0.345013543303771","0.320940753924442","0.3690863326831","1"
"Owner","2019","Not Employed","Couple + C. GT 16 ","539","0.699722834352976","0.670038690234958","0.729406978470994","1"
"Owner","2019","Employed","Couple + C. LE 16 ","2620","0.536614286289851","0.522660670693357","0.550567901886345","1"
"Owner","2019","Employed","Couple + C. GT 16 ","1682","0.770799753790374","0.753588446047878","0.788011061532871","1"
"Owner","2019","Not Employed","Couple + C. LE and GT 16","372","0.532110055173674","0.505334236077156","0.558885874270192","1"
"Owner","2019","Employed","Couple + C. LE and GT 16","1125","0.69108550797045","0.669493143336212","0.712677872604689","1"
"Owner","2019","Employed","(Married) couple without C. ","2720","0.519446177402331","0.505532074128682","0.533360280675981","1"
"Owner","2019","Employed","1-pers.-HH","600","0.223935158800417","0.20835144843446","0.239518869166374","1"
"Resident or shared accommodation","2019","Not Employed","1-pers.-HH","164","0.034485868063967","0.0268678465554721","0.042103889572462","5"
"Resident or shared accommodation","2019","Not Employed","(Married) couple without C. ","28","","","","5"
"Resident or shared accommodation","2019","Not Employed","Single parent ","44","0.00923889443267509","0.00319621682195315","0.015281572043397","5"
"Resident or shared accommodation","2019","Not Employed","Couple + C. LE 16 ","95","0.0166144947086646","0.0109148209208782","0.0223141684964509","5"
"Resident or shared accommodation","2019","Not Employed","Couple + C. GT 16 ","9","","","","5"
"Resident or shared accommodation","2019","Not Employed","Couple + C. LE and GT 16","46","0.00672323563644765","0.00233798438999619","0.0111084868828991","5"
"Resident or shared accommodation","2019","Employed","1-pers.-HH","95","0.0054371276284692","0.00268821076044514","0.00818604449649325","5"
"Resident or shared accommodation","2019","Employed","(Married) couple without C. ","2","","","","5"
"Resident or shared accommodation","2019","Employed","Single parent ","3","","","","5"
"Resident or shared accommodation","2019","Employed","Couple + C. LE 16 ","10","","","","5"
"Resident or shared accommodation","2019","Employed","Couple + C. GT 16 ","1","","","","5"
"Resident or shared accommodation","2019","Employed","Couple + C. LE and GT 16","3","","","","5"
"Subtenant","2019","Not Employed","1-pers.-HH","77","0.0333281194468635","0.0258345757646581","0.040821663129069","3"
"Subtenant","2019","Not Employed","(Married) couple without C. ","36","0.00847815443024647","0.005537373054335","0.0114189358061579","3"
"Subtenant","2019","Not Employed","Couple + C. LE 16 ","80","0.0236468923527103","0.0168714910450212","0.0304222936603994","3"
"Subtenant","2019","Not Employed","Single parent ","21","","","","3"
"Subtenant","2019","Not Employed","Couple + C. GT 16 ","20","","","","3"
"Subtenant","2019","Not Employed","Couple + C. LE and GT 16","30","0.00266872490310795","-9.97577042438696e-05","0.00543720751045976","3"
"Subtenant","2019","Employed","1-pers.-HH","143","0.0563244661172994","0.0477061858995778","0.0649427463350211","3"
"Subtenant","2019","Employed","Couple + C. LE and GT 16","4","","","","3"
"Subtenant","2019","Employed","(Married) couple without C. ","80","0.0143663915217671","0.0110524447550644","0.0176803382884699","3"
"Subtenant","2019","Employed","Single parent ","8","","","","3"
"Subtenant","2019","Employed","Couple + C. LE 16 ","51","0.00790275152670657","0.00542504077542061","0.0103804622779925","3"
"Subtenant","2019","Employed","Couple + C. GT 16 ","10","","","","3"
"Tenant","2019","Not Employed","1-pers.-HH","","","","","4"
"Tenant","2019","Not Employed","(Married) couple without C. ","","","","","4"
"Tenant","2019","Not Employed","Single parent ","","","","","4"
"Tenant","2019","Not Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2019","Not Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2019","Not Employed","Couple + C. LE and GT 16","","","","","4"
