"hlf0094","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Very Inexpensive","1991","Baden-Württemberg","no migration background","99","0.167991900674367","0.138396392420774","0.19758740892796","1"
"Very Inexpensive","1991","Baden-Württemberg","direct migration background","14","","","","1"
"Very Inexpensive","1991","Baden-Württemberg","indirect migration background","1","","","","1"
"Very Inexpensive","1991","Bavaria","no migration background","104","0.143815058289894","0.117284314354879","0.170345802224909","1"
"Very Inexpensive","1991","Bavaria","direct migration background","13","","","","1"
"Very Inexpensive","1991","Bavaria","indirect migration background","2","","","","1"
"Very Inexpensive","1991","Berlin","no migration background","6","","","","1"
"Very Inexpensive","1991","Berlin","direct migration background","","","","","1"
"Very Inexpensive","1991","Berlin","indirect migration background","","","","","1"
"Very Inexpensive","1991","Brandenburg","no migration background","6","","","","1"
"Very Inexpensive","1991","Brandenburg","direct migration background","","","","","1"
"Very Inexpensive","1991","Brandenburg","indirect migration background","","","","","1"
"Very Inexpensive","1991","Mecklenburg-Western Pomerania","no migration background","","","","","1"
"Very Inexpensive","1991","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Very Inexpensive","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Very Inexpensive","1991","Saxony","no migration background","7","","","","1"
"Very Inexpensive","1991","Saxony","direct migration background","","","","","1"
"Very Inexpensive","1991","Saxony","indirect migration background","","","","","1"
"Very Inexpensive","1991","Saxony-Anhalt","no migration background","7","","","","1"
"Very Inexpensive","1991","Saxony-Anhalt","direct migration background","","","","","1"
"Very Inexpensive","1991","Saxony-Anhalt","indirect migration background","","","","","1"
"Very Inexpensive","1991","Thuringia","no migration background","3","","","","1"
"Very Inexpensive","1991","Thuringia","direct migration background","","","","","1"
"Very Inexpensive","1991","Thuringia","indirect migration background","","","","","1"
"Very Inexpensive","1991","Schleswig-Holstein","no migration background","20","","","","1"
"Very Inexpensive","1991","Schleswig-Holstein","direct migration background","","","","","1"
"Very Inexpensive","1991","Schleswig-Holstein","indirect migration background","","","","","1"
"Very Inexpensive","1991","Hamburg","no migration background","4","","","","1"
"Very Inexpensive","1991","Hamburg","direct migration background","2","","","","1"
"Very Inexpensive","1991","Hamburg","indirect migration background","1","","","","1"
"Very Inexpensive","1991","Lower Saxony","no migration background","121","0.272544661811801","0.231765587816065","0.313323735807537","1"
"Very Inexpensive","1991","Lower Saxony","direct migration background","7","","","","1"
"Very Inexpensive","1991","Lower Saxony","indirect migration background","1","","","","1"
"Very Inexpensive","1991","Bremen","no migration background","13","","","","1"
"Very Inexpensive","1991","Bremen","direct migration background","2","","","","1"
"Very Inexpensive","1991","North Rhine-Westphalia","no migration background","133","0.152872531791589","0.128331253601259","0.177413809981919","1"
"Very Inexpensive","1991","Bremen","indirect migration background","","","","","1"
"Inexpensive","1992","North Rhine-Westphalia","direct migration background","25","","","","2"
"Inexpensive","1992","North Rhine-Westphalia","indirect migration background","6","","","","2"
"Inexpensive","1992","Hesse","no migration background","107","0.368365732360695","0.313134245615167","0.423597219106224","2"
"Inexpensive","1992","Hesse","direct migration background","24","","","","2"
"Inexpensive","1992","Hesse","indirect migration background","2","","","","2"
"Inexpensive","1992","Rhineland-Palatinate,Saarland","no migration background","147","0.484450898641277","0.429085832603845","0.539815964678709","2"
"Inexpensive","1992","Brandenburg","indirect migration background","","","","","2"
"Inexpensive","1992","Mecklenburg-Western Pomerania","no migration background","34","0.272674101337826","0.194915347884525","0.350432854791126","2"
"Inexpensive","1992","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Inexpensive","1992","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Inexpensive","1992","Saxony","no migration background","54","0.192384101722503","0.148219491944055","0.236548711500951","2"
"Inexpensive","1992","Saxony","direct migration background","2","","","","2"
"Inexpensive","1992","Saxony","indirect migration background","","","","","2"
"Inexpensive","1992","Saxony-Anhalt","no migration background","60","0.240840003664801","0.188151143854521","0.29352886347508","2"
"Inexpensive","1992","Saxony-Anhalt","direct migration background","2","","","","2"
"Inexpensive","1992","Saxony-Anhalt","indirect migration background","","","","","2"
"Inexpensive","1992","Thuringia","no migration background","70","0.218388030501959","0.172247482380971","0.264528578622948","2"
"Inexpensive","1992","Thuringia","direct migration background","","","","","2"
"Inexpensive","1992","Thuringia","indirect migration background","","","","","2"
"Inexpensive","1992","Schleswig-Holstein","direct migration background","5","","","","2"
"Inexpensive","1992","Schleswig-Holstein","indirect migration background","","","","","2"
"Inexpensive","1992","Hamburg","no migration background","12","","","","2"
"Inexpensive","1992","Hamburg","direct migration background","","","","","2"
"Inexpensive","1992","Hamburg","indirect migration background","","","","","2"
"Inexpensive","1992","Lower Saxony","no migration background","133","0.285552208370188","0.243252337027063","0.327852079713312","2"
"Inexpensive","1992","Lower Saxony","direct migration background","2","","","","2"
"Inexpensive","1992","Baden-Württemberg","indirect migration background","7","","","","2"
"Inexpensive","1992","Bavaria","no migration background","247","0.360680957681238","0.324374499700171","0.396987415662306","2"
"Inexpensive","1992","Bavaria","direct migration background","25","","","","2"
"Inexpensive","1992","Bavaria","indirect migration background","5","","","","2"
"Inexpensive","1992","Berlin","no migration background","18","","","","2"
"Inexpensive","1992","Berlin","direct migration background","","","","","2"
"Inexpensive","1992","Berlin","indirect migration background","","","","","2"
"Inexpensive","1992","Brandenburg","no migration background","68","0.316903615485696","0.256109517054057","0.377697713917334","2"
"Inexpensive","1992","Brandenburg","direct migration background","1","","","","2"
"Inexpensive","1992","Rhineland-Palatinate,Saarland","direct migration background","7","","","","2"
"Inexpensive","1992","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"Inexpensive","1992","Baden-Württemberg","no migration background","219","0.363118893310918","0.324015573429141","0.402222213192695","2"
"Inexpensive","1992","Schleswig-Holstein","no migration background","43","0.346369556153536","0.262282039285214","0.430457073021858","2"
"Inexpensive","1992","Bremen","indirect migration background","","","","","2"
"Inexpensive","1992","Lower Saxony","indirect migration background","","","","","2"
"Inexpensive","1992","North Rhine-Westphalia","no migration background","238","0.310868937117446","0.278531894263859","0.343205979971033","2"
"Inexpensive","1992","Bremen","no migration background","11","","","","2"
"Inexpensive","1992","Bremen","direct migration background","1","","","","2"
"Inexpensive","1992","Baden-Württemberg","direct migration background","46","0.374129396834405","0.295367297472071","0.452891496196739","2"
"Reasonable","1992","Brandenburg","indirect migration background","","","","","3"
"Reasonable","1992","Mecklenburg-Western Pomerania","no migration background","61","0.466797066339571","0.379686037602896","0.553908095076245","3"
"Reasonable","1992","Mecklenburg-Western Pomerania","direct migration background","2","","","","3"
"Reasonable","1992","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Reasonable","1992","Saxony","no migration background","162","0.51039448662105","0.454384752015387","0.566404221226713","3"
"Reasonable","1992","Saxony","direct migration background","1","","","","3"
"Reasonable","1992","Schleswig-Holstein","no migration background","50","0.408010078281298","0.321156415682449","0.494863740880147","3"
"Reasonable","1992","Schleswig-Holstein","direct migration background","4","","","","3"
"Reasonable","1992","Schleswig-Holstein","indirect migration background","","","","","3"
"Reasonable","1992","Hamburg","no migration background","5","","","","3"
"Reasonable","1992","Hamburg","direct migration background","1","","","","3"
"Reasonable","1992","Hamburg","indirect migration background","1","","","","3"
"Reasonable","1992","North Rhine-Westphalia","direct migration background","41","0.367388225642403","0.27473454556259","0.460041905722217","3"
"Reasonable","1992","North Rhine-Westphalia","indirect migration background","8","","","","3"
"Reasonable","1992","Hesse","no migration background","109","0.386277365829772","0.330526709873311","0.442028021786233","3"
"Reasonable","1992","Hesse","direct migration background","17","","","","3"
"Reasonable","1992","Baden-Württemberg","indirect migration background","14","","","","3"
"Reasonable","1992","Bavaria","no migration background","257","0.373620460875495","0.337044346913783","0.410196574837208","3"
