"hlf0071_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Much too small","1994","direct migration background","general elemantary","68","0.0743441143490328","0.0547134899917504","0.0939747387063152"
"Much too small","1994","direct migration background","middle vocational","48","0.0442992932893348","0.0299238886725151","0.0586746979061546"
"Much too small","1994","direct migration background","vocational + Abi","5","","",""
"Much too small","1994","direct migration background","higher vocational","3","","",""
"Much too small","1994","direct migration background","higher education","5","","",""
"Much too small","1994","indirect migration background","in school","4","","",""
"Much too small","1994","indirect migration background","inadequately","2","","",""
"Much too small","1994","indirect migration background","general elemantary","19","","",""
"Much too small","1994","indirect migration background","middle vocational","8","","",""
"Much too small","1994","indirect migration background","vocational + Abi","","","",""
"Much too small","1994","indirect migration background","higher vocational","1","","",""
"Much too small","1994","indirect migration background","higher education","","","",""
"A little too small","1994","no migration background","in school","36","0.163801074190111","0.106810404656292","0.22079174372393"
"A little too small","1994","no migration background","inadequately","12","","",""
"A little too small","1994","no migration background","general elemantary","199","0.108228335314877","0.0929436341782165","0.123513036451537"
"A little too small","1994","no migration background","middle vocational","939","0.147409220168","0.138059616323357","0.156758824012643"
"A little too small","1994","no migration background","vocational + Abi","72","0.243229364354539","0.193679555253284","0.292779173455793"
"A little too small","1994","no migration background","higher vocational","117","0.160068536176055","0.132386817254093","0.187750255098017"
"A little too small","1994","no migration background","higher education","339","0.206280178120161","0.185816886815545","0.226743469424778"
"A little too small","1994","direct migration background","in school","2","","",""
"A little too small","1994","direct migration background","inadequately","98","0.222234864277927","0.183822400302378","0.260647328253476"
