"hlf0071_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1","1996","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"1","1996","indirect migration background","(3a) lower tertiary education","","","",""
"1","1996","indirect migration background","(3b) higher tertiary education","","","",""
"2","1996","no migration background","(0) in school","46","0.226538854907885","0.168956334072621","0.284121375743149"
"2","1996","no migration background","(1a) inadequately completed","20","","",""
"2","1996","no migration background","(1b) general elementary school","116","0.0831620345513979","0.0671611524199868","0.0991629166828089"
"2","1996","no migration background","(1c) basic vocational qualification","424","0.120277193673938","0.10906450387576","0.131489883472116"
"2","1996","no migration background","(2b) intermediate general qualification","68","0.174321729644906","0.134967159438917","0.213676299850896"
"2","1996","no migration background","(2a) intermediate vocational","505","0.185673026817591","0.170313498268497","0.201032555366684"
"2","1996","no migration background","(2c_gen) general maturity certificate","51","0.15684586533657","0.112385650831851","0.201306079841289"
"2","1996","no migration background","(2c_voc) vocational maturity certificate","86","0.215370918268993","0.176150014594474","0.254591821943512"
"2","1996","no migration background","(3a) lower tertiary education","162","0.187155761513296","0.160361539283009","0.213949983743582"
"2","1996","no migration background","(3b) higher tertiary education","166","0.205184832166133","0.176147321388203","0.234222342944063"
"2","1996","direct migration background","(0) in school","13","","",""
"2","1996","direct migration background","(1a) inadequately completed","107","0.243977321906803","0.205025139778036","0.28292950403557"
"2","1996","direct migration background","(1b) general elementary school","122","0.148621302260498","0.1219636461526","0.175278958368396"
"2","1996","direct migration background","(1c) basic vocational qualification","131","0.18677910811489","0.15686385337172","0.216694362858061"
"2","1996","direct migration background","(2b) intermediate general qualification","7","","",""
"2","1996","direct migration background","(2a) intermediate vocational","17","","",""
"2","1996","direct migration background","(2c_gen) general maturity certificate","37","0.294409074726987","0.216656780079342","0.372161369374631"
"2","1996","direct migration background","(2c_voc) vocational maturity certificate","43","0.205908576194558","0.144021689192554","0.267795463196562"
"2","1996","direct migration background","(3a) lower tertiary education","6","","",""
"2","1996","direct migration background","(3b) higher tertiary education","35","0.256721032507811","0.184102521765391","0.329339543250232"
"2","1996","indirect migration background","(0) in school","14","","",""
"2","1996","indirect migration background","(1a) inadequately completed","1","","",""
"2","1996","indirect migration background","(1b) general elementary school","25","","",""
"2","1996","indirect migration background","(1c) basic vocational qualification","14","","",""
"2","1996","indirect migration background","(2b) intermediate general qualification","21","","",""
"2","1996","indirect migration background","(2a) intermediate vocational","17","","",""
"2","1996","indirect migration background","(2c_gen) general maturity certificate","6","","",""
"2","1996","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"2","1996","indirect migration background","(3a) lower tertiary education","2","","",""
"2","1996","indirect migration background","(3b) higher tertiary education","","","",""
"3","1996","no migration background","(0) in school","139","0.680494426528774","0.616351085455707","0.744637767601842"
"3","1996","no migration background","(1a) inadequately completed","42","0.58598640511846","0.471416649161403","0.700556161075518"
"3","1996","no migration background","(1b) general elementary school","893","0.792252836639935","0.768743816313857","0.815761856966014"
"3","1996","no migration background","(1c) basic vocational qualification","2443","0.758766645864771","0.744019158516148","0.773514133213393"
"3","1996","no migration background","(2b) intermediate general qualification","251","0.742013479003235","0.696627846920254","0.787399111086216"
"3","1996","no migration background","(2a) intermediate vocational","1660","0.673252897578364","0.654726155528579","0.69177963962815"
"3","1996","no migration background","(2c_gen) general maturity certificate","179","0.695296481212092","0.639022805972939","0.751570156451245"
"3","1996","no migration background","(2c_voc) vocational maturity certificate","276","0.648918541196717","0.603378763709957","0.694458318683477"
"3","1996","no migration background","(3a) lower tertiary education","551","0.674657975029117","0.642473398404759","0.706842551653476"
"3","1996","no migration background","(3b) higher tertiary education","485","0.635920181752401","0.601321998785865","0.670518364718936"
"3","1996","direct migration background","(0) in school","15","","",""
"3","1996","direct migration background","(1a) inadequately completed","309","0.653027453497167","0.609855378060618","0.696199528933717"
"3","1996","direct migration background","(1b) general elementary school","478","0.73101346473625","0.697782113642086","0.764244815830414"
"3","1996","direct migration background","(1c) basic vocational qualification","473","0.719062571367862","0.68456310032145","0.753562042414273"
