"plj0588","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely ","2015","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Never","2015","1-pers.-HH","(0) in school","","","",""
"Never","2015","1-pers.-HH","(1a) inadequately completed","","","",""
"Never","2015","1-pers.-HH","(1b) general elementary school","","","",""
"Never","2015","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Never","2015","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Never","2015","1-pers.-HH","(2a) intermediate vocational","","","",""
"Never","2015","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Never","2015","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","1-pers.-HH","(3a) lower tertiary education","","","",""
"Never","2015","1-pers.-HH","(3b) higher tertiary education","","","",""
"Never","2015","(Married) couple without C. ","(0) in school","","","",""
"Never","2015","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Never","2015","(Married) couple without C. ","(1b) general elementary school","","","",""
"Never","2015","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Never","2015","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Never","2015","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Never","2015","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Never","2015","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Never","2015","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Never","2015","Single parent ","(0) in school","","","",""
"Never","2015","Single parent ","(1a) inadequately completed","","","",""
"Never","2015","Single parent ","(1b) general elementary school","","","",""
"Never","2015","Single parent ","(1c) basic vocational qualification","","","",""
"Never","2015","Single parent ","(2b) intermediate general qualification","","","",""
"Never","2015","Single parent ","(2a) intermediate vocational","","","",""
"Never","2015","Single parent ","(2c_gen) general maturity certificate","","","",""
"Never","2015","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","Single parent ","(3a) lower tertiary education","","","",""
"Never","2015","Single parent ","(3b) higher tertiary education","","","",""
"Never","2015","Couple + C. LE 16 ","(0) in school","","","",""
"Never","2015","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Never","2015","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Never","2015","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Never","2015","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Never","2015","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Never","2015","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Never","2015","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Never","2015","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Never","2015","Couple + C. GT 16 ","(0) in school","","","",""
"Never","2015","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Never","2015","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Never","2015","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Never","2015","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Never","2015","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Never","2015","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Never","2015","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Never","2015","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Never","2015","Couple + C. LE and GT 16","(0) in school","","","",""
"Never","2015","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Never","2015","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Never","2015","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Never","2015","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Never","2015","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Never","2015","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Never","2015","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Never","2015","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Very often","2016","1-pers.-HH","(0) in school","","","",""
"Very often","2016","1-pers.-HH","(1a) inadequately completed","33","0.134168630331026","0.0964098398960544","0.171927420765998"
"Very often","2016","1-pers.-HH","(1b) general elementary school","16","","",""
"Very often","2016","1-pers.-HH","(1c) basic vocational qualification","1","","",""
"Very often","2016","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Very often","2016","1-pers.-HH","(2a) intermediate vocational","","","",""
"Very often","2016","1-pers.-HH","(2c_gen) general maturity certificate","16","","",""
"Very often","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","2","","",""
"Very often","2016","1-pers.-HH","(3a) lower tertiary education","","","",""
"Very often","2016","1-pers.-HH","(3b) higher tertiary education","17","","",""
"Very often","2016","(Married) couple without C. ","(0) in school","","","",""
"Very often","2016","(Married) couple without C. ","(1a) inadequately completed","3","","",""
"Very often","2016","(Married) couple without C. ","(1b) general elementary school","5","","",""
"Very often","2016","(Married) couple without C. ","(1c) basic vocational qualification","1","","",""
"Very often","2016","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Very often","2016","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Very often","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Very often","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Very often","2016","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Very often","2016","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Very often","2016","Single parent ","(0) in school","","","",""
"Very often","2016","Single parent ","(1a) inadequately completed","17","","",""
"Very often","2016","Single parent ","(1b) general elementary school","4","","",""
"Very often","2016","Single parent ","(1c) basic vocational qualification","2","","",""
"Very often","2016","Single parent ","(2b) intermediate general qualification","1","","",""
"Very often","2016","Single parent ","(2a) intermediate vocational","","","",""
"Very often","2016","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Very often","2016","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Very often","2016","Single parent ","(3a) lower tertiary education","","","",""
"Very often","2016","Single parent ","(3b) higher tertiary education","6","","",""
"Very often","2016","Couple + C. LE 16 ","(0) in school","","","",""
"Very often","2016","Couple + C. LE 16 ","(1a) inadequately completed","52","0.0682606435611857","0.0494023612926318","0.0871189258297395"
"Very often","2016","Couple + C. LE 16 ","(1b) general elementary school","15","","",""
"Very often","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","1","","",""
"Very often","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Very often","2016","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Very often","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","15","","",""
"Very often","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","1","","",""
"Very often","2016","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Very often","2016","Couple + C. LE 16 ","(3b) higher tertiary education","14","","",""
"Very often","2016","Couple + C. GT 16 ","(0) in school","","","",""
"Very often","2016","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"Very often","2016","Couple + C. GT 16 ","(1b) general elementary school","1","","",""
"Very often","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Very often","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Very often","2016","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Very often","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","1","","",""
"Very often","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Very often","2016","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Very often","2016","Couple + C. GT 16 ","(3b) higher tertiary education","1","","",""
"Very often","2016","Couple + C. LE and GT 16","(0) in school","","","",""
"Very often","2016","Couple + C. LE and GT 16","(1a) inadequately completed","9","","",""
"Very often","2016","Couple + C. LE and GT 16","(1b) general elementary school","4","","",""
"Very often","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","1","","",""
"Very often","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Very often","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Very often","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Very often","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Very often","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Very often","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","4","","",""
"Often","2016","1-pers.-HH","(0) in school","1","","",""
"Often","2016","1-pers.-HH","(1a) inadequately completed","70","0.264615564449832","0.215745734049811","0.313485394849854"
"Often","2016","1-pers.-HH","(1b) general elementary school","32","0.161822951845736","0.10903738016775","0.214608523523723"
"Often","2016","1-pers.-HH","(1c) basic vocational qualification","4","","",""
"Often","2016","1-pers.-HH","(2b) intermediate general qualification","1","","",""
"Often","2016","1-pers.-HH","(2a) intermediate vocational","","","",""
"Often","2016","1-pers.-HH","(2c_gen) general maturity certificate","19","","",""
"Often","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","7","","",""
"Often","2016","1-pers.-HH","(3a) lower tertiary education","","","",""
"Often","2016","1-pers.-HH","(3b) higher tertiary education","26","","",""
"Often","2016","(Married) couple without C. ","(0) in school","1","","",""
"Often","2016","(Married) couple without C. ","(1a) inadequately completed","4","","",""
"Often","2016","(Married) couple without C. ","(1b) general elementary school","5","","",""
"Often","2016","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Often","2016","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Often","2016","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Often","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","3","","",""
"Often","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Often","2016","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Often","2016","(Married) couple without C. ","(3b) higher tertiary education","5","","",""
"Often","2016","Single parent ","(0) in school","","","",""
"Often","2016","Single parent ","(1a) inadequately completed","18","","",""
"Often","2016","Single parent ","(1b) general elementary school","8","","",""
"Often","2016","Single parent ","(1c) basic vocational qualification","1","","",""
"Often","2016","Single parent ","(2b) intermediate general qualification","","","",""
"Often","2016","Single parent ","(2a) intermediate vocational","","","",""
"Often","2016","Single parent ","(2c_gen) general maturity certificate","3","","",""
"Often","2016","Single parent ","(2c_voc) vocational maturity certificate","2","","",""
"Often","2016","Single parent ","(3a) lower tertiary education","","","",""
"Often","2016","Single parent ","(3b) higher tertiary education","12","","",""
"Often","2016","Couple + C. LE 16 ","(0) in school","1","","",""
