"pld0044","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Often","2009","Bremen","no migration background","","","",""
"Often","2009","Bremen","direct migration background","","","",""
"Often","2009","Bremen","indirect migration background","","","",""
"Often","2009","North Rhine-Westphalia","no migration background","","","",""
"Often","2009","North Rhine-Westphalia","direct migration background","","","",""
"Often","2009","North Rhine-Westphalia","indirect migration background","","","",""
"Often","2009","Hesse","no migration background","","","",""
"Often","2009","Hesse","direct migration background","","","",""
"Often","2009","Hesse","indirect migration background","","","",""
"Often","2009","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Often","2009","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Often","2009","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Often","2009","Baden-Württemberg","no migration background","","","",""
"Often","2009","Baden-Württemberg","direct migration background","","","",""
"Often","2009","Baden-Württemberg","indirect migration background","","","",""
"Often","2009","Bavaria","no migration background","","","",""
"Often","2009","Bavaria","direct migration background","","","",""
"Often","2009","Bavaria","indirect migration background","","","",""
"Often","2009","Berlin","no migration background","","","",""
"Often","2009","Berlin","direct migration background","","","",""
"Often","2009","Berlin","indirect migration background","","","",""
"Often","2009","Brandenburg","no migration background","","","",""
"Often","2009","Brandenburg","direct migration background","","","",""
"Often","2009","Brandenburg","indirect migration background","","","",""
"Often","2009","Mecklenburg-Western Pomerania","no migration background","","","",""
"Often","2009","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Often","2009","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Often","2009","Saxony","no migration background","","","",""
"Often","2009","Saxony","direct migration background","","","",""
"Often","2009","Saxony","indirect migration background","","","",""
"Often","2009","Saxony-Anhalt","no migration background","","","",""
"Often","2009","Saxony-Anhalt","direct migration background","","","",""
"Often","2009","Saxony-Anhalt","indirect migration background","","","",""
"Often","2009","Thuringia","no migration background","","","",""
"Often","2009","Thuringia","direct migration background","","","",""
"Often","2009","Thuringia","indirect migration background","","","",""
"Sometimes","2009","Schleswig-Holstein","no migration background","","","",""
"Sometimes","2009","Schleswig-Holstein","direct migration background","","","",""
"Sometimes","2009","Schleswig-Holstein","indirect migration background","","","",""
"Sometimes","2009","Hamburg","no migration background","","","",""
"Sometimes","2009","Hamburg","direct migration background","","","",""
"Sometimes","2009","Hamburg","indirect migration background","","","",""
"Sometimes","2009","Lower Saxony","no migration background","","","",""
"Sometimes","2009","Lower Saxony","direct migration background","","","",""
"Sometimes","2009","Lower Saxony","indirect migration background","","","",""
"Sometimes","2009","Bremen","no migration background","","","",""
"Sometimes","2009","Bremen","direct migration background","","","",""
"Sometimes","2009","Bremen","indirect migration background","","","",""
"Sometimes","2009","North Rhine-Westphalia","no migration background","","","",""
"Sometimes","2009","North Rhine-Westphalia","direct migration background","","","",""
"Sometimes","2009","North Rhine-Westphalia","indirect migration background","","","",""
"Sometimes","2009","Hesse","no migration background","","","",""
"Sometimes","2009","Hesse","direct migration background","","","",""
"Sometimes","2009","Hesse","indirect migration background","","","",""
"Sometimes","2009","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Sometimes","2009","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Sometimes","2009","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Sometimes","2009","Baden-Württemberg","no migration background","","","",""
"Sometimes","2009","Baden-Württemberg","direct migration background","","","",""
"Sometimes","2009","Baden-Württemberg","indirect migration background","","","",""
"Sometimes","2009","Bavaria","no migration background","","","",""
"Sometimes","2009","Bavaria","direct migration background","","","",""
"Sometimes","2009","Bavaria","indirect migration background","","","",""
"Sometimes","2009","Berlin","no migration background","","","",""
"Sometimes","2009","Berlin","direct migration background","","","",""
"Sometimes","2009","Berlin","indirect migration background","","","",""
"Sometimes","2009","Brandenburg","no migration background","","","",""
"Sometimes","2009","Brandenburg","direct migration background","","","",""
"Sometimes","2009","Brandenburg","indirect migration background","","","",""
"Sometimes","2009","Mecklenburg-Western Pomerania","no migration background","","","",""
"Sometimes","2009","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Sometimes","2009","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Sometimes","2009","Saxony","no migration background","","","",""
"Sometimes","2009","Saxony","direct migration background","","","",""
"Sometimes","2009","Saxony","indirect migration background","","","",""
"Sometimes","2009","Saxony-Anhalt","no migration background","","","",""
"Sometimes","2009","Saxony-Anhalt","direct migration background","","","",""
"Sometimes","2009","Saxony-Anhalt","indirect migration background","","","",""
"Sometimes","2009","Thuringia","no migration background","","","",""
"Sometimes","2009","Thuringia","direct migration background","","","",""
"Sometimes","2009","Thuringia","indirect migration background","","","",""
"Rarely","2009","Schleswig-Holstein","no migration background","","","",""
"Rarely","2009","Schleswig-Holstein","direct migration background","","","",""
"Rarely","2009","Schleswig-Holstein","indirect migration background","","","",""
"Rarely","2009","Hamburg","no migration background","","","",""
"Rarely","2009","Hamburg","direct migration background","","","",""
"Rarely","2009","Hamburg","indirect migration background","","","",""
"Rarely","2009","Lower Saxony","no migration background","","","",""
"Rarely","2009","Lower Saxony","direct migration background","","","",""
"Rarely","2009","Lower Saxony","indirect migration background","","","",""
"Rarely","2009","Bremen","no migration background","","","",""
"Rarely","2009","Bremen","direct migration background","","","",""
"Rarely","2009","Bremen","indirect migration background","","","",""
"Rarely","2009","North Rhine-Westphalia","no migration background","","","",""
"Rarely","2009","North Rhine-Westphalia","direct migration background","","","",""
"Rarely","2009","North Rhine-Westphalia","indirect migration background","","","",""
"Rarely","2009","Hesse","no migration background","","","",""
"Rarely","2009","Hesse","direct migration background","","","",""
"Rarely","2009","Hesse","indirect migration background","","","",""
"Rarely","2009","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Rarely","2009","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Rarely","2009","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Rarely","2009","Baden-Württemberg","no migration background","","","",""
"Rarely","2009","Baden-Württemberg","direct migration background","","","",""
"Rarely","2009","Baden-Württemberg","indirect migration background","","","",""
"Rarely","2009","Bavaria","no migration background","","","",""
"Rarely","2009","Bavaria","direct migration background","","","",""
"Rarely","2009","Bavaria","indirect migration background","","","",""
"Rarely","2009","Berlin","no migration background","","","",""
"Rarely","2009","Berlin","direct migration background","","","",""
"Rarely","2009","Berlin","indirect migration background","","","",""
"Rarely","2009","Brandenburg","no migration background","","","",""
