"pgfamstd","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Married","1991","Bremen","direct migration background","11","","","","1"
"Married","1991","North Rhine-Westphalia","no migration background","1112","0.567655485903582","0.544737668200627","0.590573303606536","1"
"Married, but separated","1991","Brandenburg","indirect migration background","","","","","2"
"Married, but separated","1991","Mecklenburg-Western Pomerania","no migration background","6","","","","2"
"Married, but separated","1991","Saxony-Anhalt","no migration background","3","","","","2"
"Married, but separated","1991","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Married, but separated","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Married, but separated","1991","Saxony","no migration background","6","","","","2"
"Married, but separated","1991","Saxony-Anhalt","direct migration background","","","","","2"
"Married, but separated","1991","Saxony","direct migration background","","","","","2"
"Married, but separated","1991","Saxony","indirect migration background","","","","","2"
"Married, but separated","1991","North Rhine-Westphalia","direct migration background","28","","","","2"
"Married, but separated","1991","North Rhine-Westphalia","indirect migration background","1","","","","2"
"Married, but separated","1991","Hesse","no migration background","5","","","","2"
"Married, but separated","1991","Hesse","direct migration background","12","","","","2"
"Married, but separated","1991","Hesse","indirect migration background","","","","","2"
"Married, but separated","1991","Rhineland-Palatinate,Saarland","no migration background","13","","","","2"
"Married, but separated","1991","Saxony-Anhalt","indirect migration background","","","","","2"
"Married, but separated","1991","Thuringia","no migration background","2","","","","2"
"Married, but separated","1991","Thuringia","direct migration background","","","","","2"
"Married, but separated","1991","Thuringia","indirect migration background","","","","","2"
"Married, but separated","1991","Baden-Württemberg","indirect migration background","","","","","2"
"Married, but separated","1991","Bavaria","no migration background","20","","","","2"
"Married, but separated","1991","Bavaria","direct migration background","11","","","","2"
"Married, but separated","1991","Bavaria","indirect migration background","1","","","","2"
"Married, but separated","1991","Berlin","no migration background","11","","","","2"
"Married, but separated","1991","Berlin","direct migration background","4","","","","2"
"Married, but separated","1991","Schleswig-Holstein","no migration background","","","","","2"
"Married, but separated","1991","Schleswig-Holstein","direct migration background","1","","","","2"
"Married, but separated","1991","Schleswig-Holstein","indirect migration background","1","","","","2"
"Married, but separated","1991","Hamburg","no migration background","1","","","","2"
"Married, but separated","1991","Hamburg","direct migration background","1","","","","2"
"Married, but separated","1991","Hamburg","indirect migration background","","","","","2"
"Married, but separated","1991","Lower Saxony","no migration background","15","","","","2"
"Married, but separated","1991","Lower Saxony","direct migration background","7","","","","2"
"Married, but separated","1991","Lower Saxony","indirect migration background","","","","","2"
"Married, but separated","1991","Bremen","no migration background","2","","","","2"
"Married, but separated","1991","Bremen","direct migration background","","","","","2"
"Married, but separated","1991","Bremen","indirect migration background","","","","","2"
"Married, but separated","1991","North Rhine-Westphalia","no migration background","29","","","","2"
"Married, but separated","1991","Rhineland-Palatinate,Saarland","direct migration background","5","","","","2"
"Married, but separated","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"Married, but separated","1991","Baden-Württemberg","no migration background","21","","","","2"
"Married, but separated","1991","Baden-Württemberg","direct migration background","24","","","","2"
"Married, but separated","1991","Berlin","indirect migration background","","","","","2"
"Married, but separated","1991","Brandenburg","no migration background","2","","","","2"
"Married, but separated","1991","Brandenburg","direct migration background","","","","","2"
"Single","1991","Brandenburg","indirect migration background","","","","","3"
"Single","1991","Mecklenburg-Western Pomerania","no migration background","91","0.208622408826912","0.171450565301828","0.245794252351995","3"
"Single","1991","Mecklenburg-Western Pomerania","direct migration background","1","","","","3"
"Single","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Single","1991","Saxony","no migration background","211","0.182181575349864","0.16031495384592","0.204048196853809","3"
"Single","1991","Saxony","direct migration background","1","","","","3"
"Single","1991","Schleswig-Holstein","no migration background","67","0.240442102486216","0.188396515708692","0.29248768926374","3"
"Single","1991","Schleswig-Holstein","direct migration background","4","","","","3"
"Single","1991","Schleswig-Holstein","indirect migration background","4","","","","3"
"Single","1991","Hamburg","no migration background","30","0.25751991614917","0.176897337469589","0.338142494828751","3"
"Single","1991","Hamburg","direct migration background","4","","","","3"
"Single","1991","Hamburg","indirect migration background","4","","","","3"
"Single","1991","North Rhine-Westphalia","direct migration background","111","0.158410035429143","0.130405193865316","0.18641487699297","3"
"Single","1991","North Rhine-Westphalia","indirect migration background","74","0.636781057856256","0.542988859163072","0.730573256549441","3"
"Single","1991","Hesse","no migration background","151","0.234695818040255","0.200556333743056","0.268835302337453","3"
"Single","1991","Hesse","direct migration background","37","0.103124607293175","0.0708457531324374","0.135403461453912","3"
"Single","1991","Hesse","indirect migration background","34","0.788631523127856","0.658819933555057","0.918443112700654","3"
"Single","1991","Rhineland-Palatinate,Saarland","no migration background","103","0.195334057845445","0.161770924973594","0.228897190717296","3"
"Single","1991","Rhineland-Palatinate,Saarland","direct migration background","26","","","","3"
"Single","1991","Rhineland-Palatinate,Saarland","indirect migration background","16","","","","3"
"Single","1991","Baden-Württemberg","no migration background","264","0.241912778067355","0.215848379659855","0.267977176474855","3"
"Single","1991","Baden-Württemberg","direct migration background","92","0.119706206579266","0.0953612001632163","0.144051212995315","3"
"Single","1991","Baden-Württemberg","indirect migration background","69","0.743915138992649","0.650576363536131","0.837253914449166","3"
"Single","1991","Bavaria","no migration background","317","0.253177135649111","0.22845073428273","0.277903537015492","3"
"Single","1991","Bavaria","direct migration background","46","0.139659965218848","0.103952021887822","0.175367908549874","3"
"Single","1991","Bavaria","indirect migration background","34","0.61982783642458","0.485276261887375","0.754379410961785","3"
"Single","1991","Berlin","no migration background","118","0.2847831662327","0.244197067533017","0.325369264932382","3"
"Single","1991","Berlin","direct migration background","18","","","","3"
"Single","1991","Berlin","indirect migration background","14","","","","3"
"Single","1991","Brandenburg","no migration background","125","0.212489052237187","0.181374709521602","0.243603394952773","3"
"Single","1991","Brandenburg","direct migration background","1","","","","3"
"Single","1991","Saxony","indirect migration background","1","","","","3"
"Single","1991","Saxony-Anhalt","no migration background","135","0.17301454555946","0.146245021323529","0.19978406979539","3"
"Single","1991","Saxony-Anhalt","direct migration background","","","","","3"
"Single","1991","Saxony-Anhalt","indirect migration background","","","","","3"
"Single","1991","Thuringia","no migration background","123","0.197707255294727","0.167505123688576","0.227909386900877","3"
"Single","1991","Thuringia","direct migration background","4","","","","3"
"Single","1991","Thuringia","indirect migration background","1","","","","3"
"Single","1991","Lower Saxony","no migration background","200","0.254487523117491","0.22432327263513","0.284651773599852","3"
"Single","1991","Lower Saxony","direct migration background","26","","","","3"
