"erwst","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Other","1997","college entrance qualification","no migration background","94","0.0554814063590407","0.0445544730519138","0.0664083396661676"
"Other","1997","college entrance qualification","direct migration background","14","","",""
"Other","1997","college entrance qualification","indirect migration background","13","","",""
"Other","1997","Other degree","no migration background","1","","",""
"Other","1997","Other degree","direct migration background","22","","",""
"Other","1997","Other degree","indirect migration background","3","","",""
"Other","1997","no degree/no degree yet","no migration background","8","","",""
"Other","1997","no degree/no degree yet","direct migration background","9","","",""
"Other","1997","no degree/no degree yet","indirect migration background","1","","",""
"Full-time","1998","lower secondary degree","no migration background","1617","0.296211558289495","0.283376219216211","0.309046897362779"
"Full-time","1998","lower secondary degree","direct migration background","242","0.305450566582821","0.268030147507379","0.342870985658263"
"Full-time","1998","lower secondary degree","indirect migration background","97","0.360124895800548","0.295506772599916","0.424743019001179"
"Full-time","1998","secondary school degree","no migration background","1962","0.499595979489618","0.483212815234091","0.515979143745144"
"Full-time","1998","secondary school degree","direct migration background","70","0.397599395092364","0.323814018900217","0.47138477128451"
"Full-time","1998","secondary school degree","indirect migration background","56","0.400892695517113","0.320286152153012","0.481499238881214"
"Full-time","1998","college entrance qualification","no migration background","1132","0.546153820425922","0.524045006492598","0.568262634359247"
"Full-time","1998","college entrance qualification","direct migration background","90","0.516782513931113","0.444380979226752","0.589184048635474"
"Full-time","1998","college entrance qualification","indirect migration background","32","0.314268609029023","0.216155648085248","0.412381569972798"
"Full-time","1998","Other degree","no migration background","35","0.360542113213541","0.260786564529579","0.460297661897502"
"Full-time","1998","Other degree","direct migration background","429","0.47677582404877","0.44409049333548","0.50946115476206"
"Full-time","1998","Other degree","indirect migration background","5","","",""
"Full-time","1998","no degree/no degree yet","no migration background","25","","",""
"Full-time","1998","no degree/no degree yet","direct migration background","131","0.314756046547386","0.270860191795942","0.35865190129883"
"Full-time","1998","no degree/no degree yet","indirect migration background","2","","",""
"Part-time","1998","lower secondary degree","no migration background","356","0.0680915605307441","0.0610101699882369","0.0751729510732513"
"Part-time","1998","lower secondary degree","direct migration background","34","0.0707786180107661","0.0499434390415237","0.0916137969800084"
"Part-time","1998","lower secondary degree","indirect migration background","16","","",""
"Part-time","1998","secondary school degree","no migration background","349","0.0965839222190758","0.0869050612955488","0.106262783142603"
"Part-time","1998","secondary school degree","direct migration background","15","","",""
"Part-time","1998","secondary school degree","indirect migration background","7","","",""
"Part-time","1998","college entrance qualification","no migration background","161","0.105823747430456","0.0921635571483399","0.119483937712572"
"Part-time","1998","college entrance qualification","direct migration background","16","","",""
"Part-time","1998","college entrance qualification","indirect migration background","4","","",""
"Part-time","1998","Other degree","no migration background","8","","",""
"Part-time","1998","Other degree","direct migration background","63","0.0851195918117284","0.0668575724296416","0.103381611193815"
"Part-time","1998","Other degree","indirect migration background","1","","",""
"Part-time","1998","no degree/no degree yet","no migration background","5","","",""
"Part-time","1998","no degree/no degree yet","direct migration background","24","","",""
"Part-time","1998","no degree/no degree yet","indirect migration background","3","","",""
"Non-working","1998","lower secondary degree","no migration background","2698","0.606018956782172","0.592282774412753","0.619755139151591"
"Non-working","1998","lower secondary degree","direct migration background","288","0.593795092354417","0.553894670837486","0.633695513871347"
"Non-working","1998","lower secondary degree","indirect migration background","58","0.318176288143301","0.2554788036936","0.380873772593003"
"Non-working","1998","secondary school degree","no migration background","1029","0.347237364055532","0.331637572619361","0.362837155491702"
"Non-working","1998","secondary school degree","direct migration background","67","0.423572081998955","0.349074718019724","0.498069445978185"
