"erwst","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Full-time","1994","no migration background","vocational + Abi","152","0.503971613906373","0.446624314848706","0.561318912964039"
"Full-time","1994","no migration background","higher vocational","412","0.53787394643904","0.500592718913262","0.575155173964819"
"Full-time","1994","no migration background","higher education","1014","0.630161650931888","0.605908245829109","0.654415056034668"
"Full-time","1994","direct migration background","in school","","","",""
"Full-time","1994","direct migration background","inadequately","187","0.416053319868811","0.371444291658627","0.460662348078994"
"Full-time","1994","direct migration background","general elemantary","345","0.356396307468618","0.32126657466467","0.391526040272567"
"Full-time","1994","direct migration background","middle vocational","431","0.460487245880071","0.426371817751152","0.494602674008991"
"Full-time","1994","direct migration background","vocational + Abi","47","0.519351915274967","0.414365540033551","0.624338290516383"
"Full-time","1994","direct migration background","higher vocational","35","0.584235581911669","0.459528784302337","0.708942379521002"
"Full-time","1994","direct migration background","higher education","76","0.532835241962373","0.445372197223197","0.62029828670155"
"Full-time","1994","indirect migration background","in school","","","",""
"Full-time","1994","indirect migration background","inadequately","6","","",""
"Full-time","1994","indirect migration background","general elemantary","43","0.261063573278312","0.197428108087229","0.324699038469395"
"Full-time","1994","indirect migration background","middle vocational","83","0.397113974015084","0.321059507811188","0.47316844021898"
"Full-time","1994","indirect migration background","vocational + Abi","10","","",""
"Full-time","1994","indirect migration background","higher vocational","6","","",""
"Full-time","1994","indirect migration background","higher education","7","","",""
"Part-time","1994","no migration background","in school","","","",""
"Part-time","1994","no migration background","inadequately","5","","",""
"Part-time","1994","no migration background","general elemantary","114","0.063629004989722","0.0517391595562498","0.0755188504231943"
"Part-time","1994","no migration background","middle vocational","424","0.0743411129646733","0.0674809268848163","0.0812012990445303"
"Part-time","1994","no migration background","vocational + Abi","22","","",""
"Part-time","1994","no migration background","higher vocational","45","0.067585027154668","0.0488135007687156","0.0863565535406203"
"Part-time","1994","no migration background","higher education","113","0.0759649426615939","0.0626545276672816","0.0892753576559062"
"Part-time","1994","direct migration background","in school","","","",""
"Part-time","1994","direct migration background","inadequately","31","0.0527805210209273","0.0325445608283651","0.0730164812134894"
"Part-time","1994","direct migration background","general elemantary","40","0.0583983368205208","0.0411981631142181","0.0755985105268235"
"Part-time","1994","direct migration background","middle vocational","45","0.0588829118787406","0.0427706083867758","0.0749952153707054"
"Part-time","1994","direct migration background","vocational + Abi","4","","",""
"Part-time","1994","direct migration background","higher vocational","5","","",""
"Part-time","1994","direct migration background","higher education","9","","",""
"Part-time","1994","indirect migration background","in school","1","","",""
"Part-time","1994","indirect migration background","inadequately","1","","",""
"Part-time","1994","indirect migration background","general elemantary","6","","",""
"Part-time","1994","indirect migration background","middle vocational","10","","",""
"Part-time","1994","indirect migration background","vocational + Abi","","","",""
"Part-time","1994","indirect migration background","higher vocational","","","",""
"Part-time","1994","indirect migration background","higher education","","","",""
"Non-working","1994","no migration background","in school","158","0.955932908753657","0.924804225221962","0.987061592285352"
"Non-working","1994","no migration background","inadequately","40","0.638482318424369","0.528271083187202","0.748693553661536"
"Non-working","1994","no migration background","general elemantary","999","0.679769323982433","0.657042596001975","0.70249605196289"
"Non-working","1994","no migration background","middle vocational","2256","0.449077244448185","0.436069507097363","0.462084981799007"
"Non-working","1994","no migration background","vocational + Abi","101","0.321879772095714","0.268293091273255","0.375466452918173"
"Non-working","1994","no migration background","higher vocational","210","0.365726640036418","0.329711404774567","0.401741875298269"
