"erwst","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Full-time","1994","no migration background","(3a) lower tertiary education","510","0.605068224185512","0.571236500982254","0.638899947388771"
"Full-time","1994","no migration background","(3b) higher tertiary education","504","0.651521742180813","0.616717342852656","0.68632614150897"
"Full-time","1994","direct migration background","(0) in school","","","",""
"Full-time","1994","direct migration background","(1a) inadequately completed","217","0.423277803554567","0.381014395004703","0.465541212104431"
"Full-time","1994","direct migration background","(1b) general elementary school","332","0.36230565440933","0.326151597029698","0.398459711788962"
"Full-time","1994","direct migration background","(1c) basic vocational qualification","334","0.480027501601826","0.439816583303361","0.520238419900291"
"Full-time","1994","direct migration background","(2b) intermediate general qualification","","","",""
"Full-time","1994","direct migration background","(2a) intermediate vocational","45","0.381159694848387","0.28736629906121","0.474953090635564"
"Full-time","1994","direct migration background","(2c_gen) general maturity certificate","35","0.461044899723442","0.358627133620119","0.563462665826765"
"Full-time","1994","direct migration background","(2c_voc) vocational maturity certificate","56","0.596639012011688","0.501899259008101","0.691378765015275"
"Full-time","1994","direct migration background","(3a) lower tertiary education","","","",""
"Full-time","1994","direct migration background","(3b) higher tertiary education","52","0.553888053282747","0.444273688562373","0.663502418003121"
"Full-time","1994","indirect migration background","(0) in school","","","",""
"Full-time","1994","indirect migration background","(1a) inadequately completed","","","",""
"Full-time","1994","indirect migration background","(1b) general elementary school","36","0.367294410286372","0.279568659937566","0.455020160635178"
"Full-time","1994","indirect migration background","(1c) basic vocational qualification","50","0.424909397134263","0.319197284665653","0.530621509602873"
"Full-time","1994","indirect migration background","(2b) intermediate general qualification","","","",""
"Full-time","1994","indirect migration background","(2a) intermediate vocational","","","",""
"Full-time","1994","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Full-time","1994","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Full-time","1994","indirect migration background","(3a) lower tertiary education","","","",""
"Full-time","1994","indirect migration background","(3b) higher tertiary education","","","",""
"Part-time","1994","no migration background","(0) in school","","","",""
"Part-time","1994","no migration background","(1a) inadequately completed","","","",""
"Part-time","1994","no migration background","(1b) general elementary school","96","0.0648817404820449","0.0513560983825858","0.078407382581504"
"Part-time","1994","no migration background","(1c) basic vocational qualification","229","0.0649627281813736","0.0566772210059385","0.0732482353568088"
"Part-time","1994","no migration background","(2b) intermediate general qualification","","","",""
"Part-time","1994","no migration background","(2a) intermediate vocational","214","0.0927389968869444","0.081239077150025","0.104238916623864"
"Part-time","1994","no migration background","(2c_gen) general maturity certificate","","","",""
"Part-time","1994","no migration background","(2c_voc) vocational maturity certificate","32","0.0919465754585818","0.0638399598738128","0.120053191043351"
"Part-time","1994","no migration background","(3a) lower tertiary education","62","0.0689833356420688","0.0514440569294589","0.0865226143546787"
"Part-time","1994","no migration background","(3b) higher tertiary education","51","0.0819078441436614","0.0618775314639079","0.101938156823415"
"Part-time","1994","direct migration background","(0) in school","","","",""
"Part-time","1994","direct migration background","(1a) inadequately completed","32","0.0495208091561632","0.0309627048200962","0.0680789134922302"
"Part-time","1994","direct migration background","(1b) general elementary school","37","0.0512065302363235","0.0346274008136112","0.0677856596590358"
"Part-time","1994","direct migration background","(1c) basic vocational qualification","31","0.0654325785033671","0.0455293705505836","0.0853357864561506"
"Part-time","1994","direct migration background","(2b) intermediate general qualification","","","",""
"Part-time","1994","direct migration background","(2a) intermediate vocational","","","",""
"Part-time","1994","direct migration background","(2c_gen) general maturity certificate","","","",""
"Part-time","1994","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Part-time","1994","direct migration background","(3a) lower tertiary education","","","",""
"Part-time","1994","direct migration background","(3b) higher tertiary education","","","",""
"Part-time","1994","indirect migration background","(0) in school","","","",""
"Part-time","1994","indirect migration background","(1a) inadequately completed","","","",""
"Part-time","1994","indirect migration background","(1b) general elementary school","","","",""
"Part-time","1994","indirect migration background","(1c) basic vocational qualification","","","",""
"Part-time","1994","indirect migration background","(2b) intermediate general qualification","","","",""
"Part-time","1994","indirect migration background","(2a) intermediate vocational","","","",""
