"transab_cat2","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","1992","(Married) couple without C. ","(2c_voc) vocational maturity certificate","136","0.961218460009258","0.929900372028269","0.992536547990247"
"Very low transfer dependency","1992","(Married) couple without C. ","(3a) lower tertiary education","207","0.967816180178634","0.944225302735974","0.991407057621293"
"Very low transfer dependency","1992","(Married) couple without C. ","(3b) higher tertiary education","182","0.980445896042721","0.960547301847065","1.00034449023838"
"Very low transfer dependency","1992","Single parent ","(0) in school","14","","",""
"Very low transfer dependency","1992","Single parent ","(1a) inadequately completed","26","","",""
"Very low transfer dependency","1992","Single parent ","(1b) general elementary school","101","0.841759800896351","0.777261535269521","0.906258066523182"
"Very low transfer dependency","1992","Single parent ","(1c) basic vocational qualification","157","0.852988325831676","0.801541349840975","0.904435301822376"
"Very low transfer dependency","1992","Single parent ","(2b) intermediate general qualification","35","0.853260167195976","0.742207106265321","0.964313228126631"
"Very low transfer dependency","1992","Single parent ","(2a) intermediate vocational","92","0.805965271819418","0.732398025667128","0.879532517971709"
"Very low transfer dependency","1992","Single parent ","(2c_gen) general maturity certificate","22","","",""
"Very low transfer dependency","1992","Single parent ","(2c_voc) vocational maturity certificate","20","","",""
"Very low transfer dependency","1992","Single parent ","(3a) lower tertiary education","31","0.887477705686905","0.781257619890985","0.993697791482824"
"Very low transfer dependency","1992","Single parent ","(3b) higher tertiary education","30","0.833346836516424","0.713267879909037","0.953425793123812"
"Very low transfer dependency","1992","Couple + C. LE 16 ","(0) in school","","","",""
"Very low transfer dependency","1992","Couple + C. LE 16 ","(1a) inadequately completed","114","0.823635111213864","0.758616960045104","0.888653262382623"
"Very low transfer dependency","1992","Couple + C. LE 16 ","(1b) general elementary school","333","0.900502635403032","0.870002939313042","0.931002331493021"
"Very low transfer dependency","1992","Couple + C. LE 16 ","(1c) basic vocational qualification","809","0.933199513437196","0.91668453930377","0.949714487570622"
"Very low transfer dependency","1992","Couple + C. LE 16 ","(2b) intermediate general qualification","34","0.949328209358615","0.878657646887601","1.01999877182963"
"Very low transfer dependency","1992","Couple + C. LE 16 ","(2a) intermediate vocational","896","0.908342067720517","0.890502891237495","0.926181244203539"
"Very low transfer dependency","1992","Couple + C. LE 16 ","(2c_gen) general maturity certificate","51","0.986486190404647","0.955401642236359","1.01757073857294"
"Very low transfer dependency","1992","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","116","0.885218283052213","0.831645996543846","0.938790569560579"
"Very low transfer dependency","1992","Couple + C. LE 16 ","(3a) lower tertiary education","277","0.904696758112314","0.872270400483529","0.937123115741099"
"Very low transfer dependency","1992","Couple + C. LE 16 ","(3b) higher tertiary education","278","0.960896851025443","0.9387394571881","0.983054244862786"
"Very low transfer dependency","1992","Couple + C. GT 16 ","(0) in school","67","0.988391826769077","0.963118055040115","1.01366559849804"
"Very low transfer dependency","1992","Couple + C. GT 16 ","(1a) inadequately completed","169","0.915079976621222","0.87554641099768","0.954613542244763"
"Very low transfer dependency","1992","Couple + C. GT 16 ","(1b) general elementary school","416","0.953585773746884","0.934126332779194","0.973045214714575"
"Very low transfer dependency","1992","Couple + C. GT 16 ","(1c) basic vocational qualification","841","0.981259852987867","0.972243794614236","0.990275911361497"
"Very low transfer dependency","1992","Couple + C. GT 16 ","(2b) intermediate general qualification","176","0.959092968933684","0.930703542283158","0.98748239558421"
"Very low transfer dependency","1992","Couple + C. GT 16 ","(2a) intermediate vocational","402","0.982295950446378","0.969623549338445","0.994968351554312"
"Very low transfer dependency","1992","Couple + C. GT 16 ","(2c_gen) general maturity certificate","138","0.958061350873992","0.926089815246195","0.990032886501789"
"Very low transfer dependency","1992","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","87","0.958465720549967","0.918553663906434","0.998377777193501"
"Very low transfer dependency","1992","Couple + C. GT 16 ","(3a) lower tertiary education","135","0.960120674572499","0.928160903669902","0.992080445475096"
"Very low transfer dependency","1992","Couple + C. GT 16 ","(3b) higher tertiary education","101","0.980154727330055","0.953478199855815","1.0068312548043"
"Very low transfer dependency","1992","Couple + C. LE and GT 16","(0) in school","45","0.908426428143024","0.828481107968371","0.988371748317677"
"Very low transfer dependency","1992","Couple + C. LE and GT 16","(1a) inadequately completed","138","0.940530861785129","0.902299323599945","0.978762399970313"
"Very low transfer dependency","1992","Couple + C. LE and GT 16","(1b) general elementary school","215","0.923658289469757","0.889707430286608","0.957609148652906"
"Very low transfer dependency","1992","Couple + C. LE and GT 16","(1c) basic vocational qualification","251","0.955409998158921","0.930744744448156","0.980075251869686"
"Very low transfer dependency","1992","Couple + C. LE and GT 16","(2b) intermediate general qualification","103","0.894814316353707","0.838742587126472","0.950886045580943"
"Very low transfer dependency","1992","Couple + C. LE and GT 16","(2a) intermediate vocational","133","0.945926246173681","0.909114536550533","0.982737955796829"
"Very low transfer dependency","1992","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","31","0.935788749871239","0.853393323576801","1.01818417616568"
"Very low transfer dependency","1992","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","21","","",""
"Very low transfer dependency","1992","Couple + C. LE and GT 16","(3a) lower tertiary education","46","0.880145966412572","0.792705224278096","0.967586708547048"
"Very low transfer dependency","1992","Couple + C. LE and GT 16","(3b) higher tertiary education","43","0.986269492859202","0.952269179223843","1.02026980649456"
"Low transfer dependency","1992","1-pers.-HH","(0) in school","","","",""
"Low transfer dependency","1992","1-pers.-HH","(1a) inadequately completed","1","","",""
"Low transfer dependency","1992","1-pers.-HH","(1b) general elementary school","5","","",""
"Low transfer dependency","1992","1-pers.-HH","(1c) basic vocational qualification","6","","",""
"Low transfer dependency","1992","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Low transfer dependency","1992","1-pers.-HH","(2a) intermediate vocational","7","","",""
"Low transfer dependency","1992","1-pers.-HH","(2c_gen) general maturity certificate","3","","",""
"Low transfer dependency","1992","1-pers.-HH","(2c_voc) vocational maturity certificate","2","","",""
"Low transfer dependency","1992","1-pers.-HH","(3a) lower tertiary education","","","",""
"Low transfer dependency","1992","1-pers.-HH","(3b) higher tertiary education","2","","",""
"Low transfer dependency","1992","(Married) couple without C. ","(0) in school","","","",""
"Low transfer dependency","1992","(Married) couple without C. ","(1a) inadequately completed","7","","",""
"Low transfer dependency","1992","(Married) couple without C. ","(1b) general elementary school","14","","",""
"Low transfer dependency","1992","(Married) couple without C. ","(1c) basic vocational qualification","23","","",""
"Low transfer dependency","1992","(Married) couple without C. ","(2b) intermediate general qualification","6","","",""
"Low transfer dependency","1992","(Married) couple without C. ","(2a) intermediate vocational","19","","",""
"Low transfer dependency","1992","(Married) couple without C. ","(2c_gen) general maturity certificate","5","","",""
"Low transfer dependency","1992","(Married) couple without C. ","(2c_voc) vocational maturity certificate","3","","",""
"Low transfer dependency","1992","(Married) couple without C. ","(3a) lower tertiary education","5","","",""
"Low transfer dependency","1992","(Married) couple without C. ","(3b) higher tertiary education","2","","",""
"Low transfer dependency","1992","Single parent ","(0) in school","2","","",""
"Low transfer dependency","1992","Single parent ","(1a) inadequately completed","3","","",""
"Low transfer dependency","1992","Single parent ","(1b) general elementary school","6","","",""
"Low transfer dependency","1992","Single parent ","(1c) basic vocational qualification","11","","",""
"Low transfer dependency","1992","Single parent ","(2b) intermediate general qualification","1","","",""
"Low transfer dependency","1992","Single parent ","(2a) intermediate vocational","12","","",""
"Low transfer dependency","1992","Single parent ","(2c_gen) general maturity certificate","1","","",""
"Low transfer dependency","1992","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Low transfer dependency","1992","Single parent ","(3a) lower tertiary education","2","","",""
"Low transfer dependency","1992","Single parent ","(3b) higher tertiary education","5","","",""
"Low transfer dependency","1992","Couple + C. LE 16 ","(0) in school","","","",""
"Low transfer dependency","1992","Couple + C. LE 16 ","(1a) inadequately completed","13","","",""
"Low transfer dependency","1992","Couple + C. LE 16 ","(1b) general elementary school","17","","",""
"Low transfer dependency","1992","Couple + C. LE 16 ","(1c) basic vocational qualification","51","0.0467888344349898","0.0328197961774285","0.0607578726925512"
"Low transfer dependency","1992","Couple + C. LE 16 ","(2b) intermediate general qualification","2","","",""
"Low transfer dependency","1992","Couple + C. LE 16 ","(2a) intermediate vocational","94","0.0746632023406717","0.0584126441489448","0.0909137605323986"
"Low transfer dependency","1992","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Low transfer dependency","1992","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","15","","",""
