"transab_cat2","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","1996","direct migration background","(0) in school","24","","",""
"Very low transfer dependency","1996","direct migration background","(1a) inadequately completed","385","0.811949810610507","0.776660829647754","0.84723879157326"
"Very low transfer dependency","1996","direct migration background","(1b) general elementary school","574","0.830804557860731","0.802768723365511","0.858840392355951"
"Very low transfer dependency","1996","direct migration background","(1c) basic vocational qualification","587","0.902207763816407","0.879494953455049","0.924920574177764"
"Very low transfer dependency","1996","direct migration background","(2b) intermediate general qualification","39","0.947904634680896","0.88069905783739","1.0151102115244"
"Very low transfer dependency","1996","direct migration background","(2a) intermediate vocational","99","0.927958139344223","0.879194864251829","0.976721414436616"
"Very low transfer dependency","1996","direct migration background","(2c_gen) general maturity certificate","111","0.849608490103055","0.788858899973394","0.910358080232716"
"Very low transfer dependency","1996","direct migration background","(2c_voc) vocational maturity certificate","140","0.85520700916108","0.800681780568644","0.909732237753516"
"Very low transfer dependency","1996","direct migration background","(3a) lower tertiary education","43","0.933256258980922","0.861904466078322","1.00460805188352"
"Very low transfer dependency","1996","direct migration background","(3b) higher tertiary education","122","0.869170786753775","0.813312321557419","0.925029251950131"
"Very low transfer dependency","1996","indirect migration background","(0) in school","49","0.950337711628321","0.891850286583183","1.00882513667346"
"Very low transfer dependency","1996","indirect migration background","(1a) inadequately completed","11","","",""
"Very low transfer dependency","1996","indirect migration background","(1b) general elementary school","89","0.852587900529373","0.786636693258933","0.918539107799812"
"Very low transfer dependency","1996","indirect migration background","(1c) basic vocational qualification","85","0.888683136169158","0.825766365258513","0.951599907079803"
"Very low transfer dependency","1996","indirect migration background","(2b) intermediate general qualification","54","0.917782653127517","0.849951458190838","0.985613848064197"
"Very low transfer dependency","1996","indirect migration background","(2a) intermediate vocational","59","0.965262031498945","0.919681743327975","1.01084231966992"
"Very low transfer dependency","1996","indirect migration background","(2c_gen) general maturity certificate","39","0.910680441915457","0.828261798321705","0.993099085509209"
"Very low transfer dependency","1996","indirect migration background","(2c_voc) vocational maturity certificate","13","","",""
"Very low transfer dependency","1996","indirect migration background","(3a) lower tertiary education","9","","",""
"Very low transfer dependency","1996","indirect migration background","(3b) higher tertiary education","7","","",""
"Low transfer dependency","1996","no migration background","(0) in school","10","","",""
"Low transfer dependency","1996","no migration background","(1a) inadequately completed","5","","",""
"Low transfer dependency","1996","no migration background","(1b) general elementary school","75","0.0535960919693967","0.0405849548565873","0.0666072290822061"
"Low transfer dependency","1996","no migration background","(1c) basic vocational qualification","190","0.047741532759381","0.040392948405656","0.0550901171131059"
"Low transfer dependency","1996","no migration background","(2b) intermediate general qualification","28","","",""
"Low transfer dependency","1996","no migration background","(2a) intermediate vocational","195","0.0562867863657236","0.0471939629264004","0.0653796098050469"
"Low transfer dependency","1996","no migration background","(2c_gen) general maturity certificate","8","","",""
"Low transfer dependency","1996","no migration background","(2c_voc) vocational maturity certificate","23","","",""
