"transab_cat2","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"High transfer dependency","1991","Baden-Württemberg","vocational + Abi","3","","","","2"
"High transfer dependency","1991","Baden-Württemberg","higher vocational","2","","","","2"
"High transfer dependency","1991","Baden-Württemberg","higher education","","","","","2"
"High transfer dependency","1991","Bavaria","in school","","","","","2"
"High transfer dependency","1991","Bavaria","inadequately","1","","","","2"
"High transfer dependency","1991","Bavaria","general elemantary","10","","","","2"
"High transfer dependency","1991","Bavaria","middle vocational","7","","","","2"
"High transfer dependency","1991","Bavaria","vocational + Abi","","","","","2"
"High transfer dependency","1991","Berlin","general elemantary","1","","","","2"
"High transfer dependency","1991","Berlin","vocational + Abi","","","","","2"
"High transfer dependency","1991","Brandenburg","inadequately","","","","","2"
"High transfer dependency","1991","Brandenburg","general elemantary","","","","","2"
"High transfer dependency","1991","Brandenburg","middle vocational","","","","","2"
"High transfer dependency","1991","Brandenburg","vocational + Abi","","","","","2"
"High transfer dependency","1991","Brandenburg","higher vocational","","","","","2"
"High transfer dependency","1991","Brandenburg","higher education","","","","","2"
"High transfer dependency","1991","Rhineland-Palatinate,Saarland","in school","","","","","2"
"High transfer dependency","1991","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"High transfer dependency","1991","Berlin","in school","","","","","2"
"High transfer dependency","1991","Berlin","inadequately","","","","","2"
"High transfer dependency","1991","Bavaria","higher education","","","","","2"
"High transfer dependency","1991","Berlin","higher vocational","","","","","2"
"High transfer dependency","1991","Berlin","higher education","","","","","2"
"High transfer dependency","1991","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"High transfer dependency","1991","Rhineland-Palatinate,Saarland","middle vocational","2","","","","2"
"High transfer dependency","1991","Rhineland-Palatinate,Saarland","general elemantary","3","","","","2"
"High transfer dependency","1991","Bavaria","higher vocational","","","","","2"
"High transfer dependency","1991","Brandenburg","in school","","","","","2"
"High transfer dependency","1991","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"Low transfer dependency","1991","Thuringia","in school","","","","","1"
"Low transfer dependency","1991","Thuringia","inadequately","","","","","1"
"Low transfer dependency","1991","Thuringia","general elemantary","","","","","1"
"Low transfer dependency","1991","Thuringia","middle vocational","","","","","1"
"Low transfer dependency","1991","Thuringia","vocational + Abi","","","","","1"
"Low transfer dependency","1991","Thuringia","higher vocational","","","","","1"
"Low transfer dependency","1991","Thuringia","higher education","","","","","1"
"Low transfer dependency","1991","Schleswig-Holstein","in school","","","","","1"
"Low transfer dependency","1991","Schleswig-Holstein","inadequately","3","","","","1"
"Low transfer dependency","1991","Schleswig-Holstein","general elemantary","2","","","","1"
"Low transfer dependency","1991","Schleswig-Holstein","middle vocational","10","","","","1"
"Low transfer dependency","1991","Schleswig-Holstein","vocational + Abi","","","","","1"
"Low transfer dependency","1991","Schleswig-Holstein","higher vocational","1","","","","1"
"Low transfer dependency","1991","Schleswig-Holstein","higher education","","","","","1"
"Low transfer dependency","1991","Hamburg","in school","","","","","1"
"Low transfer dependency","1991","Hamburg","inadequately","","","","","1"
"Low transfer dependency","1991","Hamburg","general elemantary","2","","","","1"
"Low transfer dependency","1991","Hamburg","middle vocational","1","","","","1"
"Low transfer dependency","1991","Hamburg","vocational + Abi","1","","","","1"
"Low transfer dependency","1991","Hamburg","higher vocational","","","","","1"
"Low transfer dependency","1991","Hamburg","higher education","","","","","1"
"Low transfer dependency","1991","Lower Saxony","in school","1","","","","1"
"Low transfer dependency","1991","Lower Saxony","inadequately","1","","","","1"
"Low transfer dependency","1991","Lower Saxony","general elemantary","16","","","","1"
"Low transfer dependency","1991","Lower Saxony","middle vocational","20","","","","1"
"Low transfer dependency","1991","Lower Saxony","vocational + Abi","","","","","1"
"Low transfer dependency","1991","Lower Saxony","higher vocational","","","","","1"
"Low transfer dependency","1991","Lower Saxony","higher education","","","","","1"
"Low transfer dependency","1991","Bremen","in school","","","","","1"
"Low transfer dependency","1991","Bremen","inadequately","","","","","1"
"Low transfer dependency","1991","Bremen","general elemantary","1","","","","1"
"Low transfer dependency","1991","Bremen","middle vocational","1","","","","1"
"Low transfer dependency","1991","Bremen","vocational + Abi","","","","","1"
"Low transfer dependency","1991","Bremen","higher vocational","","","","","1"
"Low transfer dependency","1991","Bremen","higher education","","","","","1"
"Low transfer dependency","1991","North Rhine-Westphalia","in school","4","","","","1"
"Low transfer dependency","1991","North Rhine-Westphalia","inadequately","12","","","","1"
"Low transfer dependency","1991","North Rhine-Westphalia","general elemantary","28","","","","1"
"Low transfer dependency","1991","North Rhine-Westphalia","middle vocational","37","0.0277512155721607","0.0185378146702609","0.0369646164740606","1"
"Low transfer dependency","1991","North Rhine-Westphalia","vocational + Abi","8","","","","1"
"Low transfer dependency","1991","North Rhine-Westphalia","higher vocational","4","","","","1"
"Low transfer dependency","1991","North Rhine-Westphalia","higher education","3","","","","1"
"Low transfer dependency","1991","Hesse","in school","1","","","","1"
"Low transfer dependency","1991","Hesse","inadequately","10","","","","1"
"Low transfer dependency","1991","Hesse","general elemantary","9","","","","1"
"Low transfer dependency","1991","Hesse","middle vocational","10","","","","1"
"Low transfer dependency","1991","Hesse","vocational + Abi","1","","","","1"
"Low transfer dependency","1991","Hesse","higher vocational","","","","","1"
"Low transfer dependency","1991","Hesse","higher education","2","","","","1"
"Low transfer dependency","1991","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Low transfer dependency","1991","Rhineland-Palatinate,Saarland","inadequately","2","","","","1"
"Low transfer dependency","1991","Rhineland-Palatinate,Saarland","general elemantary","1","","","","1"
"Low transfer dependency","1991","Rhineland-Palatinate,Saarland","middle vocational","8","","","","1"
"Low transfer dependency","1991","Rhineland-Palatinate,Saarland","vocational + Abi","2","","","","1"
"Low transfer dependency","1991","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"Low transfer dependency","1991","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"Low transfer dependency","1991","Baden-Württemberg","in school","","","","","1"
"Low transfer dependency","1991","Baden-Württemberg","inadequately","6","","","","1"
"Low transfer dependency","1991","Baden-Württemberg","general elemantary","11","","","","1"
"Low transfer dependency","1991","Baden-Württemberg","middle vocational","4","","","","1"
"Low transfer dependency","1991","Baden-Württemberg","vocational + Abi","1","","","","1"
"Low transfer dependency","1991","Baden-Württemberg","higher vocational","1","","","","1"
"Low transfer dependency","1991","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Low transfer dependency","1991","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Low transfer dependency","1991","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Low transfer dependency","1991","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Low transfer dependency","1991","Saxony","in school","","","","","1"
"Low transfer dependency","1991","Saxony","inadequately","","","","","1"
"Low transfer dependency","1991","Saxony","general elemantary","","","","","1"
"Low transfer dependency","1991","Saxony","middle vocational","","","","","1"
"Low transfer dependency","1991","Saxony","vocational + Abi","","","","","1"
"Low transfer dependency","1991","Saxony","higher vocational","","","","","1"
"Low transfer dependency","1991","Saxony","higher education","","","","","1"
"Low transfer dependency","1991","Saxony-Anhalt","in school","","","","","1"
"Low transfer dependency","1991","Saxony-Anhalt","inadequately","","","","","1"
"Low transfer dependency","1991","Saxony-Anhalt","general elemantary","","","","","1"
"Low transfer dependency","1991","Saxony-Anhalt","middle vocational","","","","","1"
"Low transfer dependency","1991","Saxony-Anhalt","vocational + Abi","","","","","1"
"Low transfer dependency","1991","Saxony-Anhalt","higher vocational","","","","","1"
"Low transfer dependency","1991","Saxony-Anhalt","higher education","","","","","1"
"Low transfer dependency","1991","Baden-Württemberg","higher education","1","","","","1"
"Low transfer dependency","1991","Bavaria","in school","","","","","1"
"Low transfer dependency","1991","Bavaria","inadequately","2","","","","1"
"Low transfer dependency","1991","Bavaria","general elemantary","8","","","","1"
"Low transfer dependency","1991","Bavaria","middle vocational","13","","","","1"
"Low transfer dependency","1991","Bavaria","vocational + Abi","4","","","","1"
"Low transfer dependency","1991","Bavaria","higher vocational","1","","","","1"
"Low transfer dependency","1991","Bavaria","higher education","2","","","","1"
"Low transfer dependency","1991","Brandenburg","vocational + Abi","","","","","1"
"Low transfer dependency","1991","Brandenburg","higher vocational","","","","","1"
"Low transfer dependency","1991","Berlin","in school","2","","","","1"
"Low transfer dependency","1991","Berlin","middle vocational","6","","","","1"
"Low transfer dependency","1991","Berlin","vocational + Abi","","","","","1"
