"transab_cat2","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","1996","(1b) general elementary school","vocational + Abi","","","",""
"High transfer dependency","1996","(1b) general elementary school","higher vocational","","","",""
"High transfer dependency","1996","(1b) general elementary school","higher education","","","",""
"High transfer dependency","1996","(1c) basic vocational qualification","in school","","","",""
"High transfer dependency","1996","(1c) basic vocational qualification","inadequately","","","",""
"High transfer dependency","1996","(1c) basic vocational qualification","general elemantary","","","",""
"High transfer dependency","1996","(1c) basic vocational qualification","middle vocational","108","0.0238890365850124","0.0189779673761935","0.0288001057938313"
"High transfer dependency","1996","(1c) basic vocational qualification","vocational + Abi","","","",""
"High transfer dependency","1996","(1c) basic vocational qualification","higher vocational","3","","",""
"High transfer dependency","1996","(1c) basic vocational qualification","higher education","","","",""
"High transfer dependency","1996","(2b) intermediate general qualification","in school","","","",""
"High transfer dependency","1996","(2b) intermediate general qualification","inadequately","","","",""
"High transfer dependency","1996","(2b) intermediate general qualification","general elemantary","15","","",""
"High transfer dependency","1996","(2b) intermediate general qualification","middle vocational","","","",""
"High transfer dependency","1996","(2b) intermediate general qualification","vocational + Abi","","","",""
"High transfer dependency","1996","(2b) intermediate general qualification","higher vocational","","","",""
"High transfer dependency","1996","(2b) intermediate general qualification","higher education","","","",""
"High transfer dependency","1996","(2a) intermediate vocational","in school","","","",""
"High transfer dependency","1996","(2a) intermediate vocational","inadequately","","","",""
"High transfer dependency","1996","(2a) intermediate vocational","general elemantary","","","",""
"High transfer dependency","1996","(2a) intermediate vocational","middle vocational","48","0.0180759811981391","0.012613438168954","0.0235385242273242"
"High transfer dependency","1996","(2a) intermediate vocational","vocational + Abi","","","",""
"High transfer dependency","1996","(2a) intermediate vocational","higher vocational","6","","",""
"High transfer dependency","1996","(2a) intermediate vocational","higher education","","","",""
"High transfer dependency","1996","(2c_gen) general maturity certificate","in school","","","",""
"High transfer dependency","1996","(2c_gen) general maturity certificate","inadequately","","","",""
"High transfer dependency","1996","(2c_gen) general maturity certificate","general elemantary","","","",""
"High transfer dependency","1996","(2c_gen) general maturity certificate","middle vocational","9","","",""
"High transfer dependency","1996","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"High transfer dependency","1996","(2c_gen) general maturity certificate","higher vocational","","","",""
"High transfer dependency","1996","(2c_gen) general maturity certificate","higher education","","","",""
"High transfer dependency","1996","(2c_voc) vocational maturity certificate","in school","","","",""
"High transfer dependency","1996","(2c_voc) vocational maturity certificate","inadequately","","","",""
"High transfer dependency","1996","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"High transfer dependency","1996","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"High transfer dependency","1996","(2c_voc) vocational maturity certificate","vocational + Abi","5","","",""
"High transfer dependency","1996","(2c_voc) vocational maturity certificate","higher vocational","1","","",""
"High transfer dependency","1996","(2c_voc) vocational maturity certificate","higher education","","","",""
"High transfer dependency","1996","(3a) lower tertiary education","in school","","","",""
"High transfer dependency","1996","(3a) lower tertiary education","inadequately","","","",""
"High transfer dependency","1996","(3a) lower tertiary education","general elemantary","","","",""
"High transfer dependency","1996","(3a) lower tertiary education","middle vocational","","","",""
"High transfer dependency","1996","(3a) lower tertiary education","vocational + Abi","","","",""
"High transfer dependency","1996","(3a) lower tertiary education","higher vocational","","","",""
"High transfer dependency","1996","(3a) lower tertiary education","higher education","14","","",""
"High transfer dependency","1996","(3b) higher tertiary education","in school","","","",""
"High transfer dependency","1996","(3b) higher tertiary education","inadequately","","","",""
"High transfer dependency","1996","(3b) higher tertiary education","general elemantary","","","",""
"High transfer dependency","1996","(3b) higher tertiary education","middle vocational","","","",""
"High transfer dependency","1996","(3b) higher tertiary education","vocational + Abi","","","",""
"High transfer dependency","1996","(3b) higher tertiary education","higher vocational","","","",""
"High transfer dependency","1996","(3b) higher tertiary education","higher education","2","","",""
"Very high transfer dependency","1996","(0) in school","in school","11","","",""
"Very high transfer dependency","1996","(0) in school","inadequately","","","",""
"Very high transfer dependency","1996","(0) in school","general elemantary","","","",""
"Very high transfer dependency","1996","(0) in school","middle vocational","","","",""
"Very high transfer dependency","1996","(0) in school","vocational + Abi","","","",""
"Very high transfer dependency","1996","(0) in school","higher vocational","","","",""
"Very high transfer dependency","1996","(0) in school","higher education","","","",""
"Very high transfer dependency","1996","(1a) inadequately completed","in school","","","",""
"Very high transfer dependency","1996","(1a) inadequately completed","inadequately","27","","",""
"Very high transfer dependency","1996","(1a) inadequately completed","general elemantary","","","",""
"Very high transfer dependency","1996","(1a) inadequately completed","middle vocational","2","","",""
"Very high transfer dependency","1996","(1a) inadequately completed","vocational + Abi","","","",""
"Very high transfer dependency","1996","(1a) inadequately completed","higher vocational","","","",""
"Very high transfer dependency","1996","(1a) inadequately completed","higher education","","","",""
"Very high transfer dependency","1996","(1b) general elementary school","in school","","","",""
