"transab_cat2","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","1996","Hesse","Employed","571","0.958836218540551","0.94285960553176","0.974812831549342"
"Very low transfer dependency","1996","Rhineland-Palatinate,Saarland","Not Employed","231","0.867805764073598","0.827405543740268","0.908205984406929"
"Very low transfer dependency","1996","Rhineland-Palatinate,Saarland","Employed","407","0.969665311552735","0.953243472976587","0.986087150128884"
"Very low transfer dependency","1996","Baden-Württemberg","Not Employed","497","0.895925332519102","0.871265003430498","0.920585661607706"
"Very low transfer dependency","1996","Baden-Württemberg","Employed","1066","0.953459029962436","0.941127583599011","0.965790476325861"
"Very low transfer dependency","1996","Bavaria","Not Employed","479","0.911219372531588","0.887448926909639","0.934989818153536"
"Very low transfer dependency","1996","Bavaria","Employed","1064","0.962677968273508","0.951511973099728","0.973843963447288"
"Very low transfer dependency","1996","Berlin","Not Employed","154","0.823800920818884","0.770189146614597","0.877412695023171"
"Very low transfer dependency","1996","Berlin","Employed","330","0.94703654197592","0.923606877593977","0.970466206357863"
"Very low transfer dependency","1996","Brandenburg","Not Employed","147","0.781126312722337","0.723386896462978","0.838865728981695"
"Very low transfer dependency","1996","Brandenburg","Employed","340","0.855387648471423","0.820659297521212","0.890115999421634"
"Very low transfer dependency","1996","Mecklenburg-Western Pomerania","Not Employed","81","0.606151135606207","0.523730403635839","0.688571867576575"
"Very low transfer dependency","1996","Mecklenburg-Western Pomerania","Employed","222","0.815485710046018","0.768515702915565","0.862455717176471"
"Very low transfer dependency","1996","Saxony","Not Employed","283","0.755845530622055","0.713045756939078","0.798645304305033"
"Very low transfer dependency","1996","Saxony","Employed","602","0.84137667665884","0.814390552244763","0.868362801072918"
"Very low transfer dependency","1996","Saxony-Anhalt","Not Employed","168","0.7620149475607","0.70901458554438","0.81501530957702"
"Very low transfer dependency","1996","Saxony-Anhalt","Employed","365","0.85788591833214","0.824728812339569","0.891043024324711"
"Very low transfer dependency","1996","Thuringia","Not Employed","160","0.735504884823043","0.678379129105655","0.792630640540431"
"Very low transfer dependency","1996","Thuringia","Employed","376","0.876916630810662","0.845755515409674","0.90807774621165"
"Low transfer dependency","1996","Schleswig-Holstein","Not Employed","7","","",""
"Low transfer dependency","1996","Schleswig-Holstein","Employed","9","","",""
"Low transfer dependency","1996","Hamburg","Not Employed","2","","",""
"Low transfer dependency","1996","Hamburg","Employed","3","","",""
"Low transfer dependency","1996","Lower Saxony","Not Employed","21","","",""
"Low transfer dependency","1996","Lower Saxony","Employed","24","","",""
"Low transfer dependency","1996","Bremen","Not Employed","3","","",""
"Low transfer dependency","1996","Bremen","Employed","1","","",""
"Low transfer dependency","1996","North Rhine-Westphalia","Not Employed","51","0.0398796452019854","0.0272491286623427","0.052510161741628"
"Low transfer dependency","1996","North Rhine-Westphalia","Employed","60","0.0230122636772287","0.0157309158809732","0.0302936114734842"
"Low transfer dependency","1996","Hesse","Not Employed","13","","",""
"Low transfer dependency","1996","Hesse","Employed","14","","",""
"Low transfer dependency","1996","Rhineland-Palatinate,Saarland","Not Employed","9","","",""
"Low transfer dependency","1996","Rhineland-Palatinate,Saarland","Employed","6","","",""
"Low transfer dependency","1996","Baden-Württemberg","Not Employed","38","0.0444311402087293","0.0277906863570115","0.061071594060447"
"Low transfer dependency","1996","Baden-Württemberg","Employed","39","0.0337735105481653","0.0231986936303084","0.0443483274660222"
"Low transfer dependency","1996","Bavaria","Not Employed","39","0.0466559478083437","0.0290303001091342","0.0642815955075532"
"Low transfer dependency","1996","Bavaria","Employed","35","0.0298374742911922","0.0198149398554438","0.0398600087269406"
"Low transfer dependency","1996","Berlin","Not Employed","18","","",""
"Low transfer dependency","1996","Berlin","Employed","17","","",""
"Low transfer dependency","1996","Brandenburg","Not Employed","34","0.152075537233842","0.10193104475765","0.202220029710033"
"Low transfer dependency","1996","Brandenburg","Employed","42","0.122845309601563","0.0904324487563071","0.155258170446819"
"Low transfer dependency","1996","Mecklenburg-Western Pomerania","Not Employed","27","","",""
"Low transfer dependency","1996","Mecklenburg-Western Pomerania","Employed","29","","",""
"Low transfer dependency","1996","Saxony","Not Employed","64","0.153887504694408","0.117936722688314","0.189838286700501"
"Low transfer dependency","1996","Saxony","Employed","72","0.109900998176858","0.0867972875225817","0.133004708831134"
"Low transfer dependency","1996","Saxony-Anhalt","Not Employed","39","0.134001534439485","0.0916044787489848","0.176398590129986"
"Low transfer dependency","1996","Saxony-Anhalt","Employed","48","0.12047946587329","0.089567772279661","0.15139115946692"
"Low transfer dependency","1996","Thuringia","Not Employed","35","0.111494055353695","0.0707291559537269","0.152258954753663"
"Low transfer dependency","1996","Thuringia","Employed","37","0.0642706525875686","0.0410103353497106","0.0875309698254266"
"High transfer dependency","1996","Schleswig-Holstein","Not Employed","4","","",""
"High transfer dependency","1996","Schleswig-Holstein","Employed","1","","",""
"High transfer dependency","1996","Hamburg","Not Employed","","","",""
"High transfer dependency","1996","Hamburg","Employed","","","",""
"High transfer dependency","1996","Lower Saxony","Not Employed","7","","",""
"High transfer dependency","1996","Lower Saxony","Employed","9","","",""
"High transfer dependency","1996","Bremen","Not Employed","1","","",""
"High transfer dependency","1996","Bremen","Employed","2","","",""
"High transfer dependency","1996","North Rhine-Westphalia","Not Employed","35","0.041356659083999","0.0285042694152273","0.0542090487527707"
"High transfer dependency","1996","North Rhine-Westphalia","Employed","21","","",""
"High transfer dependency","1996","Hesse","Not Employed","4","","",""
"High transfer dependency","1996","Hesse","Employed","4","","",""
"High transfer dependency","1996","Rhineland-Palatinate,Saarland","Not Employed","5","","",""
"High transfer dependency","1996","Rhineland-Palatinate,Saarland","Employed","5","","",""
"High transfer dependency","1996","Baden-Württemberg","Not Employed","28","","",""
"High transfer dependency","1996","Baden-Württemberg","Employed","15","","",""
"High transfer dependency","1996","Bavaria","Not Employed","12","","",""
"High transfer dependency","1996","Bavaria","Employed","7","","",""
"High transfer dependency","1996","Berlin","Not Employed","3","","",""
"High transfer dependency","1996","Berlin","Employed","3","","",""
"High transfer dependency","1996","Brandenburg","Not Employed","7","","",""
"High transfer dependency","1996","Brandenburg","Employed","10","","",""
"High transfer dependency","1996","Mecklenburg-Western Pomerania","Not Employed","7","","",""
"High transfer dependency","1996","Mecklenburg-Western Pomerania","Employed","9","","",""
"High transfer dependency","1996","Saxony","Not Employed","19","","",""
"High transfer dependency","1996","Saxony","Employed","24","","",""
"High transfer dependency","1996","Saxony-Anhalt","Not Employed","20","","",""
"High transfer dependency","1996","Saxony-Anhalt","Employed","11","","",""
"High transfer dependency","1996","Thuringia","Not Employed","21","","",""
"High transfer dependency","1996","Thuringia","Employed","12","","",""
"Very high transfer dependency","1996","Schleswig-Holstein","Not Employed","3","","",""
"Very high transfer dependency","1996","Schleswig-Holstein","Employed","1","","",""
"Very high transfer dependency","1996","Hamburg","Not Employed","4","","",""
"Very high transfer dependency","1996","Hamburg","Employed","","","",""
"Very high transfer dependency","1996","Lower Saxony","Not Employed","39","0.0900372640219541","0.0609110467488553","0.119163481295053"
"Very high transfer dependency","1996","Lower Saxony","Employed","5","","",""
"Very high transfer dependency","1996","Bremen","Not Employed","2","","",""
"Very high transfer dependency","1996","Bremen","Employed","","","",""
"Very high transfer dependency","1996","North Rhine-Westphalia","Not Employed","61","0.0508661639957657","0.0366834007887336","0.0650489272027978"
"Very high transfer dependency","1996","North Rhine-Westphalia","Employed","3","","",""
"Very high transfer dependency","1996","Hesse","Not Employed","17","","",""
"Very high transfer dependency","1996","Hesse","Employed","5","","",""
"Very high transfer dependency","1996","Rhineland-Palatinate,Saarland","Not Employed","25","","",""
"Very high transfer dependency","1996","Rhineland-Palatinate,Saarland","Employed","1","","",""
"Very high transfer dependency","1996","Baden-Württemberg","Not Employed","26","","",""
"Very high transfer dependency","1996","Baden-Württemberg","Employed","1","","",""
"Very high transfer dependency","1996","Bavaria","Not Employed","20","","",""
"Very high transfer dependency","1996","Bavaria","Employed","1","","",""
"Very high transfer dependency","1996","Berlin","Not Employed","19","","",""
"Very high transfer dependency","1996","Berlin","Employed","1","","",""
"Very high transfer dependency","1996","Brandenburg","Not Employed","9","","",""
"Very high transfer dependency","1996","Brandenburg","Employed","2","","",""
"Very high transfer dependency","1996","Mecklenburg-Western Pomerania","Not Employed","20","","",""
"Very high transfer dependency","1996","Mecklenburg-Western Pomerania","Employed","2","","",""
"Very high transfer dependency","1996","Saxony","Not Employed","21","","",""
"Very high transfer dependency","1996","Saxony","Employed","6","","",""
"Very high transfer dependency","1996","Saxony-Anhalt","Not Employed","21","","",""
"Very high transfer dependency","1996","Saxony-Anhalt","Employed","2","","",""
"Very high transfer dependency","1996","Thuringia","Not Employed","13","","",""
"Very high transfer dependency","1996","Thuringia","Employed","2","","",""
"Very low transfer dependency","1997","Schleswig-Holstein","Not Employed","81","0.769137063968281","0.687360853292485","0.850913274644077"
"Very low transfer dependency","1997","Schleswig-Holstein","Employed","158","0.904187519015805","0.859942546740318","0.948432491291292"
"Very low transfer dependency","1997","Hamburg","Not Employed","43","0.87653651296405","0.784427033864297","0.968645992063803"
"Very low transfer dependency","1997","Hamburg","Employed","69","0.912219848693774","0.847306415007303","0.977133282380244"
"Very low transfer dependency","1997","Lower Saxony","Not Employed","318","0.857308917443222","0.822685323605732","0.891932511280712"
"Very low transfer dependency","1997","Lower Saxony","Employed","617","0.956279512280496","0.940524059973883","0.97203496458711"
"Very low transfer dependency","1997","Bremen","Not Employed","44","0.951167204678767","0.889552639415862","1.01278176994167"
"Very low transfer dependency","1997","Bremen","Employed","44","0.958330498950156","0.901200269659764","1.01546072824055"
"Very low transfer dependency","1997","North Rhine-Westphalia","Not Employed","780","0.860889200644066","0.838575779703973","0.883202621584159"
