"transab_cat2","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","1996","Other degree","Couple + C. LE and GT 16","126","0.791942354884962","0.726983092303922","0.856901617466001"
"Very low transfer dependency","1996","no degree/no degree yet","1-pers.-HH","29","","",""
"Very low transfer dependency","1996","no degree/no degree yet","(Married) couple without C. ","70","0.836456402495868","0.759615666501369","0.913297138490366"
"Very low transfer dependency","1996","no degree/no degree yet","Single parent ","46","0.81577297307904","0.716004018299904","0.915541927858175"
"Very low transfer dependency","1996","no degree/no degree yet","Couple + C. LE 16 ","78","0.723803298755805","0.633893751438053","0.813712846073556"
"Very low transfer dependency","1996","no degree/no degree yet","Couple + C. GT 16 ","228","0.908840816524384","0.87457133211569","0.943110300933078"
"Very low transfer dependency","1996","no degree/no degree yet","Couple + C. LE and GT 16","184","0.937773157930011","0.904542583262753","0.97100373259727"
"Low transfer dependency","1996","lower secondary degree","1-pers.-HH","22","","",""
"Low transfer dependency","1996","lower secondary degree","(Married) couple without C. ","101","0.0460410427108993","0.0365168310278072","0.0555652543939913"
"Low transfer dependency","1996","lower secondary degree","Single parent ","14","","",""
"Low transfer dependency","1996","lower secondary degree","Couple + C. LE 16 ","49","0.0458154885933554","0.0321403333502179","0.0594906438364929"
"Low transfer dependency","1996","lower secondary degree","Couple + C. GT 16 ","66","0.0672574305642336","0.0504981457325874","0.0840167153958799"
"Low transfer dependency","1996","lower secondary degree","Couple + C. LE and GT 16","23","","",""
"Low transfer dependency","1996","secondary school degree","1-pers.-HH","7","","",""
"Low transfer dependency","1996","secondary school degree","(Married) couple without C. ","34","0.0308530574416235","0.0188555628119012","0.0428505520713458"
"Low transfer dependency","1996","secondary school degree","Single parent ","15","","",""
"Low transfer dependency","1996","secondary school degree","Couple + C. LE 16 ","114","0.0934251887534426","0.0761797897855254","0.11067058772136"
"Low transfer dependency","1996","secondary school degree","Couple + C. GT 16 ","48","0.069649625811258","0.0487154153866266","0.0905838362358894"
"Low transfer dependency","1996","secondary school degree","Couple + C. LE and GT 16","26","","",""
"Low transfer dependency","1996","college entrance qualification","1-pers.-HH","7","","",""
"Low transfer dependency","1996","college entrance qualification","(Married) couple without C. ","16","","",""
"Low transfer dependency","1996","college entrance qualification","Single parent ","3","","",""
"Low transfer dependency","1996","college entrance qualification","Couple + C. LE 16 ","20","","",""
"Low transfer dependency","1996","college entrance qualification","Couple + C. GT 16 ","17","","",""
"Low transfer dependency","1996","college entrance qualification","Couple + C. LE and GT 16","15","","",""
"Low transfer dependency","1996","Other degree","1-pers.-HH","4","","",""
"Low transfer dependency","1996","Other degree","(Married) couple without C. ","13","","",""
"Low transfer dependency","1996","Other degree","Single parent ","3","","",""
"Low transfer dependency","1996","Other degree","Couple + C. LE 16 ","20","","",""
"Low transfer dependency","1996","Other degree","Couple + C. GT 16 ","24","","",""
"Low transfer dependency","1996","Other degree","Couple + C. LE and GT 16","7","","",""
"Low transfer dependency","1996","no degree/no degree yet","1-pers.-HH","2","","",""
"Low transfer dependency","1996","no degree/no degree yet","(Married) couple without C. ","9","","",""
"Low transfer dependency","1996","no degree/no degree yet","Single parent ","2","","",""
"Low transfer dependency","1996","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"Low transfer dependency","1996","no degree/no degree yet","Couple + C. GT 16 ","27","","",""
"Low transfer dependency","1996","no degree/no degree yet","Couple + C. LE and GT 16","8","","",""
"High transfer dependency","1996","lower secondary degree","1-pers.-HH","16","","",""
"High transfer dependency","1996","lower secondary degree","(Married) couple without C. ","51","0.0218192531491514","0.015179971160952","0.0284585351373507"
"High transfer dependency","1996","lower secondary degree","Single parent ","14","","",""
"High transfer dependency","1996","lower secondary degree","Couple + C. LE 16 ","29","","",""
"High transfer dependency","1996","lower secondary degree","Couple + C. GT 16 ","24","","",""
"High transfer dependency","1996","lower secondary degree","Couple + C. LE and GT 16","5","","",""
"High transfer dependency","1996","secondary school degree","1-pers.-HH","2","","",""
"High transfer dependency","1996","secondary school degree","(Married) couple without C. ","7","","",""
"High transfer dependency","1996","secondary school degree","Single parent ","11","","",""
"High transfer dependency","1996","secondary school degree","Couple + C. LE 16 ","21","","",""
"High transfer dependency","1996","secondary school degree","Couple + C. GT 16 ","15","","",""
"High transfer dependency","1996","secondary school degree","Couple + C. LE and GT 16","15","","",""
"High transfer dependency","1996","college entrance qualification","1-pers.-HH","6","","",""
"High transfer dependency","1996","college entrance qualification","(Married) couple without C. ","3","","",""
"High transfer dependency","1996","college entrance qualification","Single parent ","2","","",""
"High transfer dependency","1996","college entrance qualification","Couple + C. LE 16 ","2","","",""
"High transfer dependency","1996","college entrance qualification","Couple + C. GT 16 ","1","","",""
"High transfer dependency","1996","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"High transfer dependency","1996","Other degree","1-pers.-HH","","","",""
"High transfer dependency","1996","Other degree","(Married) couple without C. ","5","","",""
"High transfer dependency","1996","Other degree","Single parent ","2","","",""
"High transfer dependency","1996","Other degree","Couple + C. LE 16 ","5","","",""
"High transfer dependency","1996","Other degree","Couple + C. GT 16 ","3","","",""
"High transfer dependency","1996","Other degree","Couple + C. LE and GT 16","7","","",""
"High transfer dependency","1996","no degree/no degree yet","1-pers.-HH","1","","",""
"High transfer dependency","1996","no degree/no degree yet","(Married) couple without C. ","2","","",""
"High transfer dependency","1996","no degree/no degree yet","Single parent ","4","","",""
"High transfer dependency","1996","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"High transfer dependency","1996","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"High transfer dependency","1996","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"Very high transfer dependency","1996","lower secondary degree","1-pers.-HH","35","0.0363403811074367","0.0230007517639836","0.0496800104508898"
"Very high transfer dependency","1996","lower secondary degree","(Married) couple without C. ","47","0.0197176418119624","0.0133994224679539","0.0260358611559709"
"Very high transfer dependency","1996","lower secondary degree","Single parent ","18","","",""
"Very high transfer dependency","1996","lower secondary degree","Couple + C. LE 16 ","18","","",""
"Very high transfer dependency","1996","lower secondary degree","Couple + C. GT 16 ","7","","",""
"Very high transfer dependency","1996","lower secondary degree","Couple + C. LE and GT 16","8","","",""
"Very high transfer dependency","1996","secondary school degree","1-pers.-HH","10","","",""
"Very high transfer dependency","1996","secondary school degree","(Married) couple without C. ","10","","",""
"Very high transfer dependency","1996","secondary school degree","Single parent ","15","","",""
"Very high transfer dependency","1996","secondary school degree","Couple + C. LE 16 ","6","","",""
"Very high transfer dependency","1996","secondary school degree","Couple + C. GT 16 ","1","","",""
"Very high transfer dependency","1996","secondary school degree","Couple + C. LE and GT 16","1","","",""
"Very high transfer dependency","1996","college entrance qualification","1-pers.-HH","8","","",""
"Very high transfer dependency","1996","college entrance qualification","(Married) couple without C. ","12","","",""
"Very high transfer dependency","1996","college entrance qualification","Single parent ","","","",""
"Very high transfer dependency","1996","college entrance qualification","Couple + C. LE 16 ","1","","",""
"Very high transfer dependency","1996","college entrance qualification","Couple + C. GT 16 ","3","","",""
"Very high transfer dependency","1996","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very high transfer dependency","1996","Other degree","1-pers.-HH","5","","",""
"Very high transfer dependency","1996","Other degree","(Married) couple without C. ","12","","",""
"Very high transfer dependency","1996","Other degree","Single parent ","7","","",""
"Very high transfer dependency","1996","Other degree","Couple + C. LE 16 ","15","","",""
"Very high transfer dependency","1996","Other degree","Couple + C. GT 16 ","5","","",""
"Very high transfer dependency","1996","Other degree","Couple + C. LE and GT 16","10","","",""
"Very high transfer dependency","1996","no degree/no degree yet","1-pers.-HH","5","","",""
"Very high transfer dependency","1996","no degree/no degree yet","(Married) couple without C. ","8","","",""
"Very high transfer dependency","1996","no degree/no degree yet","Single parent ","6","","",""
