"transab_cat2","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","1997","Part Time","college entrance qualification","363","0.88927397436906","0.858750938904095","0.919797009834025"
"Very low transfer dependency","1997","Part Time","Other degree","176","0.777614330469085","0.722911836043932","0.832316824894238"
"Very low transfer dependency","1997","Part Time","no degree/no degree yet","93","0.78329277820212","0.708638635319485","0.857946921084754"
"Very low transfer dependency","1997","Not Working","lower secondary degree","1980","0.857077977110621","0.842996151324864","0.871159802896378"
"Very low transfer dependency","1997","Not Working","secondary school degree","610","0.838499389999003","0.813188434782516","0.86381034521549"
"Very low transfer dependency","1997","Not Working","college entrance qualification","381","0.862503825135753","0.831033951559484","0.893973698712021"
"Very low transfer dependency","1997","Not Working","Other degree","251","0.625338670267869","0.576607643284805","0.674069697250932"
"Very low transfer dependency","1997","Not Working","no degree/no degree yet","454","0.829473868883032","0.798268608163053","0.86067912960301"
"Low transfer dependency","1997","Full Time","lower secondary degree","86","0.0367855119087915","0.0281612397866907","0.0454097840308924"
"Low transfer dependency","1997","Full Time","secondary school degree","124","0.0501252704030692","0.0404230034044343","0.059827537401704"
"Low transfer dependency","1997","Full Time","college entrance qualification","22","","",""
"Low transfer dependency","1997","Full Time","Other degree","24","","",""
"Low transfer dependency","1997","Full Time","no degree/no degree yet","8","","",""
"Low transfer dependency","1997","Part Time","lower secondary degree","95","0.0980390570635803","0.07896829350862","0.117109820618541"
"Low transfer dependency","1997","Part Time","secondary school degree","90","0.109997415988279","0.087604825667726","0.132390006308833"
"Low transfer dependency","1997","Part Time","college entrance qualification","32","0.0828477752667245","0.0560347256701597","0.109660824863289"
"Low transfer dependency","1997","Part Time","Other degree","36","0.175875646478154","0.125794895662575","0.225956397293733"
"Low transfer dependency","1997","Part Time","no degree/no degree yet","13","","",""
"Low transfer dependency","1997","Not Working","lower secondary degree","183","0.0584999764814336","0.0490574712251644","0.0679424817377028"
"Low transfer dependency","1997","Not Working","secondary school degree","101","0.0719914624324584","0.0542133126766724","0.0897696121882443"
"Low transfer dependency","1997","Not Working","college entrance qualification","38","0.0528240211417699","0.0323831103938118","0.0732649318897281"
"Low transfer dependency","1997","Not Working","Other degree","55","0.112603108811822","0.0807785326856721","0.144427684937972"
"Low transfer dependency","1997","Not Working","no degree/no degree yet","59","0.0870124174605757","0.0636265198262423","0.110398315094909"
"High transfer dependency","1997","Full Time","lower secondary degree","19","","",""
"High transfer dependency","1997","Full Time","secondary school degree","18","","",""
"High transfer dependency","1997","Full Time","college entrance qualification","3","","",""
"High transfer dependency","1997","Full Time","Other degree","2","","",""
"High transfer dependency","1997","Full Time","no degree/no degree yet","","","",""
"High transfer dependency","1997","Part Time","lower secondary degree","36","0.0387732863765923","0.0263923390696578","0.0511542336835268"
"High transfer dependency","1997","Part Time","secondary school degree","30","0.0481883129405418","0.0328610772081598","0.0635155486729238"
"High transfer dependency","1997","Part Time","college entrance qualification","10","","",""
"High transfer dependency","1997","Part Time","Other degree","5","","",""
"High transfer dependency","1997","Part Time","no degree/no degree yet","6","","",""
"High transfer dependency","1997","Not Working","lower secondary degree","89","0.0343865525817061","0.0270550128332175","0.0417180923301948"
"High transfer dependency","1997","Not Working","secondary school degree","36","0.0266299051593091","0.0155561762936651","0.0377036340249531"
"High transfer dependency","1997","Not Working","college entrance qualification","21","","",""
"High transfer dependency","1997","Not Working","Other degree","21","","",""
"High transfer dependency","1997","Not Working","no degree/no degree yet","17","","",""
"Very high transfer dependency","1997","Full Time","lower secondary degree","1","","",""
"Very high transfer dependency","1997","Full Time","secondary school degree","1","","",""
"Very high transfer dependency","1997","Full Time","college entrance qualification","","","",""
"Very high transfer dependency","1997","Full Time","Other degree","","","",""
"Very high transfer dependency","1997","Full Time","no degree/no degree yet","","","",""
"Very high transfer dependency","1997","Part Time","lower secondary degree","24","","",""
"Very high transfer dependency","1997","Part Time","secondary school degree","10","","",""
"Very high transfer dependency","1997","Part Time","college entrance qualification","1","","",""
"Very high transfer dependency","1997","Part Time","Other degree","5","","",""
"Very high transfer dependency","1997","Part Time","no degree/no degree yet","5","","",""
"Very high transfer dependency","1997","Not Working","lower secondary degree","121","0.0500354938262394","0.0412636274656991","0.0588073601867797"
"Very high transfer dependency","1997","Not Working","secondary school degree","65","0.0628792424092294","0.0461828937381695","0.0795755910802894"
"Very high transfer dependency","1997","Not Working","college entrance qualification","20","","",""
"Very high transfer dependency","1997","Not Working","Other degree","52","0.223409902062379","0.181475001313551","0.265344802811207"
"Very high transfer dependency","1997","Not Working","no degree/no degree yet","28","","",""
"Very low transfer dependency","1998","Full Time","lower secondary degree","1799","0.959563587246504","0.950718058643818","0.96840911584919"
"Very low transfer dependency","1998","Full Time","secondary school degree","1946","0.951653592474453","0.942406623453564","0.960900561495342"
"Very low transfer dependency","1998","Full Time","college entrance qualification","1137","0.978614530531942","0.970318088293369","0.986910972770515"
"Very low transfer dependency","1998","Full Time","Other degree","367","0.934662475231275","0.910292320558178","0.959032629904371"
"Very low transfer dependency","1998","Full Time","no degree/no degree yet","120","0.928894077872516","0.884884375993996","0.972903779751036"
"Very low transfer dependency","1998","Part Time","lower secondary degree","824","0.853255468541701","0.831089983042336","0.875420954041065"
"Very low transfer dependency","1998","Part Time","secondary school degree","748","0.866288187129503","0.843763208946339","0.888813165312668"
"Very low transfer dependency","1998","Part Time","college entrance qualification","425","0.90009653174659","0.87315765758804","0.92703540590514"
"Very low transfer dependency","1998","Part Time","Other degree","194","0.84249818712421","0.795420898832096","0.889575475416324"
"Very low transfer dependency","1998","Part Time","no degree/no degree yet","87","0.755806590266252","0.676944556637895","0.834668623894609"
"Very low transfer dependency","1998","Not Working","lower secondary degree","2318","0.874886401182594","0.862471193200767","0.887301609164421"
"Very low transfer dependency","1998","Not Working","secondary school degree","675","0.826499550237767","0.801787064282138","0.851212036193395"
"Very low transfer dependency","1998","Not Working","college entrance qualification","455","0.848358674580668","0.818625538028766","0.87809181113257"
"Very low transfer dependency","1998","Not Working","Other degree","242","0.604263557314206","0.554436704918885","0.654090409709527"
