"pli0092_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Rarely","1991","Lower Saxony","West Germany","","","","","4"
"Rarely","1991","Lower Saxony","East Germany","","","","","4"
"Rarely","1991","Bremen","West Germany","","","","","4"
"Rarely","1991","Berlin","East Germany","","","","","4"
"Rarely","1991","Brandenburg","West Germany","","","","","4"
"Rarely","1991","Bavaria","East Germany","","","","","4"
"Rarely","1991","Berlin","West Germany","","","","","4"
"Daily","1992","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","1992","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","1992","Hesse","West Germany","","","","","1"
"Daily","1992","Hesse","East Germany","","","","","1"
"Daily","1992","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","1992","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","1992","Baden-Württemberg","West Germany","","","","","1"
"Daily","1992","Baden-Württemberg","East Germany","","","","","1"
"Daily","1992","Bavaria","West Germany","","","","","1"
"Daily","1992","Bavaria","East Germany","","","","","1"
"Daily","1992","Berlin","West Germany","","","","","1"
"Daily","1992","Berlin","East Germany","","","","","1"
"Daily","1992","Brandenburg","West Germany","","","","","1"
"Daily","1992","Thuringia","East Germany","","","","","1"
"Daily","1992","Hamburg","West Germany","","","","","1"
"Daily","1992","Hamburg","East Germany","","","","","1"
"Daily","1992","Lower Saxony","West Germany","","","","","1"
"Daily","1992","Lower Saxony","East Germany","","","","","1"
"Daily","1992","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","1992","Saxony","West Germany","","","","","1"
"Daily","1992","Saxony","East Germany","","","","","1"
"Daily","1992","Saxony-Anhalt","West Germany","","","","","1"
"Daily","1992","Schleswig-Holstein","West Germany","","","","","1"
"Daily","1992","Schleswig-Holstein","East Germany","","","","","1"
"Daily","1992","Bremen","West Germany","","","","","1"
"Daily","1992","Bremen","East Germany","","","","","1"
"Daily","1992","Brandenburg","East Germany","","","","","1"
"Daily","1992","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","1992","Saxony-Anhalt","East Germany","","","","","1"
"Daily","1992","Thuringia","West Germany","","","","","1"
"Min 1x per month","1992","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","1992","Hamburg","West Germany","8","","","","3"
"Min 1x per month","1992","Hamburg","East Germany","","","","","3"
"Min 1x per month","1992","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","1992","Mecklenburg-Western Pomerania","East Germany","13","","","","3"
"Min 1x per month","1992","Saxony","West Germany","","","","","3"
"Min 1x per month","1992","Saxony","East Germany","43","0.0358148124351058","0.0250793193290389","0.0465503055411726","3"
"Min 1x per month","1992","Schleswig-Holstein","West Germany","12","","","","3"
"Min 1x per month","1992","Brandenburg","East Germany","19","","","","3"
"Min 1x per month","1992","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","1992","Saxony-Anhalt","East Germany","33","0.0608853780989319","0.0439407056380883","0.0778300505597754","3"
"Min 1x per month","1992","Thuringia","West Germany","","","","","3"
"Min 1x per month","1992","Thuringia","East Germany","23","","","","3"
"Min 1x per month","1992","North Rhine-Westphalia","West Germany","186","0.0776004647583567","0.0670771773919561","0.0881237521247573","3"
"Min 1x per month","1992","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","1992","Hesse","West Germany","41","0.0457911564980286","0.0324425735564438","0.0591397394396133","3"
"Min 1x per month","1992","Hesse","East Germany","","","","","3"
"Min 1x per month","1992","Rhineland-Palatinate,Saarland","West Germany","43","0.0727037746363495","0.0527121396529172","0.0926954096197818","3"
"Min 1x per month","1992","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","1992","Baden-Württemberg","West Germany","117","0.0680095403233258","0.056169891119762","0.0798491895268897","3"
"Min 1x per month","1992","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","1992","Bavaria","West Germany","127","0.0737205363569126","0.060983794641791","0.0864572780720342","3"
"Min 1x per month","1992","Bavaria","East Germany","","","","","3"
"Min 1x per month","1992","Berlin","West Germany","19","","","","3"
"Min 1x per month","1992","Berlin","East Germany","14","","","","3"
"Min 1x per month","1992","Brandenburg","West Germany","","","","","3"
"Min 1x per month","1992","Bremen","West Germany","2","","","","3"
"Min 1x per month","1992","Lower Saxony","West Germany","64","0.0590303008803563","0.0440826920897375","0.073977909670975","3"
"Min 1x per month","1992","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","1992","Bremen","East Germany","","","","","3"
"Min 1x per week","1992","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","1992","Mecklenburg-Western Pomerania","East Germany","53","0.126953898494193","0.0949232558480143","0.158984541140371","2"
"Min 1x per week","1992","Saxony","West Germany","","","","","2"
"Min 1x per week","1992","Saxony","East Germany","148","0.113745658993986","0.0954032221455993","0.132088095842372","2"
"Min 1x per week","1992","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","1992","Saxony-Anhalt","East Germany","87","0.101652903573553","0.0802388269785029","0.123066980168603","2"
"Min 1x per week","1992","Thuringia","West Germany","","","","","2"
"Min 1x per week","1992","Thuringia","East Germany","80","0.102838964327612","0.0799583434215655","0.125719585233658","2"
"Min 1x per week","1992","North Rhine-Westphalia","West Germany","620","0.256027117589256","0.238860636966058","0.273193598212454","2"
"Min 1x per week","1992","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","1992","Hesse","West Germany","212","0.245043326341854","0.217576714286452","0.272509938397256","2"
"Min 1x per week","1992","Hesse","East Germany","","","","","2"
"Min 1x per week","1992","Brandenburg","East Germany","76","0.120060039056426","0.0952063324747905","0.144913745638061","2"
"Min 1x per week","1992","Schleswig-Holstein","West Germany","76","0.301721763173582","0.246561688619686","0.356881837727478","2"
"Min 1x per week","1992","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","1992","Hamburg","West Germany","36","0.279336563047009","0.207294673735703","0.351378452358315","2"
"Min 1x per week","1992","Hamburg","East Germany","","","","","2"
"Min 1x per week","1992","Baden-Württemberg","West Germany","427","0.253927553077629","0.233458695868977","0.274396410286281","2"
"Min 1x per week","1992","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","1992","Bavaria","West Germany","410","0.263627404142497","0.242152206639517","0.285102601645478","2"
"Min 1x per week","1992","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","1992","Bremen","East Germany","","","","","2"
"Min 1x per week","1992","Lower Saxony","West Germany","275","0.278131276474076","0.249712823494384","0.306549729453767","2"
"Min 1x per week","1992","Rhineland-Palatinate,Saarland","West Germany","149","0.211592663810477","0.180145157024716","0.243040170596237","2"
"Min 1x per week","1992","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","1992","Bavaria","East Germany","","","","","2"
"Min 1x per week","1992","Berlin","West Germany","72","0.250510806100418","0.202583922866859","0.298437689333978","2"
"Min 1x per week","1992","Berlin","East Germany","54","0.206201480415233","0.158643136311815","0.25375982451865","2"
"Min 1x per week","1992","Bremen","West Germany","20","","","","2"
"Min 1x per week","1992","Brandenburg","West Germany","","","","","2"
"Never","1992","Mecklenburg-Western Pomerania","East Germany","277","0.706211316268577","0.662387629520801","0.750035003016354","5"
"Never","1992","Thuringia","East Germany","450","0.704939955517064","0.670585345585751","0.739294565448377","5"
"Never","1992","Saxony","West Germany","","","","","5"
"Never","1992","Saxony","East Germany","760","0.700623167427876","0.674164877518748","0.727081457337003","5"
"Never","1992","Saxony-Anhalt","West Germany","","","","","5"
"Never","1992","Saxony-Anhalt","East Germany","509","0.698341413844913","0.665817026996197","0.730865800693629","5"
"Never","1992","Thuringia","West Germany","","","","","5"
"Never","1992","Schleswig-Holstein","West Germany","142","0.515946535585695","0.455890551274002","0.576002519897388","5"
"Never","1992","Schleswig-Holstein","East Germany","","","","","5"
"Never","1992","Hamburg","West Germany","86","0.564408729300036","0.484794370491567","0.644023088108504","5"
"Never","1992","Hamburg","East Germany","","","","","5"
"Never","1992","Lower Saxony","West Germany","470","0.518314235652964","0.486624042994381","0.550004428311547","5"
"Never","1992","Lower Saxony","East Germany","","","","","5"
"Never","1992","Bremen","West Germany","54","0.610631969286944","0.510448213461739","0.710815725112149","5"
"Never","1992","Bremen","East Germany","","","","","5"
"Never","1992","North Rhine-Westphalia","West Germany","1271","0.498258077269209","0.478591576202199","0.517924578336219","5"
"Never","1992","Brandenburg","East Germany","450","0.698672412471868","0.663587398717032","0.733757426226703","5"
"Never","1992","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","1992","North Rhine-Westphalia","East Germany","","","","","5"
"Never","1992","Hesse","West Germany","548","0.563362958704919","0.531690843265966","0.595035074143872","5"
"Never","1992","Hesse","East Germany","","","","","5"
"Never","1992","Rhineland-Palatinate,Saarland","West Germany","380","0.610758654864885","0.573217737119429","0.648299572610341","5"
"Never","1992","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","1992","Baden-Württemberg","West Germany","923","0.510233066661135","0.486724442534025","0.533741690788246","5"
"Never","1992","Baden-Württemberg","East Germany","","","","","5"
"Never","1992","Bavaria","West Germany","753","0.470195799692797","0.445868710232652","0.494522889152943","5"
"Never","1992","Bavaria","East Germany","","","","","5"
"Never","1992","Berlin","West Germany","183","0.567355685245985","0.512556200741733","0.622155169750238","5"
"Never","1992","Berlin","East Germany","145","0.532340267509323","0.473687927873031","0.590992607145614","5"
"Never","1992","Brandenburg","West Germany","","","","","5"
"Rarely","1992","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","1992","Mecklenburg-Western Pomerania","East Germany","72","0.143859779207181","0.110094823251572","0.177624735162791","4"
"Rarely","1992","Thuringia","West Germany","","","","","4"
"Rarely","1992","Thuringia","East Germany","124","0.162984130035396","0.135161815107318","0.190806444963473","4"
"Rarely","1992","Saxony","West Germany","","","","","4"
"Rarely","1992","Saxony","East Germany","200","0.149816361143033","0.129198366477898","0.170434355808167","4"
"Rarely","1992","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","1992","Saxony-Anhalt","East Germany","136","0.139120304482602","0.114596724710845","0.163643884254359","4"
"Rarely","1992","Schleswig-Holstein","West Germany","36","0.133832055820562","0.09291650512665","0.174747606514475","4"
"Rarely","1992","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","1992","Hamburg","West Germany","19","","","","4"
"Rarely","1992","Hamburg","East Germany","","","","","4"
"Rarely","1992","Lower Saxony","West Germany","146","0.144524186992604","0.122223381987902","0.166824991997307","4"
"Rarely","1992","Lower Saxony","East Germany","","","","","4"
"Rarely","1992","Bremen","West Germany","15","","","","4"
"Rarely","1992","Bremen","East Germany","","","","","4"
"Rarely","1992","North Rhine-Westphalia","West Germany","406","0.168114340383179","0.153404975183976","0.182823705582381","4"
"Rarely","1992","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","1992","Hesse","West Germany","141","0.145802558455199","0.123266168687958","0.168338948222439","4"
"Rarely","1992","Hesse","East Germany","","","","","4"
"Rarely","1992","Rhineland-Palatinate,Saarland","West Germany","76","0.104944906688289","0.0813473979773488","0.128542415399229","4"
"Rarely","1992","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","1992","Baden-Württemberg","West Germany","270","0.16782983993791","0.150255102665827","0.185404577209992","4"
"Rarely","1992","Baden-Württemberg","East Germany","","","","","4"
"Rarely","1992","Bavaria","West Germany","327","0.192456259807793","0.173241182801134","0.211671336814452","4"
"Rarely","1992","Brandenburg","East Germany","112","0.159935533768116","0.131907399083774","0.187963668452457","4"
"Rarely","1992","Berlin","East Germany","65","0.217136431686647","0.16867066549544","0.265602197877854","4"
"Rarely","1992","Brandenburg","West Germany","","","","","4"
"Rarely","1992","Berlin","West Germany","40","0.127232285027493","0.090374327369633","0.164090242685353","4"
"Rarely","1992","Bavaria","East Germany","","","","","4"
"Daily","1993","Schleswig-Holstein","West Germany","","","","","1"
"Daily","1993","Schleswig-Holstein","East Germany","","","","","1"
"Daily","1993","Hamburg","West Germany","","","","","1"
"Daily","1993","Hamburg","East Germany","","","","","1"
"Daily","1993","Lower Saxony","West Germany","","","","","1"
"Daily","1993","Lower Saxony","East Germany","","","","","1"
"Daily","1993","Bremen","West Germany","","","","","1"
"Daily","1993","Bremen","East Germany","","","","","1"
"Daily","1993","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","1993","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","1993","Hesse","West Germany","","","","","1"
"Daily","1993","Hesse","East Germany","","","","","1"
"Daily","1993","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
