"pli0092_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","1998","in school","Female","84","0.529459297061977","0.4544286800003","0.604489914123654","2"
"Min 1x per week","1998","inadequately","Male","21","","","","2"
"Min 1x per week","1998","higher education","Male","351","0.344416565333359","0.316063934052156","0.372769196614561","2"
"Min 1x per week","1998","higher education","Female","252","0.304654929630623","0.274331330229039","0.334978529032206","2"
"Min 1x per week","1998","inadequately","Female","5","","","","2"
"Min 1x per week","1998","general elemantary","Male","174","0.19693129949515","0.171219998147437","0.222642600842863","2"
"Min 1x per week","1998","general elemantary","Female","225","0.151186814493065","0.133715529637299","0.168658099348831","2"
"Min 1x per week","1998","middle vocational","Male","769","0.228748792157615","0.214829552199867","0.242668032115363","2"
"Min 1x per week","1998","middle vocational","Female","798","0.247935333229534","0.233625486164572","0.262245180294497","2"
"Min 1x per week","1998","vocational + Abi","Male","75","0.34389256595614","0.284045993683403","0.403739138228877","2"
"Min 1x per week","1998","vocational + Abi","Female","77","0.34148065390657","0.284493811462691","0.398467496350449","2"
"Min 1x per week","1998","higher vocational","Male","120","0.257426263492669","0.218987791466167","0.295864735519171","2"
"Min 1x per week","1998","higher vocational","Female","97","0.284172401733409","0.235137921221617","0.333206882245201","2"
"Never","1998","in school","Male","18","","","","5"
"Never","1998","in school","Female","28","","","","5"
"Never","1998","inadequately","Male","128","0.675079842344264","0.60740845543986","0.742751229248669","5"
"Never","1998","inadequately","Female","230","0.880747857716651","0.841354744014536","0.920140971418766","5"
"Never","1998","general elemantary","Male","429","0.473457918528867","0.441176874622415","0.50573896243532","5"
"Never","1998","general elemantary","Female","1026","0.653294168602149","0.630083011468196","0.676505325736102","5"
"Never","1998","middle vocational","Male","1410","0.400863903536349","0.384623403124878","0.41710440394782","5"
"Never","1998","middle vocational","Female","1484","0.426392917888807","0.410003994232222","0.442781841545392","5"
"Never","1998","vocational + Abi","Male","61","0.240319225797727","0.186486021135269","0.294152430460186","5"
"Never","1998","vocational + Abi","Female","91","0.302767805961943","0.24755359941107","0.357982012512816","5"
"Never","1998","higher vocational","Male","169","0.340806112919125","0.299135472950739","0.382476752887511","5"
"Never","1998","higher vocational","Female","88","0.312868939543859","0.26246001571858","0.363277863369138","5"
"Never","1998","higher education","Male","258","0.233227757343202","0.207995234316127","0.258460280370276","5"
"Never","1998","higher education","Female","262","0.300826006309653","0.270610715552351","0.331041297066955","5"
"Rarely","1998","in school","Male","21","","","","4"
"Rarely","1998","in school","Female","29","","","","4"
"Rarely","1998","inadequately","Male","24","","","","4"
"Rarely","1998","inadequately","Female","17","","","","4"
"Rarely","1998","general elemantary","Male","182","0.192293652874546","0.166813644997658","0.217773660751434","4"
"Rarely","1998","general elemantary","Female","242","0.132328287117737","0.115802357730713","0.14885421650476","4"
"Rarely","1998","vocational + Abi","Female","61","0.177656124265785","0.131723199953076","0.223589048578494","4"
"Rarely","1998","higher vocational","Male","149","0.28284553415478","0.243249570834057","0.322441497475503","4"
"Rarely","1998","higher vocational","Female","82","0.231904044713919","0.186019300896797","0.277788788531041","4"
"Rarely","1998","higher education","Male","290","0.239326519864135","0.213868072182395","0.264784967545875","4"
"Rarely","1998","higher education","Female","225","0.215346874410619","0.188264633530849","0.24242911529039","4"
"Rarely","1998","middle vocational","Female","839","0.217963862824374","0.204282043615015","0.231645682033734","4"
"Rarely","1998","middle vocational","Male","843","0.237958474841955","0.223846815122447","0.252070134561463","4"
"Rarely","1998","vocational + Abi","Male","67","0.2692225393135","0.213338384366931","0.325106694260069","4"
"Daily","1999","in school","Male","","","","","1"
"Daily","1999","in school","Female","","","","","1"
"Daily","1999","inadequately","Male","","","","","1"
"Daily","1999","inadequately","Female","","","","","1"
"Daily","1999","general elemantary","Male","","","","","1"
"Daily","1999","general elemantary","Female","","","","","1"
"Daily","1999","middle vocational","Male","","","","","1"
"Daily","1999","middle vocational","Female","","","","","1"
"Daily","1999","vocational + Abi","Male","","","","","1"
"Daily","1999","vocational + Abi","Female","","","","","1"
"Daily","1999","higher vocational","Male","","","","","1"
"Daily","1999","higher vocational","Female","","","","","1"
"Daily","1999","higher education","Male","","","","","1"
"Daily","1999","higher education","Female","","","","","1"
"Min 1x per month","1999","general elemantary","Male","73","0.068239106772385","0.0515410880352718","0.0849371255094982","3"
"Min 1x per month","1999","general elemantary","Female","58","0.0284207725214348","0.0201879648507892","0.0366535801920803","3"
"Min 1x per month","1999","middle vocational","Male","251","0.0721898711089146","0.0635502412403127","0.0808295009775165","3"
"Min 1x per month","1999","middle vocational","Female","217","0.0614173667778519","0.0533999339277401","0.0694347996279637","3"
"Min 1x per month","1999","vocational + Abi","Male","31","0.0896873062375028","0.0531551800299138","0.126219432445092","3"
"Min 1x per month","1999","vocational + Abi","Female","23","","","","3"
"Min 1x per month","1999","higher vocational","Male","31","0.0621703513614885","0.0407247983113906","0.0836159044115865","3"
"Min 1x per month","1999","higher vocational","Female","24","","","","3"
"Min 1x per month","1999","higher education","Male","87","0.0733063713160772","0.0577330621622294","0.0888796804699249","3"
"Min 1x per month","1999","higher education","Female","72","0.0804281901513775","0.062408760645761","0.0984476196569939","3"
"Min 1x per month","1999","in school","Male","14","","","","3"
"Min 1x per month","1999","in school","Female","11","","","","3"
"Min 1x per month","1999","inadequately","Male","9","","","","3"
"Min 1x per month","1999","inadequately","Female","2","","","","3"
"Min 1x per week","1999","in school","Male","106","0.71608522489651","0.646000095037574","0.786170354755445","2"
"Min 1x per week","1999","in school","Female","75","0.491420394200237","0.414198364678788","0.568642423721686","2"
"Min 1x per week","1999","inadequately","Male","20","","","","2"
"Min 1x per week","1999","inadequately","Female","7","","","","2"
"Min 1x per week","1999","general elemantary","Male","201","0.221254643706512","0.193766844473081","0.248742442939943","2"
"Min 1x per week","1999","general elemantary","Female","216","0.143364110079796","0.126001729382225","0.160726490777367","2"
"Min 1x per week","1999","middle vocational","Male","796","0.239059568857055","0.224821344062375","0.253297793651735","2"
"Min 1x per week","1999","middle vocational","Female","769","0.242021866319897","0.227719459754134","0.256324272885661","2"
"Min 1x per week","1999","vocational + Abi","Male","73","0.361060239592151","0.299650967412688","0.422469511771615","2"
"Min 1x per week","1999","vocational + Abi","Female","86","0.382118891629009","0.323944425403196","0.440293357854821","2"
"Min 1x per week","1999","higher vocational","Male","113","0.245793341227738","0.207553696542689","0.284032985912787","2"
"Min 1x per week","1999","higher vocational","Female","95","0.280122890829648","0.231818953642446","0.328426828016851","2"
"Min 1x per week","1999","higher education","Male","391","0.389080663761187","0.359949776328487","0.418211551193888","2"
"Min 1x per week","1999","higher education","Female","271","0.344842359504841","0.313348399358114","0.376336319651569","2"
"Never","1999","in school","Male","14","","","","5"
"Never","1999","in school","Female","28","","","","5"
"Never","1999","inadequately","Male","118","0.668181380239292","0.598016045679072","0.738346714799513","5"
"Never","1999","inadequately","Female","223","0.88528713755801","0.845863257406073","0.924711017709947","5"
"Never","1999","general elemantary","Male","424","0.500385482848621","0.46727496957211","0.533495996125132","5"
"Never","1999","general elemantary","Female","1073","0.708952173961309","0.686447041719732","0.731457306202887","5"
"Never","1999","middle vocational","Male","1656","0.480565959130277","0.46388699190667","0.497244926353884","5"
"Never","1999","middle vocational","Female","1769","0.513168290615441","0.496477657405245","0.529858923825636","5"
"Never","1999","vocational + Abi","Male","72","0.318066801716706","0.258521945951817","0.377611657481595","5"
"Never","1999","vocational + Abi","Female","98","0.346333078671023","0.289368362894148","0.403297794447898","5"
"Never","1999","higher vocational","Male","223","0.453430323683138","0.409216135284979","0.497644512081296","5"
"Never","1999","higher vocational","Female","121","0.411464740434364","0.358531119231156","0.464398361637572","5"
"Never","1999","higher education","Male","359","0.335441872767533","0.307230963822971","0.363652781712095","5"
"Never","1999","higher education","Female","333","0.376864525954165","0.344755440789426","0.408973611118904","5"
"Rarely","1999","in school","Male","25","","","","4"
"Rarely","1999","in school","Female","47","0.304343461590051","0.233268836638606","0.375418086541497","4"
"Rarely","1999","inadequately","Male","26","","","","4"
"Rarely","1999","inadequately","Female","19","","","","4"
"Rarely","1999","general elemantary","Male","178","0.210120766672482","0.183142696852901","0.237098836492063","4"
"Rarely","1999","general elemantary","Female","218","0.119262943437459","0.103205854361088","0.13532003251383","4"
"Rarely","1999","middle vocational","Male","744","0.208184600903754","0.194630718220721","0.221738483586786","4"
"Rarely","1999","middle vocational","Female","690","0.18339247628681","0.170469845873432","0.196315106700189","4"
"Rarely","1999","vocational + Abi","Male","59","0.23118565245364","0.177283595497196","0.285087709410083","4"
"Rarely","1999","vocational + Abi","Female","61","0.201425687238882","0.153408602495084","0.24944277198268","4"
"Rarely","1999","higher vocational","Male","120","0.238605983727636","0.200750482100282","0.276461485354989","4"
"Rarely","1999","higher vocational","Female","92","0.229881404612876","0.184621902172714","0.275140907053038","4"
"Rarely","1999","higher education","Male","239","0.202171092155202","0.178174124396034","0.22616805991437","4"
"Rarely","1999","higher education","Female","199","0.197864924389616","0.171468067069844","0.224261781709388","4"
"Daily","2000","in school","Male","","","","","1"
"Daily","2000","in school","Female","","","","","1"
"Daily","2000","inadequately","Male","","","","","1"
"Daily","2000","inadequately","Female","","","","","1"
"Daily","2000","general elemantary","Male","","","","","1"
"Daily","2000","general elemantary","Female","","","","","1"
