"ple0008","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Very good","2017","Rhineland-Palatinate,Saarland","indirect migration background","24","","",""
"Very good","2017","Baden-Württemberg","no migration background","270","0.12131166185574","0.107423594910042","0.135199728801439"
"Very good","2017","Baden-Württemberg","direct migration background","324","0.177944264097004","0.157081223719379","0.19880730447463"
"Very good","2017","Baden-Württemberg","indirect migration background","53","0.225643569167079","0.177699090531158","0.273588047803"
"Very good","2017","Bavaria","no migration background","368","0.101098600207845","0.0905695217878534","0.111627678627837"
"Very good","2017","Bavaria","direct migration background","366","0.132321671352284","0.115376446058146","0.149266896646421"
"Very good","2017","Bavaria","indirect migration background","44","0.168548372429133","0.122869117294243","0.214227627564022"
"Very good","2017","Berlin","no migration background","80","0.0930430441984994","0.0726568534596768","0.113429234937322"
"Very good","2017","Berlin","direct migration background","75","0.123761781188776","0.0881778018390731","0.159345760538479"
"Very good","2017","Berlin","indirect migration background","13","","",""
"Very good","2017","Brandenburg","no migration background","48","0.0430190527690434","0.0299505851799893","0.0560875203580974"
"Very good","2017","Brandenburg","direct migration background","90","0.272672754635398","0.22124025305542","0.324105256215376"
"Very good","2017","Brandenburg","indirect migration background","2","","",""
"Very good","2017","Mecklenburg-Western Pomerania","no migration background","29","","",""
"Very good","2017","Mecklenburg-Western Pomerania","direct migration background","25","","",""
"Very good","2017","Mecklenburg-Western Pomerania","indirect migration background","2","","",""
"Very good","2017","Saxony","no migration background","125","0.0621727152347309","0.0502284451825127","0.0741169852869491"
"Very good","2017","Saxony","direct migration background","62","0.100421053940752","0.0625530479763775","0.138289059905127"
"Very good","2017","Saxony","indirect migration background","3","","",""
"Very good","2017","Saxony-Anhalt","no migration background","59","0.0732134543417321","0.0557939088856775","0.0906329997977867"
"Very good","2017","Saxony-Anhalt","direct migration background","47","0.122983856158489","0.0719360155155046","0.174031696801473"
"Very good","2017","Saxony-Anhalt","indirect migration background","2","","",""
"Very good","2017","Thuringia","no migration background","58","0.0679547816723422","0.051503613299325","0.0844059500453594"
"Very good","2017","Thuringia","direct migration background","59","0.201281266274291","0.145712378217004","0.256850154331579"
"Very good","2017","Thuringia","indirect migration background","2","","",""
"Good","2017","Schleswig-Holstein","no migration background","300","0.378685188719945","0.344131440514257","0.413238936925633"
"Good","2017","Schleswig-Holstein","direct migration background","147","0.301924061253102","0.258581990896934","0.345266131609271"
"Good","2017","Schleswig-Holstein","indirect migration background","22","","",""
"Good","2017","Hamburg","no migration background","134","0.371849484768467","0.319305638224744","0.424393331312189"
"Good","2017","Hamburg","direct migration background","84","0.312201321629071","0.255436909377086","0.368965733881057"
"Good","2017","Hamburg","indirect migration background","23","","",""
"Good","2017","Lower Saxony","no migration background","822","0.359841969627408","0.339348507677351","0.380335431577466"
"Good","2017","Lower Saxony","direct migration background","319","0.330660622194705","0.302459027577102","0.358862216812308"
"Good","2017","Lower Saxony","indirect migration background","59","0.382513438156982","0.301132084151118","0.463894792162845"
"Good","2017","Bremen","no migration background","50","0.266768519326999","0.193767928477338","0.33976911017666"
"Good","2017","Bremen","direct migration background","61","0.362293911959067","0.280605007790786","0.443982816127347"
"Good","2017","Bremen","indirect migration background","4","","",""
"Good","2017","North Rhine-Westphalia","no migration background","1426","0.345798047574834","0.330703332038418","0.36089276311125"
"Good","2017","North Rhine-Westphalia","direct migration background","1011","0.400197182567136","0.381037886984442","0.419356478149831"
"Good","2017","North Rhine-Westphalia","indirect migration background","203","0.405981874025036","0.363527767806456","0.448435980243617"
"Good","2017","Hesse","no migration background","528","0.39203866462948","0.365060636622103","0.419016692636857"
"Good","2017","Hesse","direct migration background","333","0.398175308015696","0.368000488809163","0.428350127222229"
"Good","2017","Hesse","indirect migration background","72","0.583105554008621","0.503402297276753","0.66280881074049"
"Good","2017","Rhineland-Palatinate,Saarland","no migration background","398","0.361596793695778","0.332549441653672","0.390644145737883"
"Good","2017","Rhineland-Palatinate,Saarland","direct migration background","304","0.416328377620954","0.379466961223116","0.453189794018793"
"Good","2017","Rhineland-Palatinate,Saarland","indirect migration background","38","0.297101716103684","0.210916051498781","0.383287380708588"
"Good","2017","Baden-Württemberg","no migration background","846","0.357981174368672","0.337588364525545","0.3783739842118"
"Good","2017","Baden-Württemberg","direct migration background","493","0.364913543693545","0.338653443021668","0.391173644365422"
"Good","2017","Baden-Württemberg","indirect migration background","129","0.431945957440806","0.375130540300209","0.488761374581404"
"Good","2017","Bavaria","no migration background","1231","0.379093434627118","0.362148183154727","0.396038686099509"
"Good","2017","Bavaria","direct migration background","625","0.388814788410417","0.364436102656617","0.413193474164216"
"Good","2017","Bavaria","indirect migration background","117","0.461926032260099","0.401092161942636","0.522759902577563"
"Good","2017","Berlin","no migration background","263","0.329963565119158","0.296965916549014","0.362961213689303"
"Good","2017","Berlin","direct migration background","124","0.459920999243166","0.406066696504157","0.513775301982174"
"Good","2017","Berlin","indirect migration background","23","","",""
"Good","2017","Brandenburg","no migration background","380","0.380707504102567","0.349433302955214","0.411981705249921"
"Good","2017","Brandenburg","direct migration background","93","0.312033147460414","0.258523021919214","0.365543273001614"
"Good","2017","Brandenburg","indirect migration background","9","","",""
"Good","2017","Mecklenburg-Western Pomerania","no migration background","245","0.448103822872056","0.406693251191934","0.489514394552178"
"Good","2017","Mecklenburg-Western Pomerania","direct migration background","23","","",""
"Good","2017","Mecklenburg-Western Pomerania","indirect migration background","7","","",""
"Good","2017","Saxony","no migration background","656","0.420591352326533","0.396172743333797","0.445009961319269"
"Good","2017","Saxony","direct migration background","93","0.439825198732881","0.377287449570327","0.502362947895434"
"Good","2017","Saxony","indirect migration background","10","","",""
"Good","2017","Saxony-Anhalt","no migration background","325","0.376508108550611","0.344107431838717","0.408908785262505"
"Good","2017","Saxony-Anhalt","direct migration background","55","0.188968332821765","0.128118001041318","0.249818664602212"
"Good","2017","Saxony-Anhalt","indirect migration background","8","","",""
"Good","2017","Thuringia","no migration background","354","0.387530152425882","0.355683532034719","0.419376772817046"
"Good","2017","Thuringia","direct migration background","77","0.470223484157374","0.401051281984685","0.539395686330062"
"Good","2017","Thuringia","indirect migration background","11","","",""
"Satisfactory","2017","Schleswig-Holstein","no migration background","251","0.343988602556567","0.310148796113527","0.377828408999606"
"Satisfactory","2017","Schleswig-Holstein","direct migration background","83","0.315455773660168","0.27158457988414","0.359326967436196"
"Satisfactory","2017","Schleswig-Holstein","indirect migration background","8","","",""
"Satisfactory","2017","Hamburg","no migration background","95","0.343181579185385","0.291564781557541","0.39479837681323"
"Satisfactory","2017","Hamburg","direct migration background","47","0.289809373735586","0.234235356623842","0.345383390847329"
"Satisfactory","2017","Hamburg","indirect migration background","10","","",""
"Satisfactory","2017","Lower Saxony","no migration background","727","0.339454437139477","0.319235516950972","0.359673357327982"
"Satisfactory","2017","Lower Saxony","direct migration background","229","0.321458522960034","0.293461625236506","0.349455420683563"
"Satisfactory","2017","Lower Saxony","indirect migration background","39","0.313324894077419","0.235653534038845","0.390996254115992"
"Satisfactory","2017","Bremen","no migration background","47","0.357897606982096","0.278771449473779","0.437023764490414"
