"pli0089","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2008","Brandenburg","East Germany","42","0.0553047317098407","0.0396980166913647","0.0709114467283167","3"
"Min 1x per month","2008","Thuringia","East Germany","64","0.0784844072578254","0.0607058428705733","0.0962629716450775","3"
"Min 1x per month","2008","Thuringia","West Germany","","","","","3"
"Min 1x per month","2008","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2008","Saxony-Anhalt","East Germany","55","0.0669963400224493","0.0498526511876078","0.0841400288572908","3"
"Min 1x per week","2008","North Rhine-Westphalia","West Germany","198","0.0475559559247169","0.0409003968193582","0.0542115150300756","2"
"Min 1x per week","2008","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2008","Hesse","West Germany","85","0.0859667157089786","0.0708218188733517","0.101111612544605","2"
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","West Germany","51","0.0317134664591597","0.0213578596564489","0.0420690732618704","2"
"Min 1x per week","2008","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2008","Hamburg","West Germany","10","","","","2"
"Min 1x per week","2008","Hamburg","East Germany","","","","","2"
"Min 1x per week","2008","Lower Saxony","West Germany","87","0.0451306395834933","0.0353934484599029","0.0548678307070836","2"
"Min 1x per week","2008","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2008","Bremen","West Germany","6","","","","2"
"Min 1x per week","2008","Bremen","East Germany","","","","","2"
"Min 1x per week","2008","Hesse","East Germany","","","","","2"
"Min 1x per week","2008","Schleswig-Holstein","West Germany","27","","","","2"
"Min 1x per week","2008","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2008","Mecklenburg-Western Pomerania","East Germany","12","","","","2"
"Min 1x per week","2008","Saxony","West Germany","","","","","2"
"Min 1x per week","2008","Saxony","East Germany","49","0.0453183003478466","0.0345413872795089","0.0560952134161843","2"
"Min 1x per week","2008","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2008","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2008","Bavaria","West Germany","144","0.0544820283314878","0.0460037725799587","0.0629602840830169","2"
"Min 1x per week","2008","Bavaria","East Germany","","","","","2"
"Min 1x per week","2008","Brandenburg","East Germany","35","0.0352374353731674","0.0226482724789597","0.0478265982673751","2"
"Min 1x per week","2008","Saxony-Anhalt","East Germany","31","0.0324457647204452","0.0202963955365856","0.0445951339043048","2"
"Min 1x per week","2008","Thuringia","West Germany","","","","","2"
"Min 1x per week","2008","Thuringia","East Germany","59","0.0713543756523086","0.0543371417977436","0.0883716095068737","2"
"Min 1x per week","2008","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2008","Baden-Württemberg","West Germany","116","0.0481520587102878","0.0395091581335447","0.056794959287031","2"
"Min 1x per week","2008","Berlin","West Germany","5","","","","2"
"Min 1x per week","2008","Berlin","East Germany","10","","","","2"
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Never","2008","Schleswig-Holstein","West Germany","316","0.546282680549397","0.504788526011709","0.587776835087085","5"
"Never","2008","Schleswig-Holstein","East Germany","","","","","5"
"Never","2008","Hamburg","West Germany","165","0.595288833011847","0.537590647616458","0.652987018407236","5"
"Never","2008","Hamburg","East Germany","","","","","5"
"Never","2008","Lower Saxony","West Germany","929","0.536481439736963","0.513091080786646","0.559871798687279","5"
"Never","2008","Lower Saxony","East Germany","","","","","5"
"Never","2008","Bremen","West Germany","63","0.493485023001594","0.409459394263337","0.577510651739851","5"
"Never","2008","Bremen","East Germany","","","","","5"
"Never","2008","North Rhine-Westphalia","West Germany","2236","0.576897116338713","0.56144690130815","0.592347331369276","5"
"Never","2008","Thuringia","East Germany","524","0.578190819997308","0.545543520516927","0.61083811947769","5"
"Never","2008","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2008","Mecklenburg-Western Pomerania","East Germany","300","0.641761591599617","0.599350419095486","0.684172764103747","5"
"Never","2008","Saxony","West Germany","","","","","5"
"Never","2008","Saxony","East Germany","883","0.609025603144405","0.58374309192781","0.634308114361","5"
"Never","2008","Saxony-Anhalt","West Germany","","","","","5"
"Never","2008","Saxony-Anhalt","East Germany","474","0.600331769531931","0.566743893624129","0.633919645439734","5"
"Never","2008","Thuringia","West Germany","","","","","5"
"Never","2008","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2008","Hesse","West Germany","718","0.565020059242995","0.538235364917683","0.591804753568307","5"
"Never","2008","Hesse","East Germany","","","","","5"
"Never","2008","Rhineland-Palatinate,Saarland","West Germany","656","0.595508455200938","0.566504953275215","0.624511957126661","5"
"Never","2008","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2008","Baden-Württemberg","West Germany","1287","0.54973223744707","0.529646890882469","0.569817584011671","5"
"Never","2008","Baden-Württemberg","East Germany","","","","","5"
"Never","2008","Bavaria","West Germany","1509","0.566541216206385","0.548030013155996","0.585052419256774","5"
"Never","2008","Bavaria","East Germany","","","","","5"
"Never","2008","Berlin","West Germany","225","0.632992925641818","0.58490997786357","0.681075873420065","5"
"Never","2008","Berlin","East Germany","213","0.645253491336183","0.593943835201419","0.696563147470947","5"
"Never","2008","Brandenburg","West Germany","","","","","5"
"Never","2008","Brandenburg","East Germany","504","0.613500041565174","0.580251966286271","0.646748116844078","5"
"Rarely","2008","Schleswig-Holstein","West Germany","156","0.311276645804591","0.272686075272171","0.349867216337011","4"
"Rarely","2008","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2008","Hamburg","West Germany","75","0.277560184728137","0.224921489779094","0.33019887967718","4"
"Rarely","2008","Hamburg","East Germany","","","","","4"
"Rarely","2008","Lower Saxony","West Germany","546","0.316844497685467","0.29502177964436","0.338667215726574","4"
"Rarely","2008","Lower Saxony","East Germany","","","","","4"
"Rarely","2008","Bremen","West Germany","48","0.379784748777632","0.298216973400376","0.461352524154887","4"
"Rarely","2008","Bremen","East Germany","","","","","4"
"Rarely","2008","North Rhine-Westphalia","West Germany","1142","0.287330455548926","0.273179124781869","0.301481786315982","4"
"Rarely","2008","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2008","Hesse","West Germany","414","0.284181939606931","0.259813949524416","0.308549929689445","4"
"Rarely","2008","Hesse","East Germany","","","","","4"
"Rarely","2008","Rhineland-Palatinate,Saarland","West Germany","293","0.283600395721027","0.256963547667725","0.31023724377433","4"
"Rarely","2008","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2008","Baden-Württemberg","West Germany","731","0.296602021296881","0.278162233839859","0.315041808753904","4"
"Rarely","2008","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2008","Bavaria","West Germany","850","0.297358103594488","0.280283450241697","0.314432756947279","4"
"Rarely","2008","Brandenburg","East Germany","240","0.29378463800305","0.262684121135279","0.32488515487082","4"
"Rarely","2008","Brandenburg","West Germany","","","","","4"
"Rarely","2008","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2008","Mecklenburg-Western Pomerania","East Germany","142","0.251286098175111","0.212919832933688","0.289652363416533","4"
"Rarely","2008","Berlin","East Germany","95","0.26780993358271","0.220320158274712","0.315299708890709","4"
"Rarely","2008","Saxony","East Germany","420","0.290126701826748","0.266613458136739","0.313639945516756","4"
"Rarely","2008","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2008","Bavaria","East Germany","","","","","4"
"Rarely","2008","Berlin","West Germany","125","0.269135511787266","0.224891105490453","0.31337991808408","4"
"Rarely","2008","Saxony","West Germany","","","","","4"
"Rarely","2008","Saxony-Anhalt","East Germany","254","0.297711702654463","0.26635771869673","0.329065686612195","4"
"Rarely","2008","Thuringia","East Germany","231","0.27115528279278","0.241766595107542","0.300543970478018","4"
"Rarely","2008","Thuringia","West Germany","","","","","4"
"Daily","2009","Baden-Württemberg","East Germany","","","","","1"
"Daily","2009","Bavaria","West Germany","","","","","1"
"Daily","2009","Bavaria","East Germany","","","","","1"
"Daily","2009","Berlin","West Germany","","","","","1"
"Daily","2009","Berlin","East Germany","","","","","1"
"Daily","2009","Brandenburg","West Germany","","","","","1"
"Daily","2009","Brandenburg","East Germany","","","","","1"
"Daily","2009","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2009","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2009","Saxony","West Germany","","","","","1"
"Daily","2009","Saxony","East Germany","","","","","1"
"Daily","2009","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2009","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2009","Schleswig-Holstein","West Germany","","","","","1"
"Daily","2009","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2009","Hamburg","West Germany","","","","","1"
"Daily","2009","Hamburg","East Germany","","","","","1"
"Daily","2009","Lower Saxony","West Germany","","","","","1"
"Daily","2009","Lower Saxony","East Germany","","","","","1"
"Daily","2009","Bremen","West Germany","","","","","1"
"Daily","2009","Bremen","East Germany","","","","","1"
"Daily","2009","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","2009","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2009","Hesse","West Germany","","","","","1"
"Daily","2009","Hesse","East Germany","","","","","1"
"Daily","2009","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","2009","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2009","Baden-Württemberg","West Germany","","","","","1"
"Daily","2009","Thuringia","West Germany","","","","","1"
"Daily","2009","Thuringia","East Germany","","","","","1"
"Min 1x per month","2009","Saxony","West Germany","","","","","3"
"Min 1x per month","2009","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","2009","Saxony","East Germany","","","","","3"
"Min 1x per month","2009","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2009","Schleswig-Holstein","West Germany","","","","","3"
"Min 1x per month","2009","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2009","Hamburg","West Germany","","","","","3"
"Min 1x per month","2009","Hamburg","East Germany","","","","","3"
"Min 1x per month","2009","Lower Saxony","West Germany","","","","","3"
"Min 1x per month","2009","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2009","Bremen","West Germany","","","","","3"
"Min 1x per month","2009","Bremen","East Germany","","","","","3"
"Min 1x per month","2009","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","2009","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2009","Hesse","West Germany","","","","","3"
"Min 1x per month","2009","Hesse","East Germany","","","","","3"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2009","Baden-Württemberg","West Germany","","","","","3"
"Min 1x per month","2009","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2009","Bavaria","West Germany","","","","","3"
"Min 1x per month","2009","Bavaria","East Germany","","","","","3"
"Min 1x per month","2009","Berlin","West Germany","","","","","3"
"Min 1x per month","2009","Berlin","East Germany","","","","","3"
"Min 1x per month","2009","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2009","Brandenburg","East Germany","","","","","3"
"Min 1x per month","2009","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2009","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","2009","Thuringia","West Germany","","","","","3"
"Min 1x per month","2009","Thuringia","East Germany","","","","","3"
"Min 1x per week","2009","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2009","Hamburg","West Germany","","","","","2"
"Min 1x per week","2009","Hamburg","East Germany","","","","","2"
"Min 1x per week","2009","Lower Saxony","West Germany","","","","","2"
"Min 1x per week","2009","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2009","Bremen","West Germany","","","","","2"
"Min 1x per week","2009","Bremen","East Germany","","","","","2"
"Min 1x per week","2009","North Rhine-Westphalia","West Germany","","","","","2"
"Min 1x per week","2009","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2009","Hesse","West Germany","","","","","2"
"Min 1x per week","2009","Hesse","East Germany","","","","","2"
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Min 1x per week","2009","Schleswig-Holstein","West Germany","","","","","2"
"Min 1x per week","2009","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2009","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","2009","Saxony","West Germany","","","","","2"
"Min 1x per week","2009","Saxony","East Germany","","","","","2"
"Min 1x per week","2009","Baden-Württemberg","West Germany","","","","","2"
"Min 1x per week","2009","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2009","Bavaria","West Germany","","","","","2"
"Min 1x per week","2009","Brandenburg","East Germany","","","","","2"
"Min 1x per week","2009","Saxony-Anhalt","West Germany","","","","","2"
