"pli0089","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Daily","2008","Saxony-Anhalt","Single parent ","1","","",""
"Daily","2008","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Daily","2008","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Daily","2008","Saxony-Anhalt","Couple + C. LE and GT 16","1","","",""
"Daily","2008","Thuringia","1-pers.-HH","","","",""
"Daily","2008","Thuringia","(Married) couple without C. ","","","",""
"Daily","2008","Thuringia","Single parent ","","","",""
"Daily","2008","Thuringia","Couple + C. LE 16 ","","","",""
"Daily","2008","Thuringia","Couple + C. GT 16 ","1","","",""
"Daily","2008","Thuringia","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2008","Schleswig-Holstein","1-pers.-HH","6","","",""
"Min 1x per week","2008","Schleswig-Holstein","(Married) couple without C. ","7","","",""
"Min 1x per week","2008","Schleswig-Holstein","Single parent ","1","","",""
"Min 1x per week","2008","Schleswig-Holstein","Couple + C. LE 16 ","6","","",""
"Min 1x per week","2008","Schleswig-Holstein","Couple + C. GT 16 ","7","","",""
"Min 1x per week","2008","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2008","Hamburg","1-pers.-HH","3","","",""
"Min 1x per week","2008","Hamburg","(Married) couple without C. ","5","","",""
"Min 1x per week","2008","Hamburg","Single parent ","","","",""
"Min 1x per week","2008","Hamburg","Couple + C. LE 16 ","1","","",""
"Min 1x per week","2008","Hamburg","Couple + C. GT 16 ","1","","",""
"Min 1x per week","2008","Hamburg","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2008","Lower Saxony","1-pers.-HH","9","","",""
"Min 1x per week","2008","Lower Saxony","(Married) couple without C. ","19","","",""
"Min 1x per week","2008","Lower Saxony","Single parent ","3","","",""
"Min 1x per week","2008","Lower Saxony","Couple + C. LE 16 ","18","","",""
"Min 1x per week","2008","Lower Saxony","Couple + C. GT 16 ","28","","",""
"Min 1x per week","2008","Lower Saxony","Couple + C. LE and GT 16","9","","",""
"Min 1x per week","2008","Bremen","1-pers.-HH","2","","",""
"Min 1x per week","2008","Bremen","(Married) couple without C. ","2","","",""
"Min 1x per week","2008","Bremen","Single parent ","1","","",""
"Min 1x per week","2008","Bremen","Couple + C. LE 16 ","","","",""
"Min 1x per week","2008","Bremen","Couple + C. GT 16 ","1","","",""
"Min 1x per week","2008","Bremen","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2008","North Rhine-Westphalia","1-pers.-HH","18","","",""
"Min 1x per week","2008","North Rhine-Westphalia","(Married) couple without C. ","57","0.0446377780897239","0.0340159296769135","0.0552596265025343"
"Min 1x per week","2008","North Rhine-Westphalia","Single parent ","9","","",""
"Min 1x per week","2008","North Rhine-Westphalia","Couple + C. LE 16 ","37","0.0434379653288964","0.0281841901786482","0.0586917404791446"
"Min 1x per week","2008","North Rhine-Westphalia","Couple + C. GT 16 ","51","0.0875302604958683","0.0663356185078419","0.108724902483895"
"Min 1x per week","2008","North Rhine-Westphalia","Couple + C. LE and GT 16","23","","",""
"Min 1x per week","2008","Hesse","1-pers.-HH","11","","",""
"Min 1x per week","2008","Hesse","(Married) couple without C. ","19","","",""
"Min 1x per week","2008","Hesse","Single parent ","7","","",""
"Min 1x per week","2008","Hesse","Couple + C. LE 16 ","15","","",""
"Min 1x per week","2008","Hesse","Couple + C. GT 16 ","20","","",""
"Min 1x per week","2008","Hesse","Couple + C. LE and GT 16","11","","",""
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","1-pers.-HH","6","","",""
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","(Married) couple without C. ","14","","",""
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","Single parent ","1","","",""
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","11","","",""
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","13","","",""
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","5","","",""
"Min 1x per week","2008","Baden-Württemberg","1-pers.-HH","12","","",""
"Min 1x per week","2008","Baden-Württemberg","(Married) couple without C. ","25","","",""
"Min 1x per week","2008","Baden-Württemberg","Single parent ","10","","",""
"Min 1x per week","2008","Baden-Württemberg","Couple + C. LE 16 ","25","","",""
"Min 1x per week","2008","Baden-Württemberg","Couple + C. GT 16 ","28","","",""
"Min 1x per week","2008","Baden-Württemberg","Couple + C. LE and GT 16","13","","",""
"Min 1x per week","2008","Bavaria","1-pers.-HH","22","","",""
"Min 1x per week","2008","Bavaria","(Married) couple without C. ","23","","",""
"Min 1x per week","2008","Bavaria","Single parent ","12","","",""
"Min 1x per week","2008","Bavaria","Couple + C. LE 16 ","35","0.0631984501756288","0.0421634003108848","0.0842335000403727"
"Min 1x per week","2008","Bavaria","Couple + C. GT 16 ","27","","",""
"Min 1x per week","2008","Bavaria","Couple + C. LE and GT 16","22","","",""
"Min 1x per week","2008","Berlin","1-pers.-HH","4","","",""
"Min 1x per week","2008","Berlin","(Married) couple without C. ","1","","",""
"Min 1x per week","2008","Berlin","Single parent ","2","","",""
"Min 1x per week","2008","Berlin","Couple + C. LE 16 ","3","","",""
"Min 1x per week","2008","Berlin","Couple + C. GT 16 ","4","","",""
"Min 1x per week","2008","Berlin","Couple + C. LE and GT 16","1","","",""
"Min 1x per week","2008","Brandenburg","1-pers.-HH","3","","",""
"Min 1x per week","2008","Brandenburg","(Married) couple without C. ","9","","",""
"Min 1x per week","2008","Brandenburg","Single parent ","","","",""
"Min 1x per week","2008","Brandenburg","Couple + C. LE 16 ","9","","",""
"Min 1x per week","2008","Brandenburg","Couple + C. GT 16 ","11","","",""
"Min 1x per week","2008","Brandenburg","Couple + C. LE and GT 16","3","","",""
"Min 1x per week","2008","Mecklenburg-Western Pomerania","1-pers.-HH","2","","",""
"Min 1x per week","2008","Mecklenburg-Western Pomerania","(Married) couple without C. ","3","","",""
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Single parent ","1","","",""
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","3","","",""
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","2","","",""
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","1","","",""
"Min 1x per week","2008","Saxony","1-pers.-HH","5","","",""
"Min 1x per week","2008","Saxony","(Married) couple without C. ","16","","",""
"Min 1x per week","2008","Saxony","Single parent ","7","","",""
"Min 1x per week","2008","Saxony","Couple + C. LE 16 ","9","","",""
"Min 1x per week","2008","Saxony","Couple + C. GT 16 ","9","","",""
"Min 1x per week","2008","Saxony","Couple + C. LE and GT 16","3","","",""
"Min 1x per week","2008","Saxony-Anhalt","1-pers.-HH","2","","",""
"Min 1x per week","2008","Saxony-Anhalt","(Married) couple without C. ","7","","",""
"Min 1x per week","2008","Saxony-Anhalt","Single parent ","2","","",""
"Min 1x per week","2008","Saxony-Anhalt","Couple + C. LE 16 ","7","","",""
"Min 1x per week","2008","Saxony-Anhalt","Couple + C. GT 16 ","9","","",""
"Min 1x per week","2008","Saxony-Anhalt","Couple + C. LE and GT 16","4","","",""
"Min 1x per week","2008","Thuringia","1-pers.-HH","5","","",""
"Min 1x per week","2008","Thuringia","(Married) couple without C. ","15","","",""
"Min 1x per week","2008","Thuringia","Single parent ","9","","",""
"Min 1x per week","2008","Thuringia","Couple + C. LE 16 ","7","","",""
"Min 1x per week","2008","Thuringia","Couple + C. GT 16 ","16","","",""
"Min 1x per week","2008","Thuringia","Couple + C. LE and GT 16","4","","",""
"Min 1x per month","2008","Schleswig-Holstein","1-pers.-HH","10","","",""
"Min 1x per month","2008","Schleswig-Holstein","(Married) couple without C. ","21","","",""
"Min 1x per month","2008","Schleswig-Holstein","Single parent ","4","","",""
"Min 1x per month","2008","Schleswig-Holstein","Couple + C. LE 16 ","4","","",""
"Min 1x per month","2008","Schleswig-Holstein","Couple + C. GT 16 ","6","","",""
"Min 1x per month","2008","Schleswig-Holstein","Couple + C. LE and GT 16","8","","",""
"Min 1x per month","2008","Hamburg","1-pers.-HH","8","","",""
"Min 1x per month","2008","Hamburg","(Married) couple without C. ","6","","",""
"Min 1x per month","2008","Hamburg","Single parent ","3","","",""
"Min 1x per month","2008","Hamburg","Couple + C. LE 16 ","6","","",""
"Min 1x per month","2008","Hamburg","Couple + C. GT 16 ","3","","",""
"Min 1x per month","2008","Hamburg","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2008","Lower Saxony","1-pers.-HH","23","","",""
"Min 1x per month","2008","Lower Saxony","(Married) couple without C. ","49","0.0837207090336649","0.0623128621945094","0.10512855587282"
"Min 1x per month","2008","Lower Saxony","Single parent ","9","","",""
"Min 1x per month","2008","Lower Saxony","Couple + C. LE 16 ","49","0.150504495163076","0.111327747431476","0.189681242894676"
"Min 1x per month","2008","Lower Saxony","Couple + C. GT 16 ","27","","",""
"Min 1x per month","2008","Lower Saxony","Couple + C. LE and GT 16","18","","",""
"Min 1x per month","2008","Bremen","1-pers.-HH","5","","",""
"Min 1x per month","2008","Bremen","(Married) couple without C. ","10","","",""
"Min 1x per month","2008","Bremen","Single parent ","","","",""
"Min 1x per month","2008","Bremen","Couple + C. LE 16 ","2","","",""
"Min 1x per month","2008","Bremen","Couple + C. GT 16 ","1","","",""
"Min 1x per month","2008","Bremen","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2008","North Rhine-Westphalia","1-pers.-HH","46","0.095166119815782","0.0709268517515649","0.119405387879999"
"Min 1x per month","2008","North Rhine-Westphalia","(Married) couple without C. ","105","0.0659113273824603","0.0531487360040582","0.0786739187608625"
"Min 1x per month","2008","North Rhine-Westphalia","Single parent ","17","","",""
"Min 1x per month","2008","North Rhine-Westphalia","Couple + C. LE 16 ","66","0.10702512026448","0.0838912382449653","0.130159002283994"
"Min 1x per month","2008","North Rhine-Westphalia","Couple + C. GT 16 ","78","0.0986854002702281","0.0763186753978106","0.121052125142646"
"Min 1x per month","2008","North Rhine-Westphalia","Couple + C. LE and GT 16","20","","",""
"Min 1x per month","2008","Hesse","1-pers.-HH","9","","",""
"Min 1x per month","2008","Hesse","(Married) couple without C. ","26","","",""
"Min 1x per month","2008","Hesse","Single parent ","8","","",""
"Min 1x per month","2008","Hesse","Couple + C. LE 16 ","26","","",""
"Min 1x per month","2008","Hesse","Couple + C. GT 16 ","21","","",""
"Min 1x per month","2008","Hesse","Couple + C. LE and GT 16","6","","",""
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","1-pers.-HH","17","","",""
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","(Married) couple without C. ","23","","",""
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","Single parent ","5","","",""
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","27","","",""
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","18","","",""
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","4","","",""
"Min 1x per month","2008","Baden-Württemberg","1-pers.-HH","23","","",""
"Min 1x per month","2008","Baden-Württemberg","(Married) couple without C. ","52","0.0851863256583822","0.0655577471853987","0.104814904131366"
"Min 1x per month","2008","Baden-Württemberg","Single parent ","12","","",""
"Min 1x per month","2008","Baden-Württemberg","Couple + C. LE 16 ","45","0.105936867526009","0.0767463489511537","0.135127386100863"
"Min 1x per month","2008","Baden-Württemberg","Couple + C. GT 16 ","66","0.178403264221135","0.14271152533736","0.214095003104909"
"Min 1x per month","2008","Baden-Württemberg","Couple + C. LE and GT 16","19","","",""
"Min 1x per month","2008","Bavaria","1-pers.-HH","34","0.0519306416298861","0.03050512106863","0.0733561621911422"
"Min 1x per month","2008","Bavaria","(Married) couple without C. ","51","0.0592808059636153","0.0442403793856848","0.0743212325415458"
"Min 1x per month","2008","Bavaria","Single parent ","19","","",""
"Min 1x per month","2008","Bavaria","Couple + C. LE 16 ","64","0.119063711300563","0.0910656158645395","0.147061806736586"
"Min 1x per month","2008","Bavaria","Couple + C. GT 16 ","46","0.076374153865011","0.0522855907339743","0.100462716996048"
"Min 1x per month","2008","Bavaria","Couple + C. LE and GT 16","29","","",""
"Min 1x per month","2008","Berlin","1-pers.-HH","11","","",""
"Min 1x per month","2008","Berlin","(Married) couple without C. ","10","","",""
"Min 1x per month","2008","Berlin","Single parent ","7","","",""
"Min 1x per month","2008","Berlin","Couple + C. LE 16 ","5","","",""
"Min 1x per month","2008","Berlin","Couple + C. GT 16 ","10","","",""
"Min 1x per month","2008","Berlin","Couple + C. LE and GT 16","4","","",""
"Min 1x per month","2008","Brandenburg","1-pers.-HH","2","","",""
"Min 1x per month","2008","Brandenburg","(Married) couple without C. ","17","","",""
"Min 1x per month","2008","Brandenburg","Single parent ","3","","",""
"Min 1x per month","2008","Brandenburg","Couple + C. LE 16 ","7","","",""
"Min 1x per month","2008","Brandenburg","Couple + C. GT 16 ","9","","",""
"Min 1x per month","2008","Brandenburg","Couple + C. LE and GT 16","3","","",""
"Min 1x per month","2008","Mecklenburg-Western Pomerania","1-pers.-HH","8","","",""
"Min 1x per month","2008","Mecklenburg-Western Pomerania","(Married) couple without C. ","13","","",""
"Min 1x per month","2008","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Min 1x per month","2008","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","5","","",""
"Min 1x per month","2008","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","7","","",""
"Min 1x per month","2008","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","3","","",""
"Min 1x per month","2008","Saxony","1-pers.-HH","10","","",""
"Min 1x per month","2008","Saxony","(Married) couple without C. ","28","","",""
"Min 1x per month","2008","Saxony","Single parent ","5","","",""
"Min 1x per month","2008","Saxony","Couple + C. LE 16 ","8","","",""
"Min 1x per month","2008","Saxony","Couple + C. GT 16 ","15","","",""
"Min 1x per month","2008","Saxony","Couple + C. LE and GT 16","12","","",""
"Min 1x per month","2008","Saxony-Anhalt","1-pers.-HH","5","","",""
"Min 1x per month","2008","Saxony-Anhalt","(Married) couple without C. ","20","","",""
"Min 1x per month","2008","Saxony-Anhalt","Single parent ","4","","",""
"Min 1x per month","2008","Saxony-Anhalt","Couple + C. LE 16 ","2","","",""
"Min 1x per month","2008","Saxony-Anhalt","Couple + C. GT 16 ","23","","",""
"Min 1x per month","2008","Saxony-Anhalt","Couple + C. LE and GT 16","1","","",""
"Min 1x per month","2008","Thuringia","1-pers.-HH","11","","",""
"Min 1x per month","2008","Thuringia","(Married) couple without C. ","18","","",""
"Min 1x per month","2008","Thuringia","Single parent ","7","","",""
"Min 1x per month","2008","Thuringia","Couple + C. LE 16 ","10","","",""
"Min 1x per month","2008","Thuringia","Couple + C. GT 16 ","13","","",""
"Min 1x per month","2008","Thuringia","Couple + C. LE and GT 16","3","","",""
"Rarely","2008","Schleswig-Holstein","1-pers.-HH","31","0.273150358205781","0.185378827719851","0.360921888691711"
"Rarely","2008","Schleswig-Holstein","(Married) couple without C. ","55","0.316657188751999","0.255740249707783","0.377574127796215"
"Rarely","2008","Schleswig-Holstein","Single parent ","8","","",""
"Rarely","2008","Schleswig-Holstein","Couple + C. LE 16 ","26","","",""
"Rarely","2008","Schleswig-Holstein","Couple + C. GT 16 ","29","","",""
"Rarely","2008","Schleswig-Holstein","Couple + C. LE and GT 16","7","","",""
"Rarely","2008","Hamburg","1-pers.-HH","18","","",""
"Rarely","2008","Hamburg","(Married) couple without C. ","28","","",""
"Rarely","2008","Hamburg","Single parent ","4","","",""
"Rarely","2008","Hamburg","Couple + C. LE 16 ","7","","",""
"Rarely","2008","Hamburg","Couple + C. GT 16 ","7","","",""
"Rarely","2008","Hamburg","Couple + C. LE and GT 16","10","","",""
"Rarely","2008","Lower Saxony","1-pers.-HH","61","0.276976473706508","0.221504228755551","0.332448718657465"
"Rarely","2008","Lower Saxony","(Married) couple without C. ","196","0.323484257459736","0.287325946673117","0.359642568246355"
"Rarely","2008","Lower Saxony","Single parent ","22","","",""
"Rarely","2008","Lower Saxony","Couple + C. LE 16 ","119","0.390496554424223","0.337043837152001","0.443949271696444"
"Rarely","2008","Lower Saxony","Couple + C. GT 16 ","103","0.348585115359404","0.29306656323866","0.404103667480148"
"Rarely","2008","Lower Saxony","Couple + C. LE and GT 16","32","0.194708409387173","0.122020094342142","0.267396724432205"
