"pli0089","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Daily","1997","Hesse","lower secondary degree","","","",""
"Daily","1997","Hesse","secondary school degree","","","",""
"Daily","1997","Hesse","college entrance qualification","","","",""
"Daily","1997","Hesse","Other degree","","","",""
"Daily","1997","Hesse","no degree/no degree yet","","","",""
"Daily","1997","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Daily","1997","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Daily","1997","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Daily","1997","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Daily","1997","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Daily","1997","Baden-Württemberg","lower secondary degree","","","",""
"Daily","1997","Baden-Württemberg","secondary school degree","","","",""
"Daily","1997","Baden-Württemberg","college entrance qualification","","","",""
"Daily","1997","Baden-Württemberg","Other degree","","","",""
"Daily","1997","Baden-Württemberg","no degree/no degree yet","","","",""
"Daily","1997","Bavaria","lower secondary degree","","","",""
"Daily","1997","Bavaria","secondary school degree","","","",""
"Daily","1997","Bavaria","college entrance qualification","","","",""
"Daily","1997","Bavaria","Other degree","","","",""
"Daily","1997","Bavaria","no degree/no degree yet","","","",""
"Daily","1997","Berlin","lower secondary degree","","","",""
"Daily","1997","Berlin","secondary school degree","","","",""
"Daily","1997","Berlin","college entrance qualification","","","",""
"Daily","1997","Berlin","Other degree","","","",""
"Daily","1997","Berlin","no degree/no degree yet","","","",""
"Daily","1997","Brandenburg","lower secondary degree","","","",""
"Daily","1997","Brandenburg","secondary school degree","","","",""
"Daily","1997","Brandenburg","college entrance qualification","","","",""
"Daily","1997","Brandenburg","Other degree","","","",""
"Daily","1997","Brandenburg","no degree/no degree yet","","","",""
"Daily","1997","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Daily","1997","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Daily","1997","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Daily","1997","Mecklenburg-Western Pomerania","Other degree","","","",""
"Daily","1997","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Daily","1997","Saxony","lower secondary degree","","","",""
"Daily","1997","Saxony","secondary school degree","","","",""
"Daily","1997","Saxony","college entrance qualification","","","",""
"Daily","1997","Saxony","Other degree","","","",""
"Daily","1997","Saxony","no degree/no degree yet","","","",""
"Daily","1997","Saxony-Anhalt","lower secondary degree","","","",""
"Daily","1997","Saxony-Anhalt","secondary school degree","","","",""
"Daily","1997","Saxony-Anhalt","college entrance qualification","","","",""
"Daily","1997","Saxony-Anhalt","Other degree","","","",""
"Daily","1997","Saxony-Anhalt","no degree/no degree yet","","","",""
"Daily","1997","Thuringia","lower secondary degree","","","",""
"Daily","1997","Thuringia","secondary school degree","","","",""
"Daily","1997","Thuringia","college entrance qualification","","","",""
"Daily","1997","Thuringia","Other degree","","","",""
"Daily","1997","Thuringia","no degree/no degree yet","","","",""
"Min 1x per week","1997","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per week","1997","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per week","1997","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per week","1997","Schleswig-Holstein","Other degree","","","",""
"Min 1x per week","1997","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per week","1997","Hamburg","lower secondary degree","","","",""
"Min 1x per week","1997","Hamburg","secondary school degree","","","",""
"Min 1x per week","1997","Hamburg","college entrance qualification","","","",""
"Min 1x per week","1997","Hamburg","Other degree","","","",""
"Min 1x per week","1997","Hamburg","no degree/no degree yet","","","",""
"Min 1x per week","1997","Lower Saxony","lower secondary degree","","","",""
"Min 1x per week","1997","Lower Saxony","secondary school degree","","","",""
"Min 1x per week","1997","Lower Saxony","college entrance qualification","","","",""
"Min 1x per week","1997","Lower Saxony","Other degree","","","",""
"Min 1x per week","1997","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per week","1997","Bremen","lower secondary degree","","","",""
"Min 1x per week","1997","Bremen","secondary school degree","","","",""
"Min 1x per week","1997","Bremen","college entrance qualification","","","",""
"Min 1x per week","1997","Bremen","Other degree","","","",""
"Min 1x per week","1997","Bremen","no degree/no degree yet","","","",""
"Min 1x per week","1997","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per week","1997","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per week","1997","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per week","1997","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per week","1997","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per week","1997","Hesse","lower secondary degree","","","",""
"Min 1x per week","1997","Hesse","secondary school degree","","","",""
"Min 1x per week","1997","Hesse","college entrance qualification","","","",""
"Min 1x per week","1997","Hesse","Other degree","","","",""
"Min 1x per week","1997","Hesse","no degree/no degree yet","","","",""
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per week","1997","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per week","1997","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per week","1997","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per week","1997","Baden-Württemberg","Other degree","","","",""
"Min 1x per week","1997","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per week","1997","Bavaria","lower secondary degree","","","",""
"Min 1x per week","1997","Bavaria","secondary school degree","","","",""
"Min 1x per week","1997","Bavaria","college entrance qualification","","","",""
"Min 1x per week","1997","Bavaria","Other degree","","","",""
"Min 1x per week","1997","Bavaria","no degree/no degree yet","","","",""
"Min 1x per week","1997","Berlin","lower secondary degree","","","",""
"Min 1x per week","1997","Berlin","secondary school degree","","","",""
"Min 1x per week","1997","Berlin","college entrance qualification","","","",""
"Min 1x per week","1997","Berlin","Other degree","","","",""
"Min 1x per week","1997","Berlin","no degree/no degree yet","","","",""
"Min 1x per week","1997","Brandenburg","lower secondary degree","","","",""
"Min 1x per week","1997","Brandenburg","secondary school degree","","","",""
"Min 1x per week","1997","Brandenburg","college entrance qualification","","","",""
"Min 1x per week","1997","Brandenburg","Other degree","","","",""
"Min 1x per week","1997","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per week","1997","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per week","1997","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per week","1997","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per week","1997","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per week","1997","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per week","1997","Saxony","lower secondary degree","","","",""
"Min 1x per week","1997","Saxony","secondary school degree","","","",""
"Min 1x per week","1997","Saxony","college entrance qualification","","","",""
"Min 1x per week","1997","Saxony","Other degree","","","",""
"Min 1x per week","1997","Saxony","no degree/no degree yet","","","",""
"Min 1x per week","1997","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per week","1997","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per week","1997","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per week","1997","Saxony-Anhalt","Other degree","","","",""
"Min 1x per week","1997","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per week","1997","Thuringia","lower secondary degree","","","",""
"Min 1x per week","1997","Thuringia","secondary school degree","","","",""
"Min 1x per week","1997","Thuringia","college entrance qualification","","","",""
"Min 1x per week","1997","Thuringia","Other degree","","","",""
"Min 1x per week","1997","Thuringia","no degree/no degree yet","","","",""
"Min 1x per month","1997","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per month","1997","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per month","1997","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per month","1997","Schleswig-Holstein","Other degree","","","",""
"Min 1x per month","1997","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per month","1997","Hamburg","lower secondary degree","","","",""
"Min 1x per month","1997","Hamburg","secondary school degree","","","",""
"Min 1x per month","1997","Hamburg","college entrance qualification","","","",""
"Min 1x per month","1997","Hamburg","Other degree","","","",""
"Min 1x per month","1997","Hamburg","no degree/no degree yet","","","",""
"Min 1x per month","1997","Lower Saxony","lower secondary degree","","","",""
"Min 1x per month","1997","Lower Saxony","secondary school degree","","","",""
"Min 1x per month","1997","Lower Saxony","college entrance qualification","","","",""
"Min 1x per month","1997","Lower Saxony","Other degree","","","",""
"Min 1x per month","1997","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per month","1997","Bremen","lower secondary degree","","","",""
"Min 1x per month","1997","Bremen","secondary school degree","","","",""
"Min 1x per month","1997","Bremen","college entrance qualification","","","",""
"Min 1x per month","1997","Bremen","Other degree","","","",""
"Min 1x per month","1997","Bremen","no degree/no degree yet","","","",""
"Min 1x per month","1997","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per month","1997","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per month","1997","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per month","1997","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per month","1997","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per month","1997","Hesse","lower secondary degree","","","",""
"Min 1x per month","1997","Hesse","secondary school degree","","","",""
"Min 1x per month","1997","Hesse","college entrance qualification","","","",""
"Min 1x per month","1997","Hesse","Other degree","","","",""
"Min 1x per month","1997","Hesse","no degree/no degree yet","","","",""
"Min 1x per month","1997","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per month","1997","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per month","1997","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per month","1997","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per month","1997","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
