"pli0083","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2002","direct migration background","middle vocational","","","","","4"
"Rarely","2002","no migration background","inadequately","","","","","4"
"Rarely","2002","no migration background","in school","","","","","4"
"Rarely","2002","no migration background","general elemantary","","","","","4"
"Rarely","2002","no migration background","middle vocational","","","","","4"
"Daily","2003","indirect migration background","vocational + Abi","34","0.892243984198512","0.801648946296899","0.982839022100124","1"
"Daily","2003","indirect migration background","higher vocational","29","","","","1"
"Daily","2003","indirect migration background","higher education","46","0.76527493242614","0.660618410770535","0.869931454081746","1"
"Daily","2003","indirect migration background","in school","60","0.776744448250058","0.679881177579723","0.873607718920393","1"
"Daily","2003","indirect migration background","inadequately","9","","","","1"
"Daily","2003","indirect migration background","general elemantary","156","0.862144605424467","0.81299510257158","0.911294108277354","1"
"Daily","2003","indirect migration background","middle vocational","272","0.827378688018412","0.786479890373124","0.868277485663699","1"
"Daily","2003","no migration background","inadequately","79","0.87124793795586","0.802052921882171","0.940442954029549","1"
"Daily","2003","no migration background","general elemantary","1749","0.923958046933067","0.912064492533544","0.935851601332591","1"
"Daily","2003","no migration background","middle vocational","8742","0.890227934822294","0.884051369081368","0.89640450056322","1"
"Daily","2003","no migration background","vocational + Abi","712","0.818268946615059","0.792848418697439","0.843689474532679","1"
"Daily","2003","no migration background","higher vocational","1279","0.84958320318069","0.831516650171995","0.867649756189385","1"
"Daily","2003","no migration background","higher education","3096","0.776564603939927","0.763528161871239","0.789601046008615","1"
"Daily","2003","direct migration background","in school","45","0.827963757961434","0.723352427390579","0.93257508853229","1"
"Daily","2003","direct migration background","vocational + Abi","198","0.818370981110883","0.768760684036263","0.867981278185504","1"
"Daily","2003","direct migration background","higher vocational","117","0.838351019555689","0.778014604084003","0.898687435027375","1"
"Daily","2003","direct migration background","higher education","301","0.823764339005152","0.784888184680114","0.862640493330191","1"
"Daily","2003","no migration background","in school","408","0.819252703144962","0.785284742130164","0.853220664159761","1"
"Daily","2003","direct migration background","inadequately","155","0.928760783433918","0.889748501201443","0.967773065666393","1"
"Daily","2003","direct migration background","general elemantary","607","0.921393110789453","0.900876758558151","0.941909463020755","1"
"Daily","2003","direct migration background","middle vocational","864","0.866570665964672","0.845204857934808","0.887936473994536","1"
"Min 1x per month","2003","indirect migration background","in school","","","","","3"
"Min 1x per month","2003","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2003","indirect migration background","general elemantary","4","","","","3"
"Min 1x per month","2003","indirect migration background","middle vocational","4","","","","3"
"Min 1x per month","2003","indirect migration background","vocational + Abi","1","","","","3"
"Min 1x per month","2003","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2003","indirect migration background","higher education","1","","","","3"
"Min 1x per month","2003","no migration background","general elemantary","13","","","","3"
"Min 1x per month","2003","no migration background","middle vocational","81","0.00948073231549649","0.0075660225686688","0.0113954420623242","3"
"Min 1x per month","2003","no migration background","vocational + Abi","13","","","","3"
"Min 1x per month","2003","no migration background","higher vocational","20","","","","3"
