"pli0083","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2001","35-65 y.","vocational + Abi","","","",""
"Never","2001","35-65 y.","higher vocational","","","",""
"Never","2001","35-65 y.","higher education","","","",""
"Never","2001","66 and older","in school","","","",""
"Never","2001","66 and older","inadequately","","","",""
"Never","2001","66 and older","general elemantary","","","",""
"Never","2001","66 and older","middle vocational","","","",""
"Never","2001","66 and older","vocational + Abi","","","",""
"Never","2001","66 and older","higher vocational","","","",""
"Never","2001","66 and older","higher education","","","",""
"Daily","2002","16-34 y.","in school","","","",""
"Daily","2002","16-34 y.","inadequately","","","",""
"Daily","2002","16-34 y.","general elemantary","","","",""
"Daily","2002","16-34 y.","middle vocational","","","",""
"Daily","2002","16-34 y.","vocational + Abi","","","",""
"Daily","2002","16-34 y.","higher vocational","","","",""
"Daily","2002","16-34 y.","higher education","","","",""
"Daily","2002","35-65 y.","in school","","","",""
"Daily","2002","35-65 y.","inadequately","","","",""
"Daily","2002","35-65 y.","general elemantary","","","",""
"Daily","2002","35-65 y.","middle vocational","","","",""
"Daily","2002","35-65 y.","vocational + Abi","","","",""
"Daily","2002","35-65 y.","higher vocational","","","",""
"Daily","2002","35-65 y.","higher education","","","",""
"Daily","2002","66 and older","in school","","","",""
"Daily","2002","66 and older","inadequately","","","",""
"Daily","2002","66 and older","general elemantary","","","",""
"Daily","2002","66 and older","middle vocational","","","",""
"Daily","2002","66 and older","vocational + Abi","","","",""
"Daily","2002","66 and older","higher vocational","","","",""
"Daily","2002","66 and older","higher education","","","",""
"Min 1x per week","2002","16-34 y.","in school","","","",""
"Min 1x per week","2002","16-34 y.","inadequately","","","",""
"Min 1x per week","2002","16-34 y.","general elemantary","","","",""
"Min 1x per week","2002","16-34 y.","middle vocational","","","",""
"Min 1x per week","2002","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","2002","16-34 y.","higher vocational","","","",""
"Min 1x per week","2002","16-34 y.","higher education","","","",""
"Min 1x per week","2002","35-65 y.","in school","","","",""
"Min 1x per week","2002","35-65 y.","inadequately","","","",""
"Min 1x per week","2002","35-65 y.","general elemantary","","","",""
"Min 1x per week","2002","35-65 y.","middle vocational","","","",""
"Min 1x per week","2002","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","2002","35-65 y.","higher vocational","","","",""
"Min 1x per week","2002","35-65 y.","higher education","","","",""
"Min 1x per week","2002","66 and older","in school","","","",""
"Min 1x per week","2002","66 and older","inadequately","","","",""
"Min 1x per week","2002","66 and older","general elemantary","","","",""
"Min 1x per week","2002","66 and older","middle vocational","","","",""
"Min 1x per week","2002","66 and older","vocational + Abi","","","",""
"Min 1x per week","2002","66 and older","higher vocational","","","",""
"Min 1x per week","2002","66 and older","higher education","","","",""
"Min 1x per month","2002","16-34 y.","in school","","","",""
"Min 1x per month","2002","16-34 y.","inadequately","","","",""
"Min 1x per month","2002","16-34 y.","general elemantary","","","",""
"Min 1x per month","2002","16-34 y.","middle vocational","","","",""
"Min 1x per month","2002","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","2002","16-34 y.","higher vocational","","","",""
"Min 1x per month","2002","16-34 y.","higher education","","","",""
"Min 1x per month","2002","35-65 y.","in school","","","",""
"Min 1x per month","2002","35-65 y.","inadequately","","","",""
"Min 1x per month","2002","35-65 y.","general elemantary","","","",""
"Min 1x per month","2002","35-65 y.","middle vocational","","","",""
"Min 1x per month","2002","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","2002","35-65 y.","higher vocational","","","",""
"Min 1x per month","2002","35-65 y.","higher education","","","",""
"Min 1x per month","2002","66 and older","in school","","","",""
"Min 1x per month","2002","66 and older","inadequately","","","",""
"Min 1x per month","2002","66 and older","general elemantary","","","",""
"Min 1x per month","2002","66 and older","middle vocational","","","",""
"Min 1x per month","2002","66 and older","vocational + Abi","","","",""
"Min 1x per month","2002","66 and older","higher vocational","","","",""
"Min 1x per month","2002","66 and older","higher education","","","",""
"Rarely","2002","16-34 y.","in school","","","",""
"Rarely","2002","16-34 y.","inadequately","","","",""
"Rarely","2002","16-34 y.","general elemantary","","","",""
"Rarely","2002","16-34 y.","middle vocational","","","",""
"Rarely","2002","16-34 y.","vocational + Abi","","","",""
"Rarely","2002","16-34 y.","higher vocational","","","",""
"Rarely","2002","16-34 y.","higher education","","","",""
"Rarely","2002","35-65 y.","in school","","","",""
"Rarely","2002","35-65 y.","inadequately","","","",""
"Rarely","2002","35-65 y.","general elemantary","","","",""
"Rarely","2002","35-65 y.","middle vocational","","","",""
"Rarely","2002","35-65 y.","vocational + Abi","","","",""
"Rarely","2002","35-65 y.","higher vocational","","","",""
"Rarely","2002","35-65 y.","higher education","","","",""
"Rarely","2002","66 and older","in school","","","",""
"Rarely","2002","66 and older","inadequately","","","",""
"Rarely","2002","66 and older","general elemantary","","","",""
"Rarely","2002","66 and older","middle vocational","","","",""
"Rarely","2002","66 and older","vocational + Abi","","","",""
"Rarely","2002","66 and older","higher vocational","","","",""
"Rarely","2002","66 and older","higher education","","","",""
"Never","2002","16-34 y.","in school","","","",""
"Never","2002","16-34 y.","inadequately","","","",""
"Never","2002","16-34 y.","general elemantary","","","",""
"Never","2002","16-34 y.","middle vocational","","","",""
"Never","2002","16-34 y.","vocational + Abi","","","",""
"Never","2002","16-34 y.","higher vocational","","","",""
"Never","2002","16-34 y.","higher education","","","",""
"Never","2002","35-65 y.","in school","","","",""
"Never","2002","35-65 y.","inadequately","","","",""
"Never","2002","35-65 y.","general elemantary","","","",""
"Never","2002","35-65 y.","middle vocational","","","",""
"Never","2002","35-65 y.","vocational + Abi","","","",""
"Never","2002","35-65 y.","higher vocational","","","",""
"Never","2002","35-65 y.","higher education","","","",""
"Never","2002","66 and older","in school","","","",""
"Never","2002","66 and older","inadequately","","","",""
"Never","2002","66 and older","general elemantary","","","",""
"Never","2002","66 and older","middle vocational","","","",""
"Never","2002","66 and older","vocational + Abi","","","",""
"Never","2002","66 and older","higher vocational","","","",""
"Never","2002","66 and older","higher education","","","",""
"Daily","2003","16-34 y.","in school","513","0.81465207672549","0.783916324102631","0.845387829348349"
"Daily","2003","16-34 y.","inadequately","53","0.839190189365802","0.749189761662211","0.929190617069394"
"Daily","2003","16-34 y.","general elemantary","847","0.876145807157901","0.855553031782494","0.896738582533307"
"Daily","2003","16-34 y.","middle vocational","2242","0.814684108509337","0.800079347948736","0.829288869069938"
"Daily","2003","16-34 y.","vocational + Abi","348","0.792799137914671","0.755226499496308","0.830371776333035"
"Daily","2003","16-34 y.","higher vocational","205","0.70055260667919","0.646320877173371","0.75478433618501"
"Daily","2003","16-34 y.","higher education","400","0.664174085571834","0.625266172073632","0.703081999070036"
"Daily","2003","35-65 y.","in school","","","",""
"Daily","2003","35-65 y.","inadequately","141","0.914984909700026","0.870499807425514","0.959470011974539"
"Daily","2003","35-65 y.","general elemantary","911","0.936546377676367","0.921291580377906","0.951801174974829"
"Daily","2003","35-65 y.","middle vocational","5822","0.890611090047961","0.883030757671841","0.898191422424082"
"Daily","2003","35-65 y.","vocational + Abi","499","0.809586254486213","0.778504998183082","0.840667510789344"
"Daily","2003","35-65 y.","higher vocational","982","0.839108164110097","0.818000140182387","0.860216188037808"
"Daily","2003","35-65 y.","higher education","2507","0.771227154389482","0.756705418023846","0.785748890755118"
"Daily","2003","66 and older","in school","","","",""
"Daily","2003","66 and older","inadequately","49","0.923659609830099","0.852834969900838","0.994484249759359"
"Daily","2003","66 and older","general elemantary","754","0.940910939323969","0.92451011631936","0.957311762328578"
"Daily","2003","66 and older","middle vocational","1814","0.948692486588292","0.938795605754787","0.958589367421797"
"Daily","2003","66 and older","vocational + Abi","97","0.946689731895413","0.902877369551906","0.99050209423892"
"Daily","2003","66 and older","higher vocational","238","0.95573881941841","0.930192430039466","0.981285208797355"
"Daily","2003","66 and older","higher education","536","0.942744334916617","0.92373800155077","0.961750668282463"
"Min 1x per week","2003","16-34 y.","in school","79","0.130050002726168","0.103444820748806","0.156655184703529"
"Min 1x per week","2003","16-34 y.","inadequately","7","","",""
"Min 1x per week","2003","16-34 y.","general elemantary","93","0.0834561469325978","0.0661668584174767","0.100745435447719"
"Min 1x per week","2003","16-34 y.","middle vocational","358","0.137748072333857","0.124794088844043","0.150702055823672"
"Min 1x per week","2003","16-34 y.","vocational + Abi","79","0.153055482029839","0.119678562256851","0.186432401802827"
"Min 1x per week","2003","16-34 y.","higher vocational","50","0.187936506326986","0.141679941456659","0.234193071197314"
"Min 1x per week","2003","16-34 y.","higher education","137","0.268941374034628","0.232411784857265","0.30547096321199"
"Min 1x per week","2003","35-65 y.","in school","","","",""
"Min 1x per week","2003","35-65 y.","inadequately","5","","",""
"Min 1x per week","2003","35-65 y.","general elemantary","46","0.0441707612094851","0.0313128274257684","0.0570286949932018"
"Min 1x per week","2003","35-65 y.","middle vocational","481","0.0726779411294692","0.0663730998894412","0.0789827823694972"
"Min 1x per week","2003","35-65 y.","vocational + Abi","80","0.143105558164578","0.115384502326824","0.170826614002332"
"Min 1x per week","2003","35-65 y.","higher vocational","128","0.108838282305927","0.0909470316022753","0.12672953300958"
"Min 1x per week","2003","35-65 y.","higher education","527","0.166841825406208","0.153952168691898","0.179731482120518"
"Min 1x per week","2003","66 and older","in school","","","",""
"Min 1x per week","2003","66 and older","inadequately","3","","",""
"Min 1x per week","2003","66 and older","general elemantary","17","","",""
"Min 1x per week","2003","66 and older","middle vocational","39","0.01852094966375","0.0124728732504393","0.0245690260770607"
"Min 1x per week","2003","66 and older","vocational + Abi","4","","",""
"Min 1x per week","2003","66 and older","higher vocational","6","","",""
"Min 1x per week","2003","66 and older","higher education","25","","",""
"Min 1x per month","2003","16-34 y.","in school","6","","",""
"Min 1x per month","2003","16-34 y.","inadequately","2","","",""
"Min 1x per month","2003","16-34 y.","general elemantary","13","","",""
"Min 1x per month","2003","16-34 y.","middle vocational","43","0.0164318010448197","0.0116533371331979","0.0212102649564415"
"Min 1x per month","2003","16-34 y.","vocational + Abi","8","","",""
"Min 1x per month","2003","16-34 y.","higher vocational","5","","",""
"Min 1x per month","2003","16-34 y.","higher education","11","","",""
"Min 1x per month","2003","35-65 y.","in school","","","",""
"Min 1x per month","2003","35-65 y.","inadequately","","","",""
"Min 1x per month","2003","35-65 y.","general elemantary","5","","",""
"Min 1x per month","2003","35-65 y.","middle vocational","50","0.0109060740856064","0.00838369392934456","0.0134284542418682"
"Min 1x per month","2003","35-65 y.","vocational + Abi","7","","",""
"Min 1x per month","2003","35-65 y.","higher vocational","16","","",""
"Min 1x per month","2003","35-65 y.","higher education","31","0.00742486103623093","0.00445694905974368","0.0103927730127182"
